,country,total_netprofits,scrap,net_profit
0,Argentina,-31976057.535178002,22705.341971980823,-1.4083054804740474
1,Australia,269357722.6268214,124649.93291973305,2.1609134984474587
2,Belgium,-13074707.161831828,49233.55946461985,-0.2655649379002864
3,Brazil,9733174768.666231,2188051.7529112482,4.448329321148845
4,Canada,5663332906.636687,1350478.91703716,4.193573727949471
5,China,53389150942.1644,18564927.897147536,2.8758070722357902
6,Czechia,-62063957.00671479,22909.24463964361,-2.7091228009899284
7,Finland,63277216.84328841,73699.17768535478,0.8585878273084534
8,France,778333725.8511235,271583.2489993288,2.865912123516303
9,Germany,907171009.6921653,304853.7217389233,2.975758355573124
10,Hungary,552503825.1978981,207344.92904209823,2.66466041754858
11,India,161130820905.20914,34977898.800096296,4.606646666401971
12,Italy,542098952.4673549,208644.0926739752,2.598199381155892
13,Japan,14490702209.241913,3355752.029140377,4.318168351954751
14,Korea,57880488344.41263,12867404.235626046,4.498225693738496
15,Netherlands,64586682.84645131,74645.41744667366,0.8652464552508095
16,Norway,581416329.900307,228940.05312870385,2.539600746809693
17,Paraguay,-51184005.65499374,14405.306311706565,-3.553135528496102
18,Poland,368847069.2573329,154930.33585445568,2.380728520487004
19,Romania,-60866541.10582848,22909.244639643617,-2.656854997327198
20,Russian Federation,1263706077.3234255,301322.3523855267,4.193867687938987
21,Serbia,-61641356.926207654,14586.991981588953,-4.225775746227091
22,Slovakia,-63163568.73421869,22058.76610350895,-2.86342257032097
23,Spain,442232993.2044766,177325.21473749675,2.4939092495059763
24,Sweden,624650915.2401279,244567.3867777007,2.5541055308731893
25,Switzerland,727620238.9328622,265322.3027992592,2.7424013407699617
26,Thailand,1820939751.2888377,419586.1049021001,4.339847602231033
27,Turkey,685735836.7074476,229092.44639643608,2.993271264478127
28,USA,52525899488.00762,11203861.991226822,4.688195867562275
29,United Kingdom,900355693.8438518,281483.27802617336,3.1986116552192967
30,Uruguay,-61421367.93759251,5275.03397494243,-11.643786225711056
31,Viet Nam,529855082.3369538,137455.46783786165,3.854739943571797
