,country,total_netprofits,scrap,net_profit
0,Angola,-30790574.978241257,2259.6566980320467,-13.62621809102994
1,Argentina,88648639.30640084,22705.341971980823,3.904307603725869
2,Aruba,-6451118.884755595,1.954326253970304,-3300.9426505169486
3,Australia,824321515.8529019,124649.93291973305,6.613092334223032
4,Belgium,238312813.41674444,49233.55946461985,4.840454681892347
5,Benin,-26323309.64743082,427.1565036283026,-61.62450863755662
6,Bermuda,-4787476.023457784,1.6833605809203256,-2843.9991275311786
7,Bolivia (Plurinational State of),228126645.41587707,42085.98741211342,5.4204893230143485
8,Botswana,-30728433.947272602,2298.778466456475,-13.367288060010376
9,Brazil,9816537447.565357,1241218.0394221647,7.908793729855343
10,Burkina Faso,526224059.03279924,82350.79557660801,6.39003005797645
11,C?te d'Ivoire,-27909853.27358813,3407.77670869761,-8.19004754694
12,Cabo Verde,-25917309.37477349,396.8521395032234,-65.30721846987291
13,Cameroon,-4811115.593582713,1.4356806742466806,-3351.1042391840824
14,Canada,10467886601.388924,1350478.91703716,7.751240296556875
15,Chile,881400964.1422219,127695.19944501913,6.902381357896864
16,China,95634260911.69402,18564927.897147536,5.151340282145023
17,Colombia,238924286.53210157,43640.380381114046,5.474844271419303
18,Congo,-6606447.103428309,3.037589394103582,-2174.89800176825
19,Costa Rica,29920753.667434976,13930.211133242685,2.14790381719577
20,Czechia,66113099.570508935,22909.24463964361,2.885869901450292
21,Dominican Rep.,397259785.90674186,64687.43227116813,6.141220511604767
22,Ecuador,233862157.98001927,42864.04773766037,5.455904664237948
23,El Salvador,-10424288.13013148,10.717320127829096,-972.6580904365528
24,Eswatini,-26784820.142527603,464.8728763084793,-57.61751547051713
25,Finland,401832029.2696714,73699.17768535478,5.452327175008927
26,France,1864692784.8809195,271583.2489993288,6.866008090526702
27,Germany,2115305000.5167239,304853.7217389233,6.93875406359077
28,Ghana,-10986109.119209128,20.035214210405957,-548.3399879749289
29,Grenada,-30690422.73189988,907.3149218395076,-33.82554611763414
30,Guatemala,581007532.0379674,88743.95754763254,6.54700948767263
31,Guinea,-9926003.646801252,11.555743677117889,-858.967101049172
32,Guyana,-16786897.75026325,5985.780174480403,-2.804462786961675
33,Honduras,-7736898.826571094,7701.465213262884,-1.0046008924700702
34,Hungary,1034857279.1005521,157805.97494452164,6.557782615419772
35,India,114596865216.60751,14066276.208741175,8.146922718991814
36,Italy,1395124835.9765773,208644.0926739752,6.686625142829148
37,Jamaica,-8223564.009346846,5.11857510885385,-1606.6119641620858
38,Japan,14269320197.571835,1844540.1182521791,7.735977144857623
39,Korea,173582388164.64996,21874808.803453874,7.935264245017883
40,Lesotho,80051140.04035087,21751.81414908186,3.6802052229620497
41,Mali,10676608.301337775,11040.17260758131,0.9670689653897373
42,Mexico,1018736564.7319542,145246.36698822386,7.013852297004787
43,Mozambique,-18932775.976299126,127.37312989203701,-148.64026653303387
44,Namibia,196617810.15428063,38258.15774921559,5.139238837455834
45,Netherlands,406488962.0269316,74645.41744667366,5.445598349253327
46,Nicaragua,170430186.47720906,34190.75141866475,4.984686776558268
47,Niger,444001365.7257402,71527.63530808601,6.207410098395172
48,Nigeria,54090320648.00361,6700108.990736175,8.073050859738391
49,Norway,68798927.3271544,22828.2252378308,3.0137659239992614
50,Panama,-10311339.161230931,10.346324788491664,-996.6185454278752
51,Paraguay,32982273.95916366,14405.306311706565,2.2895919909985114
52,Peru,719660451.823952,106700.95067856002,6.744648920626319
53,Poland,1027078509.28455,154930.33585445568,6.629292472775672
54,Romania,67484975.18114126,22909.244639643617,2.94575295880166
55,Russian Federation,2006897193.7796643,255868.06730551855,7.84348439769678
56,Saint Lucia,-26850835.81628753,402.2522443429859,-66.7512392880344
57,Senegal,4966274904.173096,642086.0759144806,7.734593679048342
58,Serbia,-4336428.14357844,9117.366957293372,-0.4756228595262962
59,Slovakia,61277850.73541116,22058.76610350895,2.7779364651617353
60,South Africa,-7183956.860473567,7959.795438694055,-0.9025303370927107
61,Spain,1183261133.6863685,177325.21473749675,6.6728306825287556
62,Sweden,1591370389.1896753,246985.01193231903,6.443186073273776
63,Switzerland,142400514.30619496,35105.32677055133,4.056379114113529
64,Thailand,2101126205.8951106,267544.06651429535,7.8533836809378235
65,Togo,43876736.176374264,16328.420045217834,2.687139114186655
66,Trinidad and Tobago,7168884.687018993,10279.990910476012,0.6973629402447633
67,Turkey,1607553911.0274446,229092.44639643608,7.017053317618475
68,USA,91021055481.60254,11203861.991226822,8.12407860368831
69,United Kingdom,2018712651.3193536,281483.27802617336,7.171696540821321
70,Uruguay,-22263691.9809715,5275.03397494243,-4.220577931199861
71,Viet Nam,1044067289.0982739,137455.46783786165,7.595676661839486
72,Zambia,-19705096.45677267,154.91822532051162,-127.1967608459536
73,Zimbabwe,-10453824.534631625,13.924956723897685,-750.7258185363704
