,country,total_costs,scrap,unit_cost
0,Argentina,96323871.0842695,22705.341971980823,4.242343991257057
1,Australia,185872335.76281446,124649.93291973305,1.4911547195336632
2,Belgium,150748102.00812158,49233.55946461985,3.061897284035536
3,Brazil,359237884.7397653,2188051.7529112482,0.16418162150954238
4,Canada,361731876.2035971,1350478.91703716,0.26785451563894624
5,China,131386495.18849733,18564927.897147536,0.007077134687319987
6,Czechia,114937589.36397311,22909.24463964361,5.017083329106269
7,Finland,179888048.65154403,73699.17768535478,2.4408420053144053
8,France,289863786.2216039,271583.2489993288,1.0673109895018609
9,Germany,302913544.08144647,304853.7217389233,0.9936357094595736
10,Hungary,242202265.2005685,207344.92904209823,1.1681127979329218
11,India,125340754.5067585,34977898.800096296,0.003583427215656917
12,Italy,253640126.1795173,208644.0926739752,1.2156592737847238
13,Japan,219074833.19750702,3355752.029140377,0.06528337949142986
14,Korea,279412363.52756214,12867404.235626046,0.021714742026519365
15,Netherlands,181635038.14496616,74645.41744667366,2.4333046067392603
16,Norway,269105846.9783193,228940.05312870385,1.1754424064321998
17,Paraguay,84487262.29934089,14405.306311706565,5.865009772869722
18,Poland,219220278.5210395,154930.33585445568,1.4149603259556536
19,Romania,113568819.46983324,22909.244639643617,4.957335837834938
20,Russian Federation,90630765.92740585,301322.3523855267,0.30077677679699105
21,Serbia,90662482.15162721,14586.991981588953,6.215296633196023
22,Slovakia,113037364.71801785,22058.76610350895,5.124373874204898
23,Spain,236590259.0208046,177325.21473749675,1.3342166784968559
24,Sweden,279737927.98975027,244567.3867777007,1.143807159554016
25,Switzerland,291760196.9314256,265322.3027992592,1.099644446973495
26,Thailand,83263465.66455816,419586.1049021001,0.19844190427608557
27,Turkey,228320370.69586322,229092.44639643608,0.996629850906403
28,USA,683715208.8156557,11203861.991226822,0.06102495812167613
29,United Kingdom,262036470.02585262,281483.27802617336,0.930913096732828
30,Uruguay,63252268.509360746,5275.03397494243,11.99087414599089
31,Viet Nam,76831432.66019806,137455.46783786165,0.5589550846447675
