,country,total_netprofits,scrap,net_profit
0,Argentina,64098151.01383156,22705.341971980823,2.823042748835534
1,Australia,651220182.0393996,124649.93291973305,5.224392559109885
2,Belgium,119156422.12265219,49233.55946461985,2.420227654030991
3,Brazil,16004768546.451351,2188051.7529112482,7.314620655181796
4,Canada,9425149154.770586,1350478.91703716,6.97911610160386
5,China,101573672821.4899,18564927.897147536,5.4712667554769485
6,Czechia,22726596.864834458,22909.24463964361,0.992027333171296
7,Finland,238163292.52706656,73699.17768535478,3.23155969994484
8,France,1293628463.7190294,271583.2489993288,4.763285174934432
9,Germany,1480185375.8964982,304853.7217389233,4.855395458035867
10,Hungary,960242103.16342,207344.92904209823,4.631133771149317
11,India,269689942784.68054,34977898.800096296,7.71029570203737
12,Italy,945198481.1686356,208644.0926739752,4.530195267237169
13,Japan,26130502343.280415,3355752.029140377,7.78677986822945
14,Korea,102554107349.17628,12867033.386926651,7.970299311834754
15,Netherlands,240932012.93955988,74645.41744667366,3.2276865905623824
16,Norway,1179817174.2793915,228940.05312870385,5.1533890997051985
17,Paraguay,23044197.87787987,14405.306311706565,1.5997020389044316
18,Poland,685719150.0279465,154930.33585445568,4.425983757449047
19,Romania,23522057.687406145,22909.244639643617,1.0267495963922824
20,Russian Federation,2121558219.5716016,301693.20108492166,7.032171132601752
21,Serbia,17732660.19200305,14586.991981588953,1.215648861285755
22,Slovakia,19954335.515320733,22058.76610350895,0.9045988983103882
23,Spain,797223855.1000066,177325.21473749675,4.495829069093058
24,Sweden,1077351880.2394228,244567.3867777007,4.40513305733066
25,Switzerland,1433210597.7888095,265322.3027992592,5.401772043540439
26,Thailand,3069441309.6822824,419586.1049021001,7.315402664248044
27,Turkey,1349635923.3266585,229092.44639643608,5.891228386426862
28,USA,97675939808.52875,11203861.991226822,8.71805988729724
29,United Kingdom,1717357703.3409607,281483.27802617336,6.101100269200625
30,Uruguay,-14308896.83317411,5275.03397494243,-2.712569606403392
31,Viet Nam,941039419.2229633,137455.46783786165,6.8461403102056675
