,country,total_costs,scrap_sum,unit_cost
0,Australia,74725983.06691924,8999.755361057585,8.30311270351442
1,Belgium,79014067.98936495,8000.0,9.876758498670618
2,Brazil,75530737.2642409,9999.999999999998,7.553073726424092
3,Canada,123701831.95160657,32538.361669470538,3.8017228159238003
4,Czechia,25331761.62671572,999.9999999999999,25.33176162671572
5,Finland,72987527.19667718,6999.106145858993,10.428121202285253
6,France,202082081.21774542,78000.00000000001,2.5907959130480176
7,Germany,261754882.06988847,159000.00000000003,1.6462571199364051
8,Hungary,195047613.35053566,84999.88402405258,2.29468093503919
9,India,105080735.16843708,19558.239010934834,5.3727094300099
10,Italy,195745980.579266,77000.0,2.5421555919385197
11,Japan,70899071.25498435,11069.475664692785,6.404916854474338
12,Korea,108501592.53477004,51098.65603045887,2.12337468269409
13,Netherlands,130050710.60096915,24000.0,5.418779608373715
14,Norway,157489925.58711508,40390.67812807183,3.8991651758789954
15,Poland,177661175.6458797,63999.0020529664,2.7759991554062826
16,Romania,25392665.65126935,1000.0000000000001,25.392665651269347
17,Russian Federation,69450453.56052421,7965.564690799166,8.718836172499456
18,Serbia,25247560.828167118,999.6609731588375,25.256123331880335
19,Slovakia,25356015.951040745,1000.0,25.356015951040746
20,Spain,182276464.38408583,65095.82715663757,2.800125174621117
21,Sweden,151085780.8379311,35529.09049646008,4.252452813363867
22,Switzerland,174873108.3243581,48999.823184689616,3.568851823510224
23,Thailand,139556911.03680834,41999.25986493704,3.3228421521141382
24,Turkey,77214994.62088378,9999.578088617543,7.721825254685207
25,USA,252080147.72027984,293476.7238644335,0.8589442610676135
26,United Kingdom,200205026.2374884,94999.58205473078,2.1074306002961896
27,Viet Nam,49553585.47263516,4000.0,12.38839636815879
