,country,type,recycling_m,scrap_sum,unit_cost,net_profit
0,India,LFP,Direct,261.99880446878666,21.27933996378626,-17.99402804970626
1,India,LFP,Hydro,261.99880446878666,32.99850034074753,-31.424958525175533
2,India,LFP,Pyro,261.99880446878666,41.661549957680855,-40.884216194528854
3,India,NMC111,Direct,851.1296910910125,12.352591541581795,-7.015972523929795
4,India,NMC111,Hydro,851.1296910910125,15.07350987757695,-6.972942322154948
5,India,NMC111,Pyro,851.1296910910125,20.180989481069734,-15.632922739829734
6,India,NMC622,Direct,523.6662300461022,15.45713280277808,-6.874265356773078
7,India,NMC622,Hydro,523.6662300461022,20.820490898993366,-12.851425313044567
8,India,NMC622,Pyro,523.6662300461022,27.208986285221826,-22.627994109341827
9,India,NMC811,Direct,415.1857811810018,17.205369298795432,-6.885789018895432
10,India,NMC811,Hydro,415.1857811810018,24.295807689221316,-16.53491262671252
11,India,NMC811,Pyro,415.1857811810018,31.385672300120977,-26.846825380219975
12,India,NMC523,Direct,1057.0740178200067,11.176784550890877,-11.065961729510878
13,India,NMC523,Hydro,1057.0740178200067,13.050620395240518,-5.531493416386917
14,India,NMC523,Pyro,1057.0740178200067,17.662276821254242,-13.464971273900243
15,India,NCA,Direct,3357.184486327922,6.556209084576717,3.9906786258982843
16,India,NCA,Hydro,3357.184486327922,6.051821084783355,2.394134026436647
17,India,NCA,Pyro,3357.184486327922,8.675589739563328,-3.6448259449993277
18,Japan,LFP,Direct,2369.5465242973273,6.667969488236577,-3.6712544797114233
19,Japan,LFP,Hydro,2369.5465242973273,6.4142411074344245,-5.126532979158242
20,Japan,LFP,Pyro,2369.5465242973273,9.143987805196026,-8.653843705909543
21,Japan,NMC111,Direct,4599.304822990187,4.624703341259113,0.4227377003395793
22,Japan,NMC111,Hydro,4599.304822990187,3.766448042652474,4.045214031869137
23,Japan,NMC111,Pyro,4599.304822990187,5.608461294782731,-1.3478860976315743
24,Japan,NMC622,Direct,2681.4263207589656,6.228249299967103,2.065589793143068
