,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-359408.0233814544,0.5120734710330159,-701.8680789231543
1,Albania,-5335431.102782377,65.31100797307265,-81.69267736584534
2,Algeria,-8756580.938340466,218.7546913999621,-40.02922580677501
3,Andorra,-776911.7868397818,2.030422330173991,-382.6355607373598
4,Angola,-3109885.7263597646,30.446542331353626,-102.142492652022
5,Argentina,-18120656.335483864,1402.704251963266,-12.918372714791207
6,Armenia,-2840943.9357551318,25.197988169096437,-112.7448714036365
7,Aruba,-3157350.0554683995,25.149642946611372,-125.5425399943428
8,Australia,-9365764.73659844,6739.755361057587,-1.389629776581206
9,Austria,20789800.7632687,16886.853673238238,1.2311234031840836
10,Azerbaijan,-8397018.569721725,200.7564291384943,-41.826897428669334
11,Bahamas,-19986.060938385603,0.00501023119474221,-3989.0496389386562
12,Bahrain,-1922283.223175355,12.475846461717419,-154.08038477180284
13,Bangladesh,-582605.1066985825,1.178936174956719,-494.17866638961266
14,Barbados,-1660088.765307198,6.9336811883691984,-239.42386738113797
15,Belarus,-13716896.761742016,658.1435717193225,-20.841800104357535
16,Belgium,-218260193.53258744,23486.48941451753,-9.293010533863605
17,Benin,-2544092.8148470856,20.151004875801775,-126.25141180438827
18,Bermuda,-1724409.3187778788,8.86417374778317,-194.53694927957997
19,Bolivia (Plurinational State of),-13016061.695272552,506.98566397529925,-25.67343146000023
20,Bosnia Herzegovina,-4749119.108106442,63.85832627278058,-74.36961450915352
21,Botswana,-7417542.334638946,153.6546839374927,-48.2741049251478
22,Brazil,-147632567.97459027,59094.992746821976,-2.498224656817979
23,Brunei Darussalam,-2097353.325600307,12.201334572262517,-171.8954031773092
24,Bulgaria,-11334891.771528907,298.9996437775538,-37.9093821929825
25,Burkina Faso,-8096605.486178343,183.91612561937634,-44.023358250459644
26,Burundi,-4927062.8683135575,62.86469281549528,-78.37567715115128
27,C?te d'Ivoire,-5281151.78090951,74.72784923350622,-70.6718022140207
28,Cabo Verde,-742441.9358413771,1.647244789741175,-450.71742856022877
29,Cambodia,-8499869.315624459,202.09742645775248,-42.058275875182
30,Cameroon,-1149569.9802662442,4.939648930052861,-232.72301261578565
31,Canada,154660386.2511141,32538.361669470534,4.753170667354953
32,Cayman Isds,-340148.1989184447,0.3111415241938819,-1093.2266266925137
33,Chile,-8521628.672974562,178.10571244999042,-47.845903175999005
34,Colombia,-17650577.19149913,1372.83907157653,-12.856989254559677
35,Comoros,-368635.5261877509,0.4441023429605893,-830.0688614481471
36,Congo,-2845466.571359139,24.609260522115953,-115.62584616477864
37,Costa Rica,-10534094.147002095,293.42995345960384,-35.89985965237292
38,Croatia,-10330561.497443743,247.92200409076503,-41.66859466681986
39,Cyprus,-6853699.007715328,104.33572380160308,-65.6889007713964
40,Czechia,-99548200.810174,2441.056086374439,-40.78079211937619
41,Denmark,20351903.20367823,15957.40225371183,1.2753894951131035
42,Dominican Rep.,-11207430.191540807,340.51716559838104,-32.912966874507816
43,Ecuador,-10512641.711174935,293.5994180688221,-35.80607134824323
44,Egypt,-15864872.553724067,956.6174422430295,-16.584343806783302
45,El Salvador,-6033799.329594031,99.10680474520471,-60.88178652420914
46,Estonia,-7320680.891817347,127.06817025464962,-57.61223189998262
47,Eswatini,-1279954.5709936733,4.6498622137869745,-275.267204090171
48,Ethiopia,-8422649.595296122,199.03517841273674,-42.317391641341814
49,Fiji,-3898491.279940663,46.42130701458545,-83.98064446388308
50,Finland,-18962462.13768047,6519.106145858994,-2.9087518615915817
51,France,39175780.14438185,113303.46477254706,0.3457597719807239
52,French Polynesia,-5808149.705901217,90.05340505740297,-64.496725051084
53,Georgia,-3172341.0267426046,27.71163855706591,-114.4768477046162
54,Germany,475254636.692941,210547.25695212427,2.257234995946814
55,Ghana,-5527847.825428786,102.57584688723401,-53.890345468029956
56,Greece,5402452.856995171,13843.113038471347,0.3902628579266263
57,Greenland,-412836.43354668585,0.4925905680145889,-838.0924450312638
58,Grenada,-2271417.446293898,11.26581075872941,-201.6204155154897
59,Guatemala,-14747232.179682184,703.620385821764,-20.959074632919812
60,Guinea,-724854.1760248538,1.8331226293483658,-395.4204505579222
61,Guyana,-8207895.332633804,161.62926037186068,-50.782236543988915
62,Honduras,-6654432.521615415,104.17568343181493,-63.87702295201043
63,Hungary,-16679701.54231984,698.884024052577,-23.866193772180186
64,Iceland,-15012315.292207569,980.6007073173434,-15.309304980288232
65,India,-9557747.995246474,6466.239010934831,-1.4781000175037915
66,Indonesia,50950930.888543405,16904.20609439642,3.014097828908578
67,Iran,-7214553.695299116,210.99256926399494,-34.19340178881954
68,Ireland,-23095231.22212693,1614.9547313487226,-14.300853623828234
69,Israel,13858911.414250595,11200.869186217622,1.2373067825221657
70,Italy,-8976824.404496737,108629.83255283363,-0.08263682446652704
71,Jamaica,-3611618.9184064306,34.69145802212842,-104.10686446510002
72,Japan,16147355.558692046,10098.449093166118,1.5989936087927974
73,Jordan,-10707269.40149072,342.6085758197252,-31.25219319415023
74,Kazakhstan,-14827298.721451718,790.2754105448436,-18.76219166585135
75,Kenya,-17787435.361377485,1404.6280495127119,-12.663448781012336
76,Kiribati,-437899.6485834579,0.612483675763421,-714.9572566773221
77,Korea,222154544.60818988,37843.65603045886,5.8703245909799655
78,Kuwait,-4522979.405961263,64.22944596739077,-70.41909419952923
