,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-480.56285585381033
21,Afghanistan,NMC111,Direct,-919.7968683337818
30,Afghanistan,NMC523,Direct,-837.5020236904078
24,Afghanistan,NMC622,Direct,-1149.7751523011154
27,Afghanistan,NMC811,Direct,-2432.2171012424856
54,Albania,LFP,Direct,-84.56310962520644
69,Albania,NCA,Direct,-58.390754319594286
57,Albania,NMC111,Direct,-83.86848366447711
66,Albania,NMC523,Direct,-84.4308594036539
60,Albania,NMC622,Direct,-107.8494083045395
63,Albania,NMC811,Direct,-134.5788785509051
774,Algeria,LFP,Direct,-113.3844062703761
789,Algeria,NCA,Direct,-21.530870926001224
777,Algeria,NMC111,Direct,-42.1922851647286
786,Algeria,NMC523,Direct,-54.05982504861846
780,Algeria,NMC622,Direct,-72.47952034932612
783,Algeria,NMC811,Direct,-88.07386112504568
72,Andorra,LFP,Direct,-1048.8036937739319
87,Andorra,NCA,Direct,-255.60943484428873
75,Andorra,NMC111,Direct,-378.9586941943243
84,Andorra,NMC523,Direct,-461.1038154131026
78,Andorra,NMC622,Direct,-681.5064019451435
81,Andorra,NMC811,Direct,-848.2433619845476
36,Angola,LFP,Direct,-1275.3358351305171
51,Angola,NCA,Direct,-66.35319915309412
39,Angola,NMC111,Direct,-112.83446928866474
48,Angola,NMC523,Direct,-131.21119461390634
42,Angola,NMC622,Direct,-184.80789962185608
45,Angola,NMC811,Direct,-358.5768579210885
108,Argentina,LFP,Direct,-53.664735711159565
123,Argentina,NCA,Direct,-2.826899746008841
111,Argentina,NMC111,Direct,-17.610309024529688
120,Argentina,NMC523,Direct,-22.696197647700515
114,Argentina,NMC622,Direct,-23.220106449085065
117,Argentina,NMC811,Direct,-26.107181117982392
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-72.02258970511924
129,Armenia,NMC111,Direct,-151.39836965804335
138,Armenia,NMC523,Direct,-138.50293074374392
132,Armenia,NMC622,Direct,-183.5978859852989
135,Armenia,NMC811,Direct,-217.4726558882685
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-79.1467692180062
3,Aruba,NMC111,Direct,-163.45660223842606
12,Aruba,NMC523,Direct,-155.1971123607666
6,Aruba,NMC622,Direct,-209.39801531972273
9,Aruba,NMC811,Direct,-233.7537404663037
144,Australia,LFP,Direct,-18.157698649779544
159,Australia,NCA,Direct,3.8108286400739195
148,Australia,NMC111,Hydro,-6.575557265089123
157,Australia,NMC523,Hydro,-5.1895122107320555
150,Australia,NMC622,Direct,-6.682868160009077
153,Australia,NMC811,Direct,-6.696055465834353
162,Austria,LFP,Direct,-4.864876877739569
177,Austria,NCA,Direct,4.933905021322531
166,Austria,NMC111,Hydro,1.2569136982420546
175,Austria,NMC523,Hydro,1.1797685737219008
168,Austria,NMC622,Direct,-0.7017842774269341
171,Austria,NMC811,Direct,-1.2200609936919584
180,Azerbaijan,LFP,Direct,-110.66514489912002
195,Azerbaijan,NCA,Direct,-21.79992421080045
183,Azerbaijan,NMC111,Direct,-55.55166694119977
192,Azerbaijan,NMC523,Direct,-54.759295697434695
186,Azerbaijan,NMC622,Direct,-67.26080813290305
189,Azerbaijan,NMC811,Direct,-75.6907263700463
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-3989.049638938656
327,Bahamas,NMC111,Direct,0.0
336,Bahamas,NMC523,Direct,0.0
330,Bahamas,NMC622,Direct,0.0
333,Bahamas,NMC811,Direct,0.0
306,Bahrain,LFP,Direct,0.0
321,Bahrain,NCA,Direct,-109.28929419629316
309,Bahrain,NMC111,Direct,-158.77492651841342
318,Bahrain,NMC523,Direct,-186.64615212157477
312,Bahrain,NMC622,Direct,-283.9765825306152
315,Bahrain,NMC811,Direct,-698.8550851198888
270,Bangladesh,LFP,Direct,-1608.841041598001
285,Bangladesh,NCA,Direct,-330.52014430728974
273,Bangladesh,NMC111,Direct,-469.71142431557155
282,Bangladesh,NMC523,Direct,-748.0406957027388
276,Bangladesh,NMC622,Direct,-1140.5369981654026
279,Bangladesh,NMC811,Direct,-1266.2852126970133
432,Barbados,LFP,Direct,0.0
447,Barbados,NCA,Direct,-155.0954654119954
435,Barbados,NMC111,Direct,-315.1167512970794
444,Barbados,NMC523,Direct,-288.816368628772
438,Barbados,NMC622,Direct,-396.468337771884
441,Barbados,NMC811,Direct,-445.0838544007156
360,Belarus,LFP,Direct,-64.80223348709306
375,Belarus,NCA,Direct,-8.16777766484012
363,Belarus,NMC111,Direct,-29.8088702335997
372,Belarus,NMC523,Direct,-31.530216484146067
366,Belarus,NMC622,Direct,-35.066489444440705
369,Belarus,NMC811,Direct,-38.99854340139833
216,Belgium,LFP,Direct,-17.07021649040412
231,Belgium,NCA,Direct,-3.1514054200440866
220,Belgium,NMC111,Hydro,-9.628307984715303
229,Belgium,NMC523,Hydro,-8.863973123578354
222,Belgium,NMC622,Direct,-13.970040640602877
225,Belgium,NMC811,Direct,-17.658771472541844
234,Benin,LFP,Direct,0.0
249,Benin,NCA,Direct,-81.09738231546436
237,Benin,NMC111,Direct,-166.65627953457795
246,Benin,NMC523,Direct,-155.88394740668977
240,Benin,NMC622,Direct,-207.5112842248866
243,Benin,NMC811,Direct,-266.32957831300223
378,Bermuda,LFP,Direct,0.0
393,Bermuda,NCA,Direct,-142.5833826085585
381,Bermuda,NMC111,Direct,-186.24474442779805
390,Bermuda,NMC523,Direct,-227.7187937175926
384,Bermuda,NMC622,Direct,-374.37807420645737
387,Bermuda,NMC811,Direct,-820.9124466994226
396,Bolivia (Plurinational State of),LFP,Direct,-81.07164372668443
411,Bolivia (Plurinational State of),NCA,Direct,-10.760351808220815
399,Bolivia (Plurinational State of),NMC111,Direct,-36.344243468973275
408,Bolivia (Plurinational State of),NMC523,Direct,-36.802918657743014
402,Bolivia (Plurinational State of),NMC622,Direct,-43.116153591357985
405,Bolivia (Plurinational State of),NMC811,Direct,-49.4032568711038
342,Bosnia Herzegovina,LFP,Direct,-209.62076498966255
357,Bosnia Herzegovina,NCA,Direct,-43.407497920984866
345,Bosnia Herzegovina,NMC111,Direct,-97.0868509827982
354,Bosnia Herzegovina,NMC523,Direct,-90.88899905619155
348,Bosnia Herzegovina,NMC622,Direct,-116.40855039046191
351,Bosnia Herzegovina,NMC811,Direct,-131.43166581338542
468,Botswana,LFP,Direct,-138.47406131705142
483,Botswana,NCA,Direct,-26.00658490596869
471,Botswana,NMC111,Direct,-63.532913769472
480,Botswana,NMC523,Direct,-62.12471983180972
474,Botswana,NMC622,Direct,-77.43778683006909
477,Botswana,NMC811,Direct,-89.03624555489739
414,Brazil,LFP,Direct,-19.99366471254324
429,Brazil,NCA,Direct,3.0265148831733732
418,Brazil,NMC111,Hydro,-6.415833512232547
427,Brazil,NMC523,Hydro,-4.934143054356113
420,Brazil,NMC622,Direct,-9.806809248669433
423,Brazil,NMC811,Direct,-10.205089946693677
450,Brunei Darussalam,LFP,Direct,-516.6872004016014
465,Brunei Darussalam,NCA,Direct,-107.75028277498413
453,Brunei Darussalam,NMC111,Direct,-207.65841069262143
462,Brunei Darussalam,NMC523,Direct,-199.47593011640026
456,Brunei Darussalam,NMC622,Direct,-270.62121133462114
459,Brunei Darussalam,NMC811,Direct,-308.3997707072135
288,Bulgaria,LFP,Direct,-40.79137766998578
303,Bulgaria,NCA,Direct,-23.988612013882108
291,Bulgaria,NMC111,Direct,-39.397738424759396
300,Bulgaria,NMC523,Direct,-42.276139323407804
294,Bulgaria,NMC622,Direct,-49.86699388386552
297,Bulgaria,NMC811,Direct,-62.48424934654545
252,Burkina Faso,LFP,Direct,-123.54412560837874
267,Burkina Faso,NCA,Direct,-23.253437174248102
255,Burkina Faso,NMC111,Direct,-57.71616371027254
264,Burkina Faso,NMC523,Direct,-57.350592617611674
258,Burkina Faso,NMC622,Direct,-70.91603053395683
261,Burkina Faso,NMC811,Direct,-78.52757996514713
198,Burundi,LFP,Direct,-185.02732666122066
213,Burundi,NCA,Direct,-46.95378446505339
201,Burundi,NMC111,Direct,-86.60127852663837
210,Burundi,NMC523,Direct,-92.21512636984357
204,Burundi,NMC622,Direct,-126.62365976748382
207,Burundi,NMC811,Direct,-146.74088654087095
540,C?te d'Ivoire,LFP,Direct,-181.1728041890656
555,C?te d'Ivoire,NCA,Direct,-41.30484275689206
543,C?te d'Ivoire,NMC111,Direct,-79.48310853539178
552,C?te d'Ivoire,NMC523,Direct,-88.10622769286675
546,C?te d'Ivoire,NMC622,Direct,-117.93491236048321
549,C?te d'Ivoire,NMC811,Direct,-143.62444430782506
630,Cabo Verde,LFP,Direct,-1003.2034220669804
645,Cabo Verde,NCA,Direct,-291.5892922883186
633,Cabo Verde,NMC111,Direct,-515.9378505935505
642,Cabo Verde,NMC523,Direct,-503.10091966581666
636,Cabo Verde,NMC622,Direct,-708.6514513509833
639,Cabo Verde,NMC811,Direct,-843.3108699882034
1386,Cambodia,LFP,Direct,-106.08679376350852
1401,Cambodia,NCA,Direct,-21.922517409752178
1389,Cambodia,NMC111,Direct,-54.18846362976238
1398,Cambodia,NMC523,Direct,-54.81202748797926
1392,Cambodia,NMC622,Direct,-68.06455432082308
1395,Cambodia,NMC811,Direct,-79.64367373879723
558,Cameroon,LFP,Direct,0.0
573,Cameroon,NCA,Direct,-180.08029778005914
561,Cameroon,NMC111,Direct,-212.0101079244318
570,Cameroon,NMC523,Direct,-319.24552395856284
564,Cameroon,NMC622,Direct,-556.2992235579665
567,Cameroon,NMC811,Direct,-2326.4177547891727
486,Canada,LFP,Direct,-7.314276100301259
501,Canada,NCA,Direct,7.410998480186428
490,Canada,NMC111,Hydro,3.0569392222739555
499,Canada,NMC523,Hydro,3.1473856824122164
492,Canada,NMC622,Direct,1.2519473441896627
495,Canada,NMC811,Direct,2.0885869374453034
666,Cayman Isds,LFP,Direct,0.0
681,Cayman Isds,NCA,Direct,-727.023133720221
669,Cayman Isds,NMC111,Direct,-1421.5737981575237
678,Cayman Isds,NMC523,Direct,-1286.420253168525
672,Cayman Isds,NMC622,Direct,-1795.0236405772193
675,Cayman Isds,NMC811,Direct,-2002.2676100207475
522,Chile,LFP,Direct,-124.12269286325645
537,Chile,NCA,Direct,-24.849078034259467
525,Chile,NMC111,Direct,-63.14696495079506
534,Chile,NMC523,Direct,-61.5767368590729
528,Chile,NMC622,Direct,-77.90612537756658
531,Chile,NMC811,Direct,-87.22897806222562
594,Colombia,LFP,Direct,-55.798999636802805
609,Colombia,NCA,Direct,-2.651776321001183
597,Colombia,NMC111,Direct,-20.616055569573007
606,Colombia,NMC523,Direct,-22.60965172438401
600,Colombia,NMC622,Direct,-23.20603917802116
603,Colombia,NMC811,Direct,-25.79384528710692
612,Comoros,LFP,Direct,-1787.2557457056107
627,Comoros,NCA,Direct,-534.3457485992021
615,Comoros,NMC111,Direct,-1020.9949055272735
624,Comoros,NMC523,Direct,-929.6158707041333
618,Comoros,NMC622,Direct,-1277.1619399501628
621,Comoros,NMC811,Direct,-1520.5928137181088
576,Congo,LFP,Direct,0.0
591,Congo,NCA,Direct,-74.84241595268456
579,Congo,NMC111,Direct,-139.561211054103
588,Congo,NMC523,Direct,-142.9882452730755
582,Congo,NMC622,Direct,-194.38361270037956
585,Congo,NMC811,Direct,-228.44747144817836
648,Costa Rica,LFP,Direct,-102.86466502866237
663,Costa Rica,NCA,Direct,-17.435607121185498
651,Costa Rica,NMC111,Direct,-45.46572033880784
660,Costa Rica,NMC523,Direct,-48.14107057658557
654,Costa Rica,NMC622,Direct,-60.13846803003383
657,Costa Rica,NMC811,Direct,-70.91142994394977
1116,Croatia,LFP,Direct,-44.52021970837245
1131,Croatia,NCA,Direct,-26.97658434532426
1119,Croatia,NMC111,Direct,-43.22310725440008
1128,Croatia,NMC523,Direct,-45.909891454368875
