,country,total_netprofits,scrap,net_profit
0,Australia,19312977.917752977,11000.0,1.7557252652502706
1,Belgium,730991.5344100841,9000.0,0.08122128160112045
2,Brazil,18527529.61434408,10000.0,1.852752961434408
3,Canada,1355727814.5021186,174824.3420878956,7.754800037059518
4,China,24160825222.76264,3932706.29295005,6.1435620722743645
5,Czechia,-20357085.594541233,2000.0,-10.178542797270616
6,Finland,-8226546.707516669,7000.0,-1.175220958216667
7,France,563749251.8154916,89000.0,6.334261256353837
8,Germany,1325290160.576259,185000.0,7.163730597709508
9,Hungary,-13413908.411249276,5468.560854624888,-2.4529138045350316
10,India,2452114390.324857,282668.14045757614,8.674887754790602
11,Italy,1286993253.7834766,180000.0,7.149962521019314
12,Japan,2007020095.4011173,248683.11381789768,8.070592589052069
13,Korea,7602591440.865752,895305.9084206881,8.491613167477759
14,Netherlands,113285861.36633945,28000.000000000004,4.045923620226408
15,Norway,36955098.62999241,14563.628634489778,2.537492513539851
16,Poland,1010181819.4649863,142000.0,7.113956475105538
17,Romania,-16897678.83002635,1000.0,-16.89767883002635
18,Russian Federation,432415686.76703817,56958.22569275052,7.591804019661988
19,Serbia,-9590889.735270277,322.0265151822132,-29.782919365641167
20,Slovakia,-20367493.500860374,2000.0,-10.183746750430188
21,Spain,1341468832.7207441,184000.0,7.290591482177957
22,Sweden,159555902.4850279,35733.22133192575,4.465197833772494
23,Switzerland,74756377.09176315,20923.95355919043,3.57276538969032
24,Thailand,444342351.9525113,56882.41323769311,7.81159459771422
25,Turkey,77284691.40229101,20000.000000000004,3.86423457011455
26,USA,9926698945.530426,1078000.0,9.208440580269412
27,United Kingdom,1987574255.7898085,249740.0614978369,7.958571980278878
28,Viet Nam,33722285.46877897,10000.0,3.372228546877897
