,country,type,recycling_m,scrap,unit_cost,net_profit
0,Afghanistan,LFP,Direct,0.0,0.0,0.0
1,Afghanistan,NCA,Direct,0.0,0.0,0.0
2,Afghanistan,NMC111,Direct,0.0,0.0,0.0
3,Afghanistan,NMC523,Direct,0.0,0.0,0.0
4,Afghanistan,NMC622,Direct,0.0,0.0,0.0
5,Afghanistan,NMC811,Direct,0.0,0.0,0.0
6,Albania,LFP,Direct,0.0903579687343035,802.341936195375,-799.0861554495694
7,Albania,NCA,Direct,27.27853655626183,59.481260989567396,-48.96652876524704
8,Albania,NMC111,Direct,15.485810302411531,76.98781033708684,-71.68472160501173
9,Albania,NMC523,Direct,17.409879584780956,72.9870961481826,-72.90899945578924
10,Albania,NMC622,Direct,8.62460606804277,100.51924299084845,-91.96887607488556
11,Albania,NMC811,Direct,5.368000277765796,124.76205378769406,-114.47390822035838
12,Algeria,LFP,Direct,0.0,0.0,0.0
13,Algeria,NCA,Direct,62.01089199754748,43.55851962069266,-33.01163191021766
14,Algeria,NMC111,Direct,19.193784878598724,77.1593050635713,-71.8226860459193
15,Algeria,NMC523,Direct,19.698651245683724,76.18872483575838,-76.07790201437838
16,Algeria,NMC622,Direct,9.25117367987024,110.13503473147277,-101.55216728546777
17,Algeria,NMC811,Direct,6.988879562826045,126.2712350313033,-115.95165475140331
18,Andorra,LFP,Direct,0.0,0.0,0.0
19,Andorra,NCA,Direct,0.5321249493037986,357.6655220830328,-347.1186343725578
20,Andorra,NMC111,Direct,0.1728536353407034,597.0264593166154,-591.6898402989634
21,Andorra,NMC523,Direct,0.1630977024843326,613.0420675285906,-612.9312447072106
22,Andorra,NMC622,Direct,0.076211808336009,867.0680124140414,-858.4851449680364
23,Andorra,NMC811,Direct,0.056687727885922,992.2499022698494,-981.9303219899493
24,Angola,LFP,Direct,0.0,0.0,0.0
25,Angola,NCA,Direct,5.341864530784914,143.94918897857005,-133.40230126809504
26,Angola,NMC111,Direct,1.8362186310254047,242.28232122285183,-236.94570220519984
27,Angola,NMC523,Direct,1.61600573949616,257.8528806195288,-257.7420577981488
28,Angola,NMC622,Direct,0.7383713979363656,377.76569059077366,-369.18282314476863
29,Angola,NMC811,Direct,0.4128092349247139,501.58262946157686,-491.2630491816769
30,Argentina,LFP,Direct,0.0,0.0,0.0
31,Argentina,NCA,Direct,363.43456977919976,18.36539748268293,-7.82705667431467
32,Argentina,NMC111,Direct,102.70509070587876,33.72864701660038,-28.40094032162509
33,Argentina,NMC523,Direct,114.15348300528814,32.05690502235871,-31.954780779486782
34,Argentina,NMC622,Direct,56.25820284511743,45.05465774113382,-36.48042890962064
35,Argentina,NMC811,Direct,43.88518957163111,50.772198861173614,-40.46097390234538
36,Armenia,LFP,Direct,0.0,0.0,0.0
37,Armenia,NCA,Direct,0.0,0.0,0.0
38,Armenia,NMC111,Direct,0.6110381748945841,344.7105136015529,-339.3738945839009
39,Armenia,NMC523,Direct,0.0,0.0,0.0
40,Armenia,NMC622,Direct,0.0,0.0,0.0
41,Armenia,NMC811,Direct,6.530544720061985,116.01813112235835,-105.69855084245836
42,Aruba,LFP,Direct,0.0,0.0,0.0
43,Aruba,NCA,Direct,2.659617083163304,195.55258999120355,-185.00570228072854
44,Aruba,NMC111,Direct,0.7182619752066727,367.0617611522477,-361.72514213459567
45,Aruba,NMC523,Direct,0.8502186858718813,338.4587331155536,-338.34791029417363
46,Aruba,NMC622,Direct,0.0,0.0,0.0
47,Aruba,NMC811,Direct,15.633166360536904,83.41649527252844,-73.09691499262844
48,Australia,LFP,Direct,0.0,0.0,0.0
49,Australia,NCA,Direct,4773.953632566077,17.45231301192379,-6.959144060959109
50,Australia,NMC111,Direct,1211.447716817088,32.03631107356666,-26.755707546974403
51,Australia,NMC523,Direct,1502.7755233987425,29.119919465061336,-29.06376871563454
52,Australia,NMC622,Direct,744.2590927118467,39.75164162240249,-31.22306936412667
53,Australia,NMC811,Direct,590.8341845592496,44.03127445637281,-33.76420881600891
54,Austria,LFP,Direct,15.337143633553362,74.91421440911887,-71.73784908121537
55,Austria,NCA,Direct,4865.940020061616,5.738079921272697,4.690179551713562
56,Austria,NMC111,Direct,2769.1171422071466,7.3786127015499146,-2.165693840734314
57,Austria,NMC523,Direct,3109.5578432551865,7.006676500365986,-7.0165871358786465
58,Austria,NMC622,Direct,1538.3530328482718,9.590663034469895,-1.127696764202134
59,Austria,NMC811,Direct,952.8609215760004,11.875230023098633,-1.67161889787218
60,Azerbaijan,LFP,Direct,0.0,0.0,0.0
61,Azerbaijan,NCA,Direct,64.32080099372793,40.54200812677137,-29.99512041629637
62,Azerbaijan,NMC111,Direct,16.427419671280003,75.92408236894653,-70.58746335129453
63,Azerbaijan,NMC523,Direct,20.27769270920064,68.91989769358815,-68.80907487220816
64,Azerbaijan,NMC622,Direct,10.022099790317691,95.28533255535622,-86.70246510935122
65,Azerbaijan,NMC811,Direct,7.894391224225619,106.33214298620449,-96.0125627063045
66,Bahamas,LFP,Direct,0.0,0.0,0.0
67,Bahamas,NCA,Direct,0.0,0.0,0.0
68,Bahamas,NMC111,Direct,0.0,0.0,0.0
69,Bahamas,NMC523,Direct,0.0,0.0,0.0
70,Bahamas,NMC622,Direct,0.0,0.0,0.0
71,Bahamas,NMC811,Direct,0.0,0.0,0.0
72,Bahrain,LFP,Direct,0.0,0.0,0.0
73,Bahrain,NCA,Direct,0.964909729709042,279.41573994061054,-268.86885223013553
74,Bahrain,NMC111,Direct,0.5590203244955674,359.100391956231,-353.763772938579
75,Bahrain,NMC523,Direct,0.3742037827222641,431.8594156851519,-431.7485928637719
76,Bahrain,NMC622,Direct,0.0,0.0,0.0
77,Bahrain,NMC811,Direct,0.0,0.0,0.0
78,Bangladesh,LFP,Direct,0.0,0.0,0.0
79,Bangladesh,NCA,Direct,0.289355645316386,2314.2845392378763,-2303.7376515274013
80,Bangladesh,NMC111,Direct,0.1015089950371535,4656.33715624305,-4651.000537225398
81,Bangladesh,NMC523,Direct,0.0748403837062549,5706.762756112231,-5706.651933290851
82,Bangladesh,NMC622,Direct,0.0350591993148955,9466.59774932657,-9458.014881880565
83,Bangladesh,NMC811,Direct,0.0279137473306539,11021.931936125027,-11011.612355845127
84,Barbados,LFP,Direct,0.0,0.0,0.0
85,Barbados,NCA,Direct,18.88338358612512,76.17154061988447,-65.62465290940946
86,Barbados,NMC111,Direct,4.789304350448365,147.36223247085374,-142.02561345320174
87,Barbados,NMC523,Direct,5.939846562069391,132.8647469401897,-132.7539241188097
88,Barbados,NMC622,Direct,2.942738352813965,186.26500898442927,-177.68214153842428
89,Barbados,NMC811,Direct,2.429582983688682,204.24971852464114,-193.93013824474113
90,Belarus,LFP,Direct,0.0,0.0,0.0
91,Belarus,NCA,Direct,199.3345175244136,24.55217577207161,-14.005288061596609
92,Belarus,NMC111,Direct,50.83949572761154,47.483594851710905,-42.14697583405891
93,Belarus,NMC523,Direct,62.7941300054956,42.88120712129593,-42.77038429991593
94,Belarus,NMC622,Direct,31.05406106405617,60.240926568254466,-51.65805912224946
95,Belarus,NMC811,Direct,24.494370976807733,67.5522534125475,-57.232673132647506
96,Belgium,LFP,Direct,21.6324031217988,68.27785067327156,-65.13061039940592
97,Belgium,NCA,Direct,6944.887982209363,5.435256056563882,4.961290134267053
98,Belgium,NMC111,Direct,3955.508728188166,6.956815106723532,-1.776965421168862
99,Belgium,NMC523,Direct,4446.588781909292,6.60883976304898,-6.651026476037612
100,Belgium,NMC622,Direct,2199.0904252402065,8.999187237369018,-0.5682745480816798
101,Belgium,NMC811,Direct,1360.3749987172323,11.10866825116491,-0.9360595466211863
102,Benin,LFP,Direct,0.0,0.0,0.0
103,Benin,NCA,Direct,57.954872876261646,45.019068396981204,-34.472180686506206
