,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,83689343.03975745,11000.0,7.608122094523404,high_collection,baseline
1,Belgium,79445454.66717729,9000.0,8.827272740797476,high_collection,baseline
2,Brazil,74793451.64970008,10000.0,7.479345164970007,high_collection,baseline
3,Canada,342237327.85841775,174824.3420878956,1.9576068399350972,high_collection,baseline
4,China,493458140.338204,3932706.29295005,0.12547546233564397,high_collection,baseline
5,Czechia,34200604.79730464,2000.0,17.100302398652317,high_collection,baseline
6,Finland,68029874.79057436,7000.0,9.718553541510623,high_collection,baseline
7,France,276177302.9213779,89000.0,3.1031157631615494,high_collection,baseline
8,Germany,413551333.30501455,185000.0,2.2354126124595384,high_collection,baseline
9,Hungary,59039022.19612995,5468.560854624888,10.796080315390343,high_collection,baseline
10,India,180718262.3975038,282668.14045757614,0.63933014207035,high_collection,baseline
11,Italy,400208842.7442372,180000.0,2.2233824596902063,high_collection,baseline
12,Japan,299429510.5919989,248683.11381789768,1.2040604848275347,high_collection,baseline
13,Korea,528125563.51238155,895305.9084206881,0.5898828082615812,high_collection,baseline
14,Netherlands,146081003.51006043,28000.000000000004,5.2171786967878715,high_collection,baseline
15,Norway,96995490.72949836,14563.628634489778,6.660118378725502,high_collection,baseline
16,Poland,345670408.84516233,142000.0,2.4342986538391713,high_collection,baseline
17,Romania,23505663.996295128,1000.0,23.505663996295127,high_collection,baseline
18,Russian Federation,106734930.85719113,56958.22569275052,1.8739160070215466,high_collection,baseline
19,Serbia,12072722.82774501,322.0265151822132,37.48984092478803,high_collection,baseline
20,Slovakia,34203080.32655683,2000.0,17.101540163278415,high_collection,baseline
21,Spain,402882321.3267189,184000.0,2.1895778332973856,high_collection,baseline
22,Sweden,167121343.53128812,35733.22133192575,4.676917929645879,high_collection,baseline
23,Switzerland,119414375.51380426,20923.95355919043,5.707065597139689,high_collection,baseline
24,Thailand,105373034.55430362,56882.41323769311,1.852471239467003,high_collection,baseline
25,Turkey,112422257.94630782,20000.000000000004,5.62111289731539,high_collection,baseline
26,USA,834197761.7896059,1078000.0,0.7738383690070556,high_collection,baseline
27,United Kingdom,452818665.9951763,249740.0614978369,1.8131599042594868,high_collection,baseline
28,Viet Nam,59096241.66171857,10000.0,5.909624166171857,high_collection,baseline
