,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,118321436.4914509,11000.0,10.756494226495537,high_collection,baseline
1,Belgium,117080069.4726822,9000.0,13.0088966080758,high_collection,baseline
2,Brazil,105627632.25578678,10000.0,10.562763225578678,high_collection,baseline
3,Canada,295744046.788067,174824.3420878956,1.6916640054585599,high_collection,baseline
4,China,227612012.52369827,3932706.29295005,0.05787668734167259,high_collection,baseline
5,Czechia,63489055.06095987,2000.0,31.74452753047993,high_collection,baseline
6,Finland,104684424.90043353,7000.0,14.954917842919075,high_collection,baseline
7,France,292964055.0547188,89000.0,3.2917309556709973,high_collection,baseline
8,Germany,394245183.5557995,185000.0,2.131055046247565,high_collection,baseline
9,Hungary,94379345.21407029,5468.560854624888,17.258534324300605,high_collection,baseline
10,India,141780615.95798734,282668.14045757614,0.5015797525977862,high_collection,baseline
11,Italy,381171164.69418865,180000.0,2.1176175816343816,high_collection,baseline
12,Japan,243038383.7462763,248683.11381789768,0.9773015144254835,high_collection,baseline
13,Korea,336124240.203759,895305.9084206881,0.37542948956595096,high_collection,baseline
14,Netherlands,183501399.3400111,28000.000000000004,6.553621405000396,high_collection,baseline
15,Norway,132618058.96017085,14563.628634489778,9.106113750120146,high_collection,baseline
16,Poland,339576453.12359786,142000.0,2.3913834727013934,high_collection,baseline
17,Romania,48502311.88405796,1000.0,48.50231188405796,high_collection,baseline
18,Russian Federation,116959762.28913909,56958.22569275052,2.053430577701886,high_collection,baseline
19,Serbia,29206514.85738432,322.0265151822132,90.69599390242233,high_collection,baseline
20,Slovakia,63536603.572016135,2000.0,31.76830178600807,high_collection,baseline
21,Spain,381944021.77701545,184000.0,2.075782727048997,high_collection,baseline
22,Sweden,202582160.76360106,35733.22133192575,5.669294656695409,high_collection,baseline
23,Switzerland,155098194.40804663,20923.95355919043,7.412470782316511,high_collection,baseline
24,Thailand,109658743.13841742,56882.41323769311,1.9278145369850817,high_collection,baseline
25,Turkey,146137955.59242812,20000.000000000004,7.306897779621405,high_collection,baseline
26,USA,534861612.78267926,1078000.0,0.49616105081881196,high_collection,baseline
27,United Kingdom,406033145.0636409,249740.0614978369,1.6258230362738888,high_collection,baseline
28,Viet Nam,87085591.38029763,10000.0,8.708559138029763,high_collection,baseline
