,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,103886036.9522026,22000.0,4.722092588736482,high_collection,baseline
1,Belgium,106349842.19430475,18000.0,5.908324566350264,high_collection,baseline
2,Brazil,76052746.3921399,10000.0,7.60527463921399,high_collection,baseline
3,Canada,190836239.35042503,174824.3420878956,1.0915884886011995,high_collection,baseline
4,China,117660423.949946,3932706.29295005,0.029918436614722405,high_collection,baseline
5,Czechia,49666411.56436974,2000.0,24.83320578218487,high_collection,baseline
6,Finland,77148539.05553956,7000.0,11.02121986507708,high_collection,baseline
7,France,193796280.3060394,89000.0,2.177486295573476,high_collection,baseline
8,Germany,252997664.05086344,185000.0,1.3675549408154781,high_collection,baseline
9,Hungary,70203508.90806262,5468.560854624888,12.837657068164452,high_collection,baseline
10,India,88151860.33857508,282668.14045757614,0.3118563704981999,high_collection,baseline
11,Italy,240968540.49112248,180000.0,1.3387141138395693,high_collection,baseline
12,Japan,143111621.6040709,248683.11381789768,0.5754778416875814,high_collection,baseline
13,Korea,179209075.3718732,895305.9084206881,0.20016518788309626,high_collection,baseline
14,Netherlands,127512235.38479424,28000.000000000004,4.5540084065997934,high_collection,baseline
15,Norway,94665783.70568722,14563.628634489778,6.500150895189573,high_collection,baseline
16,Poland,213503844.8359579,142000.0,1.5035482030701262,high_collection,baseline
17,Romania,39453808.398833714,1000.0,39.453808398833715,high_collection,baseline
18,Russian Federation,79770840.26369967,56958.22569275052,1.4005148386118471,high_collection,baseline
19,Serbia,25138030.24352921,322.0265151822132,78.06198886854173,high_collection,baseline
20,Slovakia,49753172.51851361,2000.0,24.876586259256804,high_collection,baseline
21,Spain,239970046.5077692,184000.0,1.3041850353683109,high_collection,baseline
22,Sweden,139390811.43979204,35733.22133192575,3.9008744872171293,high_collection,baseline
23,Switzerland,109717176.0202448,20923.95355919043,5.243615921334986,high_collection,baseline
24,Thailand,72024406.9515064,56882.41323769311,1.2661981595355287,high_collection,baseline
25,Turkey,100719594.66109832,20000.000000000004,5.035979733054915,high_collection,baseline
26,USA,326131546.72285515,1078000.0,0.30253390234031086,high_collection,baseline
27,United Kingdom,243980793.77025712,229740.06149783687,1.0619862821467658,high_collection,baseline
28,Viet Nam,63480304.76447403,10000.0,6.348030476447403,high_collection,baseline
