,country,total_netprofits,scrap,net_profit
0,Australia,2319545.494247246,11000.0,0.21086777220429512
1,Belgium,-20033169.7016648,9000.0,-2.2259077446294224
2,Brazil,3953639.6645863834,10000.0,0.39536396645863836
3,Canada,1018425307.0767807,174824.3420878956,5.825420504455563
4,China,20758077651.779736,3932706.29295005,5.27831882309432
5,Czechia,-20991074.82658478,2000.0,-10.49553741329239
6,Finland,-21887165.628185574,7000.0,-3.1267379468836536
7,France,314529502.1386228,89000.0,3.5340393498721663
8,Germany,814298862.9838829,185000.0,4.401615475588557
9,Hungary,-22615223.73500259,5468.560854624888,-4.1354982300098895
10,India,1952049760.1529238,282668.14045757614,6.90580040960044
11,Italy,788135912.3315023,180000.0,4.378532846286125
12,Japan,1422408534.1914654,248683.11381789768,5.719763245497431
13,Korea,5498493560.605076,895305.9084206881,6.14146908770475
14,Netherlands,37800362.4087663,28000.000000000004,1.3500129431702248
15,Norway,13141114.938694369,14563.628634489778,0.902324226228442
16,Poland,613298203.9831116,142000.0,4.319001436500787
17,Romania,-16897678.83002635,1000.0,-16.89767883002635
18,Russian Federation,324425892.00822186,56958.22569275052,5.695856710113669
19,Serbia,-9590889.735270277,322.0265151822132,-29.782919365641167
20,Slovakia,-20992656.43544295,2000.0,-10.496328217721475
21,Spain,831917906.4380257,184000.0,4.5212929697718796
22,Sweden,61824898.36878005,35733.22133192575,1.7301798176685168
23,Switzerland,38433945.00110393,20923.95355919043,1.8368395290297603
24,Thailand,337301549.2925771,56882.41323769311,5.92980378457404
25,Turkey,41678762.450288184,20000.000000000004,2.0839381225144087
26,USA,8803358119.100874,1078000.0,8.166380444434948
27,United Kingdom,1497571894.8885543,249740.0614978369,5.9965224878489325
28,Viet Nam,18904271.20952853,10000.0,1.890427120952853
