,country,type,recycling_m,scrap,unit_cost,net_profit,collection_scenario,recovery_efficiency_scenario
0,China,LFP,Direct,1772910.2198049808,0.06856787814520816,3.095740325340402,high_collection,baseline
1,China,LFP,Hydro,1772910.2198049808,0.01212731072982431,1.4586474239395857,high_collection,baseline
2,China,LFP,Pyro,1772910.2198049808,0.025190799088992397,0.6404267375431416,high_collection,baseline
3,China,NCA,Direct,276979.9926758357,0.2365020962723112,10.186865324932612,high_collection,baseline
4,China,NCA,Hydro,276979.9926758357,0.06762057704121424,8.25736657472022,high_collection,baseline
5,China,NCA,Pyro,276979.9926758357,0.12587899716565268,4.78942141752743,high_collection,baseline
6,China,NMC111,Direct,610532.4961786126,0.13960475045180565,5.072175619763366,high_collection,baseline
7,China,NMC111,Hydro,610532.4961786126,0.032533549474942296,7.944993766283601,high_collection,baseline
8,China,NMC111,Pyro,610532.4961786126,0.06345606005045248,4.3709021119272675,high_collection,baseline
9,China,NMC523,Direct,216842.63011397162,0.2784411560684267,-0.2916858395200531,high_collection,baseline
10,China,NMC523,Hydro,216842.63011397162,0.08481673289247656,7.311979251860234,high_collection,baseline
11,China,NMC523,Pyro,216842.63011397162,0.15562501623654723,3.9272889544355283,high_collection,baseline
12,China,NMC622,Direct,682912.4803523478,0.12955354039162428,8.329462737947836,high_collection,baseline
13,China,NMC622,Hydro,682912.4803523478,0.029328616651493843,7.817656396924098,high_collection,baseline
14,China,NMC622,Pyro,682912.4803523478,0.05758456156997689,4.4086691412303045,high_collection,baseline
15,China,NMC811,Direct,372528.4738243014,0.1940850850830262,10.002666088372406,high_collection,baseline
16,China,NMC811,Hydro,372528.4738243014,0.051396589197013495,7.588379890753168,high_collection,baseline
17,China,NMC811,Pyro,372528.4738243014,0.09736620383442744,4.325755014727445,high_collection,baseline
18,India,LFP,Direct,0.4359389118276458,1760.4358955907423,-1757.487892601533,high_collection,baseline
19,India,LFP,Hydro,0.4359389118276458,16051.180710853769,-16049.944477963067,high_collection,baseline
20,India,LFP,Pyro,0.4359389118276458,13525.14947228679,-13524.70944744851,high_collection,baseline
21,India,NCA,Direct,152491.98486812043,0.3512068390892287,9.858371946515117,high_collection,baseline
22,India,NCA,Hydro,152491.98486812043,0.11677846715977805,7.991867719189569,high_collection,baseline
23,India,NCA,Pyro,152491.98486812043,0.21040755397499586,4.48304731571835,high_collection,baseline
24,India,NMC111,Direct,38776.91658754373,0.8759112684858142,4.12339882429553,high_collection,baseline
25,India,NMC111,Hydro,38776.91658754373,0.4154515673530907,7.347807063198256,high_collection,baseline
26,India,NMC111,Pyro,38776.91658754373,0.6899438753040167,3.5208139410653287,high_collection,baseline
27,India,NMC523,Direct,47912.76029892482,0.7605695829547239,-0.9870556864453786,high_collection,baseline
28,India,NMC523,Hydro,47912.76029892482,0.34148040078327424,6.840337653199672,high_collection,baseline
29,India,NMC523,Pyro,47912.76029892482,0.57428741112015,3.2857092113631956,high_collection,baseline
30,India,NMC622,Direct,23727.544693444284,1.2157225226476005,7.029835998486747,high_collection,baseline
31,India,NMC622,Hydro,23727.544693444284,0.6549842233374831,6.976772437740661,high_collection,baseline
32,India,NMC622,Pyro,23727.544693444284,1.0563885923805942,3.1872946586287503,high_collection,baseline
33,India,NMC811,Direct,19758.498070631067,1.373705379526398,8.608565975502945,high_collection,baseline
34,India,NMC811,Hydro,19758.498070631067,0.7760903176143962,6.647495820023749,high_collection,baseline
35,India,NMC811,Pyro,19758.498070631067,1.2381463751238506,2.9633916199064947,high_collection,baseline
36,Japan,LFP,Direct,172.28281168330489,28.31929911236204,-25.29630947824054,high_collection,baseline
37,Japan,LFP,Hydro,172.28281168330489,52.60333068129769,-51.28934792742516,high_collection,baseline
38,Japan,LFP,Pyro,172.28281168330489,63.12727250720852,-62.61085378232569,high_collection,baseline
39,Japan,NCA,Direct,108158.81993384079,0.8099797705047846,9.474204347441109,high_collection,baseline
40,Japan,NCA,Hydro,108158.81993384079,0.2985839941597056,7.885054254121986,high_collection,baseline
41,Japan,NCA,Pyro,108158.81993384079,0.5471013959183885,4.222179590852466,high_collection,baseline
42,Japan,NMC111,Direct,45059.10702887652,1.3130499043582138,3.760665762836824,high_collection,baseline
43,Japan,NMC111,Hydro,45059.10702887652,0.603025022877353,7.2349116772406035,high_collection,baseline
44,Japan,NMC111,Pyro,45059.10702887652,1.043169538415685,3.243680284331817,high_collection,baseline
45,Japan,NMC523,Direct,52225.8936653921,1.2103591917482628,-1.3623228771231253,high_collection,baseline
46,Japan,NMC523,Hydro,52225.8936653921,0.5356442969038318,6.720959291693912,high_collection,baseline
47,Japan,NMC523,Pyro,52225.8936653921,0.9356365820749685,3.0003485573477007,high_collection,baseline
48,Japan,NMC622,Direct,25800.907942460217,1.7859877513578282,6.534125967348688,high_collection,baseline
49,Japan,NMC622,Hydro,25800.907942460217,0.94345030526383,6.763129834385978,high_collection,baseline
50,Japan,NMC622,Pyro,25800.907942460217,1.573371076026659,2.7462481301012907,high_collection,baseline
51,Japan,NMC811,Direct,17266.102435644745,2.229053947313174,7.827927468235899,high_collection,baseline
52,Japan,NMC811,Hydro,17266.102435644745,1.3024200633142684,6.196135313810006,high_collection,baseline
53,Japan,NMC811,Pyro,17266.102435644745,2.115454353219508,2.1618700118801026,high_collection,baseline
54,Korea,LFP,Direct,811.6378414320714,12.028154875532149,-8.989713203772931,high_collection,baseline
55,Korea,LFP,Hydro,811.6378414320714,15.143751848218669,-13.807938915606842,high_collection,baseline
56,Korea,LFP,Pyro,811.6378414320714,20.125537379598686,-19.590418380704033,high_collection,baseline
57,Korea,NCA,Direct,359786.56183258543,0.4099682565345394,9.888787742235124,high_collection,baseline
