,country,type,recycling_m,scrap,unit_cost,net_profit,collection_scenario,recovery_efficiency_scenario
0,China,LFP,Direct,1772907.8701414876,0.06856793875296915,3.110573595633832,high_collection,baseline
1,China,LFP,Hydro,1772907.8701414876,0.012127325607748402,1.4734807399628522,high_collection,baseline
2,China,LFP,Pyro,1772907.8701414876,0.02519082802214409,0.6552600395111805,high_collection,baseline
3,China,NCA,Direct,213976.9444569789,0.2809226841339648,10.157278067972149,high_collection,baseline
4,China,NCA,Hydro,213976.9444569789,0.08586769313838043,8.253952789524243,high_collection,baseline
5,China,NCA,Pyro,213976.9444569789,0.15742965065586026,4.772704094938413,high_collection,baseline
6,China,NMC111,Direct,594084.0502135034,0.14217090391969087,5.084442797196671,high_collection,baseline
7,China,NMC111,Hydro,594084.0502135034,0.03336650932214078,7.958994137337593,high_collection,baseline
8,China,NMC111,Pyro,594084.0502135034,0.06497587294086414,4.384215629938046,high_collection,baseline
9,China,NMC523,Direct,196738.44595475646,0.2971086888185306,-0.2955200413689665,high_collection,baseline
10,China,NMC523,Hydro,196738.44595475646,0.09281033026968617,7.3188189853842145,high_collection,baseline
11,China,NMC523,Pyro,196738.44595475646,0.16931650095585216,3.928430800617414,high_collection,baseline
12,China,NMC622,Direct,672993.7211986256,0.13082389059382094,8.34302571864683,high_collection,baseline
13,China,NMC622,Hydro,672993.7211986256,0.02972852417733291,7.83208982029945,high_collection,baseline
14,China,NMC622,Pyro,672993.7211986256,0.058319349568918086,4.422767684132554,high_collection,baseline
15,China,NMC811,Direct,364514.8897719678,0.19692048502766732,10.014664019328956,high_collection,baseline
16,China,NMC811,Hydro,364514.8897719678,0.05244167507437028,7.602168135777001,high_collection,baseline
17,China,NMC811,Pyro,364514.8897719678,0.09921855015474851,4.338735999308314,high_collection,baseline
18,India,LFP,Direct,0.0,0.0,0.0,high_collection,baseline
19,India,LFP,Hydro,0.0,0.0,0.0,high_collection,baseline
20,India,LFP,Pyro,0.0,0.0,0.0,high_collection,baseline
21,India,NCA,Direct,152952.5730223835,0.35050062583101277,9.804371442975656,high_collection,baseline
22,India,NCA,Hydro,152952.5730223835,0.11645250761184936,7.937486961939819,high_collection,baseline
23,India,NCA,Pyro,152952.5730223835,0.20985792869558367,4.428890224200084,high_collection,baseline
24,India,NMC111,Direct,38790.45273923486,0.8757072568694096,4.068896119114258,high_collection,baseline
25,India,NMC111,Hydro,38790.45273923486,0.41531720012070955,7.29323471363296,high_collection,baseline
26,India,NMC111,Pyro,38790.45273923486,0.689735062700264,3.4663160368714037,high_collection,baseline
27,India,NMC523,Direct,48112.399379343035,0.7584617954304549,-1.0396546157187876,high_collection,baseline
28,India,NMC523,Hydro,48112.399379343035,0.3401669390767846,6.786944398108484,high_collection,baseline
29,India,NMC523,Pyro,48112.399379343035,0.5722201272516668,3.233069778434001,high_collection,baseline
30,India,NMC622,Direct,23836.2274202328,1.2120200955768492,6.97883170875982,high_collection,baseline
31,India,NMC622,Hydro,23836.2274202328,0.6522158575749556,6.924834086705511,high_collection,baseline
32,India,NMC622,Pyro,23836.2274202328,1.0522098957983725,3.136766638413294,high_collection,baseline
33,India,NMC811,Direct,18976.487896381874,1.4112334819974153,8.51633115623425,high_collection,baseline
34,India,NMC811,Hydro,18976.487896381874,0.8056881593082156,6.563191261532252,high_collection,baseline
35,India,NMC811,Pyro,18976.487896381874,1.2822790239949775,2.8645522542376898,high_collection,baseline
36,Japan,LFP,Direct,44.3558467808459,59.86943197628062,-56.84833837174068,high_collection,baseline
37,Japan,LFP,Hydro,44.3558467808459,156.3385085726351,-155.0264218483441,high_collection,baseline
38,Japan,LFP,Pyro,44.3558467808459,171.6158433864247,-171.10132069112342,high_collection,baseline
39,Japan,NCA,Direct,127714.57966284404,0.7390127924273138,9.543275295937033,high_collection,baseline
40,Japan,NCA,Hydro,127714.57966284404,0.2612915026004727,7.920450716099671,high_collection,baseline
41,Japan,NCA,Pyro,127714.57966284404,0.48402547421619774,4.2833594829731085,high_collection,baseline
42,Japan,NMC111,Direct,37001.50259566312,1.463821163557898,3.6079984740555906,high_collection,baseline
43,Japan,NMC111,Hydro,37001.50259566312,0.7063518850096407,7.129688785526768,high_collection,baseline
44,Japan,NMC111,Pyro,37001.50259566312,1.2062012015129007,3.0787525916530525,high_collection,baseline
45,Japan,NMC523,Direct,44968.89884908824,1.3145024745133402,-1.4683621894697516,high_collection,baseline
46,Japan,NMC523,Hydro,44968.89884908824,0.6039958967607401,6.650711662255456,high_collection,baseline
47,Japan,NMC523,Pyro,44968.89884908824,1.044711503082331,2.889377606758789,high_collection,baseline
48,Japan,NMC622,Direct,22223.769521585924,1.939274753003549,6.378942936121419,high_collection,baseline
49,Japan,NMC622,Hydro,22223.769521585924,1.0635331045588177,6.641151005509442,high_collection,baseline
50,Japan,NMC622,Pyro,22223.769521585924,1.756325865579613,2.561397310966788,high_collection,baseline
51,Japan,NMC811,Direct,16730.007341935492,2.2681831302883984,7.786902255679125,high_collection,baseline
52,Japan,NMC811,Hydro,16730.007341935492,1.335817956148869,6.160841391393857,high_collection,baseline
53,Japan,NMC811,Pyro,16730.007341935492,2.165209787795162,2.1102185477228996,high_collection,baseline
54,Korea,LFP,Direct,816.3912756828397,11.989274202329762,-8.950401186741766,high_collection,baseline
55,Korea,LFP,Hydro,816.3912756828397,15.07229350597493,-13.736049229534324,high_collection,baseline
56,Korea,LFP,Pyro,816.3912756828397,20.038639712509283,-19.50308936978585,high_collection,baseline
57,Korea,NCA,Direct,359748.8981940793,0.40999205363169056,9.889195288966752,high_collection,baseline
58,Korea,NCA,Hydro,359748.8981940793,0.10877614030671638,8.09075799316572,high_collection,baseline
59,Korea,NCA,Pyro,359748.8981940793,0.22007263660541213,4.56702942580575,high_collection,baseline
60,Korea,NMC111,Direct,174143.3675676083,0.6130246939610038,4.475233110802395,high_collection,baseline
61,Korea,NMC111,Hydro,174143.3675676083,0.1957715213425348,7.657336297615574,high_collection,baseline
62,Korea,NMC111,Pyro,174143.3675676083,0.3767492412677222,3.9285353905707074,high_collection,baseline
63,Korea,NMC523,Direct,198690.53153939894,0.5698028065568925,-0.7069546523170978,high_collection,baseline
64,Korea,NMC523,Hydro,198690.53153939894,0.17593906416653948,7.096083697234736,high_collection,baseline
65,Korea,NMC523,Pyro,198690.53153939894,0.341676130331753,3.61250494083611,high_collection,baseline
66,Korea,NMC622,Direct,98345.19449691099,0.8415238457576706,7.493477375062227,high_collection,baseline
67,Korea,NMC622,Hydro,98345.19449691099,0.31099036744780706,7.411096528355146,high_collection,baseline
68,Korea,NMC622,Pyro,98345.19449691099,0.5753558479535386,3.762337965189644,high_collection,baseline
69,Korea,NMC811,Direct,63561.52534700784,1.0719314309412438,9.000294945900457,high_collection,baseline
70,Korea,NMC811,Hydro,63561.52534700784,0.44287802182019087,7.071520561057809,high_collection,baseline
71,Korea,NMC811,Pyro,63561.52534700784,0.7950625447332966,3.4999911508011485,high_collection,baseline
72,Thailand,LFP,Direct,0.0,0.0,0.0,high_collection,baseline
