,country,total_netprofits,scrap,net_profit
0,Australia,-66681808.31341845,9485.178551071227,-7.03010575440223
1,Belgium,-76292238.61875406,9000.0,-8.476915402083785
2,Brazil,-58110316.64585249,10000.0,-5.811031664585249
3,Canada,107199816.39922082,73400.49747081034,1.460478063406201
4,China,2112464718.1946273,852342.6579678543,2.4784219098351143
5,Czechia,-43745027.17183518,1000.0,-43.74502717183518
6,Finland,-72721905.30953614,6821.159448489024,-10.661223485348227
7,France,96593958.3085483,84000.0,1.1499280751017655
8,Germany,400988739.8959039,172000.0,2.3313298831157203
9,Hungary,141891314.451718,94797.24361370753,1.4967873436269485
10,India,317496459.6226231,97816.10116569,3.2458506916444985
11,Italy,99318811.36611333,84000.00000000001,1.1823668019775395
12,Japan,-38112612.21022793,16308.20861493988,-2.337020154090568
13,Korea,207712789.4865495,80358.35597596777,2.584831247028856
14,Netherlands,-60735406.418049075,26000.000000000004,-2.335977169924964
15,Norway,225026152.227345,127809.04796052146,1.7606433645985111
16,Poland,42583812.00390987,62241.506558517176,0.6841706500769569
17,Romania,-43965990.015593156,1000.0,-43.96599001559316
18,Russian Federation,78212436.90846778,42462.93643234025,1.841898923619901
19,Serbia,-41956131.07977873,897.2454705964778,-46.76103970955329
20,Slovakia,-43832946.232742555,1000.0000000000001,-43.83294623274255
21,Spain,37216649.48490833,66051.60585491387,0.5634480646338383
22,Sweden,143292520.96478325,104101.24677694493,1.3764726686877484
23,Switzerland,-5742109.481404094,53304.65443672596,-0.10772247831040965
24,Thailand,93379572.59739923,42319.706866272914,2.206526923555299
25,Turkey,-65283017.454346985,9096.234267922933,-7.176927894718123
26,USA,1541282675.805989,422800.05394868756,3.645417405724939
27,United Kingdom,167403091.9017008,93886.66666822774,1.783033713330796
28,Viet Nam,-58115559.489353344,4000.0000000000005,-14.528889872338334
