,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,baseline,baseline
1,Afghanistan,NCA,Hydro,-4455.874165306741,baseline,baseline
2,Afghanistan,NMC111,Hydro,-15912.653779603083,baseline,baseline
3,Afghanistan,NMC523,Hydro,-13033.245322695848,baseline,baseline
4,Afghanistan,NMC622,Hydro,-24995.835046977587,baseline,baseline
5,Afghanistan,NMC811,Hydro,-111818.36632913942,baseline,baseline
6,Albania,LFP,Hydro,-12221.374009450596,baseline,baseline
7,Albania,NCA,Hydro,-282.7893609598003,baseline,baseline
8,Albania,NMC111,Hydro,-413.6515323783645,baseline,baseline
9,Albania,NMC523,Hydro,-383.09025080376387,baseline,baseline
10,Albania,NMC622,Hydro,-610.3955702196556,baseline,baseline
11,Albania,NMC811,Hydro,-835.9617053162256,baseline,baseline
12,Algeria,LFP,Hydro,0.0,baseline,baseline
13,Algeria,NCA,Hydro,-145.00632372718152,baseline,baseline
14,Algeria,NMC111,Hydro,-311.444261831934,baseline,baseline
15,Algeria,NMC523,Hydro,-333.52136430444773,baseline,baseline
16,Algeria,NMC622,Hydro,-586.4572149528865,baseline,baseline
17,Algeria,NMC811,Hydro,-737.5723333318555,baseline,baseline
18,Andorra,LFP,Hydro,0.0,baseline,baseline
19,Andorra,NCA,Hydro,-2928.980843167196,baseline,baseline
20,Andorra,NMC111,Hydro,-5618.431034253499,baseline,baseline
21,Andorra,NMC523,Hydro,-6419.147280343853,baseline,baseline
22,Andorra,NMC622,Hydro,-10856.643680536901,baseline,baseline
23,Andorra,NMC811,Hydro,-13659.52707746636,baseline,baseline
24,Angola,LFP,Hydro,0.0,baseline,baseline
25,Angola,NCA,Hydro,-772.7467338801587,baseline,baseline
26,Angola,NMC111,Hydro,-1516.4643473374501,baseline,baseline
27,Angola,NMC523,Hydro,-1798.3593745080768,baseline,baseline
28,Angola,NMC622,Hydro,-3203.6564112396145,baseline,baseline
29,Angola,NMC811,Hydro,-6267.7653976178335,baseline,baseline
30,Argentina,LFP,Hydro,0.0,baseline,baseline
31,Argentina,NCA,Hydro,-35.3353269969644,baseline,baseline
32,Argentina,NMC111,Hydro,-95.9616858238024,baseline,baseline
33,Argentina,NMC523,Hydro,-91.5113127778949,baseline,baseline
34,Argentina,NMC622,Hydro,-154.7329173510273,baseline,baseline
35,Argentina,NMC811,Hydro,-186.81044787396758,baseline,baseline
36,Armenia,LFP,Hydro,0.0,baseline,baseline
37,Armenia,NCA,Hydro,-95.80299964231915,baseline,baseline
38,Armenia,NMC111,Hydro,-2026.7723993088805,baseline,baseline
39,Armenia,NMC523,Hydro,-206.32264194653817,baseline,baseline
40,Armenia,NMC622,Hydro,-242.26421502319155,baseline,baseline
41,Armenia,NMC811,Hydro,0.0,baseline,baseline
42,Aruba,LFP,Hydro,0.0,baseline,baseline
43,Aruba,NCA,Hydro,-968.2918819120925,baseline,baseline
44,Aruba,NMC111,Hydro,-2520.0455443648457,baseline,baseline
45,Aruba,NMC523,Hydro,-2203.2329006950263,baseline,baseline
46,Aruba,NMC622,Hydro,-106.91551657397392,baseline,baseline
47,Aruba,NMC811,Hydro,0.0,baseline,baseline
48,Australia,LFP,Hydro,0.0,baseline,baseline
49,Australia,NCA,Hydro,1.1574519361068185,baseline,baseline
50,Australia,NMC111,Hydro,-9.97535649974008,baseline,baseline
51,Australia,NMC523,Hydro,-8.133881800267405,baseline,baseline
52,Australia,NMC622,Hydro,-16.96767442513402,baseline,baseline
53,Australia,NMC811,Hydro,-21.362098166904953,baseline,baseline
54,Austria,LFP,Hydro,-254.37708658997994,baseline,baseline
55,Austria,NCA,Hydro,1.7935063086797487,baseline,baseline
56,Austria,NMC111,Hydro,-1.3998643393233674,baseline,baseline
57,Austria,NMC523,Hydro,-1.297544824719639,baseline,baseline
58,Austria,NMC622,Hydro,-5.778915404449228,baseline,baseline
59,Austria,NMC811,Hydro,-10.890302555791063,baseline,baseline
60,Azerbaijan,LFP,Hydro,0.0,baseline,baseline
61,Azerbaijan,NCA,Hydro,-129.75842945071304,baseline,baseline
62,Azerbaijan,NMC111,Hydro,-336.0571948391319,baseline,baseline
63,Azerbaijan,NMC523,Hydro,-289.99358361674655,baseline,baseline
64,Azerbaijan,NMC622,Hydro,-466.58883493389754,baseline,baseline
65,Azerbaijan,NMC811,Hydro,-550.8230026375503,baseline,baseline
66,Bahamas,LFP,Hydro,0.0,baseline,baseline
67,Bahamas,NCA,Hydro,0.0,baseline,baseline
68,Bahamas,NMC111,Hydro,0.0,baseline,baseline
69,Bahamas,NMC523,Hydro,0.0,baseline,baseline
