Year,region,type,scrap,inuse,f_ebp,tau_w,f_tau,source,source_basis,data_status
2016,United Kingdom,NMC111,66.4353450691667,66.4353450691667,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2016,United Kingdom,NMC523,16.381567102773428,16.381567102773428,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2016,United Kingdom,NMC622,10.788991496463177,10.788991496463177,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2016,United Kingdom,NMC811,2.2183450410104912,2.2183450410104912,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2016,United Kingdom,TLB,175.1813224265847,175.1813224265847,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,China,LFP,3135.5933922352688,3135.5933922352688,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,China,NCA,2326.9910083884774,2326.9910083884774,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,China,NMC111,3332.873520774195,3332.873520774195,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,China,NMC523,1770.5699257557087,1770.5699257557087,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,China,NMC622,1321.948230613972,1321.948230613972,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,China,NMC811,204.64496441975885,204.64496441975885,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,China,TLB,8958.063476664876,8958.063476664876,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,France,LFP,12.8598072936791,12.8598072936791,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,France,NCA,9.543538398857082,9.543538398857082,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,France,NMC111,13.668899582929745,13.668899582929745,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,France,NMC523,7.2615244379535655,7.2615244379535655,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,France,NMC622,5.4216211642788785,5.4216211642788785,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,France,NMC811,0.839297216462068,0.839297216462068,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,France,TLB,36.739128969886465,36.739128969886465,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Japan,LFP,234.68919308831659,234.68919308831659,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Japan,NCA,174.1678763052718,174.1678763052718,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Japan,NMC111,249.45498328733038,249.45498328733038,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Japan,NMC523,132.5215278903961,132.5215278903961,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Japan,NMC622,98.94362078820281,98.94362078820281,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Japan,NMC811,15.31702474185366,15.31702474185366,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Japan,TLB,670.4825613482018,670.4825613482018,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Korea,LFP,181.88056998390405,181.88056998390405,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Korea,NCA,134.97746614761328,134.97746614761328,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Korea,NMC111,193.3238337418937,193.3238337418937,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Korea,NMC523,102.70217691179658,102.70217691179658,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Korea,NMC622,76.67980748673624,76.67980748673624,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Korea,NMC811,11.870462179558245,11.870462179558245,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Korea,TLB,519.613829753074,519.613829753074,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Poland,LFP,462.9530625724476,462.9530625724476,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Poland,NCA,343.56738235885496,343.56738235885496,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Poland,NMC111,492.08038498547086,492.08038498547086,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Poland,NMC523,261.41487976632834,261.41487976632834,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Poland,NMC622,195.17836191403964,195.17836191403964,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Poland,NMC811,30.21469979263445,30.21469979263445,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,Poland,TLB,1322.6086429159127,1322.6086429159127,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,USA,LFP,541.9494418603408,541.9494418603408,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,USA,NCA,402.19228721845184,402.19228721845184,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,USA,NMC111,576.0469290589568,576.0469290589568,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,USA,NMC523,306.0216243005828,306.0216243005828,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,USA,NMC622,228.4827833620311,228.4827833620311,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,USA,NMC811,35.37041011805272,35.37041011805272,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,USA,TLB,1548.2930641932444,1548.2930641932444,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,United Kingdom,LFP,154.3176875241492,154.3176875241492,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,United Kingdom,NCA,114.52246078628498,114.52246078628498,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,United Kingdom,NMC111,164.02679499515693,164.02679499515693,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,United Kingdom,NMC523,87.13829325544278,87.13829325544278,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,United Kingdom,NMC622,65.05945397134654,65.05945397134654,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,United Kingdom,NMC811,10.071566597544816,10.071566597544816,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2017,United Kingdom,TLB,440.8695476386375,440.8695476386375,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,China,LFP,3550.189235004786,3550.189235004786,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,China,NCA,4837.769195349147,4837.769195349147,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,China,NMC111,3814.7708227491125,3814.7708227491125,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,China,NMC523,1777.8986166638574,1777.8986166638574,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,China,NMC622,2560.2287357220607,2560.2287357220607,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,China,NMC811,731.4081469386592,731.4081469386592,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,China,TLB,13724.889326842367,13724.889326842367,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,France,LFP,8.414852786745207,8.414852786745207,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,France,NCA,11.466745263526496,11.466745263526496,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,France,NMC111,9.041978543592029,9.041978543592029,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,France,NMC523,4.214072585616451,4.214072585616451,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,France,NMC622,6.068394241938739,6.068394241938739,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,France,NMC811,1.7336236116176007,1.7336236116176007,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,France,TLB,32.531483691345635,32.531483691345635,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Hungary,LFP,151.46735016141372,151.46735016141372,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Hungary,NCA,206.40141474347692,206.40141474347692,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Hungary,NMC111,162.7556137846565,162.7556137846565,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Hungary,NMC523,75.85330654109612,75.85330654109612,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Hungary,NMC622,109.2310963548973,109.2310963548973,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
