,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,15376619.749237355,0.0222610685700264,690740.4153069871,baseline,baseline
1,Albania,23110053.979447585,219.38105447335678,105.34206809665159,baseline,baseline
2,Algeria,21417427.668897424,142.65960744996036,150.1295850432636,baseline,baseline
3,Andorra,3510492.3757659616,1.1671628180794833,3007.714366314656,baseline,baseline
4,Angola,11441396.378690682,17.90523434714934,638.9972986034805,baseline,baseline
5,Argentina,36423633.73764698,778.0924092561994,46.81144977685281,baseline,baseline
6,Armenia,2757692.0177607695,0.5903884982586184,4670.978560549072,baseline,baseline
7,Aruba,5011025.231215516,1.217696942505754,4115.1661438058,baseline,baseline
8,Australia,-35550918.100086994,15994.266361645736,-2.22272890148548,baseline,baseline
9,Austria,99841861.08909717,14240.073122891448,7.01133064609041,baseline,baseline
10,Azerbaijan,20332390.993803784,170.53875695152192,119.22445875211555,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,3270638.7476922,0.8630867775665292,3789.466867878288,baseline,baseline
13,Bangladesh,31205258.83188285,0.6209089618410887,50257.38191852563,baseline,baseline
14,Barbados,4568193.565538215,0.5770439122192803,7916.544077155559,baseline,baseline
15,Belarus,31094049.31520264,515.4790186239028,60.32068850873847,baseline,baseline
16,Belgium,7322279.269264791,19677.711180294107,0.3721103131444249,baseline,baseline
17,Benin,24240039.98735607,215.0032547727093,112.74266528188807,baseline,baseline
18,Bermuda,3522737.4584247824,0.6287613077553555,5602.662592265367,baseline,baseline
19,Bolivia (Plurinational State of),29194693.298885673,360.77315099491574,80.92257757644805,baseline,baseline
20,Bosnia Herzegovina,11855987.873373577,39.23621276363158,302.16952754326496,baseline,baseline
21,Botswana,18374565.174070366,85.68852313687357,214.43437815727046,baseline,baseline
22,Brazil,-2754940.641053721,441102.4443430289,-0.006245580083231882,baseline,baseline
23,Brunei Darussalam,36698006.75386123,5.264635210411188,6970.664687514974,baseline,baseline
24,Bulgaria,40938813.2850453,981.5467337381862,41.708470802130094,baseline,baseline
25,Burkina Faso,21807766.745617863,151.3063668747596,144.12986839918472,baseline,baseline
26,Burundi,15962837.316418981,53.594640646699936,297.84390983507575,baseline,baseline
27,C?te d'Ivoire,15936214.402175792,53.4580066162321,298.10715757846623,baseline,baseline
28,Cabo Verde,5456167.242334316,1.518417661768749,3593.324405867768,baseline,baseline
29,Cambodia,47829420.59660742,201.95182292491506,236.8357953094101,baseline,baseline
30,Cameroon,3211365.4069147543,0.4576797975870175,7016.620405457564,baseline,baseline
31,Canada,479895020.1842524,76279.46512936021,6.291274058757647,baseline,baseline
