,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
66,Bahamas,LFP,,,baseline,baseline
67,Bahamas,NCA,,,baseline,baseline
68,Bahamas,NMC111,,,baseline,baseline
69,Bahamas,NMC523,,,baseline,baseline
70,Bahamas,NMC622,,,baseline,baseline
71,Bahamas,NMC811,,,baseline,baseline
72,Bahrain,LFP,,,baseline,baseline
73,Bahrain,NCA,,,baseline,baseline
74,Bahrain,NMC111,,,baseline,baseline
75,Bahrain,NMC523,,,baseline,baseline
76,Bahrain,NMC622,,,baseline,baseline
77,Bahrain,NMC811,,,baseline,baseline
78,Bangladesh,LFP,,,baseline,baseline
79,Bangladesh,NCA,,,baseline,baseline
80,Bangladesh,NMC111,,,baseline,baseline
81,Bangladesh,NMC523,,,baseline,baseline
82,Bangladesh,NMC622,,,baseline,baseline
83,Bangladesh,NMC811,,,baseline,baseline
84,Barbados,LFP,Hydro,0.0,baseline,baseline
85,Barbados,NCA,Hydro,-2798.9667245021888,baseline,baseline
86,Barbados,NMC111,Hydro,-7446.715648357377,baseline,baseline
87,Barbados,NMC523,Hydro,-6388.005325829018,baseline,baseline
88,Barbados,NMC622,Hydro,-10536.139284592982,baseline,baseline
89,Barbados,NMC811,Hydro,-12393.532319166587,baseline,baseline
90,Belarus,LFP,,,baseline,baseline
91,Belarus,NCA,,,baseline,baseline
92,Belarus,NMC111,,,baseline,baseline
93,Belarus,NMC523,,,baseline,baseline
94,Belarus,NMC622,,,baseline,baseline
95,Belarus,NMC811,,,baseline,baseline
96,Belgium,LFP,Hydro,-274.82130526351204,baseline,baseline
97,Belgium,NCA,Hydro,2.062804640788735,baseline,baseline
98,Belgium,NMC111,Hydro,-1.0696109716669915,baseline,baseline
99,Belgium,NMC523,Hydro,-0.9881169912204639,baseline,baseline
100,Belgium,NMC622,Hydro,-5.407227484950617,baseline,baseline
101,Belgium,NMC811,Hydro,-10.444355064743343,baseline,baseline
102,Benin,LFP,Hydro,0.0,baseline,baseline
103,Benin,NCA,Hydro,-963.3447428879774,baseline,baseline
104,Benin,NMC111,Hydro,-2526.6324210457337,baseline,baseline
105,Benin,NMC523,Hydro,-2173.3591693151407,baseline,baseline
106,Benin,NMC622,Hydro,-3555.194147200055,baseline,baseline
107,Benin,NMC811,Hydro,-4174.703614496837,baseline,baseline
108,Bermuda,LFP,Hydro,0.0,baseline,baseline
109,Bermuda,NCA,Hydro,-1197.3063265503656,baseline,baseline
110,Bermuda,NMC111,Hydro,-1779.9758871350573,baseline,baseline
111,Bermuda,NMC523,Hydro,-2154.7561367035255,baseline,baseline
112,Bermuda,NMC622,Hydro,-4583.692055051181,baseline,baseline
113,Bermuda,NMC811,Hydro,-16988.474440671194,baseline,baseline
114,Bolivia (Plurinational State of),LFP,Hydro,0.0,baseline,baseline
115,Bolivia (Plurinational State of),NCA,Hydro,-5.0959284700083085,baseline,baseline
116,Bolivia (Plurinational State of),NMC111,Hydro,-27.668628731213794,baseline,baseline
117,Bolivia (Plurinational State of),NMC523,Hydro,-23.357724481321675,baseline,baseline
118,Bolivia (Plurinational State of),NMC622,Hydro,-42.99368158469502,baseline,baseline
119,Bolivia (Plurinational State of),NMC811,Hydro,-52.47007156446914,baseline,baseline
120,Bosnia Herzegovina,LFP,,,baseline,baseline
121,Bosnia Herzegovina,NCA,,,baseline,baseline
122,Bosnia Herzegovina,NMC111,,,baseline,baseline
123,Bosnia Herzegovina,NMC523,,,baseline,baseline
124,Bosnia Herzegovina,NMC622,,,baseline,baseline
125,Bosnia Herzegovina,NMC811,,,baseline,baseline
126,Botswana,LFP,Hydro,0.0,baseline,baseline
127,Botswana,NCA,Hydro,-28.867479330685732,baseline,baseline
128,Botswana,NMC111,Hydro,-88.21949883501043,baseline,baseline
129,Botswana,NMC523,Hydro,-76.02148972723278,baseline,baseline
130,Botswana,NMC622,Hydro,-128.93704613509425,baseline,baseline
131,Botswana,NMC811,Hydro,-154.17028383124725,baseline,baseline
132,Brazil,LFP,Hydro,0.0,baseline,baseline
133,Brazil,NCA,Hydro,8.269606566802272,baseline,baseline
134,Brazil,NMC111,Hydro,7.6322894538844315,baseline,baseline
135,Brazil,NMC523,Hydro,7.117389881166792,baseline,baseline
136,Brazil,NMC622,Hydro,7.306734208920516,baseline,baseline
137,Brazil,NMC811,Hydro,6.981903765151004,baseline,baseline
138,Brunei Darussalam,LFP,,,baseline,baseline
139,Brunei Darussalam,NCA,,,baseline,baseline
140,Brunei Darussalam,NMC111,,,baseline,baseline
141,Brunei Darussalam,NMC523,,,baseline,baseline
142,Brunei Darussalam,NMC622,,,baseline,baseline
143,Brunei Darussalam,NMC811,,,baseline,baseline
144,Bulgaria,LFP,,,baseline,baseline
145,Bulgaria,NCA,,,baseline,baseline
146,Bulgaria,NMC111,,,baseline,baseline
147,Bulgaria,NMC523,,,baseline,baseline
148,Bulgaria,NMC622,,,baseline,baseline
149,Bulgaria,NMC811,,,baseline,baseline
150,Burkina Faso,LFP,Hydro,0.0,baseline,baseline
151,Burkina Faso,NCA,Hydro,-16.53100666969114,baseline,baseline
152,Burkina Faso,NMC111,Hydro,-56.80016576482683,baseline,baseline
153,Burkina Faso,NMC523,Hydro,-48.50098906285437,baseline,baseline
154,Burkina Faso,NMC622,Hydro,-83.65454689645036,baseline,baseline
155,Burkina Faso,NMC811,Hydro,-99.83741743590318,baseline,baseline
156,Burundi,LFP,,,baseline,baseline
157,Burundi,NCA,,,baseline,baseline
158,Burundi,NMC111,,,baseline,baseline
159,Burundi,NMC523,,,baseline,baseline
160,Burundi,NMC622,,,baseline,baseline
161,Burundi,NMC811,,,baseline,baseline
162,C?te d'Ivoire,LFP,Hydro,0.0,baseline,baseline
163,C?te d'Ivoire,NCA,Hydro,-43.48361832361131,baseline,baseline
164,C?te d'Ivoire,NMC111,Hydro,-123.47269309943363,baseline,baseline
165,C?te d'Ivoire,NMC523,Hydro,-109.36156836401297,baseline,baseline
166,C?te d'Ivoire,NMC622,Hydro,-184.19758285058265,baseline,baseline
167,C?te d'Ivoire,NMC811,Hydro,-219.74946990183668,baseline,baseline
168,Cabo Verde,LFP,Hydro,0.0,baseline,baseline
169,Cabo Verde,NCA,Hydro,-649.5960492863298,baseline,baseline
170,Cabo Verde,NMC111,Hydro,-1691.3318332806384,baseline,baseline
171,Cabo Verde,NMC523,Hydro,-1465.9234671452102,baseline,baseline
172,Cabo Verde,NMC622,Hydro,-2406.959083831975,baseline,baseline
173,Cabo Verde,NMC811,Hydro,-2842.470666278637,baseline,baseline
174,Cambodia,LFP,,,baseline,baseline
175,Cambodia,NCA,,,baseline,baseline
176,Cambodia,NMC111,,,baseline,baseline
177,Cambodia,NMC523,,,baseline,baseline
178,Cambodia,NMC622,,,baseline,baseline
179,Cambodia,NMC811,,,baseline,baseline
180,Cameroon,LFP,Hydro,0.0,baseline,baseline
181,Cameroon,NCA,Hydro,-1691.6369038196397,baseline,baseline
182,Cameroon,NMC111,Hydro,-2121.006437631457,baseline,baseline
183,Cameroon,NMC523,Hydro,-4408.635405957865,baseline,baseline
184,Cameroon,NMC622,Hydro,-10475.602675872999,baseline,baseline
185,Cameroon,NMC811,Hydro,-101576.14620649116,baseline,baseline
186,Canada,LFP,Hydro,0.0,baseline,baseline
187,Canada,NCA,Hydro,7.551118274324855,baseline,baseline
188,Canada,NMC111,Hydro,6.002521353796933,baseline,baseline
189,Canada,NMC523,Hydro,5.6930717997635085,baseline,baseline
190,Canada,NMC622,Hydro,5.097174061466865,baseline,baseline
191,Canada,NMC811,Hydro,4.4273208254703995,baseline,baseline
192,Cayman Isds,LFP,,,baseline,baseline
193,Cayman Isds,NCA,,,baseline,baseline
194,Cayman Isds,NMC111,,,baseline,baseline
195,Cayman Isds,NMC523,,,baseline,baseline
196,Cayman Isds,NMC622,,,baseline,baseline
197,Cayman Isds,NMC811,,,baseline,baseline
198,Chile,LFP,Hydro,0.0,baseline,baseline
199,Chile,NCA,Hydro,-10.765479439726787,baseline,baseline
200,Chile,NMC111,Hydro,-42.845424301468334,baseline,baseline
201,Chile,NMC523,Hydro,-36.22330852245244,baseline,baseline
202,Chile,NMC622,Hydro,-64.16151427694892,baseline,baseline
203,Chile,NMC811,Hydro,-77.15046909608081,baseline,baseline
204,China,LFP,Hydro,1.5494766346038946,baseline,baseline
205,China,NCA,Hydro,8.242575724640206,baseline,baseline
206,China,NMC111,Hydro,8.030246184657312,baseline,baseline
207,China,NMC523,Hydro,7.36405316827655,baseline,baseline
208,China,NMC622,Hydro,7.904715368023392,baseline,baseline
209,China,NMC811,Hydro,7.67020706943468,baseline,baseline
210,Colombia,LFP,Hydro,0.0,baseline,baseline
211,Colombia,NCA,Hydro,0.15196497708471446,baseline,baseline
212,Colombia,NMC111,Hydro,-13.600153071917767,baseline,baseline
213,Colombia,NMC523,Hydro,-11.404633171612584,baseline,baseline
214,Colombia,NMC622,Hydro,-23.303089906179437,baseline,baseline
215,Colombia,NMC811,Hydro,-29.22152542268371,baseline,baseline
216,Comoros,LFP,,,baseline,baseline
217,Comoros,NCA,,,baseline,baseline
218,Comoros,NMC111,,,baseline,baseline
219,Comoros,NMC523,,,baseline,baseline
220,Comoros,NMC622,,,baseline,baseline
221,Comoros,NMC811,,,baseline,baseline
222,Congo,LFP,Hydro,0.0,baseline,baseline
223,Congo,NCA,Hydro,-768.0869307958483,baseline,baseline
224,Congo,NMC111,Hydro,-1326.8993060888247,baseline,baseline
225,Congo,NMC523,Hydro,-1720.7365715573408,baseline,baseline
226,Congo,NMC622,Hydro,-3270.406686762905,baseline,baseline
227,Congo,NMC811,Hydro,-3751.1689779891844,baseline,baseline
228,Costa Rica,LFP,Hydro,0.0,baseline,baseline
229,Costa Rica,NCA,Hydro,-11.439799422471491,baseline,baseline
230,Costa Rica,NMC111,Hydro,-43.76026169669024,baseline,baseline
231,Costa Rica,NMC523,Hydro,-37.78101030316806,baseline,baseline
232,Costa Rica,NMC622,Hydro,-66.99360241163566,baseline,baseline
233,Costa Rica,NMC811,Hydro,-81.16520775198067,baseline,baseline
234,Croatia,LFP,,,baseline,baseline
235,Croatia,NCA,,,baseline,baseline
236,Croatia,NMC111,,,baseline,baseline
237,Croatia,NMC523,,,baseline,baseline
238,Croatia,NMC622,,,baseline,baseline
239,Croatia,NMC811,,,baseline,baseline
240,Cyprus,LFP,,,baseline,baseline
241,Cyprus,NCA,,,baseline,baseline
242,Cyprus,NMC111,,,baseline,baseline
243,Cyprus,NMC523,,,baseline,baseline
244,Cyprus,NMC622,,,baseline,baseline
245,Cyprus,NMC811,,,baseline,baseline
246,Czechia,LFP,Hydro,-1103.2824439964081,baseline,baseline
247,Czechia,NCA,Hydro,-17.902014765941786,baseline,baseline
248,Czechia,NMC111,Hydro,-30.022898935321297,baseline,baseline
249,Czechia,NMC523,Hydro,-27.796945338869612,baseline,baseline
250,Czechia,NMC622,Hydro,-47.8822016121938,baseline,baseline
251,Czechia,NMC811,Hydro,-68.34200604228322,baseline,baseline
252,Denmark,LFP,,,baseline,baseline
253,Denmark,NCA,,,baseline,baseline
254,Denmark,NMC111,,,baseline,baseline
255,Denmark,NMC523,,,baseline,baseline
256,Denmark,NMC622,,,baseline,baseline
257,Denmark,NMC811,,,baseline,baseline
258,Dominican Rep.,LFP,Hydro,0.0,baseline,baseline
259,Dominican Rep.,NCA,Hydro,-6.2131138529228735,baseline,baseline
260,Dominican Rep.,NMC111,Hydro,-30.722436380037628,baseline,baseline
261,Dominican Rep.,NMC523,Hydro,-25.87933692877627,baseline,baseline
262,Dominican Rep.,NMC622,Hydro,-47.12353438589867,baseline,baseline
263,Dominican Rep.,NMC811,Hydro,-57.20473800886412,baseline,baseline
264,Ecuador,LFP,Hydro,0.0,baseline,baseline
265,Ecuador,NCA,Hydro,-10.243427961200343,baseline,baseline
266,Ecuador,NMC111,Hydro,-41.2465008192245,baseline,baseline
267,Ecuador,NMC523,Hydro,-35.038265271977465,baseline,baseline
268,Ecuador,NMC622,Hydro,-62.30140290898865,baseline,baseline
269,Ecuador,NMC811,Hydro,-75.21300254281923,baseline,baseline
270,Egypt,LFP,,,baseline,baseline
271,Egypt,NCA,,,baseline,baseline
272,Egypt,NMC111,,,baseline,baseline
273,Egypt,NMC523,,,baseline,baseline
274,Egypt,NMC622,,,baseline,baseline
275,Egypt,NMC811,,,baseline,baseline
276,El Salvador,LFP,Hydro,0.0,baseline,baseline
277,El Salvador,NCA,Hydro,0.0,baseline,baseline
278,El Salvador,NMC111,Hydro,-256.9036393497051,baseline,baseline
279,El Salvador,NMC523,Hydro,0.0,baseline,baseline
280,El Salvador,NMC622,Hydro,0.0,baseline,baseline
281,El Salvador,NMC811,Hydro,-368.7700318547076,baseline,baseline
282,Estonia,LFP,,,baseline,baseline
283,Estonia,NCA,,,baseline,baseline
284,Estonia,NMC111,,,baseline,baseline
285,Estonia,NMC523,,,baseline,baseline
286,Estonia,NMC622,,,baseline,baseline
287,Estonia,NMC811,,,baseline,baseline
288,Eswatini,LFP,Hydro,0.0,baseline,baseline
289,Eswatini,NCA,Hydro,-360.757679092712,baseline,baseline
290,Eswatini,NMC111,Hydro,-942.967619561774,baseline,baseline
291,Eswatini,NMC523,Hydro,-820.4706819280003,baseline,baseline
292,Eswatini,NMC622,Hydro,-1349.5850250960357,baseline,baseline
293,Eswatini,NMC811,Hydro,-1592.9488790846067,baseline,baseline
294,Ethiopia,LFP,,,baseline,baseline
295,Ethiopia,NCA,,,baseline,baseline
296,Ethiopia,NMC111,,,baseline,baseline
297,Ethiopia,NMC523,,,baseline,baseline
298,Ethiopia,NMC622,,,baseline,baseline
299,Ethiopia,NMC811,,,baseline,baseline
300,Fiji,LFP,,,baseline,baseline
301,Fiji,NCA,,,baseline,baseline
302,Fiji,NMC111,,,baseline,baseline
303,Fiji,NMC523,,,baseline,baseline
304,Fiji,NMC622,,,baseline,baseline
305,Fiji,NMC811,,,baseline,baseline
306,Finland,LFP,Hydro,-301.3124983140259,baseline,baseline
307,Finland,NCA,Hydro,0.8152616973546541,baseline,baseline
308,Finland,NMC111,Hydro,-2.7969352615288283,baseline,baseline
309,Finland,NMC523,Hydro,-2.6046255110646768,baseline,baseline
310,Finland,NMC622,Hydro,-7.826193270734197,baseline,baseline
311,Finland,NMC811,Hydro,-13.631184046933331,baseline,baseline
312,France,LFP,Hydro,-54.62343589541039,baseline,baseline
313,France,NCA,Hydro,6.945725348833597,baseline,baseline
314,France,NMC111,Hydro,5.987465479223496,baseline,baseline
315,France,NMC523,Hydro,5.552513392002763,baseline,baseline
316,France,NMC622,Hydro,4.953706215136231,baseline,baseline
317,France,NMC811,Hydro,3.7182522758567833,baseline,baseline
318,French Polynesia,LFP,,,baseline,baseline
319,French Polynesia,NCA,,,baseline,baseline
320,French Polynesia,NMC111,,,baseline,baseline
321,French Polynesia,NMC523,,,baseline,baseline
322,French Polynesia,NMC622,,,baseline,baseline
323,French Polynesia,NMC811,,,baseline,baseline
324,Georgia,LFP,,,baseline,baseline
325,Georgia,NCA,,,baseline,baseline
326,Georgia,NMC111,,,baseline,baseline
327,Georgia,NMC523,,,baseline,baseline
328,Georgia,NMC622,,,baseline,baseline
329,Georgia,NMC811,,,baseline,baseline
330,Germany,LFP,Hydro,-36.100696659464,baseline,baseline
331,Germany,NCA,Hydro,7.434445485668414,baseline,baseline
332,Germany,NMC111,Hydro,6.689942777279793,baseline,baseline
333,Germany,NMC523,Hydro,6.203579338299552,baseline,baseline
334,Germany,NMC622,Hydro,5.974367661762971,baseline,baseline
335,Germany,NMC811,Hydro,5.1006882377079,baseline,baseline
336,Ghana,LFP,Hydro,0.0,baseline,baseline
337,Ghana,NCA,Hydro,-199.5942533765231,baseline,baseline
338,Ghana,NMC111,Hydro,-364.4478215822435,baseline,baseline
339,Ghana,NMC523,Hydro,-505.2648939155463,baseline,baseline
340,Ghana,NMC622,Hydro,-982.1978314301055,baseline,baseline
341,Ghana,NMC811,Hydro,-3724.151675838165,baseline,baseline
342,Greece,LFP,,,baseline,baseline
343,Greece,NCA,,,baseline,baseline
344,Greece,NMC111,,,baseline,baseline
345,Greece,NMC523,,,baseline,baseline
346,Greece,NMC622,,,baseline,baseline
347,Greece,NMC811,,,baseline,baseline
348,Greenland,LFP,,,baseline,baseline
349,Greenland,NCA,,,baseline,baseline
350,Greenland,NMC111,,,baseline,baseline
351,Greenland,NMC523,,,baseline,baseline
352,Greenland,NMC622,,,baseline,baseline
353,Greenland,NMC811,,,baseline,baseline
354,Grenada,LFP,Hydro,0.0,baseline,baseline
355,Grenada,NCA,Hydro,-143.79528832718276,baseline,baseline
356,Grenada,NMC111,Hydro,-395.7241981693871,baseline,baseline
357,Grenada,NMC523,Hydro,-339.22269853909086,baseline,baseline
358,Grenada,NMC622,Hydro,-563.8821189203421,baseline,baseline
359,Grenada,NMC811,Hydro,-666.0898038626004,baseline,baseline
360,Guatemala,LFP,Hydro,0.0,baseline,baseline
361,Guatemala,NCA,Hydro,-0.9138251375555697,baseline,baseline
362,Guatemala,NMC111,Hydro,-16.564846448041934,baseline,baseline
363,Guatemala,NMC523,Hydro,-13.76964687027658,baseline,baseline
364,Guatemala,NMC622,Hydro,-27.197698603410657,baseline,baseline
365,Guatemala,NMC811,Hydro,-33.75780043108301,baseline,baseline
366,Guinea,LFP,Hydro,0.0,baseline,baseline
367,Guinea,NCA,Hydro,-795.7335765982261,baseline,baseline
368,Guinea,NMC111,Hydro,-2026.303197082162,baseline,baseline
369,Guinea,NMC523,Hydro,-2038.2303932570749,baseline,baseline
370,Guinea,NMC622,Hydro,-3334.43354374461,baseline,baseline
371,Guinea,NMC811,Hydro,-3912.669091696404,baseline,baseline
372,Guyana,LFP,Hydro,0.0,baseline,baseline
373,Guyana,NCA,Hydro,-6.614226835775641,baseline,baseline
374,Guyana,NMC111,Hydro,-31.890307105940167,baseline,baseline
375,Guyana,NMC523,Hydro,-26.78924620944362,baseline,baseline
376,Guyana,NMC622,Hydro,-48.594114945279536,baseline,baseline
377,Guyana,NMC811,Hydro,-58.786746996977406,baseline,baseline
378,Honduras,LFP,Hydro,0.0,baseline,baseline
379,Honduras,NCA,Hydro,-32.13497434558673,baseline,baseline
380,Honduras,NMC111,Hydro,-97.95796049581476,baseline,baseline
381,Honduras,NMC523,Hydro,-84.84301118121651,baseline,baseline
382,Honduras,NMC622,Hydro,-144.93494196927153,baseline,baseline
383,Honduras,NMC811,Hydro,-174.06407601101589,baseline,baseline
384,Hungary,LFP,Hydro,-52.57843966332359,baseline,baseline
385,Hungary,NCA,Hydro,7.284175722033057,baseline,baseline
386,Hungary,NMC111,Hydro,6.334180452021062,baseline,baseline
387,Hungary,NMC523,Hydro,5.888108516524253,baseline,baseline
388,Hungary,NMC622,Hydro,5.447446908674679,baseline,baseline
389,Hungary,NMC811,Hydro,4.424958989361352,baseline,baseline
390,Iceland,LFP,,,baseline,baseline
391,Iceland,NCA,,,baseline,baseline
392,Iceland,NMC111,,,baseline,baseline
393,Iceland,NMC523,,,baseline,baseline
394,Iceland,NMC622,,,baseline,baseline
395,Iceland,NMC811,,,baseline,baseline
396,India,LFP,Hydro,0.0,baseline,baseline
397,India,NCA,Hydro,7.93595295962443,baseline,baseline
398,India,NMC111,Hydro,6.281766821477599,baseline,baseline
399,India,NMC523,Hydro,6.029349455366292,baseline,baseline
400,India,NMC622,Hydro,5.112621207202384,baseline,baseline
401,India,NMC811,Hydro,4.232238153889385,baseline,baseline
402,Indonesia,LFP,,,baseline,baseline
403,Indonesia,NCA,,,baseline,baseline
404,Indonesia,NMC111,,,baseline,baseline
405,Indonesia,NMC523,,,baseline,baseline
406,Indonesia,NMC622,,,baseline,baseline
407,Indonesia,NMC811,,,baseline,baseline
408,Iran,LFP,,,baseline,baseline
409,Iran,NCA,,,baseline,baseline
410,Iran,NMC111,,,baseline,baseline
411,Iran,NMC523,,,baseline,baseline
412,Iran,NMC622,,,baseline,baseline
413,Iran,NMC811,,,baseline,baseline
414,Ireland,LFP,,,baseline,baseline
415,Ireland,NCA,,,baseline,baseline
416,Ireland,NMC111,,,baseline,baseline
417,Ireland,NMC523,,,baseline,baseline
418,Ireland,NMC622,,,baseline,baseline
419,Ireland,NMC811,,,baseline,baseline
420,Israel,LFP,,,baseline,baseline
421,Israel,NCA,,,baseline,baseline
422,Israel,NMC111,,,baseline,baseline
423,Israel,NMC523,,,baseline,baseline
424,Israel,NMC622,,,baseline,baseline
425,Israel,NMC811,,,baseline,baseline
426,Italy,LFP,Hydro,-53.68401703862393,baseline,baseline
427,Italy,NCA,Hydro,7.011203843136375,baseline,baseline
428,Italy,NMC111,Hydro,6.081205197046175,baseline,baseline
429,Italy,NMC523,Hydro,5.639874926974318,baseline,baseline
430,Italy,NMC622,Hydro,5.091346183331504,baseline,baseline
431,Italy,NMC811,Hydro,3.9047050536195353,baseline,baseline
432,Jamaica,LFP,Hydro,0.0,baseline,baseline
433,Jamaica,NCA,Hydro,-533.5053984299126,baseline,baseline
434,Jamaica,NMC111,Hydro,-1054.7505392442122,baseline,baseline
435,Jamaica,NMC523,Hydro,-1299.3500612617918,baseline,baseline
436,Jamaica,NMC622,Hydro,-2399.649161900621,baseline,baseline
437,Jamaica,NMC811,Hydro,-6335.157673360111,baseline,baseline
438,Japan,LFP,Hydro,-43.82068166493821,baseline,baseline
439,Japan,NCA,Hydro,7.891022508715433,baseline,baseline
440,Japan,NMC111,Hydro,7.244228039725614,baseline,baseline
441,Japan,NMC523,Hydro,6.71748731878722,baseline,baseline
442,Japan,NMC622,Hydro,6.797945549128145,baseline,baseline
443,Japan,NMC811,Hydro,6.31492969438728,baseline,baseline
444,Jordan,LFP,,,baseline,baseline
445,Jordan,NCA,,,baseline,baseline
446,Jordan,NMC111,,,baseline,baseline
447,Jordan,NMC523,,,baseline,baseline
448,Jordan,NMC622,,,baseline,baseline
449,Jordan,NMC811,,,baseline,baseline
450,Kazakhstan,LFP,,,baseline,baseline
451,Kazakhstan,NCA,,,baseline,baseline
452,Kazakhstan,NMC111,,,baseline,baseline
453,Kazakhstan,NMC523,,,baseline,baseline
454,Kazakhstan,NMC622,,,baseline,baseline
455,Kazakhstan,NMC811,,,baseline,baseline
456,Kenya,LFP,,,baseline,baseline
457,Kenya,NCA,,,baseline,baseline
458,Kenya,NMC111,,,baseline,baseline
459,Kenya,NMC523,,,baseline,baseline
460,Kenya,NMC622,,,baseline,baseline
461,Kenya,NMC811,,,baseline,baseline
462,Kiribati,LFP,,,baseline,baseline
463,Kiribati,NCA,,,baseline,baseline
464,Kiribati,NMC111,,,baseline,baseline
465,Kiribati,NMC523,,,baseline,baseline
466,Kiribati,NMC622,,,baseline,baseline
467,Kiribati,NMC811,,,baseline,baseline
468,Korea,LFP,Hydro,-17.510875424231802,baseline,baseline
469,Korea,NCA,Hydro,8.12755919096332,baseline,baseline
470,Korea,NMC111,Hydro,7.683148797588161,baseline,baseline
471,Korea,NMC523,Hydro,7.1205409797677355,baseline,baseline
472,Korea,NMC622,Hydro,7.464099092594408,baseline,baseline
473,Korea,NMC811,Hydro,7.193782935304338,baseline,baseline
474,Kuwait,LFP,,,baseline,baseline
475,Kuwait,NCA,,,baseline,baseline
476,Kuwait,NMC111,,,baseline,baseline
477,Kuwait,NMC523,,,baseline,baseline
478,Kuwait,NMC622,,,baseline,baseline
479,Kuwait,NMC811,,,baseline,baseline
480,Kyrgyzstan,LFP,,,baseline,baseline
481,Kyrgyzstan,NCA,,,baseline,baseline
482,Kyrgyzstan,NMC111,,,baseline,baseline
483,Kyrgyzstan,NMC523,,,baseline,baseline
484,Kyrgyzstan,NMC622,,,baseline,baseline
485,Kyrgyzstan,NMC811,,,baseline,baseline
486,Lao People's Dem. Rep.,LFP,,,baseline,baseline
487,Lao People's Dem. Rep.,NCA,,,baseline,baseline
488,Lao People's Dem. Rep.,NMC111,,,baseline,baseline
489,Lao People's Dem. Rep.,NMC523,,,baseline,baseline
490,Lao People's Dem. Rep.,NMC622,,,baseline,baseline
491,Lao People's Dem. Rep.,NMC811,,,baseline,baseline
492,Latvia,LFP,,,baseline,baseline
493,Latvia,NCA,,,baseline,baseline
494,Latvia,NMC111,,,baseline,baseline
495,Latvia,NMC523,,,baseline,baseline
496,Latvia,NMC622,,,baseline,baseline
497,Latvia,NMC811,,,baseline,baseline
