,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Angola,18541918.874927048,88.99999999999999,208.33616713401182,baseline,baseline
1,Argentina,57744361.30032443,3851.0,14.994640690813927,baseline,baseline
2,Aruba,7528029.563008211,5.0,1505.605912601642,baseline,baseline
3,Australia,84777676.57080728,12000.0,7.064806380900606,baseline,baseline
4,Barbados,5352418.695956306,0.9999999999999999,5352.418695956307,baseline,baseline
5,Belgium,83547940.5537216,9000.0,9.283104505969067,baseline,baseline
6,Benin,7303780.344283115,4.0,1825.9450860707789,baseline,baseline
7,Bermuda,5771453.259225117,2.9999999999999996,1923.8177530750393,baseline,baseline
8,Bolivia (Plurinational State of),46361679.871156454,1796.0,25.813852934942346,baseline,baseline
9,Botswana,29758331.545614444,425.0,70.01960363673986,baseline,baseline
10,Brazil,268769516.3447837,799400.0000000001,0.33621405597295934,baseline,baseline
11,Burkina Faso,35368714.487751976,754.0,46.90810940020156,baseline,baseline
12,C?te d'Ivoire,25805154.995655477,265.0,97.37794337983199,baseline,baseline
13,Cabo Verde,8644044.890574627,7.000000000000001,1234.863555796375,baseline,baseline
14,Cameroon,5288101.303932494,2.0,2644.0506519662467,baseline,baseline
15,Canada,169595324.72823885,120000.00000000001,1.4132943727353235,baseline,baseline
16,Chile,40261898.05099963,1100.0,36.601725500908756,baseline,baseline
17,China,114571646.18421547,3118032.14511573,0.03674485728560793,baseline,baseline
18,Colombia,56582903.89089199,3586.9999999999995,15.774436546108726,baseline,baseline
19,Congo,8213129.393500654,6.0,1368.8548989167755,baseline,baseline
20,Costa Rica,39708553.181239836,1048.9999999999998,37.85372085914189,baseline,baseline
21,Czechia,39096294.77787139,1000.0,39.09629477787139,baseline,baseline
22,Dominican Rep.,44905523.08522175,1607.0,27.943698248426728,baseline,baseline
23,Ecuador,40706279.22431722,1143.0,35.61354262844902,baseline,baseline
24,El Salvador,7374776.083965936,24.0,307.282336831914,baseline,baseline
25,Eswatini,11086180.177465256,16.0,692.8862610915785,baseline,baseline
26,Finland,77145701.0069041,6999.999999999999,11.02081442955773,baseline,baseline
27,France,200616582.86162198,98000.00000000001,2.0471079883838974,baseline,baseline
28,Germany,257205077.15125936,194000.0,1.3257993667590688,baseline,baseline
29,Ghana,13300317.429759864,36.0,369.453261937774,baseline,baseline
30,Grenada,17413562.98140325,60.0,290.22604969005414,baseline,baseline
31,Guatemala,53873710.14465879,3021.9999999999995,17.82717079571767,baseline,baseline
32,Guinea,7727559.432867368,4.999999999999999,1545.511886573474,baseline,baseline
33,Guyana,44419001.86176615,1547.0,28.712994092932227,baseline,baseline
34,Honduras,29745005.039252385,385.0,77.25975334870749,baseline,baseline
35,Hungary,202654791.93966937,124087.4894047969,1.633160545932,baseline,baseline
36,India,72194657.22259767,57439.39622586827,1.2568839849692615,baseline,baseline
37,Italy,197951658.04116434,103000.0,1.9218607576812072,baseline,baseline
38,Jamaica,9985795.210167825,10.0,998.5795210167825,baseline,baseline
39,Japan,148186047.0204225,301446.4663680466,0.4915832943932968,baseline,baseline
40,Korea,192679486.4161971,1490136.7309860305,0.1293032259453803,baseline,baseline
41,Lesotho,21921986.457041956,154.0,142.35056140936334,baseline,baseline
42,Mali,18954500.173466384,95.00000000000001,199.52105445754086,baseline,baseline
43,Mozambique,19154903.3317334,111.0,172.56669668228287,baseline,baseline
44,Namibia,33163707.020434074,609.0,54.45600495966186,baseline,baseline
45,Netherlands,133783704.4272327,32000.0,4.180740763351022,baseline,baseline
46,Nicaragua,38802320.720691584,968.0000000000001,40.08504206683015,baseline,baseline
47,Niger,27972224.426532466,346.0,80.84457926743488,baseline,baseline
48,Nigeria,95718599.00113639,20583.0,4.650371617409337,baseline,baseline
49,Norway,89131887.17442785,12365.798483756236,7.207936251873412,baseline,baseline
50,Panama,7295817.059763659,23.0,317.20943738102864,baseline,baseline
51,Paraguay,33392918.465987656,575.0,58.074640810413314,baseline,baseline
52,Peru,59976379.331482634,4388.0,13.668272409180181,baseline,baseline
53,Poland,172962221.0906559,77000.00000000001,2.246262611566959,baseline,baseline
54,Romania,39454495.96545172,1000.0,39.45449596545171,baseline,baseline
55,Russian Federation,64097589.19518613,11706.694734470317,5.475293466605141,baseline,baseline
56,Saint Lucia,12502850.184583608,19.0,658.044746557032,baseline,baseline
57,Senegal,54044978.748376526,3083.0,17.529996350430274,baseline,baseline
58,Serbia,27528955.24403753,422.31000355925624,65.18660465539936,baseline,baseline
59,Slovakia,39236099.71460241,1000.0000000000002,39.2360997146024,baseline,baseline
60,South Africa,26016626.967316482,272.0,95.64936385042824,baseline,baseline
61,Spain,204251803.65635967,115999.99999999999,1.760791410830687,baseline,baseline
62,Sweden,249803200.19616947,196697.25238619125,1.2699882543641796,baseline,baseline
63,Switzerland,114314214.7995134,23344.204670692805,4.896899098174366,baseline,baseline
64,Thailand,64378683.93433013,12106.091423444974,5.317875248294647,baseline,baseline
65,Togo,27875507.51528698,342.0,81.5073319160438,baseline,baseline
66,Trinidad and Tobago,33646712.90849564,590.0,57.02832696355194,baseline,baseline
67,Turkey,79789980.07778706,10000.000000000002,7.978998007778704,baseline,baseline
68,USA,280011586.6629915,672000.0,0.4166839087246898,baseline,baseline
69,United Kingdom,214384580.24993774,159000.0,1.348330693395835,baseline,baseline
70,Uruguay,27684623.850708656,300.00000000000006,92.28207950236218,baseline,baseline
71,Viet Nam,60374201.00498065,5000.0,12.07484020099613,baseline,baseline
