,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Argentina,57744361.30032443,3851.0,14.994640690813927,baseline,baseline
1,Australia,84777676.57080728,12000.0,7.064806380900606,baseline,baseline
2,Belgium,83547940.5537216,9000.0,9.283104505969067,baseline,baseline
3,Brazil,297185966.15103215,1133043.0,0.26229010386281204,baseline,baseline
4,Canada,169595324.72823885,120000.00000000001,1.4132943727353235,baseline,baseline
5,China,114571646.18421547,3118032.14511573,0.03674485728560793,baseline,baseline
6,Czechia,39096294.77787139,1000.0,39.09629477787139,baseline,baseline
7,Finland,77145701.0069041,6999.999999999999,11.02081442955773,baseline,baseline
8,France,200616582.86162198,98000.00000000001,2.0471079883838974,baseline,baseline
9,Germany,257205077.15125936,194000.0,1.3257993667590688,baseline,baseline
10,Hungary,203659599.52214706,124095.4894047948,1.6411523134238757,baseline,baseline
11,India,94101435.28218333,452970.39622586826,0.2077430138177524,baseline,baseline
12,Italy,197951658.04116434,103000.0,1.9218607576812072,baseline,baseline
13,Japan,136190127.87836978,301455.4663680475,0.4517752805055955,baseline,baseline
14,Korea,191132804.41716734,1490144.7309861043,0.12826459097747175,baseline,baseline
15,Netherlands,133783704.4272327,32000.0,4.180740763351022,baseline,baseline
16,Norway,246470354.21458644,179858.79848375623,1.3703547243302983,baseline,baseline
17,Paraguay,33392918.465987656,575.0,58.074640810413314,baseline,baseline
18,Poland,172962221.0906559,77000.00000000001,2.246262611566959,baseline,baseline
19,Romania,39454495.96545172,1000.0,39.45449596545171,baseline,baseline
20,Russian Federation,81549144.48389119,50757.694734470315,1.6066360954826804,baseline,baseline
21,Serbia,34799361.997441694,825.3100035592563,42.16520076985004,baseline,baseline
22,Slovakia,39236099.71460241,1000.0000000000002,39.2360997146024,baseline,baseline
23,Spain,204251803.65635967,115999.99999999999,1.760791410830687,baseline,baseline
24,Sweden,258632115.23908192,196703.25238621535,1.3148339547089585,baseline,baseline
25,Switzerland,188218802.18875226,76275.2046706928,2.4676276255351897,baseline,baseline
26,Thailand,71362806.30202289,50052.091423444974,1.4257707175168255,baseline,baseline
27,Turkey,79789980.07778706,10000.000000000002,7.978998007778704,baseline,baseline
28,USA,280011586.6629915,672000.0,0.4166839087246898,baseline,baseline
29,United Kingdom,214384580.24993774,159000.0,1.348330693395835,baseline,baseline
30,Uruguay,27684623.850708656,300.00000000000006,92.28207950236218,baseline,baseline
31,Viet Nam,60374201.00498065,5000.0,12.07484020099613,baseline,baseline
