,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,baseline,baseline
1,Afghanistan,NCA,Hydro,-383653.60444920365,baseline,baseline
2,Afghanistan,NMC111,Hydro,-1368215.748093758,baseline,baseline
3,Afghanistan,NMC523,Hydro,-1120711.0433074536,baseline,baseline
4,Afghanistan,NMC622,Hydro,0.0,baseline,baseline
5,Afghanistan,NMC811,Hydro,0.0,baseline,baseline
6,Albania,LFP,Hydro,-2954.3432892133646,baseline,baseline
7,Albania,NCA,Hydro,-62.24388106520173,baseline,baseline
8,Albania,NMC111,Hydro,-94.26574557413323,baseline,baseline
9,Albania,NMC523,Hydro,-87.30011891795255,baseline,baseline
10,Albania,NMC622,Hydro,-142.11914693541894,baseline,baseline
11,Albania,NMC811,Hydro,-196.8202264974236,baseline,baseline
12,Algeria,LFP,Hydro,0.0,baseline,baseline
13,Algeria,NCA,Hydro,-71.84356457999178,baseline,baseline
14,Algeria,NMC111,Hydro,-190.30350908414903,baseline,baseline
15,Algeria,NMC523,Hydro,-172.9611534480075,baseline,baseline
16,Algeria,NMC622,Hydro,-290.65274629173194,baseline,baseline
17,Algeria,NMC811,Hydro,-346.6926922772103,baseline,baseline
18,Andorra,LFP,Hydro,0.0,baseline,baseline
19,Andorra,NCA,Hydro,-1681.7911371454156,baseline,baseline
20,Andorra,NMC111,Hydro,-3851.835339138648,baseline,baseline
21,Andorra,NMC523,Hydro,-3640.266401129005,baseline,baseline
22,Andorra,NMC622,Hydro,-5845.707581774508,baseline,baseline
23,Andorra,NMC811,Hydro,-6886.611022693849,baseline,baseline
24,Angola,LFP,Hydro,0.0,baseline,baseline
25,Angola,NCA,Hydro,-332.2989329332837,baseline,baseline
26,Angola,NMC111,Hydro,-830.6520139212789,baseline,baseline
27,Angola,NMC523,Hydro,-767.6103433457706,baseline,baseline
28,Angola,NMC622,Hydro,-1274.1387250264136,baseline,baseline
29,Angola,NMC811,Hydro,-1561.5991281885788,baseline,baseline
30,Argentina,LFP,Hydro,0.0,baseline,baseline
31,Argentina,NCA,Hydro,-16.182373418939164,baseline,baseline
32,Argentina,NMC111,Hydro,-54.63260011042664,baseline,baseline
33,Argentina,NMC523,Hydro,-48.91913991503857,baseline,baseline
34,Argentina,NMC622,Hydro,-85.64035251573512,baseline,baseline
35,Argentina,NMC811,Hydro,-103.51284917869809,baseline,baseline
36,Armenia,LFP,Hydro,0.0,baseline,baseline
37,Armenia,NCA,Hydro,-4467.1510835827685,baseline,baseline
38,Armenia,NMC111,Hydro,-3536.441117063694,baseline,baseline
39,Armenia,NMC523,Hydro,-7160.8533620594835,baseline,baseline
40,Armenia,NMC622,Hydro,0.0,baseline,baseline
41,Armenia,NMC811,Hydro,-5421.261492622461,baseline,baseline
42,Aruba,LFP,Hydro,0.0,baseline,baseline
43,Aruba,NCA,Hydro,-2586.6418066892084,baseline,baseline
44,Aruba,NMC111,Hydro,-5581.145113098432,baseline,baseline
45,Aruba,NMC523,Hydro,-5668.530124156055,baseline,baseline
46,Aruba,NMC622,Hydro,0.0,baseline,baseline
47,Aruba,NMC811,Hydro,-5566.588873478683,baseline,baseline
48,Australia,LFP,Hydro,0.0,baseline,baseline
49,Australia,NCA,Hydro,9.625723143932564,baseline,baseline
50,Australia,NMC111,Hydro,11.105963479778834,baseline,baseline
51,Australia,NMC523,Hydro,10.118067455657629,baseline,baseline
52,Australia,NMC622,Hydro,12.145494858759077,baseline,baseline
53,Australia,NMC811,Hydro,12.6331428480862,baseline,baseline
54,Austria,LFP,Hydro,-191.45783127476443,baseline,baseline
55,Austria,NCA,Hydro,3.5676910998597937,baseline,baseline
56,Austria,NMC111,Hydro,1.1501140809670594,baseline,baseline
57,Austria,NMC523,Hydro,1.053895970853104,baseline,baseline
58,Austria,NMC622,Hydro,-2.0962975171159917,baseline,baseline
59,Austria,NMC811,Hydro,-5.845042663164922,baseline,baseline
60,Azerbaijan,LFP,Hydro,0.0,baseline,baseline
