From Region,To Region,Amount Transported,Remaining Storage
Belgium,Germany,0.1290000000000001,0.0027868241181125417
Belgium,Japan,0.6450000000000005,9.521957042344974
Brazil,Germany,0.11800000000000009,0.006786824118112545
Brazil,USA,0.9230000000000007,18.425378278848033
Czechia,Germany,0.015000000000000006,0.31878682411811277
France,Germany,0.11600000000000009,0.0007868241181125399
France,Spain,0.07700000000000005,2.9966067682435584
Slovakia,Germany,0.015000000000000006,0.31278682411811276
Viet Nam,Korea,1.387999999999958,28.909003273533212
