,country,type,scrap,year,Strategy type,recycling_m,CO2,CO2_em
1074,Nepal,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1075,Nepal,NMC111,5.7073840618193,2025,Strategy 1,Hydro,2.414310695,13.779398380922878
1076,Nepal,NMC622,1.5276125785592676,2025,Strategy 1,Hydro,2.337983546,3.5715330733341997
1077,Nepal,NMC811,0.3174681559697044,2025,Strategy 1,Hydro,2.2614716749999997,0.7179452424399686
1078,Nepal,NMC523,4.23689534703014,2025,Strategy 1,Hydro,2.357900841,9.990179101991355
1079,Nepal,NCA,10.236639896217236,2025,Strategy 1,Hydro,2.249491865,23.027238171475116
1080,New Zealand,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1081,New Zealand,NMC111,66.68495330638171,2025,Strategy 1,Hydro,2.414310695,160.998195963173
1082,New Zealand,NMC622,29.49469147266901,2025,Strategy 1,Hydro,2.337983546,68.95810335744665
1083,New Zealand,NMC811,16.34374640269914,2025,Strategy 1,Hydro,2.2614716749999997,36.960919553087244
1084,New Zealand,NMC523,66.75796624010944,2025,Strategy 1,Hydro,2.357900841,157.40866474100366
1085,New Zealand,NCA,191.31048689244147,2025,Strategy 1,Hydro,2.249491865,430.3513839537362
1086,Oman,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1087,Oman,NMC111,5.111025849918403,2025,Strategy 1,Hydro,2.414310695,12.339604371879465
1088,Oman,NMC622,2.223118115399324,2025,Strategy 1,Hydro,2.337983546,5.197613574618148
1089,Oman,NMC811,1.2299668115149422,2025,Strategy 1,Hydro,2.2614716749999997,2.7815351054311055
1090,Oman,NMC523,5.117178209645624,2025,Strategy 1,Hydro,2.357900841,12.065798804070294
1091,Oman,NCA,14.054572538608353,2025,Strategy 1,Hydro,2.249491865,31.61564659165189
1092,Pakistan,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1093,Pakistan,NMC111,31.83194976557761,2025,Strategy 1,Hydro,2.414310695,76.85221676173677
1094,Pakistan,NMC622,16.689786504563887,2025,Strategy 1,Hydro,2.337983546,39.02044623392322
1095,Pakistan,NMC811,10.766880329279228,2025,Strategy 1,Hydro,2.2614716749999997,24.348994892779643
1096,Pakistan,NMC523,35.367116134580506,2025,Strategy 1,Hydro,2.357900841,83.39215287747206
1097,Pakistan,NCA,107.96943860931928,2025,Strategy 1,Hydro,2.249491865,242.87637382028063
1098,State of Palestine,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1099,State of Palestine,NMC111,0.3961014079776496,2025,Strategy 1,Hydro,2.414310695,0.9563118655849978
1100,State of Palestine,NMC622,0.1132996644870679,2025,Strategy 1,Hydro,2.337983546,0.26489275133808526
1101,State of Palestine,NMC811,0.0405933447451121,2025,Strategy 1,Hydro,2.2614716749999997,0.0918006993345811
1102,State of Palestine,NMC523,0.2953912704103575,2025,Strategy 1,Hydro,2.357900841,0.6965033249246404
1103,State of Palestine,NCA,0.7717305227993991,2025,Strategy 1,Hydro,2.249491865,1.7360015330094454
1104,Panama,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1105,Panama,NMC111,7.040588593908684,2025,Strategy 1,Hydro,2.414310695,16.998168341368746
1106,Panama,NMC622,2.645450189178539,2025,Strategy 1,Hydro,2.337983546,6.185019014062011
1107,Panama,NMC811,1.1993832436090606,2025,Strategy 1,Hydro,2.2614716749999997,2.712371232891515
1108,Panama,NMC523,6.394498352522061,2025,Strategy 1,Hydro,2.357900841,15.077593043184883
1109,Panama,NCA,17.184046404398554,2025,Strategy 1,Hydro,2.249491865,38.65537259447705
1110,Peru,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1111,Peru,NMC111,44.451547615704,2025,Strategy 1,Hydro,2.414310695,107.31984681789592
1112,Peru,NMC622,16.297196119305298,2025,Strategy 1,Hydro,2.337983546,38.102576372870836
1113,Peru,NMC811,6.141590431239652,2025,Strategy 1,Hydro,2.2614716749999997,13.889032799699505
1114,Peru,NMC523,39.33378417956581,2025,Strategy 1,Hydro,2.357900841,92.74516279671073
1115,Peru,NCA,107.4319333432958,2025,Strategy 1,Hydro,2.249491865,241.66726009696615
1116,Philippines,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1117,Philippines,NMC111,148.63870936869438,2025,Strategy 1,Hydro,2.414310695,358.86002571983556
1118,Philippines,NMC622,76.79936968223919,2025,Strategy 1,Hydro,2.337983546,179.55566266024647
1119,Philippines,NMC811,52.34703837366941,2025,Strategy 1,Hydro,2.2614716749999997,118.38134455219142
1120,Philippines,NMC523,165.27766573937458,2025,Strategy 1,Hydro,2.357900841,389.7083470453882
1121,Philippines,NCA,491.56321719963415,2025,Strategy 1,Hydro,2.249491865,1105.767458223805
1122,Palau,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1123,Palau,NMC111,0.025573571146972,2025,Strategy 1,Hydro,2.414310695,0.06174254632947792
1124,Palau,NMC622,0.0024826991231528,2025,Strategy 1,Hydro,2.337983546,0.005804509699599874
1125,Palau,NMC811,0.0016868784913467,2025,Strategy 1,Hydro,2.2614716749999997,0.0038148279273472942
1126,Palau,NMC523,0.0070797371392629,2025,Strategy 1,Hydro,2.357900841,0.016693318154726928
1127,Palau,NCA,0.0529438611453325,2025,Strategy 1,Hydro,2.249491865,0.11909678494811504
1128,Papua New Guinea,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1129,Papua New Guinea,NMC111,0.0,2025,Strategy 1,Hydro,2.414310695,0.0
1130,Papua New Guinea,NMC622,0.0,2025,Strategy 1,Hydro,2.337983546,0.0
1131,Papua New Guinea,NMC811,0.0,2025,Strategy 1,Hydro,2.2614716749999997,0.0
1132,Papua New Guinea,NMC523,0.0,2025,Strategy 1,Hydro,2.357900841,0.0
1133,Papua New Guinea,NCA,0.0,2025,Strategy 1,Hydro,2.249491865,0.0
1134,Portugal,LFP,1.806757429299941,2025,Strategy 1,Hydro,0.8018847791,1.4488112820814671
1135,Portugal,NMC111,319.90059095715367,2025,Strategy 1,Hydro,2.414310695,772.3394180846765
1136,Portugal,NMC622,160.33214847259828,2025,Strategy 1,Hydro,2.337983546,374.8539250237638
1137,Portugal,NMC811,78.6302900763321,2025,Strategy 1,Hydro,2.2614716749999997,177.82017380465862
1138,Portugal,NMC523,344.51359350686715,2025,Strategy 1,Hydro,2.357900841,812.3288918657743
1139,Portugal,NCA,507.6695899177898,2025,Strategy 1,Hydro,2.249491865,1141.9986126279541
1140,Paraguay,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1141,Paraguay,NMC111,5.5720879351258334,2025,Strategy 1,Hydro,2.414310695,13.452751495254766
1142,Paraguay,NMC622,2.304611603307109,2025,Strategy 1,Hydro,2.337983546,5.3881440084526995
1143,Paraguay,NMC811,0.9692639820847632,2025,Strategy 1,Hydro,2.2614716749999997,2.191963041082399
1144,Paraguay,NMC523,5.464155941308873,2025,Strategy 1,Hydro,2.357900841,12.88393788936734
1145,Paraguay,NCA,14.697736372817111,2025,Strategy 1,Hydro,2.249491865,33.0624384045667
1146,French Polynesia,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1147,French Polynesia,NMC111,3.077628021371356,2025,Strategy 1,Hydro,2.414310695,7.430350247228554
1148,French Polynesia,NMC622,1.141760023986621,2025,Strategy 1,Hydro,2.337983546,2.669416149561285
1149,French Polynesia,NMC811,0.5394519510927976,2025,Strategy 1,Hydro,2.2614716749999997,1.219955307419847
1150,French Polynesia,NMC523,2.7619425268612385,2025,Strategy 1,Hydro,2.357900841,6.5123866068797795
1151,French Polynesia,NCA,7.511632798614287,2025,Strategy 1,Hydro,2.249491865,16.897356873350024
1152,Qatar,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1153,Qatar,NMC111,7.848987260444947,2025,Strategy 1,Hydro,2.414310695,18.949893887810987
1154,Qatar,NMC622,2.8197712951224143,2025,Strategy 1,Hydro,2.337983546,6.592578891479314
1155,Qatar,NMC811,1.1969914298372692,2025,Strategy 1,Hydro,2.2614716749999997,2.706962213794734
1156,Qatar,NMC523,7.004398343886537,2025,Strategy 1,Hydro,2.357900841,16.515676745749076
1157,Qatar,NCA,17.74047366790793,2025,Strategy 1,Hydro,2.249491865,39.907051197205604
1158,Rwanda,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1159,Rwanda,NMC111,4.53158891357172,2025,Strategy 1,Hydro,2.414310695,10.940663579379635
1160,Rwanda,NMC622,1.1729428717246848,2025,Strategy 1,Hydro,2.337983546,2.7423211344903016
1161,Rwanda,NMC811,0.5752778549701701,2025,Strategy 1,Hydro,2.2614716749999997,1.3009745742697976
1162,Rwanda,NMC523,2.747580827545304,2025,Strategy 1,Hydro,2.357900841,6.478523143984549
1163,Rwanda,NCA,9.001755694363965,2025,Strategy 1,Hydro,2.249491865,20.249376205189165
1164,Saudi Arabia,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1165,Saudi Arabia,NMC111,78.96800516928678,2025,Strategy 1,Hydro,2.414310695,190.6532994430244
1166,Saudi Arabia,NMC622,34.353346319362615,2025,Strategy 1,Hydro,2.337983546,80.31755844470945
1167,Saudi Arabia,NMC811,15.80776914366965,2025,Strategy 1,Hydro,2.2614716749999997,35.74882216334792
1168,Saudi Arabia,NMC523,78.09545406685687,2025,Strategy 1,Hydro,2.357900841,184.1413368225187
1169,Saudi Arabia,NCA,221.7728127762213,2025,Strategy 1,Hydro,2.249491865,498.87613821827784
1170,Sudan,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1171,Sudan,NMC111,0.2464578864297772,2025,Strategy 1,Hydro,2.414310695,0.5950259110745065
1172,Sudan,NMC622,0.0166751028334816,2025,Strategy 1,Hydro,2.337983546,0.038986116052537954
1173,Sudan,NMC811,0.0038659864192793,2025,Strategy 1,Hydro,2.2614716749999997,0.00874281878313481
1174,Sudan,NMC523,0.0478688073527012,2025,Strategy 1,Hydro,2.357900841,0.11286990111460116
1175,Sudan,NCA,0.6471446570486189,2025,Strategy 1,Hydro,2.249491865,1.4557466415090832
1176,Senegal,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1177,Senegal,NMC111,3.4369158872274155,2025,Strategy 1,Hydro,2.414310695,8.297782784348565
1178,Senegal,NMC622,1.7439058629683106,2025,Strategy 1,Hydro,2.337983546,4.07722321339284
1179,Senegal,NMC811,1.147155413576844,2025,Strategy 1,Hydro,2.2614716749999997,2.5942594746269427
1180,Senegal,NMC523,3.778924045448519,2025,Strategy 1,Hydro,2.357900841,8.910328184838185
1181,Senegal,NCA,11.159922360247688,2025,Strategy 1,Hydro,2.249491865,25.104154563408773
1182,Singapore,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1183,Singapore,NMC111,0.0,2025,Strategy 1,Hydro,2.414310695,0.0
1184,Singapore,NMC622,0.0,2025,Strategy 1,Hydro,2.337983546,0.0
1185,Singapore,NMC811,0.0,2025,Strategy 1,Hydro,2.2614716749999997,0.0
1186,Singapore,NMC523,0.0,2025,Strategy 1,Hydro,2.357900841,0.0
1187,Singapore,NCA,0.0,2025,Strategy 1,Hydro,2.249491865,0.0
1188,Solomon Isds,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1189,Solomon Isds,NMC111,0.0654976183538864,2025,Strategy 1,Hydro,2.414310695,0.15813160048881625
1190,Solomon Isds,NMC622,0.0097381271448594,2025,Strategy 1,Hydro,2.337983546,0.022767581033537234
1191,Solomon Isds,NMC811,0.0014277599674064,2025,Strategy 1,Hydro,2.2614716749999997,0.0032288387249884963
1192,Solomon Isds,NMC523,0.0277581615443232,2025,Strategy 1,Hydro,2.357900841,0.06545099244997354
1193,Solomon Isds,NCA,0.0977038078741493,2025,Strategy 1,Hydro,2.249491865,0.21978392099242178
1194,Sierra Leone,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1195,Sierra Leone,NMC111,0.3314541959196445,2025,Strategy 1,Hydro,2.414310695,0.8002334101114231
1196,Sierra Leone,NMC622,0.0840648960483439,2025,Strategy 1,Hydro,2.337983546,0.19654234375722843
1197,Sierra Leone,NMC811,0.018731935499577,2025,Strategy 1,Hydro,2.2614716749999997,0.04236174155022035
1198,Sierra Leone,NMC523,0.2425710311430929,2025,Strategy 1,Hydro,2.357900841,0.571958438334536
1199,Sierra Leone,NCA,0.5814957268040087,2025,Strategy 1,Hydro,2.249491865,1.30806990697788
1200,El Salvador,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1201,El Salvador,NMC111,6.7299519517411,2025,Strategy 1,Hydro,2.414310695,16.24819497392466
1202,El Salvador,NMC622,2.746463215946918,2025,Strategy 1,Hydro,2.337983546,6.421185808578138
1203,El Salvador,NMC811,1.4201347430059532,2025,Strategy 1,Hydro,2.2614716749999997,3.211594495991367
1204,El Salvador,NMC523,6.429495091499425,2025,Strategy 1,Hydro,2.357900841,15.160111883451867
1205,El Salvador,NCA,17.602662335687953,2025,Strategy 1,Hydro,2.249491865,39.59704572647195
1206,Slovenia,LFP,0.0128834843416537,2025,Strategy 1,Hydro,0.8018847791,0.010331069995345287
1207,Slovenia,NMC111,2.261310751685148,2025,Strategy 1,Hydro,2.414310695,5.459506732511942
1208,Slovenia,NMC622,1.1962056371652172,2025,Strategy 1,Hydro,2.337983546,2.7967090973247237
1209,Slovenia,NMC811,0.6589154508895916,2025,Strategy 1,Hydro,2.2614716749999997,1.4901186284066648
1210,Slovenia,NMC523,2.4919452135976514,2025,Strategy 1,Hydro,2.357900841,5.8757597148678276
1211,Slovenia,NCA,3.784769418490491,2025,Strategy 1,Hydro,2.249491865,8.51380801779514
1212,Seychelles,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1213,Seychelles,NMC111,0.2276093098104037,2025,Strategy 1,Hydro,2.414310695,0.5495195909568261
1214,Seychelles,NMC622,0.0970855511233407,2025,Strategy 1,Hydro,2.337983546,0.22698442108071237
1215,Seychelles,NMC811,0.0600622959222471,2025,Strategy 1,Hydro,2.2614716749999997,0.1358291809636298
1216,Seychelles,NMC523,0.2220295721019453,2025,Strategy 1,Hydro,2.357900841,0.523523714786047
1217,Seychelles,NCA,0.6380316590594801,2025,Strategy 1,Hydro,2.249491865,1.435247026666754
1218,Togo,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1219,Togo,NMC111,2.887346239390032,2025,Strategy 1,Hydro,2.414310695,6.970950905927386
1220,Togo,NMC622,1.0312159613515697,2025,Strategy 1,Hydro,2.337983546,2.4109659500125415
1221,Togo,NMC811,0.4010990566373211,2025,Strategy 1,Hydro,2.2614716749999997,0.9070741554545223
1222,Togo,NMC523,2.4823336074782603,2025,Strategy 1,Hydro,2.357900841,5.853096500715554
1223,Togo,NCA,6.736003167875117,2025,Strategy 1,Hydro,2.249491865,15.152584328749304
1224,Tajikistan,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1225,Tajikistan,NMC111,0.5415377780328888,2025,Strategy 1,Hydro,2.414310695,1.3074404492513396
1226,Tajikistan,NMC622,0.1809340211343155,2025,Strategy 1,Hydro,2.337983546,0.4230207643236459
1227,Tajikistan,NMC811,0.0705458552115447,2025,Strategy 1,Hydro,2.2614716749999997,0.15953745334955946
1228,Tajikistan,NMC523,0.4581185566028745,2025,Strategy 1,Hydro,2.357900841,1.080198129891624
1229,Tajikistan,NCA,1.212679203287322,2025,Strategy 1,Hydro,2.249491865,2.727912002649512
1230,Tonga,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1231,Tonga,NMC111,0.0001851258001269,2025,Strategy 1,Hydro,2.414310695,0.0004469511991668071
1232,Tonga,NMC622,2.284048494605268e-06,2025,Strategy 1,Hydro,2.337983546,5.340067798653186e-06
1233,Tonga,NMC811,1.8185341883231104e-06,2025,Strategy 1,Hydro,2.2614716749999997,4.112563556911829e-06
1234,Tonga,NMC523,4.610296932988453e-06,2025,Strategy 1,Hydro,2.357900841,1.0870623015553194e-05
1235,Tonga,NCA,0.0005762274285441,2025,Strategy 1,Hydro,2.249491865,0.0012962189128998217
1236,Trinidad and Tobago,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1237,Trinidad and Tobago,NMC111,2.008872590558489,2025,Strategy 1,Hydro,2.414310695,4.850042580277717
1238,Trinidad and Tobago,NMC622,0.8764529852991144,2025,Strategy 1,Hydro,2.337983546,2.049132658471909
1239,Trinidad and Tobago,NMC811,0.501589011906409,2025,Strategy 1,Hydro,2.2614716749999997,1.1343293429175816
1240,Trinidad and Tobago,NMC523,1.9880671490432624,2025,Strategy 1,Hydro,2.357900841,4.687665202693581
1241,Trinidad and Tobago,NCA,5.731505887085967,2025,Strategy 1,Hydro,2.249491865,12.89297586719949
1242,Tunisia,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1243,Tunisia,NMC111,2.5217689378919728,2025,Strategy 1,Hydro,2.414310695,6.088333717071381
1244,Tunisia,NMC622,0.8811244296680135,2025,Strategy 1,Hydro,2.337983546,2.0600544185424496
1245,Tunisia,NMC811,0.3154219636640177,2025,Strategy 1,Hydro,2.2614716749999997,0.7133178364990551
1246,Tunisia,NMC523,2.2027121279991184,2025,Strategy 1,Hydro,2.357900841,5.1937767790900216
1247,Tunisia,NCA,5.68647299372846,2025,Strategy 1,Hydro,2.249491865,12.791674739934367
1248,United Rep. of Tanzania,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1249,United Rep. of Tanzania,NMC111,14.044640379863038,2025,Strategy 1,Hydro,2.414310695,33.9081254765322
1250,United Rep. of Tanzania,NMC622,6.022141500901746,2025,Strategy 1,Hydro,2.337983546,14.079667740792026
1251,United Rep. of Tanzania,NMC811,3.1521678097736485,2025,Strategy 1,Hydro,2.2614716749999997,7.128538216649893
1252,United Rep. of Tanzania,NMC523,13.82856221095369,2025,Strategy 1,Hydro,2.357900841,32.60637846702853
1253,United Rep. of Tanzania,NCA,38.86318839917436,2025,Strategy 1,Hydro,2.249491865,87.4224261519051
1254,Uganda,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1255,Uganda,NMC111,31.97325436007872,2025,Strategy 1,Hydro,2.414310695,77.19336995549344
1256,Uganda,NMC622,17.69444464744672,2025,Strategy 1,Hydro,2.337983546,41.369320441338196
1257,Uganda,NMC811,9.971221159107534,2025,Strategy 1,Hydro,2.2614716749999997,22.549634216482353
1258,Uganda,NMC523,36.92217941700307,2025,Strategy 1,Hydro,2.357900841,87.05883789890444
1259,Uganda,NCA,113.92892725242426,2025,Strategy 1,Hydro,2.249491865,256.2821950425052
1260,Ukraine,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1261,Ukraine,NMC111,91.52235435531932,2025,Strategy 1,Hydro,2.414310695,220.96339895162728
1262,Ukraine,NMC622,28.94868036934601,2025,Strategy 1,Hydro,2.337983546,67.68153838194416
1263,Ukraine,NMC811,10.39795935512408,2025,Strategy 1,Hydro,2.2614716749999997,23.51469055941437
1264,Ukraine,NMC523,74.90750980118122,2025,Strategy 1,Hydro,2.357900841,176.62448035742096
1265,Ukraine,NCA,188.712916520088,2025,Strategy 1,Hydro,2.249491865,424.50817053236204
1266,Uruguay,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1267,Uruguay,NMC111,4.00566495746722,2025,Strategy 1,Hydro,2.414310695,9.670919747399829
1268,Uruguay,NMC622,1.4519711502056818,2025,Strategy 1,Hydro,2.337983546,3.394684658447578
1269,Uruguay,NMC811,0.5755800759518329,2025,Strategy 1,Hydro,2.2614716749999997,1.3016580384594185
1270,Uruguay,NMC523,3.611003009707381,2025,Strategy 1,Hydro,2.357900841,8.514387033442565
1271,Uruguay,NCA,9.23762589576421,2025,Strategy 1,Hydro,2.249491865,20.77996430443493
1272,Uzbekistan,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1273,Uzbekistan,NMC111,4.007695010319727,2025,Strategy 1,Hydro,2.414310695,9.675820925713055
1274,Uzbekistan,NMC622,1.7906593732158111,2025,Strategy 1,Hydro,2.337983546,4.1865321510692395
1275,Uzbekistan,NMC811,0.8636075001184131,2025,Strategy 1,Hydro,2.2614716749999997,1.9530238998353502
1276,Uzbekistan,NMC523,4.051923744028585,2025,Strategy 1,Hydro,2.357900841,9.554034403712869
1277,Uzbekistan,NCA,11.59963753568842,2025,Strategy 1,Hydro,2.249491865,26.093290273479745
1278,Samoa,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1279,Samoa,NMC111,0.022772304527143,2025,Strategy 1,Hydro,2.414310695,0.05497941836967826
1280,Samoa,NMC622,0.0078631340753152,2025,Strategy 1,Hydro,2.337983546,0.01838387808807886
1281,Samoa,NMC811,0.002862564128429,2025,Strategy 1,Hydro,2.2614716749999997,0.006473607694313244
1282,Samoa,NMC523,0.0199652233948273,2025,Strategy 1,Hydro,2.357900841,0.04707601703341617
1283,Samoa,NCA,0.0506330901237366,2025,Strategy 1,Hydro,2.249491865,0.11389872433315733
1284,Yemen,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1285,Yemen,NMC111,2.7008879438936804,2025,Strategy 1,Hydro,2.414310695,6.520782648939073
1286,Yemen,NMC622,1.5574637664103002,2025,Strategy 1,Hydro,2.337983546,3.6413246593584687
1287,Yemen,NMC811,0.4623835286576566,2025,Strategy 1,Hydro,2.2614716749999997,1.045667253045841
1288,Yemen,NMC523,3.196089245722128,2025,Strategy 1,Hydro,2.357900841,7.5360615203992625
1289,Yemen,NCA,10.08118841268691,2025,Strategy 1,Hydro,2.249491865,22.677551323871466
1290,South Africa,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1291,South Africa,NMC111,2.484122750591109,2025,Strategy 1,Hydro,2.414310695,5.997444124444932
1292,South Africa,NMC622,0.9599051257355692,2025,Strategy 1,Hydro,2.337983546,2.2442423896908217
1293,South Africa,NMC811,0.4964720357429155,2025,Strategy 1,Hydro,2.2614716749999997,1.1227574462621908
1294,South Africa,NMC523,2.2332469481286585,2025,Strategy 1,Hydro,2.357900841,5.2657748571532474
1295,South Africa,NCA,6.306363459040158,2025,Strategy 1,Hydro,2.249491865,14.186113298844097
1296,Zambia,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1297,Zambia,NMC111,3.8234648176388233,2025,Strategy 1,Hydro,2.414310695,9.231032001181637
1298,Zambia,NMC622,1.566865793032978,2025,Strategy 1,Hydro,2.337983546,3.6633064429013436
1299,Zambia,NMC811,0.5557668883678164,2025,Strategy 1,Hydro,2.2614716749999997,1.2568510759467035
1300,Zambia,NMC523,3.830268623317811,2025,Strategy 1,Hydro,2.357900841,9.031393608176979
1301,Zambia,NCA,9.596073873284883,2025,Strategy 1,Hydro,2.249491865,21.586290113893384
1302,Zimbabwe,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1303,Zimbabwe,NMC111,7.834331937686223,2025,Strategy 1,Hydro,2.414310695,18.91451138533592
1304,Zimbabwe,NMC622,4.253574286523741,2025,Strategy 1,Hydro,2.337983546,9.944786693581195
1305,Zimbabwe,NMC811,2.5585768877328925,2025,Strategy 1,Hydro,2.2614716749999997,5.78614915991759
1306,Zimbabwe,NMC523,8.973686708898539,2025,Strategy 1,Hydro,2.357900841,21.15906343778239
1307,Zimbabwe,NCA,27.17769576439986,2025,Strategy 1,Hydro,2.249491865,61.136005531462445
1308,Myanmar,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1309,Myanmar,NMC111,12.088066659169826,2025,Strategy 1,Hydro,2.414310695,29.184348617106632
1310,Myanmar,NMC622,5.440747309868176,2025,Strategy 1,Hydro,2.337983546,12.720377688415557
1311,Myanmar,NMC811,2.92362729497104,2025,Strategy 1,Hydro,2.2614716749999997,6.611700315833875
1312,Myanmar,NMC523,12.295391759816678,2025,Strategy 1,Hydro,2.357900841,28.991314570896215
1313,Myanmar,NCA,35.15443136180572,2025,Strategy 1,Hydro,2.249491865,79.07960736708284
1314,Montenegro,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1315,Montenegro,NMC111,0.8026231313456095,2025,Strategy 1,Hydro,2.414310695,1.9377816100620948
1316,Montenegro,NMC622,0.2795555527654209,2025,Strategy 1,Hydro,2.337983546,0.6535962825584888
1317,Montenegro,NMC811,0.1133905391010979,2025,Strategy 1,Hydro,2.2614716749999997,0.25642949239011287
1318,Montenegro,NMC523,0.6932491065828289,2025,Strategy 1,Hydro,2.357900841,1.634612651434151
1319,Montenegro,NCA,1.8320885098965665,2025,Strategy 1,Hydro,2.249491865,4.121268198972298
1320,Eswatini,LFP,0.0,2025,Strategy 1,Hydro,0.8018847791,0.0
1321,Eswatini,NMC111,0.2034025596088119,2025,Strategy 1,Hydro,2.414310695,0.4910769750539296
1322,Eswatini,NMC622,0.0685248798991298,2025,Strategy 1,Hydro,2.337983546,0.1602100416957916
1323,Eswatini,NMC811,0.0323269911713656,2025,Strategy 1,Hydro,2.2614716749999997,0.07310657487201837
1324,Eswatini,NMC523,0.175125251095314,2025,Strategy 1,Hydro,2.357900841,0.41292797683797705
1325,Eswatini,NCA,0.4290177682184223,2025,Strategy 1,Hydro,2.249491865,0.9650719795477966
1326,China,LFP,157782.8442026545,2026,Strategy 2,Hydro,0.8018847791,126523.66116921531
1327,China,NMC111,57723.51570965456,2026,Strategy 2,Hydro,2.414310695,139362.50133081953
1328,China,NMC622,65471.30631391343,2026,Strategy 2,Hydro,2.337983546,153070.8368970555
1329,China,NMC811,33245.07016779586,2026,Strategy 2,Hydro,2.2614716749999997,75182.78451785781
1330,China,NMC523,15446.398389070533,2026,Strategy 2,Hydro,2.357900841,36421.07575201046
1331,China,NCA,9844.440189438765,2026,Strategy 2,Hydro,2.249491865,22144.98812162156
1332,India,LFP,0.0,2026,Strategy 2,Hydro,0.8018847791,0.0
1333,India,NMC111,847.3012255807646,2026,Strategy 2,Hydro,2.414310695,2045.6484108062477
1334,India,NMC622,469.2905630938671,2026,Strategy 2,Hydro,2.337983546,1097.193614806536
1335,India,NMC811,302.1455285721356,2026,Strategy 2,Hydro,2.2614716749999997,683.2935545937878
1336,India,NMC523,1000.9934760049191,2026,Strategy 2,Hydro,2.357900841,2360.243358907512
1337,India,NCA,2887.8935965387514,2026,Strategy 2,Hydro,2.249491865,6496.293152399513
1338,Japan,LFP,0.0,2026,Strategy 2,Hydro,0.8018847791,0.0
1339,Japan,NMC111,984.7582603524475,2026,Strategy 2,Hydro,2.414310695,2377.5123999585085
1340,Japan,NMC622,496.8296814555288,2026,Strategy 2,Hydro,2.337983546,1161.5796204074477
1341,Japan,NMC811,289.1755262929489,2026,Strategy 2,Hydro,2.2614716749999997,653.9622618147216
1342,Japan,NMC523,1114.8056365329082,2026,Strategy 2,Hydro,2.357900841,2628.6011479324848
1343,Japan,NCA,2982.594444960977,2026,Strategy 2,Hydro,2.249491865,6709.321940533908
1344,Korea,LFP,0.0,2026,Strategy 2,Hydro,0.8018847791,0.0
1345,Korea,NMC111,2192.1894579848063,2026,Strategy 2,Hydro,2.414310695,5292.626453878971
1346,Korea,NMC622,1216.341528669943,2026,Strategy 2,Hydro,2.337983546,2843.7864803468137
1347,Korea,NMC811,867.2126646104497,2026,Strategy 2,Hydro,2.2614716749999997,1961.1768772178066
1348,Korea,NMC523,2539.900025631658,2026,Strategy 2,Hydro,2.357900841,5988.832406492808
1349,Korea,NCA,7825.375105286673,2026,Strategy 2,Hydro,2.249491865,17603.11763991589
1350,Thailand,LFP,0.0,2026,Strategy 2,Hydro,0.8018847791,0.0
