,country,type,scrap,year,Strategy type,recycling_m,CO2,CO2_em
11315,Niger,NMC811,33.843478920267245,2033,Strategy 3,Pyro,1.8325488049999998,62.01982685237842
11316,Nigeria,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11317,Nigeria,NCA,28158.236334537552,2033,Strategy 3,Pyro,1.811685064,51013.85619586379
11318,Nigeria,NMC111,7142.987141884053,2033,Strategy 3,Pyro,1.672116182,11943.904387762253
11319,Nigeria,NMC523,8857.681493030908,2033,Strategy 3,Pyro,1.726439185,15292.248417817866
11320,Nigeria,NMC622,4388.04627656035,2033,Strategy 3,Pyro,1.7540295940000001,7696.7630289283625
11321,Nigeria,NMC811,3492.048753987135,2033,Strategy 3,Pyro,1.8325488049999998,6399.349771120863
11322,Nicaragua,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11323,Nicaragua,NCA,706.5709044945995,2033,Strategy 3,Pyro,1.811685064,1280.0839543298364
11324,Nicaragua,NMC111,179.79538722457147,2033,Strategy 3,Pyro,1.672116182,300.638776427162
11325,Nicaragua,NMC523,222.24206357385418,2033,Strategy 3,Pyro,1.726439185,383.687407109163
11326,Nicaragua,NMC622,110.02136855960201,2033,Strategy 3,Pyro,1.7540295940000001,192.98073642592308
11327,Nicaragua,NMC811,87.37027614737273,2033,Strategy 3,Pyro,1.8325488049999998,160.1102951463879
11328,Panama,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11329,Panama,NCA,6.626796547197741,2033,Strategy 3,Pyro,1.811685064,12.005668326724917
11330,Panama,NMC111,2.8479637725223412,2033,Strategy 3,Pyro,1.672116182,4.762126309784374
11331,Panama,NMC523,2.0546969737641723,2033,Strategy 3,Pyro,1.726439185,3.547309368807384
11332,Panama,NMC622,0.9348109160924924,2033,Strategy 3,Pyro,1.7540295940000001,1.6396860116204828
11333,Panama,NMC811,0.5357317904232534,2033,Strategy 3,Pyro,1.8325488049999998,0.9817546523406433
11334,Peru,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11335,Peru,NCA,3085.5834861406956,2033,Strategy 3,Pyro,1.811685064,5590.105515566149
11336,Peru,NMC111,789.1101143925417,2033,Strategy 3,Pyro,1.672116182,1319.48379165564
11337,Peru,NMC523,970.8573940531317,2033,Strategy 3,Pyro,1.726439185,1676.1262481403126
11338,Peru,NMC622,480.041270165539,2033,Strategy 3,Pyro,1.7540295940000001,842.0065942117047
11339,Peru,NMC811,380.40773524809197,2033,Strategy 3,Pyro,1.8325488049999998,697.1157406416472
11340,Paraguay,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11341,Paraguay,NCA,400.83310221185184,2033,Strategy 3,Pyro,1.811685064,726.1833444339974
11342,Paraguay,NMC111,102.40864836963905,2033,Strategy 3,Pyro,1.672116182,171.23915811562136
11343,Paraguay,NMC523,126.00833033344121,2033,Strategy 3,Pyro,1.726439185,217.545719124077
11344,Paraguay,NMC622,62.3272035102687,2033,Strategy 3,Pyro,1.7540295940000001,109.323759468272
11345,Paraguay,NMC811,49.42271557479919,2033,Strategy 3,Pyro,1.8325488049999998,90.56953836645314
11346,Senegal,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11347,Senegal,NCA,2863.3898515681676,2033,Strategy 3,Pyro,1.811685064,5187.560626495226
11348,Senegal,NMC111,726.3993489057501,2033,Strategy 3,Pyro,1.672116182,1214.6241058995686
11349,Senegal,NMC523,900.7661894502144,2033,Strategy 3,Pyro,1.726439185,1555.1180459899838
11350,Senegal,NMC622,446.2245488226684,2033,Strategy 3,Pyro,1.7540295940000001,782.6910642042583
11351,Senegal,NMC811,355.2200612532001,2033,Strategy 3,Pyro,1.8325488049999998,650.9580987615785
11352,El Salvador,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11353,El Salvador,NCA,7.335241973204591,2033,Strategy 3,Pyro,1.811685064,13.289148323680644
11354,El Salvador,NMC111,3.022750057443634,2033,Strategy 3,Pyro,1.672116182,5.05438928519293
11355,El Salvador,NMC523,2.056208006879392,2033,Strategy 3,Pyro,1.726439185,3.549918075587332
11356,El Salvador,NMC622,0.9392978028762383,2033,Strategy 3,Pyro,1.7540295940000001,1.6475561438241004
11357,El Salvador,NMC811,0.6465021595961442,2033,Strategy 3,Pyro,1.8325488049999998,1.1847467599978332
11358,Eswatini,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11359,Eswatini,NCA,11.35485847915447,2033,Strategy 3,Pyro,1.811685064,20.57142751051791
11360,Eswatini,NMC111,2.9114270423490716,2033,Strategy 3,Pyro,1.672116182,4.868244270224282
11361,Eswatini,NMC523,3.570974456352916,2033,Strategy 3,Pyro,1.726439185,6.165070230081747
11362,Eswatini,NMC622,1.7640330800668107,2033,Strategy 3,Pyro,1.7540295940000001,3.0941662272321575
11363,Eswatini,NMC811,1.3987069420767282,2033,Strategy 3,Pyro,1.8325488049999998,2.563198735247912
11364,Togo,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11365,Togo,NCA,246.59156227110927,2033,Strategy 3,Pyro,1.811685064,446.74625027499457
11366,Togo,NMC111,62.981820067100955,2033,Strategy 3,Pyro,1.672116182,105.31292050601182
11367,Togo,NMC523,77.59011616918698,2033,Strategy 3,Pyro,1.726439185,133.9546169231865
11368,Togo,NMC622,38.38031415989745,2033,Strategy 3,Pyro,1.7540295940000001,67.32020686347738
11369,Togo,NMC811,30.456187332705372,2033,Strategy 3,Pyro,1.8325488049999998,55.81244970140536
11370,Trinidad and Tobago,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11371,Trinidad and Tobago,NCA,464.7370122819588,2033,Strategy 3,Pyro,1.811685064,841.9571038392094
11372,Trinidad and Tobago,NMC111,118.00559026885772,2033,Strategy 3,Pyro,1.672116182,197.3190570550187
11373,Trinidad and Tobago,NMC523,146.22605656375137,2033,Strategy 3,Pyro,1.726439185,252.45039391968683
11374,Trinidad and Tobago,NMC622,72.4182723407511,2033,Strategy 3,Pyro,1.7540295940000001,127.0237928320291
11375,Trinidad and Tobago,NMC811,57.61306854468103,2033,Strategy 3,Pyro,1.8325488049999998,105.5787599139383
11376,Uruguay,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11377,Uruguay,NCA,204.3409118447633,2033,Strategy 3,Pyro,1.811685064,370.20137795329833
11378,Uruguay,NMC111,52.53223970353223,2033,Strategy 3,Pyro,1.672116182,87.84000808497912
11379,Uruguay,NMC523,64.26288689322307,2033,Strategy 3,Pyro,1.726439185,110.94596607368322
11380,Uruguay,NMC622,31.743939384271734,2033,Strategy 3,Pyro,1.7540295940000001,55.679809110154764
11381,Uruguay,NMC811,25.120022174209645,2033,Strategy 3,Pyro,1.8325488049999998,46.03366661692138
11382,South Africa,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11383,South Africa,NCA,189.27593985629693,2033,Strategy 3,Pyro,1.811685064,342.90839321221546
11384,South Africa,NMC111,48.479806447277745,2033,Strategy 3,Pyro,1.672116182,81.06386886072104
11385,South Africa,NMC523,59.48668713430087,2033,Strategy 3,Pyro,1.726439185,102.70014765449238
11386,South Africa,NMC622,29.416069499643527,2033,Strategy 3,Pyro,1.7540295940000001,51.59665644153552
11387,South Africa,NMC811,23.34149706248089,2033,Strategy 3,Pyro,1.8325488049999998,42.77443254876036
11388,Zambia,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11389,Zambia,NCA,136.33378551174127,2033,Strategy 3,Pyro,1.811685064,246.99388293020124
11390,Zambia,NMC111,64.3679919733746,2033,Strategy 3,Pyro,1.672116182,107.63076098152578
11391,Zambia,NMC523,25.981965572328296,2033,Strategy 3,Pyro,1.726439185,44.85628346738852
11392,Zambia,NMC622,10.152819473989151,2033,Strategy 3,Pyro,1.7540295940000001,17.808345819916486
11393,Zambia,NMC811,4.16343746856667,2033,Strategy 3,Pyro,1.8325488049999998,7.629702357714075
11394,Zimbabwe,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11395,Zimbabwe,NCA,8.998782778721523,2033,Strategy 3,Pyro,1.811685064,16.3029603543902
11396,Zimbabwe,NMC111,2.7772697034956897,2033,Strategy 3,Pyro,1.672116182,4.6439176129934845
11397,Zimbabwe,NMC523,2.7971424091670065,2033,Strategy 3,Pyro,1.726439185,4.829096261211223
11398,Zimbabwe,NMC622,1.4809569542957994,2033,Strategy 3,Pyro,1.7540295940000001,2.5976423252749377
11399,Zimbabwe,NMC811,0.9458481543199839,2033,Strategy 3,Pyro,1.8325488049999998,1.733312904910542
11400,China,LFP,3223963.741204218,2033,Strategy 3,Pyro,1.5136551790000001,4879969.413781981
11401,China,NMC111,1040563.492314378,2033,Strategy 3,Pyro,1.672116182,1739943.053897304
11402,China,NMC622,1202865.2445529548,2033,Strategy 3,Pyro,1.7540295940000001,2109861.23653993
11403,China,NMC811,645015.6067407039,2033,Strategy 3,Pyro,1.8325488049999998,1182022.5793390267
11404,China,NMC523,302641.68704284885,2033,Strategy 3,Pyro,1.726439185,522492.467525281
11405,China,NCA,211187.3471591614,2033,Strategy 3,Pyro,1.811685064,382604.96255403553
11406,India,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11407,India,NMC111,21334.494349535187,2033,Strategy 3,Pyro,1.672116182,35673.753236645345
11408,India,NMC622,13109.492788262789,2033,Strategy 3,Pyro,1.7540295940000001,22994.438312942508
11409,India,NMC811,10437.483588194094,2033,Strategy 3,Pyro,1.8325488049999998,19127.198076752196
11410,India,NMC523,26460.8502837366,2033,Strategy 3,Pyro,1.726439185,45683.04879826123
11411,India,NCA,84123.44808476196,2033,Strategy 3,Pyro,1.811685064,152405.19442734265
11412,Japan,LFP,218.78425554657582,2033,Strategy 3,Pyro,1.5136551790000001,331.163921491734
11413,Japan,NMC111,59448.31487602189,2033,Strategy 3,Pyro,1.672116182,99404.48929682752
11414,Japan,NMC622,33749.86415796969,2033,Strategy 3,Pyro,1.7540295940000001,59198.26052655873
11415,Japan,NMC811,24622.9801180685,2033,Strategy 3,Pyro,1.8325488049999998,45122.812790905184
11416,Japan,NMC523,68143.81838351829,2033,Strategy 3,Pyro,1.726439185,117646.15827282933
11417,Japan,NCA,178713.39332200747,2033,Strategy 3,Pyro,1.811685064,323772.3854182383
11418,Korea,LFP,641.3904970790425,2033,Strategy 3,Pyro,1.5136551790000001,970.844047665077
11419,Korea,NMC111,294733.0766501451,2033,Strategy 3,Pyro,1.672116182,492827.946837354
11420,Korea,NMC622,171462.46434353618,2033,Strategy 3,Pyro,1.7540295940000001,300750.2367187323
11421,Korea,NMC811,135818.15852401394,2033,Strategy 3,Pyro,1.8325488049999998,248893.4041004823
11422,Korea,NMC523,346259.71852100745,2033,Strategy 3,Pyro,1.726439185,597796.3462417375
11423,Korea,NCA,1115032.6678415355,2033,Strategy 3,Pyro,1.811685064,2020088.030200583
11424,Thailand,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11425,Thailand,NMC111,3207.066681122715,2033,Strategy 3,Pyro,1.672116182,5362.588094258325
11426,Thailand,NMC622,1952.4128106381083,2033,Strategy 3,Pyro,1.7540295940000001,3424.5898495639603
11427,Thailand,NMC811,1549.3852058428304,2033,Strategy 3,Pyro,1.8325488049999998,2839.3240074519576
11428,Thailand,NMC523,3943.4728251499228,2033,Strategy 3,Pyro,1.726439185,6808.16601032148
11429,Thailand,NCA,12556.446641082726,2033,Strategy 3,Pyro,1.811685064,22748.326836562544
11430,Viet Nam,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11431,Viet Nam,NMC111,834.829236383407,2033,Strategy 3,Pyro,1.672116182,1395.9314753633978
11432,Viet Nam,NMC622,503.85666602171233,2033,Strategy 3,Pyro,1.7540295940000001,883.7795033362578
11433,Viet Nam,NMC811,396.4573252111974,2033,Strategy 3,Pyro,1.8325488049999998,726.5273975492762
11434,Viet Nam,NMC523,1021.9167128446728,2033,Strategy 3,Pyro,1.726439185,1764.277056861436
11435,Viet Nam,NCA,3242.9400595390107,2033,Strategy 3,Pyro,1.811685064,5875.186069314096
11436,France,LFP,111.23138039001695,2033,Strategy 3,Pyro,1.5136551790000001,168.36595499466821
11437,France,NMC111,21072.13259072959,2033,Strategy 3,Pyro,1.672116182,35235.053894208526
11438,France,NMC622,11731.025098103273,2033,Strategy 3,Pyro,1.7540295940000001,20576.565190029894
11439,France,NMC811,7297.242045861994,2033,Strategy 3,Pyro,1.8325488049999998,13372.55219094015
11440,France,NMC523,23685.47177916673,2033,Strategy 3,Pyro,1.726439185,40891.52659476511
11441,France,NCA,37102.89710574838,2033,Strategy 3,Pyro,1.811685064,67218.76451761316
11442,Germany,LFP,203.60920639928324,2033,Strategy 3,Pyro,1.5136551790000001,308.194129758355
11443,Germany,NMC111,41560.351454703756,2033,Strategy 3,Pyro,1.672116182,69493.73619701738
11444,Germany,NMC622,23104.62029040186,2033,Strategy 3,Pyro,1.7540295940000001,40526.187747497745
11445,Germany,NMC811,14353.402355521408,2033,Strategy 3,Pyro,1.8325488049999998,26303.31033429494
11446,Germany,NMC523,46671.38790717528,2033,Strategy 3,Pyro,1.726439185,80575.31290128255
11447,Germany,NCA,73106.62878579841,2033,Strategy 3,Pyro,1.811685064,132446.18745062343
11448,Hungary,LFP,129.72528901646632,2033,Strategy 3,Pyro,1.5136551790000001,196.35935556704607
11449,Hungary,NMC111,26703.411127090018,2033,Strategy 3,Pyro,1.672116182,44651.20586020607
11450,Hungary,NMC622,15081.145640782064,2033,Strategy 3,Pyro,1.7540295940000001,26452.775765355836
11451,Hungary,NMC811,9760.088116246148,2033,Strategy 3,Pyro,1.8325488049999998,17885.83781412158
11452,Hungary,NMC523,30437.688754904262,2033,Strategy 3,Pyro,1.726439185,52548.81856730058
11453,Hungary,NCA,54609.734088893,2033,Strategy 3,Pyro,1.811685064,98935.63959785909
11454,Italy,LFP,121.34914078789961,2033,Strategy 3,Pyro,1.5136551790000001,183.68075542080442
11455,Italy,NMC111,22942.82022333535,2033,Strategy 3,Pyro,1.672116182,38363.060956155896
11456,Italy,NMC622,12776.76399650389,2033,Strategy 3,Pyro,1.7540295940000001,22410.822165421538
11457,Italy,NMC811,7953.856328796624,2033,Strategy 3,Pyro,1.8325488049999998,14575.82991047794
11458,Italy,NMC523,25791.730033643187,2033,Strategy 3,Pyro,1.726439185,44527.85337902297
11459,Italy,NCA,40413.48027693305,2033,Strategy 3,Pyro,1.811685064,73216.4986019782
11460,Poland,LFP,94.84166221654276,2033,Strategy 3,Pyro,1.5136551790000001,143.5575731990386
11461,Poland,NMC111,16681.78790350267,2033,Strategy 3,Pyro,1.672116182,27893.88749813867
11462,Poland,NMC622,9291.860474389126,2033,Strategy 3,Pyro,1.7540295940000001,16298.198255397409
11463,Poland,NMC811,5786.341267771917,2033,Strategy 3,Pyro,1.8325488049999998,10603.75277557761
11464,Poland,NMC523,18755.55028831635,2033,Strategy 3,Pyro,1.726439185,32380.316953987396
11465,Poland,NCA,29389.618403803393,2033,Strategy 3,Pyro,1.811685064,53244.73269883013
11466,Slovakia,LFP,1.189676661483628,2033,Strategy 3,Pyro,1.5136551790000001,1.8007602399901235
11467,Slovakia,NMC111,208.52036219046337,2033,Strategy 3,Pyro,1.672116182,348.6702718951748
11468,Slovakia,NMC622,116.1488932783172,2033,Strategy 3,Pyro,1.7540295940000001,203.72859612051607
11469,Slovakia,NMC811,72.3270218282017,2033,Strategy 3,Pyro,1.8325488049999998,132.54279742047993
11470,Slovakia,NMC523,234.44567488024887,2033,Strategy 3,Pyro,1.726439185,404.75619986703185
11471,Slovakia,NCA,367.3683711612853,2033,Strategy 3,Pyro,1.811685064,665.555791018909
11472,Spain,LFP,147.68410797506928,2033,Strategy 3,Pyro,1.5136551790000001,223.54281489245884
11473,Spain,NMC111,26695.220751742032,2033,Strategy 3,Pyro,1.672116182,44637.51060105005
11474,Spain,NMC622,14867.191300685425,2033,Strategy 3,Pyro,1.7540295940000001,26077.493521061588
11475,Spain,NMC811,9254.499691099452,2033,Strategy 3,Pyro,1.8325488049999998,16959.32234979717
11476,Spain,NMC523,30012.085164255073,2033,Strategy 3,Pyro,1.726439185,51814.03985112712
11477,Spain,NCA,47023.31898424296,2033,Strategy 3,Pyro,1.811685064,85191.44466346061
11478,Sweden,LFP,91.50578572203051,2033,Strategy 3,Pyro,1.5136551790000001,138.50820646661575
11479,Sweden,NMC111,38988.21371275247,2033,Strategy 3,Pyro,1.672116182,65192.8230563677
11480,Sweden,NMC622,22935.865907604075,2033,Strategy 3,Pyro,1.7540295940000001,40230.18756595322
11481,Sweden,NMC811,16572.66551988003,2033,Strategy 3,Pyro,1.8325488049999998,30370.21839412085
11482,Sweden,NMC523,46316.52660511679,2033,Strategy 3,Pyro,1.726439185,79962.66644416866
11483,Sweden,NCA,115912.88693278035,2033,Strategy 3,Pyro,1.811685064,209997.64598123892
11484,United Kingdom,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11485,United Kingdom,NMC111,24012.534684682363,2033,Strategy 3,Pyro,1.672116182,40151.747817093645
11486,United Kingdom,NMC622,14758.987479025116,2033,Strategy 3,Pyro,1.7540295940000001,25887.700815685508
11487,United Kingdom,NMC811,11741.477104489517,2033,Strategy 3,Pyro,1.8325488049999998,21516.829836767123
11488,United Kingdom,NMC523,29795.81633625668,2033,Strategy 3,Pyro,1.726439185,51440.664871976674
11489,United Kingdom,NCA,94691.18439554631,2033,Strategy 3,Pyro,1.811685064,171550.60446188113
11490,Norway,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11491,Norway,NMC111,2380.529352053469,2033,Strategy 3,Pyro,1.672116182,3980.5216512945804
11492,Norway,NMC622,1383.2127093186523,2033,Strategy 3,Pyro,1.7540295940000001,2426.196026941836
11493,Norway,NMC811,1066.9437741253626,2033,Strategy 3,Pyro,1.8325488049999998,1955.226538275623
11494,Norway,NMC523,2835.562467642289,2033,Strategy 3,Pyro,1.726439185,4895.426155652943
11495,Norway,NCA,8964.146461181048,2033,Strategy 3,Pyro,1.811685064,16240.21025523016
11496,Russian Federation,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11497,Russian Federation,NMC111,3048.07751401733,2033,Strategy 3,Pyro,1.672116182,5096.739735178709
11498,Russian Federation,NMC622,1874.224094551909,2033,Strategy 3,Pyro,1.7540295940000001,3287.444527631903
11499,Russian Federation,NMC811,1490.4727395273246,2033,Strategy 3,Pyro,1.8325488049999998,2731.3640377058746
11500,Russian Federation,NMC523,3782.807258049198,2033,Strategy 3,Pyro,1.726439185,6530.786679598542
11501,Russian Federation,NCA,12019.642179831586,2033,Strategy 3,Pyro,1.811685064,21775.806211825286
11502,Serbia,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11503,Serbia,NMC111,110.33571384419005,2033,Strategy 3,Pyro,1.672116182,184.49413257139162
11504,Serbia,NMC622,67.71282159186342,2033,Strategy 3,Pyro,1.7540295940000001,118.77029296537063
11505,Serbia,NMC811,53.87710355743749,2033,Strategy 3,Pyro,1.8325488049999998,98.73242174104332
11506,Serbia,NMC523,136.7864883466619,2033,Strategy 3,Pyro,1.726439185,236.153553460223
11507,Serbia,NCA,434.0776099115294,2033,Strategy 3,Pyro,1.811685064,786.4119224935362
11508,Turkey,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11509,Turkey,NMC111,1368.5588149488256,2033,Strategy 3,Pyro,1.672116182,2288.389340494675
11510,Turkey,NMC622,844.8677286808772,2033,Strategy 3,Pyro,1.7540295940000001,1481.9229991218215
11511,Turkey,NMC811,672.5728464780758,2033,Strategy 3,Pyro,1.8325488049999998,1232.5225660888461
11512,Turkey,NMC523,1703.6768732640223,2033,Strategy 3,Pyro,1.726439185,2941.294512581287
11513,Turkey,NCA,5410.323736628197,2033,Strategy 3,Pyro,1.811685064,9801.802705053975
11514,USA,LFP,3.1188373495676074,2033,Strategy 3,Pyro,1.5136551790000001,4.720844306631642
11515,USA,NMC111,59898.89764692239,2033,Strategy 3,Pyro,1.672116182,100157.91603938065
11516,USA,NMC622,33342.70797087657,2033,Strategy 3,Pyro,1.7540295940000001,58484.096525017194
11517,USA,NMC811,41858.89954705145,2033,Strategy 3,Pyro,1.8325488049999998,76708.47634356417
11518,USA,NMC523,67309.41607999148,2033,Strategy 3,Pyro,1.726439185,116205.61343996639
11519,USA,NCA,535586.9599178085,2033,Strategy 3,Pyro,1.811685064,970314.8957562604
11520,Canada,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11521,Canada,NMC111,18250.461868764585,2033,Strategy 3,Pyro,1.672116182,30516.892619735223
11522,Canada,NMC622,11215.260483749471,2033,Strategy 3,Pyro,1.7540295940000001,19671.89879291533
11523,Canada,NMC811,8926.643798110008,2033,Strategy 3,Pyro,1.8325488049999998,16358.510424887156
11524,Canada,NMC523,22639.236235946384,2033,Strategy 3,Pyro,1.726439185,39085.264556209746
11525,Canada,NCA,71968.39761342955,2033,Strategy 3,Pyro,1.811685064,130384.07103626356
11526,Australia,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11527,Australia,NMC111,1783.851374558322,2033,Strategy 3,Pyro,1.672116182,2982.806749681913
11528,Australia,NMC622,1096.2961618485656,2033,Strategy 3,Pyro,1.7540295940000001,1922.935911670998
11529,Australia,NMC811,872.6886547986721,2033,Strategy 3,Pyro,1.8325488049999998,1599.244551488364
11530,Australia,NMC523,2212.825091275987,2033,Strategy 3,Pyro,1.726439185,3820.3079471300653
11531,Australia,NCA,7034.338717518454,2033,Strategy 3,Pyro,1.811685064,12744.0063896451
11532,Czechia,LFP,1.2056747726989638,2033,Strategy 3,Pyro,1.5136551790000001,1.8249758638854345
11533,Czechia,NMC111,208.5178350878843,2033,Strategy 3,Pyro,1.672116182,348.6660462860587
11534,Czechia,NMC622,116.14498020875372,2033,Strategy 3,Pyro,1.7540295940000001,203.72173248069834
11535,Czechia,NMC811,72.33115107353785,2033,Strategy 3,Pyro,1.8325488049999998,132.55036446408624
11536,Czechia,NMC523,234.436368535232,2033,Strategy 3,Pyro,1.726439185,404.7401330283256
11537,Czechia,NCA,367.3639903218933,2033,Strategy 3,Pyro,1.811685064,665.5478543176147
11538,Netherlands,LFP,37.34471326556128,2033,Strategy 3,Pyro,1.5136551790000001,56.52701864268684
11539,Netherlands,NMC111,7096.361908458306,2033,Strategy 3,Pyro,1.672116182,11865.941580461535
11540,Netherlands,NMC622,3949.8951400921824,2033,Strategy 3,Pyro,1.7540295940000001,6928.232968918464
11541,Netherlands,NMC811,2450.070732257864,2033,Strategy 3,Pyro,1.8325488049999998,4489.874192564624
11542,Netherlands,NMC523,7979.754611380887,2033,Strategy 3,Pyro,1.726439185,13776.56104777241
11543,Netherlands,NCA,12486.572894545196,2033,Strategy 3,Pyro,1.811685064,22621.737613594778
11544,Belgium,LFP,9.710879601332838,2033,Strategy 3,Pyro,1.5136551790000001,14.698923201202907
11545,Belgium,NMC111,1878.9201180571602,2033,Strategy 3,Pyro,1.672116182,3141.7727340887277
11546,Belgium,NMC622,1045.2685045934631,2033,Strategy 3,Pyro,1.7540295940000001,1833.4318907330594
11547,Belgium,NMC811,649.737088036101,2033,Strategy 3,Pyro,1.8325488049999998,1190.6749242447365
11548,Belgium,NMC523,2111.0376191656587,2033,Strategy 3,Pyro,1.726439185,3644.5780667367003
11549,Belgium,NCA,3305.3257905462847,2033,Strategy 3,Pyro,1.811685064,5988.209366386696
11550,Finland,LFP,7.942380911729824,2033,Strategy 3,Pyro,1.5136551790000001,12.022026000630591
11551,Finland,NMC111,1460.9475751637433,2033,Strategy 3,Pyro,1.672116182,2442.874081484956
11552,Finland,NMC622,812.9036558741814,2033,Strategy 3,Pyro,1.7540295940000001,1425.857069474106
11553,Finland,NMC811,505.2470462218251,2033,Strategy 3,Pyro,1.8325488049999998,925.8898707835853
11554,Finland,NMC523,1641.645394218314,2033,Strategy 3,Pyro,1.726439185,2834.20093645327
11555,Finland,NCA,2571.313947610206,2033,Strategy 3,Pyro,1.811685064,4658.411073740289
11556,Switzerland,LFP,0.0,2033,Strategy 3,Pyro,1.5136551790000001,0.0
11557,Switzerland,NMC111,4283.049558775556,2033,Strategy 3,Pyro,1.672116182,7161.7564755365665
11558,Switzerland,NMC622,2628.837071819592,2033,Strategy 3,Pyro,1.7540295940000001,4611.058021775868
11559,Switzerland,NMC811,2089.8912202290035,2033,Strategy 3,Pyro,1.8325488049999998,3829.827658210652
11560,Switzerland,NMC523,5307.9758027552825,2033,Strategy 3,Pyro,1.726439185,9163.897418908551
11561,Switzerland,NCA,16869.868514275793,2033,Strategy 3,Pyro,1.811685064,30562.888818957323
11562,Romania,LFP,1.213851529501713,2033,Strategy 3,Pyro,1.5136551790000001,1.8373526541673393
11563,Romania,NMC111,208.51690383892506,2033,Strategy 3,Pyro,1.672116182,348.6644891296045
11564,Romania,NMC622,116.14374719225246,2033,Strategy 3,Pyro,1.7540295940000001,203.71956973326525
11565,Romania,NMC811,72.33033856846014,2033,Strategy 3,Pyro,1.8325488049999998,132.54887550887702
11566,Romania,NMC523,234.43427746278215,2033,Strategy 3,Pyro,1.726439185,404.7365229189095
11567,Romania,NCA,367.3608814080785,2033,Strategy 3,Pyro,1.811685064,665.5422219448911
11568,Aruba,LFP,0.0,2033,Strategy 1,Pyro,1.5136551790000001,0.0
11569,Aruba,NCA,1.5147411521522043,2033,Strategy 1,Pyro,1.811685064,2.7442339211803
11570,Aruba,NMC111,0.6596497136599332,2033,Strategy 1,Pyro,1.672116182,1.1030109606624408
11571,Aruba,NMC523,0.5228310091582539,2033,Strategy 1,Pyro,1.726439185,0.9026359413439033
11572,Aruba,NMC622,0.23898096803983965,2033,Strategy 1,Pyro,1.7540295940000001,0.41917969034464697
11573,Aruba,NMC811,0.06379715698976926,2033,Strategy 1,Pyro,1.8325488049999998,0.11691140380399904
11574,Angola,LFP,0.0,2033,Strategy 1,Pyro,1.5136551790000001,0.0
11575,Angola,NCA,75.84522896496306,2033,Strategy 1,Pyro,1.811685064,137.40766849148375
11576,Angola,NMC111,20.134889663128554,2033,Strategy 1,Pyro,1.672116182,33.66787482850178
11577,Angola,NMC523,23.509046401516034,2033,Strategy 1,Pyro,1.726439185,40.58693890956052
11578,Angola,NMC622,11.547338878828786,2033,Strategy 1,Pyro,1.7540295940000001,20.254374125412472
11579,Angola,NMC811,8.963496091563592,2033,Strategy 1,Pyro,1.8325488049999998,16.42604405121703
11580,Argentina,LFP,0.0,2033,Strategy 1,Pyro,1.5136551790000001,0.0
11581,Argentina,NCA,2457.5260364469973,2033,Strategy 1,Pyro,1.811685064,4452.263214622145
11582,Argentina,NMC111,652.3789857288872,2033,Strategy 1,Pyro,1.672116182,1090.8534588340192
11583,Argentina,NMC523,766.4990424194347,2033,Strategy 1,Pyro,1.726439185,1323.3139820978893
11584,Argentina,NMC622,377.2326742750452,2033,Strategy 1,Pyro,1.7540295940000001,661.6772745021918
11585,Argentina,NMC811,297.3632611296361,2033,Strategy 1,Pyro,1.8325488049999998,544.9326888340175
11586,Benin,LFP,0.0,2033,Strategy 1,Pyro,1.5136551790000001,0.0
11587,Benin,NCA,1.082219208265008,2033,Strategy 1,Pyro,1.811685064,1.9606403755876203
11588,Benin,NMC111,0.2745058486500147,2033,Strategy 1,Pyro,1.672116182,0.45900567158133243
11589,Benin,NMC523,0.34042163853733626,2033,Strategy 1,Pyro,1.726439185,0.5877172561927634
11590,Benin,NMC622,0.16864834901228729,2033,Strategy 1,Pyro,1.7540295940000001,0.2958141951467926
