,country,type,recycling_m,scrap,year,Strategy type,CO2,CO2_em
6805,Czechia,NMC111,Direct,208.53347659156876,2030,Strategy 2,2.557347078,533.2924770266297
6806,Czechia,NMC523,Direct,234.45657653664838,2030,Strategy 2,2.496014242,585.2069541660375
6807,Czechia,NMC622,Direct,116.14852280544378,2030,Strategy 2,2.478807863,287.9098716059689
6808,Czechia,NMC811,Direct,72.29342427521891,2030,Strategy 2,2.397518212,173.32480130768025
6809,Finland,LFP,Direct,8.0445090652416,2030,Strategy 2,2.252335332,18.118931996237947
6810,Finland,NCA,Direct,2569.655561425704,2030,Strategy 2,2.452491446,6302.058283562867
6811,Finland,NMC111,Hydro,1463.4082198841547,2030,Strategy 2,2.414310695,3533.1221164172266
6812,Finland,NMC523,Hydro,1644.2809069838004,2030,Strategy 2,2.357900841,3877.051333417346
6813,Finland,NMC622,Direct,813.0338624844122,2030,Strategy 2,2.478807863,2015.3547312116218
6814,Finland,NMC811,Direct,501.5769401566867,2030,Strategy 2,2.397518212,1202.5398487448906
6815,France,LFP,Direct,102.3962160956549,2030,Strategy 2,2.252335332,230.63061537535063
6816,France,NCA,Direct,32676.7951535273,2030,Strategy 2,2.452491446,80139.56059671995
6817,France,NMC111,Hydro,18568.300849311283,2030,Strategy 2,2.414310695,44829.647328469815
6818,France,NMC523,Hydro,20899.677155665428,2030,Strategy 2,2.357900841,49279.366341972
6819,France,NMC622,Hydro,10342.638192903327,2030,Strategy 2,2.337983546,24180.91791723915
6820,France,NMC811,Direct,6410.192432497011,2030,Strategy 2,2.397518212,15368.553099336166
6821,Germany,LFP,Direct,209.47047533373592,2030,Strategy 2,2.252335332,471.7977526050079
6822,Germany,NCA,Direct,67938.49671697145,2030,Strategy 2,2.452491446,166618.58205247155
6823,Germany,NMC111,Hydro,38621.5339490387,2030,Strategy 2,2.414310695,93244.38247046972
6824,Germany,NMC523,Hydro,43418.39762332988,2030,Strategy 2,2.357900841,102376.27627092194
6825,Germany,NMC622,Hydro,21489.273144539628,2030,Strategy 2,2.337983546,50241.567027433324
6826,Germany,NMC811,Direct,13322.828090786597,2030,Strategy 2,2.397518212,31941.722983006057
6827,Hungary,LFP,Direct,119.27794489706713,2030,Strategy 2,2.252335332,268.6539296200134
6828,Hungary,NCA,Direct,38739.3850136582,2030,Strategy 2,2.452491446,95008.0103692973
6829,Hungary,NMC111,Hydro,21993.966899341274,2030,Strategy 2,2.414310695,53100.269510555634
6830,Hungary,NMC523,Hydro,24726.057074720895,2030,Strategy 2,2.357900841,58301.5907710984
6831,Hungary,NMC622,Hydro,12248.052456860913,2030,Strategy 2,2.337983546,28635.745114685687
6832,Hungary,NMC811,Direct,7623.397459740346,2030,Strategy 2,2.397518212,18277.234247042015
6833,India,LFP,Direct,34.48285353772512,2030,Strategy 2,2.252335332,77.66694937119948
6834,India,NCA,Direct,137884.05648038996,2030,Strategy 2,2.452491446,338159.4690579372
6835,India,NMC111,Hydro,39194.53328904286,2030,Strategy 2,2.414310695,94627.78090526971
6836,India,NMC523,Hydro,47490.313652254204,2030,Strategy 2,2.357900841,111977.45050000398
6837,India,NMC622,Direct,23544.920785983486,2030,Strategy 2,2.478807863,58363.33477800801
6838,India,NMC811,Direct,19065.78148537683,2030,Strategy 2,2.397518212,45710.55833720336
6839,Italy,LFP,Direct,101.47440601466393,2030,Strategy 2,2.252335332,228.55438996054087
6840,Italy,NCA,Direct,33063.53217569524,2030,Strategy 2,2.452491446,81088.02983543834
6841,Italy,NMC111,Hydro,18771.599457450193,2030,Strategy 2,2.414310695,45320.4733323782
6842,Italy,NMC523,Hydro,21103.380684855885,2030,Strategy 2,2.357900841,49759.67906476485
6843,Italy,NMC622,Hydro,10453.538447642593,2030,Strategy 2,2.337983546,24440.200888066764
6844,Italy,NMC811,Direct,6506.474828341436,2030,Strategy 2,2.397518212,15599.391896868166
6845,Japan,LFP,Direct,0.0,2030,Strategy 2,2.252335332,0.0
6846,Japan,NCA,Direct,29133.005530488186,2030,Strategy 2,2.452491446,71448.44685979297
6847,Japan,NMC111,Hydro,7549.417083389338,2030,Strategy 2,2.414310695,18226.638405442587
6848,Japan,NMC523,Hydro,9193.612089659218,2030,Strategy 2,2.357900841,21677.62567803524
6849,Japan,NMC622,Hydro,4540.52291792172,2030,Strategy 2,2.337983546,10615.66787233689
6850,Japan,NMC811,Direct,3708.526262516174,2030,Strategy 2,2.397518212,8891.259254062821
6851,Korea,LFP,Direct,298.8798612865049,2030,Strategy 2,2.252335332,673.1776715988539
6852,Korea,NCA,Direct,341396.4645894014,2030,Strategy 2,2.452491446,837271.9091001487
6853,Korea,NMC111,Hydro,117326.23586908987,2030,Strategy 2,2.414310695,283261.9860628363
6854,Korea,NMC523,Hydro,138728.69876337616,2030,Strategy 2,2.357900841,327108.51548500033
6855,Korea,NMC622,Direct,68626.91991981522,2030,Strategy 2,2.478807863,170112.94871070932
6856,Korea,NMC811,Direct,49489.69692963098,2030,Strategy 2,2.397518212,118652.44969515076
6857,Netherlands,LFP,Direct,31.632087447657852,2030,Strategy 2,2.252335332,71.24606818327348
6858,Netherlands,NCA,Direct,10261.739288823188,2030,Strategy 2,2.452491446,25166.82782692099
6859,Netherlands,NMC111,Hydro,5805.051997371215,2030,Strategy 2,2.414310695,14015.199122284437
6860,Netherlands,NMC523,Hydro,6621.27627065093,2030,Strategy 2,2.357900841,15612.312887061173
6861,Netherlands,NMC622,Direct,3273.4767185429982,2030,Strategy 2,2.478807863,8114.3198292718225
6862,Netherlands,NMC811,Direct,2006.8236371640112,2030,Strategy 2,2.397518212,4811.396218372797
6863,Norway,LFP,Direct,6.296314599583255,2030,Strategy 2,2.252335332,14.181411834028797
6864,Norway,NCA,Direct,79937.28034633919,2030,Strategy 2,2.452491446,196045.49626590076
6865,Norway,NMC111,Hydro,20964.21245518228,2030,Strategy 2,2.414310695,50614.12234279879
6866,Norway,NMC523,Hydro,25822.271384585663,2030,Strategy 2,2.357900841,60886.355414244776
6867,Norway,NMC622,Hydro,12767.406114505895,2030,Strategy 2,2.337983546,29849.985420814573
6868,Norway,NMC811,Direct,9998.11137852576,2030,Strategy 2,2.397518212,23970.654115619935
6869,Poland,LFP,Direct,99.29293411399091,2030,Strategy 2,2.252335332,223.64098372288984
6870,Poland,NCA,Direct,26077.46173293235,2030,Strategy 2,2.452491446,63954.75183340892
6871,Poland,NMC111,Hydro,14802.367079932628,2030,Strategy 2,2.414310695,35737.51315239727
6872,Poland,NMC523,Hydro,16642.141756969948,2030,Strategy 2,2.357900841,39240.52004480066
6873,Poland,NMC622,Hydro,8244.637485169385,2030,Strategy 2,2.337983546,19275.826783060842
6874,Poland,NMC811,Direct,5134.0990108816995,2030,Strategy 2,2.397518212,12309.095880800061
6875,Romania,LFP,Direct,1.21612718985889,2030,Strategy 2,2.252335332,2.7391262379250496
6876,Romania,NCA,Direct,367.3538011225327,2030,Strategy 2,2.452491446,900.9320549085965
6877,Romania,NMC111,Direct,208.53180726237704,2030,Strategy 2,2.557347078,533.2882079724991
6878,Romania,NMC523,Direct,234.45410847799573,2030,Strategy 2,2.496014242,585.2007938564903
6879,Romania,NMC622,Direct,116.14786241632852,2030,Strategy 2,2.478807863,287.9082346282373
6880,Romania,NMC811,Direct,72.29629353090714,2030,Strategy 2,2.397518212,173.33168040044765
6881,Russian Federation,LFP,Direct,42.90779391060376,2030,Strategy 2,2.252335332,96.64274024302729
6882,Russian Federation,NCA,Direct,20308.6788576749,2030,Strategy 2,2.452491446,49806.86117800874
6883,Russian Federation,NMC111,Hydro,9406.24514469648,2030,Strategy 2,2.414310695,22709.59825263254
6884,Russian Federation,NMC523,Hydro,10787.315864272075,2030,Strategy 2,2.357900841,25435.421148499772
6885,Russian Federation,NMC622,Hydro,5338.4461943467395,2030,Strategy 2,2.337983546,12481.199363588994
6886,Russian Federation,NMC811,Direct,3487.799954072465,2030,Strategy 2,2.397518212,8362.0639097015
6887,Serbia,LFP,Direct,0.450997360065173,2030,Strategy 2,2.252335332,1.015797288713515
6888,Serbia,NCA,Direct,489.2344529836538,2030,Strategy 2,2.452491446,1199.8433110309
6889,Serbia,NMC111,Direct,170.46101591238437,2030,Strategy 2,2.557347078,435.92798095644764
6890,Serbia,NMC523,Direct,202.46067106374352,2030,Strategy 2,2.496014242,505.3447184199812
6891,Serbia,NMC622,Direct,100.16483720998531,2030,Strategy 2,2.478807863,248.28938607222656
6892,Serbia,NMC811,Direct,71.21452926470323,2030,Strategy 2,2.397518212,170.73813087113297
6893,Slovakia,LFP,Direct,1.2072103596498127,2030,Strategy 2,2.252335332,2.7190425461957
6894,Slovakia,NCA,Direct,367.34574459921436,2030,Strategy 2,2.452491446,900.9122963540739
6895,Slovakia,NMC111,Direct,208.55214395621493,2030,Strategy 2,2.557347078,533.3402159570616
6896,Slovakia,NMC523,Direct,234.4767187808759,2030,Strategy 2,2.496014242,585.2572294944952
6897,Slovakia,NMC622,Direct,116.14876081758409,2030,Strategy 2,2.478807863,287.9104615923338
6898,Slovakia,NMC811,Direct,72.26942148646104,2030,Strategy 2,2.397518212,173.26725418449445
6899,Spain,LFP,Direct,109.07899071745777,2030,Strategy 2,2.252335332,245.68246477183015
6900,Spain,NCA,Direct,33791.79171954979,2030,Strategy 2,2.452491446,82874.08013720947
6901,Spain,NMC111,Hydro,19193.649714251827,2030,Strategy 2,2.414310695,46339.433781201886
6902,Spain,NMC523,Hydro,21579.084014216212,2030,Strategy 2,2.357900841,50881.34034513007
6903,Spain,NMC622,Hydro,10685.956061045581,2030,Strategy 2,2.337983546,24983.589444003537
6904,Spain,NMC811,Direct,6640.439500219134,2030,Strategy 2,2.397518212,15920.574637459553
6905,Sweden,LFP,Direct,158.41512761464105,2030,Strategy 2,2.252335332,356.8039890497449
6906,Sweden,NCA,Direct,51374.02284231928,2030,Strategy 2,2.452491446,125994.35156739663
6907,Sweden,NMC111,Hydro,29223.301557894756,2030,Strategy 2,2.414310695,70554.12949443547
6908,Sweden,NMC523,Hydro,32928.994817538296,2030,Strategy 2,2.357900841,77643.3045735582
6909,Sweden,NMC622,Hydro,16281.079735561074,2030,Strategy 2,2.337983546,38064.89653285582
6910,Sweden,NMC811,Direct,10042.11925080575,2030,Strategy 2,2.397518212,24076.163790882583
6911,Switzerland,LFP,Direct,48.10714339460422,2030,Strategy 2,2.252335332,108.3534187892575
6912,Switzerland,NCA,Direct,28959.767226657197,2030,Strategy 2,2.452491446,71023.58140152792
6913,Switzerland,NMC111,Hydro,12102.658200873479,2030,Strategy 2,2.414310695,29219.5771322983
6914,Switzerland,NMC523,Hydro,13995.047994881174,2030,Strategy 2,2.357900841,32998.93543696569
6915,Switzerland,NMC622,Hydro,6924.7619510603035,2030,Strategy 2,2.337983546,16189.979501545846
6916,Switzerland,NMC811,Direct,4663.877436758732,2030,Strategy 2,2.397518212,11181.731093164939
6917,Thailand,LFP,Direct,0.0,2030,Strategy 2,2.252335332,0.0
6918,Thailand,NCA,Direct,26505.86796437173,2030,Strategy 2,2.452491446,65005.414451427096
6919,Thailand,NMC111,Hydro,6825.922210833147,2030,Strategy 2,2.414310695,16479.896996852513
6920,Thailand,NMC523,Hydro,8357.92036158419,2030,Strategy 2,2.357900841,19707.14744959039
6921,Thailand,NMC622,Direct,4124.09379352618,2030,Strategy 2,2.478807863,10222.836123142193
6922,Thailand,NMC811,Direct,3239.7171784985558,2030,Strategy 2,2.397518212,7767.280937179542
6923,Turkey,LFP,Direct,0.0,2030,Strategy 2,2.252335332,0.0
6924,Turkey,NCA,Direct,5402.445632102427,2030,Strategy 2,2.452491446,13249.451700211264
6925,Turkey,NMC111,Hydro,1359.2064587379182,2030,Strategy 2,2.414310695,3281.5466900440324
6926,Turkey,NMC523,Hydro,1714.8397071402724,2030,Strategy 2,2.357900841,4043.421987646242
6927,Turkey,NMC622,Direct,851.1587791319981,2030,Strategy 2,2.478807863,2109.8590743738773
6928,Turkey,NMC811,Direct,672.349422887384,2030,Strategy 2,2.397518212,1611.9699862001928
6929,USA,LFP,Direct,6.064674397205162,2030,Strategy 2,2.252335332,13.659680421900989
6930,USA,NCA,Direct,395735.1583785535,2030,Strategy 2,2.452491446,970537.0908048577
6931,USA,NMC111,Hydro,44781.18307971734,2030,Strategy 2,2.414310695,108115.68924411462
6932,USA,NMC523,Hydro,50580.73265139764,2030,Strategy 2,2.357900841,119264.35205712666
6933,USA,NMC622,Hydro,25014.815359698478,2030,Strategy 2,2.337983546,58484.226717203106
6934,USA,NMC811,Direct,30891.04585623577,2030,Strategy 2,2.397518212,74061.8450280524
6935,United Kingdom,LFP,Direct,0.0,2030,Strategy 2,2.252335332,0.0
6936,United Kingdom,NCA,Direct,68694.45658326562,2030,Strategy 2,2.452491446,168472.56715807732
6937,United Kingdom,NMC111,Hydro,17444.022746392184,2030,Strategy 2,2.414310695,42115.29068043792
6938,United Kingdom,NMC523,Hydro,21650.54402666288,2030,Strategy 2,2.357900841,51049.835968575935
6939,United Kingdom,NMC622,Hydro,10715.101030291919,2030,Strategy 2,2.337983546,25051.729902550152
6940,United Kingdom,NMC811,Direct,8495.875613387383,2030,Strategy 2,2.397518212,20369.01650998292
6941,Viet Nam,LFP,Direct,0.0,2030,Strategy 2,2.252335332,0.0
6942,Viet Nam,NCA,Direct,2679.9212118033843,2030,Strategy 2,2.452491446,6572.4838479017535
6943,Viet Nam,NMC111,Direct,737.9321898191703,2030,Strategy 2,2.557347078,1887.1487293961964
6944,Viet Nam,NMC523,Hydro,859.7699936591271,2030,Strategy 2,2.357900841,2027.2523911154206
6945,Viet Nam,NMC622,Direct,414.5994105692143,2030,Strategy 2,2.478807863,1027.7122789141338
6946,Viet Nam,NMC811,Direct,307.7771941491044,2030,Strategy 2,2.397518212,737.9014282107377
6947,Argentina,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
6948,Argentina,NCA,Direct,430.5004916461775,2030,Strategy 3,2.452491446,1055.7987732610447
6949,Argentina,NMC111,Direct,121.65763997164085,2030,Strategy 3,2.557347078,311.1208100978517
6950,Argentina,NMC523,Direct,135.21864633503745,2030,Strategy 3,2.496014242,337.5076670362146
6951,Argentina,NMC622,Direct,66.63973655193973,2030,Strategy 3,2.478807863,165.18710295319673
6952,Argentina,NMC811,Direct,51.983485495204434,2030,Strategy 3,2.397518212,124.63135319799046
6953,Australia,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
6954,Australia,NCA,Direct,5951.70374080764,2030,Strategy 3,2.452491446,14596.502513456939
6955,Australia,NMC111,Hydro,1510.315864567279,2030,Strategy 3,2.414310695,3646.3717446529536
6956,Australia,NMC523,Hydro,1873.5152019896914,2030,Strategy 3,2.357900841,4417.563070397779
6957,Australia,NMC622,Direct,927.8702658538834,2030,Strategy 3,2.478807863,2300.012110842507
6958,Australia,NMC811,Direct,736.5949267815068,2030,Strategy 3,2.397518212,1765.9997518254693
6959,Belgium,LFP,Direct,10.285860687055774,2030,Strategy 3,2.252335332,23.167207445485513
6960,Belgium,NCA,Direct,3302.1828351668314,2030,Strategy 3,2.452491446,8098.575156374682
6961,Belgium,NMC111,Hydro,1880.7809514042324,2030,Strategy 3,2.414310695,4540.789565927514
6962,Belgium,NMC523,Hydro,2114.2816397155243,2030,Strategy 3,2.357900841,4985.266456396094
6963,Belgium,NMC622,Direct,1045.632222407388,2030,Strategy 3,2.478807863,2591.9213747095987
6964,Belgium,NMC811,Direct,646.8364906189672,2030,Strategy 3,2.397518212,1550.8022664451412
6965,Brazil,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
6966,Brazil,NCA,Direct,5410.986726502748,2030,Strategy 3,2.452491446,13270.39866116753
6967,Brazil,NMC111,Hydro,1372.3588016563162,2030,Strategy 3,2.414310695,3313.3005322162285
6968,Brazil,NMC523,Hydro,1702.0485870874152,2030,Strategy 3,2.357900841,4013.261794916278
6969,Brazil,NMC622,Direct,843.2349845399145,2030,Strategy 3,2.478807863,2090.217510034224
6970,Brazil,NMC811,Direct,671.3709002136062,2030,Strategy 3,2.397518212,1609.6239602689557
6971,Canada,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
6972,Canada,NCA,Direct,49691.87106872943,2030,Strategy 3,2.452491446,121868.88873179379
6973,Canada,NMC111,Hydro,12620.18167583863,2030,Strategy 3,2.414310695,30469.03959282023
6974,Canada,NMC523,Hydro,15647.558197581293,2030,Strategy 3,2.357900841,36895.39063367338
6975,Canada,NMC622,Hydro,7745.309884728454,2030,Strategy 3,2.337983546,18108.40706916628
6976,Canada,NMC811,Direct,6140.92245482175,2030,Strategy 3,2.397518212,14722.973423914893
6977,China,LFP,Direct,1109312.0656367466,2030,Strategy 3,2.252335332,2498542.7596475473
6978,China,NCA,Direct,71952.31712193225,2030,Strategy 3,2.452491446,176462.44226141818
6979,China,NMC111,Hydro,355696.64912507316,2030,Strategy 3,2.414310695,858762.2241583266
6980,China,NMC523,Hydro,103292.10198399522,2030,Strategy 3,2.357900841,243552.53413672012
6981,China,NMC622,Direct,411281.5540772225,2030,Strategy 3,2.478807863,1019487.9501534789
6982,China,NMC811,Direct,220320.63262537346,2030,Strategy 3,2.397518212,528222.7291986942
6983,Czechia,LFP,Direct,1.2140654160550144,2030,Strategy 3,2.252335332,2.734482431939989
6984,Czechia,NCA,Direct,367.3539343750652,2030,Strategy 3,2.452491446,900.9323817092927
6985,Czechia,NMC111,Direct,208.53347659156876,2030,Strategy 3,2.557347078,533.2924770266297
6986,Czechia,NMC523,Direct,234.45657653664838,2030,Strategy 3,2.496014242,585.2069541660375
6987,Czechia,NMC622,Direct,116.14852280544378,2030,Strategy 3,2.478807863,287.9098716059689
6988,Czechia,NMC811,Direct,72.29342427521891,2030,Strategy 3,2.397518212,173.32480130768025
6989,Finland,LFP,Direct,8.0445090652416,2030,Strategy 3,2.252335332,18.118931996237947
6990,Finland,NCA,Direct,2569.655561425704,2030,Strategy 3,2.452491446,6302.058283562867
6991,Finland,NMC111,Hydro,1463.4082198841547,2030,Strategy 3,2.414310695,3533.1221164172266
6992,Finland,NMC523,Hydro,1644.2809069838004,2030,Strategy 3,2.357900841,3877.051333417346
6993,Finland,NMC622,Direct,813.0338624844122,2030,Strategy 3,2.478807863,2015.3547312116218
6994,Finland,NMC811,Direct,501.5769401566867,2030,Strategy 3,2.397518212,1202.5398487448906
6995,France,LFP,Direct,102.3962160956549,2030,Strategy 3,2.252335332,230.63061537535063
6996,France,NCA,Direct,32676.7951535273,2030,Strategy 3,2.452491446,80139.56059671995
6997,France,NMC111,Hydro,18568.300849311283,2030,Strategy 3,2.414310695,44829.647328469815
6998,France,NMC523,Hydro,20899.677155665428,2030,Strategy 3,2.357900841,49279.366341972
6999,France,NMC622,Hydro,10342.638192903327,2030,Strategy 3,2.337983546,24180.91791723915
7000,France,NMC811,Direct,6410.192432497011,2030,Strategy 3,2.397518212,15368.553099336166
7001,Germany,LFP,Direct,209.47047533373592,2030,Strategy 3,2.252335332,471.7977526050079
7002,Germany,NCA,Direct,67938.49671697145,2030,Strategy 3,2.452491446,166618.58205247155
7003,Germany,NMC111,Hydro,38621.5339490387,2030,Strategy 3,2.414310695,93244.38247046972
7004,Germany,NMC523,Hydro,43418.39762332988,2030,Strategy 3,2.357900841,102376.27627092194
7005,Germany,NMC622,Hydro,21489.273144539628,2030,Strategy 3,2.337983546,50241.567027433324
7006,Germany,NMC811,Direct,13322.828090786597,2030,Strategy 3,2.397518212,31941.722983006057
7007,Hungary,LFP,Direct,111.77628864022218,2030,Strategy 3,2.252335332,251.75768418420265
7008,Hungary,NCA,Direct,39989.73410117979,2030,Strategy 3,2.452491446,98074.48081095793
7009,Hungary,NMC111,Hydro,21467.018749373638,2030,Strategy 3,2.414310695,51828.0529563783
7010,Hungary,NMC523,Hydro,24269.054586216498,2030,Strategy 3,2.357900841,57224.02421911479
7011,Hungary,NMC622,Hydro,12023.002720315815,2030,Strategy 3,2.337983546,28109.582533611614
7012,Hungary,NMC811,Direct,7586.550403499272,2030,Strategy 3,2.397518212,18188.892758645452
7013,India,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
7014,India,NCA,Direct,15350.155704139983,2030,Strategy 3,2.452491446,37646.125559171414
7015,India,NMC111,Hydro,3891.8821821951383,2030,Strategy 3,2.414310695,9396.212776153661
7016,India,NMC523,Hydro,4828.7847320998,2030,Strategy 3,2.357900841,11385.79558082608
7017,India,NMC622,Direct,2392.425684535295,2030,Strategy 3,2.478807863,5930.363598469247
7018,India,NMC811,Direct,1903.8402436148492,2030,Strategy 3,2.397518212,4564.491656805118
7019,Italy,LFP,Direct,101.47440601466393,2030,Strategy 3,2.252335332,228.55438996054087
7020,Italy,NCA,Direct,33063.53217569524,2030,Strategy 3,2.452491446,81088.02983543834
7021,Italy,NMC111,Hydro,18771.599457450193,2030,Strategy 3,2.414310695,45320.4733323782
7022,Italy,NMC523,Hydro,21103.380684855885,2030,Strategy 3,2.357900841,49759.67906476485
7023,Italy,NMC622,Hydro,10453.538447642593,2030,Strategy 3,2.337983546,24440.200888066764
7024,Italy,NMC811,Direct,6506.474828341436,2030,Strategy 3,2.397518212,15599.391896868166
7025,Japan,LFP,Direct,98.098824611554,2030,Strategy 3,2.252335332,220.95144870027423
7026,Japan,NCA,Direct,110870.86672602534,2030,Strategy 3,2.452491446,271909.85225618316
7027,Japan,NMC111,Hydro,38208.493311501945,2030,Strategy 3,2.414310695,92247.17404179512
7028,Japan,NMC523,Hydro,45145.27268911007,2030,Strategy 3,2.357900841,106448.07644082698
7029,Japan,NMC622,Hydro,22344.458835967944,2030,Strategy 3,2.337983546,52240.97710276736
7030,Japan,NMC811,Direct,16149.893496753273,2030,Strategy 3,2.397518212,38719.66378032634
7031,Korea,LFP,Direct,441.66405674384373,2030,Strategy 3,2.252335332,994.7755598786121
7032,Korea,NCA,Direct,377089.7474660757,2030,Strategy 3,2.452491446,924809.3800348508
7033,Korea,NMC111,Hydro,141424.7864965235,2030,Strategy 3,2.414310695,341443.3745766483
7034,Korea,NMC523,Hydro,165239.02365087502,2030,Strategy 3,2.357900841,389617.2328324171
7035,Korea,NMC622,Direct,81747.23939009552,2030,Strategy 3,2.478807863,202635.69977871212
7036,Korea,NMC811,Direct,58288.434872257894,2030,Strategy 3,2.397518212,139747.5841552142
7037,Netherlands,LFP,Direct,31.632087447657852,2030,Strategy 3,2.252335332,71.24606818327348
7038,Netherlands,NCA,Direct,10261.739288823188,2030,Strategy 3,2.452491446,25166.82782692099
7039,Netherlands,NMC111,Hydro,5805.051997371215,2030,Strategy 3,2.414310695,14015.199122284437
7040,Netherlands,NMC523,Hydro,6621.27627065093,2030,Strategy 3,2.357900841,15612.312887061173
7041,Netherlands,NMC622,Direct,3273.4767185429982,2030,Strategy 3,2.478807863,8114.3198292718225
7042,Netherlands,NMC811,Direct,2006.8236371640112,2030,Strategy 3,2.397518212,4811.396218372797
7043,Norway,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
7044,Norway,NCA,Direct,8907.552900654007,2030,Strategy 3,2.452491446,21845.697293646437
7045,Norway,NMC111,Hydro,2345.9136074183043,2030,Strategy 3,2.414310695,5663.764311936044
7046,Norway,NMC523,Hydro,2854.1482875795186,2030,Strategy 3,2.357900841,6729.798647622458
7047,Norway,NMC622,Direct,1390.5644362897751,2030,Strategy 3,2.478807863,3446.942058683257
7048,Norway,NMC811,Direct,1051.3987617967796,2030,Strategy 3,2.397518212,2520.747679482029
7049,Poland,LFP,Direct,99.29293411399091,2030,Strategy 3,2.252335332,223.64098372288984
7050,Poland,NCA,Direct,26077.46173293235,2030,Strategy 3,2.452491446,63954.75183340892
7051,Poland,NMC111,Hydro,14802.367079932628,2030,Strategy 3,2.414310695,35737.51315239727
7052,Poland,NMC523,Hydro,16642.141756969948,2030,Strategy 3,2.357900841,39240.52004480066
7053,Poland,NMC622,Hydro,8244.637485169385,2030,Strategy 3,2.337983546,19275.826783060842
7054,Poland,NMC811,Direct,5134.0990108816995,2030,Strategy 3,2.397518212,12309.095880800061
7055,Romania,LFP,Direct,1.21612718985889,2030,Strategy 3,2.252335332,2.7391262379250496
7056,Romania,NCA,Direct,367.3538011225327,2030,Strategy 3,2.452491446,900.9320549085965
7057,Romania,NMC111,Direct,208.53180726237704,2030,Strategy 3,2.557347078,533.2882079724991
7058,Romania,NMC523,Direct,234.45410847799573,2030,Strategy 3,2.496014242,585.2007938564903
7059,Romania,NMC622,Direct,116.14786241632852,2030,Strategy 3,2.478807863,287.9082346282373
7060,Romania,NMC811,Direct,72.29629353090714,2030,Strategy 3,2.397518212,173.33168040044765
7061,Russian Federation,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
7062,Russian Federation,NCA,Direct,6056.644783068525,2030,Strategy 3,2.452491446,14853.869521936082
7063,Russian Federation,NMC111,Hydro,1532.020315706139,2030,Strategy 3,2.414310695,3698.773033166608
7064,Russian Federation,NMC523,Hydro,1921.7618800466748,2030,Strategy 3,2.357900841,4531.323953163796
7065,Russian Federation,NMC622,Direct,951.4519717914549,2030,Strategy 3,2.478807863,2358.4666289435127
7066,Russian Federation,NMC811,Direct,748.5148583604674,2030,Strategy 3,2.397518212,1794.5780048718211
7067,Serbia,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
7068,Serbia,NCA,Direct,217.32088333712082,2030,Strategy 3,2.452491446,532.9776074214527
7069,Serbia,NMC111,Direct,55.00582508042011,2030,Strategy 3,2.557347078,140.66898604239148
7070,Serbia,NMC523,Direct,69.31090818244344,2030,Strategy 3,2.496014242,173.00101394933318
7071,Serbia,NMC622,Direct,34.26393436619602,2030,Strategy 3,2.478807863,84.93370992424262
7072,Serbia,NMC811,Direct,27.084952828354986,2030,Strategy 3,2.397518212,64.93666767714198
7073,Slovakia,LFP,Direct,1.2072103596498127,2030,Strategy 3,2.252335332,2.7190425461957
7074,Slovakia,NCA,Direct,367.34574459921436,2030,Strategy 3,2.452491446,900.9122963540739
7075,Slovakia,NMC111,Direct,208.55214395621493,2030,Strategy 3,2.557347078,533.3402159570616
7076,Slovakia,NMC523,Direct,234.4767187808759,2030,Strategy 3,2.496014242,585.2572294944952
7077,Slovakia,NMC622,Direct,116.14876081758409,2030,Strategy 3,2.478807863,287.9104615923338
7078,Slovakia,NMC811,Direct,72.26942148646104,2030,Strategy 3,2.397518212,173.26725418449445
7079,Spain,LFP,Direct,109.07899071745777,2030,Strategy 3,2.252335332,245.68246477183015
7080,Spain,NCA,Direct,33791.79171954979,2030,Strategy 3,2.452491446,82874.08013720947
7081,Spain,NMC111,Hydro,19193.649714251827,2030,Strategy 3,2.414310695,46339.433781201886
7082,Spain,NMC523,Hydro,21579.084014216212,2030,Strategy 3,2.357900841,50881.34034513007
7083,Spain,NMC622,Hydro,10685.956061045581,2030,Strategy 3,2.337983546,24983.589444003537
7084,Spain,NMC811,Direct,6640.439500219134,2030,Strategy 3,2.397518212,15920.574637459553
7085,Sweden,LFP,Direct,52.81109164192971,2030,Strategy 3,2.252335332,118.94828762660816
7086,Sweden,NCA,Direct,67484.60761907093,2030,Strategy 3,2.452491446,165505.42292243787
7087,Sweden,NMC111,Hydro,22632.23167720543,2030,Strategy 3,2.414310695,54641.23898999486
7088,Sweden,NMC523,Hydro,26916.84551007193,2030,Strategy 3,2.357900841,63467.25266526568
7089,Sweden,NMC622,Hydro,13318.93129764403,2030,Strategy 3,2.337983546,31139.44222419617
7090,Sweden,NMC811,Direct,9600.506136102675,2030,Strategy 3,2.397518212,23017.388305723915
7091,Switzerland,LFP,Direct,0.0,2030,Strategy 3,2.252335332,0.0
7092,Switzerland,NCA,Direct,12861.024463462118,2030,Strategy 3,2.452491446,31541.55248343758
