,country,total_netprofits,scrap,net_profit
0,Angola,-16534310.547868228,2550.356905035836,-6.483135954509041
1,Argentina,124580857.86652178,25133.347570959668,4.956795250405432
2,Aruba,-893062.2684368547,2.0351971992784788,-438.8087153193138
3,Australia,930837845.0678341,127058.49072645433,7.326057784456495
4,Belgium,258350232.23108137,48593.27054404936,5.3165845669286504
5,Benin,-12004339.40040475,498.2113784358613,-24.094872016156017
6,Bermuda,-760274.3819124411,1.8437343061984452,-412.3557170664324
7,Bolivia (Plurinational State of),311922659.4923596,48806.19123339788,6.391046947316638
8,Botswana,-16651610.525978481,2490.5447811212875,-6.685930986746454
9,Brazil,11165403297.12098,1244853.6815167428,8.969249529404077
10,Burkina Faso,820063173.9782012,108852.5013365702,7.533709964482845
11,C?te d'Ivoire,-12490169.674479336,3985.424703027161,-3.1339620254253777
12,Cabo Verde,-12097907.308801142,509.31973759109354,-23.753069861419597
13,Cameroon,-735742.1971215406,1.5008381119449332,-490.2208914245212
14,Canada,12025342407.055597,1365079.7907896251,8.809259713748736
15,Chile,1070165698.4059083,137820.48804221864,7.764924603068332
16,China,118636656706.09525,18734188.93992976,6.3326283879434415
17,Colombia,324508453.4546844,50440.81112128788,6.433450339931783
18,Congo,-1166713.4251656756,3.2295791375017844,-361.25865801454785
19,Costa Rica,56767415.14689861,15767.080930722728,3.600375706595458
20,Czechia,89744194.86642876,23807.472909230823,3.7695808878409953
21,Dominican Rep.,501717382.65937716,71615.7278095492,7.005687130536687
22,Ecuador,334447045.85091287,51550.911904822686,6.487703776577127
23,El Salvador,-2101378.868998233,11.195878598952758,-187.6921806918121
24,Eswatini,-12604688.005391946,573.7732773127163,-21.968063874334412
25,Finland,484911947.77497363,79017.77167896641,6.1367454114635756
26,France,2004384959.6297631,268014.5045857389,7.478643600755394
27,Germany,2259261750.049559,299024.08257765905,7.555450820462964
28,Ghana,-2827111.392649255,21.04326247270801,-134.34758019655305
29,Grenada,-14429254.795659978,918.2960631268365,-15.713074873181707
30,Guatemala,753155231.8823278,101103.71260067128,7.44933309083377
31,Guinea,-2249641.57197945,11.933752031502234,-188.51083599197787
32,Guyana,-3669756.723523492,6172.601847725276,-0.5945234787621801
33,Honduras,13615940.67411201,9202.261767080414,1.4796297930603115
34,Hungary,1138763835.1154857,158522.99581547105,7.183587650848244
35,India,138638263068.49075,14617788.366267724,9.484216052027058
36,Italy,1463226970.7958508,201578.62059343312,7.258840081791484
37,Jamaica,-1420801.6603183001,5.426810281887208,-261.8115590037187
38,Japan,16795259298.723454,1866012.2950349792,9.00061556047176
39,Korea,219538331378.1767,23671498.50760563,9.274374045548457
40,Lesotho,142278113.45685038,27395.020198553317,5.19357578222789
41,Mali,51358837.30181067,14953.10448448133,3.434660498434424
42,Mexico,1130878703.3065965,144720.44750920037,7.814228899718561
43,Mozambique,-7053572.790117698,139.29039215593443,-50.63933470889566
44,Namibia,282788097.9497545,45248.83209288985,6.249622031552727
45,Netherlands,445888101.74032503,74131.52626332684,6.014824248410324
46,Nicaragua,232812408.20643103,39049.36072675864,5.962003061599313
47,Niger,738355959.802503,99379.45436240664,7.429664054201218
48,Nigeria,68324237075.70928,7346597.492378891,9.300119837324218
49,Norway,92404239.2522573,23234.272477726932,3.977066178458515
50,Panama,-2067620.8263731068,10.84985678798427,-190.56664680246325
51,Paraguay,65912577.39861609,17073.311119667942,3.8605620747276594
52,Peru,950689103.3188698,123927.29099868026,7.6713458000868755
53,Poland,1094705730.613026,152116.28924261866,7.196505621216011
54,Romania,90866728.47609708,23807.472909230826,3.8167313608856612
55,Russian Federation,2717560722.7630744,300656.67630812904,9.038750631228202
56,Saint Lucia,-11568134.634043094,466.525974127895,-24.796335628832033
57,Senegal,5796225485.205872,660984.9191625996,8.769073721907448
58,Serbia,17924938.602322824,10678.331445760688,1.6786272924164616
59,Slovakia,78444679.50139636,22010.75799209584,3.5639244922671987
60,South Africa,17571321.031332947,9858.083716387704,1.782427653979348
61,Spain,1268722822.3967268,174883.39669227225,7.254678525195806
62,Sweden,1781896852.4482083,246950.18601541355,7.215612513598147
63,Switzerland,170454640.5830716,35022.43991154514,4.867012150312271
64,Thailand,2804629699.3605924,310018.4553566805,9.046654000433062
65,Togo,92383642.3742389,20719.74514494381,4.458724840869149
66,Trinidad and Tobago,20638452.67784012,10337.187810435644,1.9965248824254793
67,Turkey,1880004255.5959747,238074.72909230823,7.896698077799951
68,USA,109524810063.8245,11318822.415625831,9.676343177946109
69,United Kingdom,2267013775.11588,281503.3515746304,8.053239019837614
70,Uruguay,-6284996.265814669,6150.269173307771,-1.0219058855328829
71,Viet Nam,1242075413.372069,142844.83745538493,8.69527688573281
72,Zambia,-7254951.773056585,156.7771022091144,-46.275582791291136
73,Zimbabwe,-2509859.136929773,14.944373939718599,-167.9467568901741
