,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Pyro,0.0
11,Afghanistan,NCA,Pyro,-189954.28036657977
7,Afghanistan,NMC111,Pyro,-624299.5845496367
10,Afghanistan,NMC523,Pyro,-517963.303251203
8,Afghanistan,NMC622,Pyro,-952452.2612047857
9,Afghanistan,NMC811,Pyro,0.0
18,Albania,LFP,Pyro,-166.58235257509375
23,Albania,NCA,Pyro,0.5320393301741659
19,Albania,NMC111,Pyro,-1.7758740882245918
22,Albania,NMC523,Pyro,-1.6964195350919946
20,Albania,NMC622,Pyro,-4.418710786770051
21,Albania,NMC811,Pyro,-7.437476632855284
264,Algeria,LFP,Pyro,0.0
269,Algeria,NCA,Pyro,-8.420019284194913
265,Algeria,NMC111,Pyro,-28.01126888940911
268,Algeria,NMC523,Pyro,-24.256363894150766
266,Algeria,NMC622,Pyro,-40.30015731060335
267,Algeria,NMC811,Pyro,-47.52799849204345
24,Andorra,LFP,Pyro,0.0
29,Andorra,NCA,Pyro,-379.93584626411774
25,Andorra,NMC111,Pyro,-869.7487089796564
28,Andorra,NMC523,Pyro,-771.433164314811
26,Andorra,NMC622,Pyro,-1183.380486631033
27,Andorra,NMC811,Pyro,-1361.3158799121368
12,Angola,LFP,Pyro,0.0
17,Angola,NCA,Pyro,-17.651697880562168
13,Angola,NMC111,Pyro,-50.54272976674803
16,Angola,NMC523,Pyro,-43.78185397335346
14,Angola,NMC622,Pyro,-71.042782973151
15,Angola,NMC811,Pyro,-83.15202395145553
36,Argentina,LFP,Pyro,0.0
41,Argentina,NCA,Pyro,0.009617570988170829
37,Argentina,NMC111,Pyro,-7.802251213569019
40,Argentina,NMC523,Pyro,-6.553682158111247
38,Argentina,NMC622,Pyro,-12.49904836992296
39,Argentina,NMC811,Pyro,-15.317956621156272
42,Armenia,LFP,Pyro,0.0
47,Armenia,NCA,Pyro,-1420.1067538034083
43,Armenia,NMC111,Pyro,-2563.7721044955415
46,Armenia,NMC523,Pyro,-2785.1172846014797
44,Armenia,NMC622,Pyro,-4616.182938470693
45,Armenia,NMC811,Pyro,-7255.924427051333
0,Aruba,LFP,Pyro,0.0
5,Aruba,NCA,Pyro,-2694.1392792895313
1,Aruba,NMC111,Pyro,-4213.1940669656815
4,Aruba,NMC523,Pyro,-5122.722266847299
