,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,baseline,baseline
1,Afghanistan,NCA,Hydro,-103261.27345646493,baseline,baseline
2,Afghanistan,NMC111,Hydro,-368274.59195983043,baseline,baseline
3,Afghanistan,NMC523,Hydro,-301654.55915253755,baseline,baseline
4,Afghanistan,NMC622,Hydro,-578386.0002908744,baseline,baseline
5,Afghanistan,NMC811,Hydro,0.0,baseline,baseline
6,Albania,LFP,Hydro,0.0,baseline,baseline
7,Albania,NCA,Hydro,-2407.7706111400635,baseline,baseline
8,Albania,NMC111,Hydro,-3380.954823110804,baseline,baseline
9,Albania,NMC523,Hydro,-3167.9934127870974,baseline,baseline
10,Albania,NMC622,Hydro,-5119.286642194023,baseline,baseline
11,Albania,NMC811,Hydro,-7561.3506337450635,baseline,baseline
12,Algeria,LFP,Hydro,0.0,baseline,baseline
13,Algeria,NCA,Hydro,-319.36093099253753,baseline,baseline
14,Algeria,NMC111,Hydro,-355.20258225176167,baseline,baseline
15,Algeria,NMC523,Hydro,-618.0171425876451,baseline,baseline
16,Algeria,NMC622,Hydro,-1612.7290143552243,baseline,baseline
17,Algeria,NMC811,Hydro,-7578.593829409534,baseline,baseline
18,Andorra,LFP,Hydro,0.0,baseline,baseline
19,Andorra,NCA,Hydro,-5517.894572097136,baseline,baseline
20,Andorra,NMC111,Hydro,-6651.474953625477,baseline,baseline
21,Andorra,NMC523,Hydro,-10453.024278184712,baseline,baseline
22,Andorra,NMC622,Hydro,-23664.354026463527,baseline,baseline
23,Andorra,NMC811,Hydro,0.0,baseline,baseline
24,Angola,LFP,Hydro,0.0,baseline,baseline
25,Angola,NCA,Hydro,-736.0311658032442,baseline,baseline
26,Angola,NMC111,Hydro,-1247.0915025716686,baseline,baseline
27,Angola,NMC523,Hydro,-1522.6070164261155,baseline,baseline
28,Angola,NMC622,Hydro,-2891.6239941370577,baseline,baseline
29,Angola,NMC811,Hydro,-10886.336132218992,baseline,baseline
30,Argentina,LFP,Hydro,0.0,baseline,baseline
31,Argentina,NCA,Hydro,-104.04542824939479,baseline,baseline
32,Argentina,NMC111,Hydro,-146.53203662319373,baseline,baseline
33,Argentina,NMC523,Hydro,-187.4651764933879,baseline,baseline
34,Argentina,NMC622,Hydro,-378.13000278070626,baseline,baseline
35,Argentina,NMC811,Hydro,-751.6433875801608,baseline,baseline
36,Armenia,LFP,Hydro,0.0,baseline,baseline
37,Armenia,NCA,Hydro,-876.3748175296516,baseline,baseline
38,Armenia,NMC111,Hydro,-1667.7709811348716,baseline,baseline
39,Armenia,NMC523,Hydro,-1776.5574383136639,baseline,baseline
40,Armenia,NMC622,Hydro,-3111.736792770465,baseline,baseline
41,Armenia,NMC811,Hydro,-5390.609400218053,baseline,baseline
42,Aruba,LFP,Hydro,0.0,baseline,baseline
43,Aruba,NCA,Hydro,-1876.933349822946,baseline,baseline
44,Aruba,NMC111,Hydro,-2944.674985396823,baseline,baseline
45,Aruba,NMC523,Hydro,-3511.1154378758115,baseline,baseline
46,Aruba,NMC622,Hydro,-7002.243858276312,baseline,baseline
47,Aruba,NMC811,Hydro,-10324.355147407367,baseline,baseline
48,Australia,LFP,Hydro,0.0,baseline,baseline
49,Australia,NCA,Hydro,-28.03740523584719,baseline,baseline
50,Australia,NMC111,Hydro,-74.30428786711035,baseline,baseline
51,Australia,NMC523,Hydro,-68.4997446360319,baseline,baseline
52,Australia,NMC622,Hydro,-117.33351504225294,baseline,baseline
53,Australia,NMC811,Hydro,-160.79442392199945,baseline,baseline
54,Austria,LFP,Hydro,-898.1153389574914,baseline,baseline
55,Austria,NCA,Hydro,-15.782457830212644,baseline,baseline
56,Austria,NMC111,Hydro,-24.385500318140938,baseline,baseline
57,Austria,NMC523,Hydro,-23.58275722684362,baseline,baseline
58,Austria,NMC622,Hydro,-42.75114872120638,baseline,baseline
59,Austria,NMC811,Hydro,-70.19229682279398,baseline,baseline
60,Azerbaijan,LFP,Hydro,0.0,baseline,baseline
61,Azerbaijan,NCA,Hydro,-430.12393765259174,baseline,baseline
62,Azerbaijan,NMC111,Hydro,-798.6373841608757,baseline,baseline
63,Azerbaijan,NMC523,Hydro,-845.9890598780357,baseline,baseline
64,Azerbaijan,NMC622,Hydro,-1515.8768964192516,baseline,baseline
65,Azerbaijan,NMC811,Hydro,-2530.4153641300045,baseline,baseline
66,Bahamas,LFP,Hydro,0.0,baseline,baseline
67,Bahamas,NCA,Hydro,0.0,baseline,baseline
68,Bahamas,NMC111,Hydro,0.0,baseline,baseline
69,Bahamas,NMC523,Hydro,0.0,baseline,baseline
70,Bahamas,NMC622,Hydro,0.0,baseline,baseline
71,Bahamas,NMC811,Hydro,0.0,baseline,baseline
72,Bahrain,LFP,Hydro,0.0,baseline,baseline
73,Bahrain,NCA,Hydro,-1005.3758616218416,baseline,baseline
74,Bahrain,NMC111,Hydro,-1406.2846955120676,baseline,baseline
75,Bahrain,NMC523,Hydro,-1764.2987146428054,baseline,baseline
76,Bahrain,NMC622,Hydro,-3603.4107441331735,baseline,baseline
77,Bahrain,NMC811,Hydro,-14389.96382450818,baseline,baseline
78,Bangladesh,LFP,Hydro,0.0,baseline,baseline
79,Bangladesh,NCA,Hydro,-65683.25912357582,baseline,baseline
80,Bangladesh,NMC111,Hydro,-94796.61843726528,baseline,baseline
81,Bangladesh,NMC523,Hydro,-700701.3969293311,baseline,baseline
82,Bangladesh,NMC622,Hydro,0.0,baseline,baseline
83,Bangladesh,NMC811,Hydro,0.0,baseline,baseline
84,Barbados,LFP,Hydro,0.0,baseline,baseline
85,Barbados,NCA,Hydro,-4548.2126794644,baseline,baseline
86,Barbados,NMC111,Hydro,-12091.671203078044,baseline,baseline
87,Barbados,NMC523,Hydro,-10372.936133711495,baseline,baseline
88,Barbados,NMC622,Hydro,-17105.97457352239,baseline,baseline
89,Barbados,NMC811,Hydro,-20860.998682749192,baseline,baseline
90,Belarus,LFP,Hydro,0.0,baseline,baseline
91,Belarus,NCA,Hydro,-221.41390954640835,baseline,baseline
92,Belarus,NMC111,Hydro,-459.20521846839733,baseline,baseline
93,Belarus,NMC523,Hydro,-459.82199150531324,baseline,baseline
94,Belarus,NMC622,Hydro,-821.6026172667558,baseline,baseline
95,Belarus,NMC811,Hydro,-1289.4406417856271,baseline,baseline
96,Belgium,LFP,Hydro,-679.4145441881299,baseline,baseline
97,Belgium,NCA,Hydro,-8.095271773554087,baseline,baseline
98,Belgium,NMC111,Hydro,-14.22118765446325,baseline,baseline
99,Belgium,NMC523,Hydro,-13.90337747928142,baseline,baseline
100,Belgium,NMC622,Hydro,-27.381812554411457,baseline,baseline
101,Belgium,NMC811,Hydro,-46.881934674781775,baseline,baseline
102,Benin,LFP,Hydro,0.0,baseline,baseline
103,Benin,NCA,Hydro,-968.2326443645821,baseline,baseline
104,Benin,NMC111,Hydro,-2444.5431209198296,baseline,baseline
105,Benin,NMC523,Hydro,-2165.2008438959147,baseline,baseline
106,Benin,NMC622,Hydro,-3583.5010697915177,baseline,baseline
107,Benin,NMC811,Hydro,-5619.333912068922,baseline,baseline
108,Bermuda,LFP,Hydro,0.0,baseline,baseline
109,Bermuda,NCA,Hydro,-1284.1126367688034,baseline,baseline
110,Bermuda,NMC111,Hydro,-1764.1730758100803,baseline,baseline
111,Bermuda,NMC523,Hydro,-2276.8354966076668,baseline,baseline
112,Bermuda,NMC622,Hydro,-4885.553699600599,baseline,baseline
113,Bermuda,NMC811,Hydro,-18767.248587027763,baseline,baseline
114,Bolivia (Plurinational State of),LFP,Hydro,0.0,baseline,baseline
115,Bolivia (Plurinational State of),NCA,Hydro,-256.87850285279444,baseline,baseline
116,Bolivia (Plurinational State of),NMC111,Hydro,-581.3568112514607,baseline,baseline
117,Bolivia (Plurinational State of),NMC523,Hydro,-544.5261304270686,baseline,baseline
118,Bolivia (Plurinational State of),NMC622,Hydro,-962.6922376788078,baseline,baseline
119,Bolivia (Plurinational State of),NMC811,Hydro,-1625.905555764559,baseline,baseline
120,Bosnia Herzegovina,LFP,Hydro,0.0,baseline,baseline
121,Bosnia Herzegovina,NCA,Hydro,-822.5040286490532,baseline,baseline
122,Bosnia Herzegovina,NMC111,Hydro,-1680.3866302033966,baseline,baseline
123,Bosnia Herzegovina,NMC523,Hydro,-1657.3692634291424,baseline,baseline
124,Bosnia Herzegovina,NMC622,Hydro,-2800.0087980297117,baseline,baseline
125,Bosnia Herzegovina,NMC811,Hydro,-4164.528221329924,baseline,baseline
126,Botswana,LFP,Hydro,0.0,baseline,baseline
127,Botswana,NCA,Hydro,-499.11157720275,baseline,baseline
128,Botswana,NMC111,Hydro,-924.5431940020825,baseline,baseline
129,Botswana,NMC523,Hydro,-1005.8195899049363,baseline,baseline
130,Botswana,NMC622,Hydro,-1874.3044757427622,baseline,baseline
131,Botswana,NMC811,Hydro,-3569.777719993997,baseline,baseline
132,Brazil,LFP,Hydro,0.0,baseline,baseline
133,Brazil,NCA,Hydro,-19.519095604396,baseline,baseline
134,Brazil,NMC111,Hydro,-65.67242786376438,baseline,baseline
135,Brazil,NMC523,Hydro,-56.010731031165925,baseline,baseline
136,Brazil,NMC622,Hydro,-97.02157029818622,baseline,baseline
137,Brazil,NMC811,Hydro,-117.61873879825212,baseline,baseline
138,Brunei Darussalam,LFP,Hydro,0.0,baseline,baseline
139,Brunei Darussalam,NCA,Hydro,-14513.233538680961,baseline,baseline
140,Brunei Darussalam,NMC111,Hydro,-36375.09694747518,baseline,baseline
141,Brunei Darussalam,NMC523,Hydro,-37537.74316847956,baseline,baseline
142,Brunei Darussalam,NMC622,Hydro,-80767.53056511363,baseline,baseline
143,Brunei Darussalam,NMC811,Hydro,-128505.05021103477,baseline,baseline
144,Bulgaria,LFP,Hydro,-56978.23726049372,baseline,baseline
145,Bulgaria,NCA,Hydro,-1106.3387151084257,baseline,baseline
146,Bulgaria,NMC111,Hydro,-1586.0640912335714,baseline,baseline
147,Bulgaria,NMC523,Hydro,-1480.687664562648,baseline,baseline
148,Bulgaria,NMC622,Hydro,-2462.388416296634,baseline,baseline
149,Bulgaria,NMC811,Hydro,-3723.3545094431506,baseline,baseline
150,Burkina Faso,LFP,Hydro,0.0,baseline,baseline
151,Burkina Faso,NCA,Hydro,-692.5256311639502,baseline,baseline
152,Burkina Faso,NMC111,Hydro,-1286.725919278271,baseline,baseline
