,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,15684071.088574907,0.1008485134412852,155521.0935033395,baseline,baseline
1,Albania,3047504.904216443,0.9989571497758343,3050.686313121942,baseline,baseline
2,Algeria,11888905.966317272,24.314535905198728,488.9628990934303,baseline,baseline
3,Andorra,1453710.70930416,0.2297193299728053,6328.203680013578,baseline,baseline
4,Angola,7631798.669935814,6.321644522070921,1207.2489434182385,baseline,baseline
5,Argentina,22988809.81048148,116.54014376977113,197.26086708710972,baseline,baseline
6,Armenia,5005178.088815391,3.6024034596811925,1389.3996452186236,baseline,baseline
7,Aruba,5858502.163222354,2.081061580326,2815.15079544384,baseline,baseline
8,Australia,31315021.860871263,424.1372303296427,73.83228733901286,baseline,baseline
9,Austria,49996780.29226734,1148.420632398157,43.5352508321476,baseline,baseline
10,Azerbaijan,7653297.505732459,10.602990454855782,721.8055640357131,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,4701015.570231328,3.323303887452607,1414.5608495149595,baseline,baseline
13,Bangladesh,12824326.50944896,0.1668645421184985,76854.71309022496,baseline,baseline
14,Barbados,3608709.299231055,0.5047478449690962,7149.528888928695,baseline,baseline
15,Belarus,13491213.781704983,32.05378111043765,420.893052686126,baseline,baseline
16,Belgium,63553354.20017341,2085.5573552906258,30.473079073539623,baseline,baseline
17,Benin,6661248.516275483,3.918094937367454,1700.1243264286852,baseline,baseline
18,Bermuda,5548842.21976137,2.8080973840064565,1976.014881593797,baseline,baseline
19,Bolivia (Plurinational State of),14219001.52797707,28.602403160904665,497.12611377397764,baseline,baseline
20,Bosnia Herzegovina,4840255.905825813,3.5799859770621056,1352.0320852759153,baseline,baseline
21,Botswana,9560267.666290408,10.992649971769355,869.6963599170807,baseline,baseline
22,Brazil,41535549.97519393,648.9034382867271,64.0088301656384,baseline,baseline
23,Brunei Darussalam,25588166.389979023,0.96735989080478,26451.5477985048,baseline,baseline
24,Bulgaria,7194371.672335753,4.597125935176625,1564.9716309238634,baseline,baseline
25,Burkina Faso,8278626.202987465,7.0444642305794005,1175.196002422821,baseline,baseline
26,Burundi,7017224.358330818,4.7893743705665415,1465.1651375293807,baseline,baseline
27,C?te d'Ivoire,7504423.012344793,5.959378076347748,1259.2627814854027,baseline,baseline
28,Cabo Verde,1706334.4144132219,0.1118760056487423,15252.014089335737,baseline,baseline
29,Cambodia,34840224.91755594,10.657382186598031,3269.116590504612,baseline,baseline
