,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,43387297.33046761,1648.3990719964843,26.32086978665816,baseline,baseline
1,Belgium,63750358.57362864,4197.1823704736,15.188846456160828,baseline,baseline
2,Brazil,55296934.54147778,3322.8090743295024,16.641622586346145,baseline,baseline
3,Canada,61640828.37920898,4787.459664331645,12.87547733058851,baseline,baseline
4,China,89151588.4357088,108013.20086564208,0.825376784700647,baseline,baseline
5,Czechia,19912941.09888108,142.9075689166703,139.34140262712296,baseline,baseline
6,Finland,43294764.041822515,1424.3384807531943,30.3964012956584,baseline,baseline
7,France,107496672.04251602,17668.13023273544,6.0842132487424525,baseline,baseline
8,Germany,148314252.81931937,42535.666735744,3.486820924677935,baseline,baseline
9,Hungary,56022211.78517827,2871.6354167886,19.50881767847427,baseline,baseline
10,India,57951334.09268904,2938.675543420088,19.720221996758493,baseline,baseline
11,Italy,84912221.46973139,9343.883571457092,9.08746570099761,baseline,baseline
12,Japan,54746232.35953275,2961.624630436982,18.485202951413548,baseline,baseline
13,Korea,61268978.4296997,5188.785874021375,11.807960458814511,baseline,baseline
14,Netherlands,76354924.77281266,6907.881208486198,11.05330599475453,baseline,baseline
15,Norway,72184760.56717288,7040.181472177718,10.253252824865635,baseline,baseline
16,Poland,52687721.90690897,2508.983463132132,20.999629005579557,baseline,baseline
17,Romania,38895199.67530134,963.9302181208031,40.35063840111594,baseline,baseline
18,Russian Federation,55734156.24195181,1670.7000044552783,33.359763029463565,baseline,baseline
19,Serbia,23556486.51962269,227.36817763562968,103.60502848104491,baseline,baseline
20,Slovakia,38342883.35863387,948.7594447239429,40.413703991943244,baseline,baseline
21,Spain,82317067.28277077,8841.24961410621,9.310569305885666,baseline,baseline
22,Sweden,79448610.98858157,7630.762139914541,10.411622002081083,baseline,baseline
23,Switzerland,47133608.07052659,2206.1267427260486,21.364868644076594,baseline,baseline
24,Thailand,66286803.78744781,19014.406597690588,3.4861358121740564,baseline,baseline
25,Turkey,69650126.24897632,6692.00603321031,10.407959273097598,baseline,baseline
26,USA,120357125.76059745,48369.70361777389,2.4882750308267574,baseline,baseline
27,United Kingdom,89875763.24827658,13131.968481638083,6.844043478625945,baseline,baseline
28,Viet Nam,57877762.03749643,2999.9999999999995,19.292587345832146,baseline,baseline
