,country,total_netprofits,scrap,net_profit
0,Australia,-27878358.17145577,848.3990719964843,-32.8599583517358
1,Belgium,-30661079.772396006,4170.1823704736,-7.352455372092968
2,Brazil,-31629862.779629666,1297.8090743295022,-24.371738035481734
3,Canada,-23269027.239999734,4787.459664331645,-4.860412175033586
4,China,456646585.3084616,108013.20086564208,4.227692371384175
5,Czechia,-18783977.15488672,142.9075689166703,-131.44144356580367
6,Finland,-31981170.663971644,1400.3384807531943,-22.83817170172319
7,France,32607052.85270454,17668.13023273544,1.8455293470890501
8,Germany,164472461.53875837,38838.666735744,4.234760751645243
9,Hungary,-13568727.57695099,48.63541678859987,-278.9886151470485
10,India,-46865793.85997772,561.6755434200883,-83.43926384013103
11,Italy,-11575407.469708169,9248.883571457092,-1.251546457502281
12,Japan,-30686563.47388736,2961.624630436982,-10.36139528234529
13,Korea,282123645.93322796,48384.785874021385,5.830833821767618
14,Netherlands,-21981614.83353188,6907.881208486198,-3.1821066648522978
15,Norway,-18420723.286197696,6588.181472177718,-2.7960254835100558
16,Poland,-33043715.607260928,1514.983463132132,-21.81127148341616
17,Romania,-15073395.702556206,64.93021812080315,-232.14762153597025
18,Russian Federation,-44284820.87151423,1287.7000044552783,-34.390635022361096
19,Serbia,-12559622.704219744,45.36817763562968,-276.83771662796755
20,Slovakia,-20350903.79259459,180.7594447239428,-112.58556267239393
21,Spain,-28683347.280469887,4759.249614106209,-6.026863393643756
22,Sweden,-20530733.093448225,7630.762139914541,-2.690521957965021
23,Switzerland,-29822290.27474289,2206.1267427260486,-13.517940604759783
24,Thailand,-43674188.16784583,1377.4065976905883,-31.7075497105006
25,Turkey,-30385966.887742065,2126.0060332103108,-14.292512068678684
26,USA,267690420.86279374,47162.70361777389,5.675892184474154
27,United Kingdom,16289480.380566232,12970.968481638083,1.2558414896795016
28,Viet Nam,-33461332.828841545,2999.9999999999995,-11.153777609613849
