year,policy_scenario,source_iso3,destination_iso3,technology,recovered_lithium_t,scrap_t,route_recovered_lithium_t,route_scrap_t,technology_share_pct
2030,critical_route_policy,ABW,CHN,Hydro,0.4878850819194059,24.819339390129308,0.4878850819194059,24.819339390129308,100.0
2030,critical_route_policy,AGO,CHN,Hydro,0.2596146768518847,19.88820556117431,0.2596146768518847,19.88820556117431,100.0
2030,critical_route_policy,ALB,CHN,Hydro,2.030775683062248,148.42402354726005,2.030775683062248,148.42402354726005,100.0
2030,critical_route_policy,AND,CHN,Hydro,0.0260478404576516,2.001951646701532,0.0260478404576516,2.001951646701532,100.0
2030,critical_route_policy,ARE,CHN,Hydro,20.09208260385509,1190.823874604111,20.09208260385509,1190.823874604111,100.0
2030,critical_route_policy,ARG,CHN,Hydro,17.613694607852427,1353.5255744340511,17.613694607852427,1353.5255744340511,100.0
2030,critical_route_policy,ARM,CHN,Hydro,0.1786287002108778,7.141582894956569,0.1786287002108778,7.141582894956569,100.0
2030,critical_route_policy,AUS,AUS,Hydro,52.92292628445212,11000.0,52.92292628445212,11000.0,100.0
2030,critical_route_policy,AUS,KOR,Hydro,174.49271615715418,6646.687259594158,174.49271615715418,6646.687259594158,100.0
2030,critical_route_policy,AUT,KOR,Hydro,362.46238374822406,26486.995063529997,362.46238374822406,26486.995063529997,100.0
2030,critical_route_policy,AZE,CHN,Hydro,3.066692549256279,237.88480877750376,3.066692549256279,237.88480877750376,100.0
2030,critical_route_policy,BDI,CHN,Hydro,1.0144621912519038,78.14964393436138,1.0144621912519038,78.14964393436138,100.0
2030,critical_route_policy,BEL,BEL,Hydro,153.152142227672,9000.0,153.152142227672,9000.0,100.0
2030,critical_route_policy,BEL,KOR,Hydro,364.6458023791998,28841.795975447312,364.6458023791998,28841.795975447312,100.0
2030,critical_route_policy,BEN,CHN,Hydro,2.7596970995481125,214.1448733914073,2.7596970995481125,214.1448733914073,100.0
2030,critical_route_policy,BFA,CHN,Hydro,2.6865541884589907,208.37547168791065,2.6865541884589907,208.37547168791065,100.0
2030,critical_route_policy,BGD,CHN,Hydro,0.0137316012193491,1.057355941410688,0.0137316012193491,1.057355941410688,100.0
2030,critical_route_policy,BGR,CHN,Hydro,9.26140940476798,676.8918418869739,9.26140940476798,676.8918418869739,100.0
2030,critical_route_policy,BHR,CHN,Hydro,0.0513233458591921,3.9431108908774446,0.0513233458591921,3.9431108908774446,100.0
2030,critical_route_policy,BHS,CHN,Hydro,0.00010368152360900374,0.0080356430415915,0.00010368152360900374,0.0080356430415915,100.0
2030,critical_route_policy,BIH,CHN,Hydro,0.8031935169001737,62.31948442184624,0.8031935169001737,62.31948442184624,100.0
2030,critical_route_policy,BLR,CHN,Hydro,9.500649903393816,737.0331505967692,9.500649903393816,737.0331505967692,100.0
2030,critical_route_policy,BMU,CHN,Hydro,0.0313021886130075,0.9462929709559008,0.0313021886130075,0.9462929709559008,100.0
2030,critical_route_policy,BOL,CHN,Hydro,6.980888541360299,541.589465913574,6.980888541360299,541.589465913574,100.0
2030,critical_route_policy,BRA,BRA,Hydro,330.7875,10000.0,330.7875,10000.0,100.0
2030,critical_route_policy,BRA,IND,Hydro,4956.444546330301,224888.47594897597,4956.444546330301,224888.47594897597,100.0
2030,critical_route_policy,BRA,KOR,Hydro,728.874769146862,159320.00263119885,728.874769146862,159320.00263119885,100.0
2030,critical_route_policy,BRA,RUS,Hydro,0.0,39041.77430724946,0.0,39041.77430724946,
2030,critical_route_policy,BRA,THA,Hydro,0.0,33603.37185058427,0.0,33603.37185058427,
2030,critical_route_policy,BRB,CHN,Hydro,0.9015332460551002,69.96443951818505,0.9015332460551002,69.96443951818505,100.0
2030,critical_route_policy,BRN,CHN,Hydro,0.12466137392739769,9.648582455127254,0.12466137392739769,9.648582455127254,100.0
2030,critical_route_policy,BWA,CHN,Hydro,1.9253965922648373,149.2848677641601,1.9253965922648373,149.2848677641601,100.0
2030,critical_route_policy,CAN,CAN,Hydro,1041.5591249780339,80824.34208789561,1041.5591249780339,80824.34208789561,100.0
2030,critical_route_policy,CHE,CHE,Hydro,269.64575898247386,20923.953559190428,269.64575898247386,20923.953559190428,100.0
2030,critical_route_policy,CHL,CHN,Hydro,3.1928906471147047,247.74467141147056,3.1928906471147047,247.74467141147056,100.0
2030,critical_route_policy,CHN,CHN,Hydro,30732.050206555345,1815439.5866677614,30732.050206555345,1815439.5866677614,100.0
2030,critical_route_policy,CIV,CHN,Hydro,1.0854487379077518,83.84733796275725,1.0854487379077518,83.84733796275725,100.0
2030,critical_route_policy,CMR,CHN,Hydro,0.02602201379540631,1.89455515029836,0.02602201379540631,1.89455515029836,100.0
2030,critical_route_policy,COG,CHN,Hydro,0.0918650609473483,3.5458555319440253,0.0918650609473483,3.5458555319440253,100.0
2030,critical_route_policy,COL,CHN,Hydro,16.127960708705885,1250.8845985223147,16.127960708705885,1250.8845985223147,100.0
2030,critical_route_policy,COM,CHN,Hydro,0.0081498982050407,0.632384953677305,0.0081498982050407,0.632384953677305,100.0
2030,critical_route_policy,CPV,CHN,Hydro,0.0269509200626992,2.0859611473101696,0.0269509200626992,2.0859611473101696,100.0
2030,critical_route_policy,CRI,CHN,Hydro,4.2128399714384654,325.90245982428337,4.2128399714384654,325.90245982428337,100.0
2030,critical_route_policy,CYM,CHN,Hydro,0.0518973526927976,4.027266124648181,0.0518973526927976,4.027266124648181,100.0
2030,critical_route_policy,CYP,CHN,Hydro,4.882764094642915,356.8651134868235,4.882764094642915,356.8651134868235,100.0
2030,critical_route_policy,CZE,CZE,Hydro,0.0,1000.0,0.0,1000.0,
2030,critical_route_policy,CZE,KOR,Hydro,126.593353104981,8252.403041357735,126.593353104981,8252.403041357735,100.0
2030,critical_route_policy,DEU,DEU,Hydro,1561.6294799540951,185000.0,1561.6294799540951,185000.0,100.0
2030,critical_route_policy,DEU,KOR,Hydro,2477.1418930960645,110158.50131976762,2477.1418930960645,110158.50131976762,100.0
2030,critical_route_policy,DNK,KOR,Hydro,273.17207555968423,19963.523429962253,273.17207555968423,19963.523429962253,100.0
2030,critical_route_policy,DOM,CHN,Hydro,5.409682455419788,419.58547213543864,5.409682455419788,419.58547213543864,100.0
2030,critical_route_policy,DZA,CHN,Hydro,3.0453173696255633,234.28676272905244,3.0453173696255633,234.28676272905244,100.0
2030,critical_route_policy,ECU,CHN,Hydro,4.29107536658187,332.8393765637618,4.29107536658187,332.8393765637618,100.0
2030,critical_route_policy,EGY,IND,Hydro,17.311128034052174,1343.234085757142,17.311128034052174,1343.234085757142,100.0
2030,critical_route_policy,ESP,ESP,Hydro,1122.7730334508647,92000.0,1122.7730334508647,92000.0,100.0
2030,critical_route_policy,ESP,KOR,Hydro,244.33883719397744,7914.192987318491,244.33883719397744,7914.192987318491,100.0
2030,critical_route_policy,EST,CHN,Hydro,5.818671908566916,425.26727083277353,5.818671908566916,425.26727083277353,100.0
2030,critical_route_policy,ETH,CHN,Hydro,2.8530830275591206,220.68817122200392,2.8530830275591206,220.68817122200392,100.0
2030,critical_route_policy,FIN,FIN,Hydro,103.87977562629041,7000.000000000002,103.87977562629041,7000.000000000002,100.0
2030,critical_route_policy,FIN,KOR,Hydro,35.31664696986933,3170.750723504172,35.31664696986933,3170.750723504172,100.0
2030,critical_route_policy,FJI,CHN,Hydro,0.3585218959766761,14.391189121047427,0.3585218959766761,14.391189121047427,100.0
2030,critical_route_policy,FRA,FRA,Hydro,1036.3150481628118,89000.0,1036.3150481628118,89000.0,100.0
2030,critical_route_policy,FRA,KOR,Hydro,1642.4492942690101,106762.56591343848,1642.4492942690101,106762.56591343848,100.0
2030,critical_route_policy,GBR,GBR,Hydro,1454.4082462971974,126999.99999999999,1454.4082462971974,126999.99999999999,100.0
2030,critical_route_policy,GBR,KOR,Hydro,438.065819191794,19864.678344486747,438.065819191794,19864.678344486747,100.0
2030,critical_route_policy,GEO,CHN,Hydro,0.3427786960430338,26.582079099728805,0.3427786960430338,26.582079099728805,100.0
2030,critical_route_policy,GHA,CHN,Hydro,0.31970089431662085,28.977287655250336,0.31970089431662085,28.977287655250336,100.0
2030,critical_route_policy,GIN,CHN,Hydro,0.022140258202436,1.7305286119958816,0.022140258202436,1.7305286119958816,100.0
2030,critical_route_policy,GRC,KOR,Hydro,478.01148893521037,34939.923521962424,478.01148893521037,34939.923521962424,100.0
2030,critical_route_policy,GRD,CHN,Hydro,0.1921938627871805,14.913272196177994,0.1921938627871805,14.913272196177994,100.0
2030,critical_route_policy,GRL,CHN,Hydro,0.0064038075853813,0.49243228256680494,0.0064038075853813,0.49243228256680494,100.0
2030,critical_route_policy,GTM,CHN,Hydro,10.956708762935573,848.5417024292658,10.956708762935573,848.5417024292658,100.0
2030,critical_route_policy,GUY,CHN,Hydro,3.869103249446164,300.2424009192846,3.869103249446164,300.2424009192846,100.0
2030,critical_route_policy,HND,CHN,Hydro,1.5131643995036899,117.05359251136369,1.5131643995036899,117.05359251136369,100.0
2030,critical_route_policy,HRV,CHN,Hydro,7.649814937825724,559.1047819980948,7.649814937825724,559.1047819980948,100.0
2030,critical_route_policy,HUN,HUN,Hydro,37.411274749114654,2734.2804273124434,37.411274749114654,2734.2804273124434,100.0
2030,critical_route_policy,IDN,CHN,Hydro,199.86629723533514,15502.243124160617,199.86629723533514,15502.243124160617,100.0
2030,critical_route_policy,IND,IND,Hydro,292.1044137462397,22668.140457576126,292.1044137462397,22668.140457576126,100.0
2030,critical_route_policy,IRL,KOR,Hydro,63.44407231868116,4636.8974061317185,63.44407231868116,4636.8974061317185,100.0
2030,critical_route_policy,IRN,CHN,Hydro,1.0805387985449713,79.80538365867403,1.0805387985449713,79.80538365867403,100.0
2030,critical_route_policy,ISL,KOR,Hydro,11.894165126848897,921.4040388661083,11.894165126848897,921.4040388661083,100.0
2030,critical_route_policy,ISR,CHN,Hydro,280.933074887622,21799.260556010428,280.933074887622,21799.260556010428,100.0
2030,critical_route_policy,ITA,ITA,Hydro,0.0,90000.0,0.0,90000.0,
2030,critical_route_policy,ITA,KOR,Hydro,2781.7572751738007,113314.92554598386,2781.7572751738007,113314.92554598386,100.0
2030,critical_route_policy,JAM,CHN,Hydro,0.0324063357912431,0.9796723210896155,0.0324063357912431,0.9796723210896155,100.0
2030,critical_route_policy,JOR,CHN,Hydro,5.430616275529385,420.19991180623344,5.430616275529385,420.19991180623344,100.0
2030,critical_route_policy,JPN,JPN,Hydro,215.0571548948649,16683.113817897683,215.0571548948649,16683.113817897683,100.0
2030,critical_route_policy,KAZ,CHN,Hydro,10.518325494876764,811.9780017382318,10.518325494876764,811.9780017382318,100.0
2030,critical_route_policy,KEN,THA,Hydro,26.820612181628853,2081.1795614135135,26.820612181628853,2081.1795614135135,100.0
2030,critical_route_policy,KGZ,CHN,Hydro,0.0583527564089482,4.345252243465452,0.0583527564089482,4.345252243465452,100.0
2030,critical_route_policy,KHM,CHN,Hydro,3.360202907652922,260.4821757065232,3.360202907652922,260.4821757065232,100.0
2030,critical_route_policy,KIR,CHN,Hydro,0.010005556874356001,0.7759004111179528,0.010005556874356001,0.7759004111179528,100.0
2030,critical_route_policy,KOR,KOR,Hydro,970.4940797252937,75305.90842068812,970.4940797252937,75305.90842068812,100.0
2030,critical_route_policy,KWT,CHN,Hydro,0.2663511883688624,20.616943193814933,0.2663511883688624,20.616943193814933,100.0
2030,critical_route_policy,LAO,CHN,Hydro,9.728327622321315,754.9139779050738,9.728327622321315,754.9139779050738,100.0
2030,critical_route_policy,LBN,CHN,Hydro,12.775595071648294,991.3807006660692,12.775595071648294,991.3807006660692,100.0
2030,critical_route_policy,LCA,CHN,Hydro,0.0733480235176478,5.670065799300402,0.0733480235176478,5.670065799300402,100.0
2030,critical_route_policy,LKA,CHN,Hydro,80.99541029050567,6285.289199439168,80.99541029050567,6285.289199439168,100.0
2030,critical_route_policy,LSO,CHN,Hydro,0.4786912227032103,37.13568751887812,0.4786912227032103,37.13568751887812,100.0
2030,critical_route_policy,LTU,CHN,Hydro,11.04089346742371,806.9423193972799,11.04089346742371,806.9423193972799,100.0
2030,critical_route_policy,LUX,KOR,Hydro,10.014340877890717,731.9105790113268,10.014340877890717,731.9105790113268,100.0
2030,critical_route_policy,LVA,CHN,Hydro,6.637288275542524,485.0974710262416,6.637288275542524,485.0974710262416,100.0
2030,critical_route_policy,MAR,CHN,Hydro,5.040514969209612,390.8901045217784,5.040514969209612,390.8901045217784,100.0
2030,critical_route_policy,MDA,CHN,Hydro,1.3793251170175813,106.99751721687664,1.3793251170175813,106.99751721687664,100.0
2030,critical_route_policy,MDG,CHN,Hydro,1.1691187136602061,90.64642686306038,1.1691187136602061,90.64642686306038,100.0
2030,critical_route_policy,MDV,CHN,Hydro,0.4267740446579345,32.973247556954284,0.4267740446579345,32.973247556954284,100.0
2030,critical_route_policy,MEX,KOR,Hydro,66.57777025091274,5166.242844981432,66.57777025091274,5166.242844981432,100.0
2030,critical_route_policy,MKD,CHN,Hydro,0.8130944948308653,62.84097603234315,0.8130944948308653,62.84097603234315,100.0
2030,critical_route_policy,MLI,CHN,Hydro,0.3112652727635186,24.123352066884728,0.3112652727635186,24.123352066884728,100.0
2030,critical_route_policy,MLT,CHN,Hydro,2.6262060492074966,191.94036391424856,2.6262060492074966,191.94036391424856,100.0
2030,critical_route_policy,MMR,CHN,Hydro,10.975389531290126,851.5388512299063,10.975389531290126,851.5388512299063,100.0
2030,critical_route_policy,MNG,CHN,Hydro,1.066677096338608,82.50359598878575,1.066677096338608,82.50359598878575,100.0
2030,critical_route_policy,MUS,CHN,Hydro,1.9708562503587554,152.852942603957,1.9708562503587554,152.852942603957,100.0
2030,critical_route_policy,MWI,CHN,Hydro,5.2227274501928935,404.7610889927746,5.2227274501928935,404.7610889927746,100.0
2030,critical_route_policy,MYS,CHN,Hydro,0.1725309570322216,13.319689433349982,0.1725309570322216,13.319689433349982,100.0
2030,critical_route_policy,NAM,CHN,Hydro,2.039702027618495,158.17561222880846,2.039702027618495,158.17561222880846,100.0
2030,critical_route_policy,NCL,CHN,Hydro,0.001314807569113397,0.1017188150863644,0.001314807569113397,0.1017188150863644,100.0
2030,critical_route_policy,NER,CHN,Hydro,1.0650268088349666,82.61521109402906,1.0650268088349666,82.61521109402906,100.0
2030,critical_route_policy,NGA,IND,Hydro,83.62733498850426,6488.69750186722,83.62733498850426,6488.69750186722,100.0
2030,critical_route_policy,NIC,CHN,Hydro,3.4766591308152424,269.70415510553255,3.4766591308152424,269.70415510553255,100.0
