year,policy_scenario,destination_iso3,Hydro,Direct,Pyro,destination_recovered_lithium_t,destination_scrap_t,dominant_technology,direct_capable_observed,hydro_dominated_observed,reference_destination_recovered_lithium_t,reference_destination_scrap_t,reference_dominant_technology,reference_direct_share_pct,reference_hydro_share_pct,reference_pyro_share_pct,destination_recovered_li_delta_vs_reference_t,destination_scrap_delta_vs_reference_t,shift_from_reference_direct_capable_to_current_hydro_dominated
2030,critical_route_policy,FRA,100.0,0.0,0.0,1036.3150481628118,89000.0,Hydro,False,True,1712.2061493677375,89000.0,Hydro,0.0,100.0,0.0,-675.8911012049257,0.0,False
2030,critical_route_policy,GBR,100.0,0.0,0.0,1454.4082462971974,126999.99999999999,Hydro,False,True,1317.0492202965902,127000.0,Hydro,0.0,100.0,0.0,137.35902600060717,-1.4551915228366852e-11,False
2030,critical_route_policy,HUN,100.0,0.0,0.0,37.411274749114654,2734.2804273124434,Hydro,False,True,37.411274749114654,2734.280427312443,Hydro,0.0,100.0,0.0,0.0,4.547473508864641e-13,False
2030,critical_route_policy,IND,100.0,0.0,0.0,5408.915350957552,260000.0,Hydro,False,True,919.4742580956239,259999.99999999988,Hydro,0.0,100.0,0.0,4489.441092861928,1.1641532182693481e-10,False
2030,critical_route_policy,ITA,0.0,0.0,0.0,0.0,90000.0,Direct,False,False,2523.4082297266873,90000.0,Hydro,0.0,100.0,0.0,-2523.4082297266873,0.0,False
2030,critical_route_policy,JPN,100.0,0.0,0.0,808.7483760504771,37277.83372939973,Hydro,False,True,215.05715489486485,16683.11381789768,Hydro,0.0,100.0,0.0,593.6912211556122,20594.719911502052,False
2030,critical_route_policy,KOR,100.0,0.0,0.0,12144.60452684283,811565.0442615029,Hydro,False,True,970.4940797252937,75305.90842068812,Hydro,0.0,100.0,0.0,11174.110447117537,736259.1358408148,False
2030,critical_route_policy,NLD,100.0,0.0,0.0,566.5702002548845,28000.0,Hydro,False,True,192.6967459954844,28000.0,Hydro,0.0,100.0,0.0,373.8734542594001,0.0,False
2030,critical_route_policy,NOR,100.0,0.0,0.0,187.86808136517973,14563.628634489778,Hydro,False,True,187.86808136517973,14563.628634489778,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,critical_route_policy,POL,100.0,0.0,0.0,937.7771043525595,71000.0,Hydro,False,True,950.7489817980809,71000.0,Hydro,0.0,100.0,0.0,-12.971877445521386,0.0,False
2030,critical_route_policy,ROM,0.0,0.0,0.0,0.0,1000.0,Direct,False,False,24.085776114632854,1000.0,Hydro,0.0,100.0,0.0,-24.085776114632854,0.0,False
2030,critical_route_policy,RUS,100.0,0.0,0.0,115.36702711044575,48000.0,Hydro,False,True,642.7319365337598,48000.0,Hydro,0.0,100.0,0.0,-527.3649094233141,0.0,False
2030,critical_route_policy,SVK,100.0,0.0,0.0,29.200512818918682,1000.0,Hydro,False,True,30.449628599085102,1000.0,Hydro,0.0,100.0,0.0,-1.24911578016642,0.0,False
2030,critical_route_policy,SWE,100.0,0.0,0.0,489.1338298357177,35733.22133192576,Hydro,False,True,489.13382983571756,35733.22133192575,Hydro,0.0,100.0,0.0,1.1368683772161603e-13,7.275957614183426e-12,False
2030,critical_route_policy,THA,100.0,0.0,0.0,185.72632162195708,47999.99999999999,Hydro,False,True,729.3893729894518,48000.0,Hydro,0.0,100.0,0.0,-543.6630513674947,-7.275957614183426e-12,False
2030,critical_route_policy,TUR,100.0,0.0,0.0,49.936124107790874,10000.0,Hydro,False,True,49.936124107790874,10000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,critical_route_policy,USA,100.0,0.0,0.0,6252.6435866509455,539000.0,Hydro,False,True,6344.43447194625,539000.0,Hydro,0.0,100.0,0.0,-91.79088529530418,0.0,False
2030,critical_route_policy,VNM,100.0,0.0,0.0,110.2625,5000.0,Hydro,False,True,0.0,5000.0,Direct,0.0,0.0,0.0,110.2625,0.0,False
2030,critical_route_policy,YUG,100.0,0.0,0.0,4.153942827247619,322.0265151822132,Hydro,False,True,4.153942827247618,322.0265151822132,Hydro,0.0,100.0,0.0,8.881784197001252e-16,0.0,False
2030,current_policy,AUS,100.0,0.0,0.0,62.558014169243314,11000.0,Hydro,False,True,61.35681957939812,11000.0,Hydro,0.0,100.0,0.0,1.2011945898451941,0.0,False
2030,current_policy,BEL,100.0,0.0,0.0,200.80288141151257,9000.0,Hydro,False,True,216.40982368099384,9000.0,Hydro,0.0,100.0,0.0,-15.606942269481266,0.0,False
2030,current_policy,BRA,100.0,0.0,0.0,242.5775,10000.0,Hydro,False,True,308.73500000000007,10000.0,Hydro,0.0,100.0,0.0,-66.15750000000008,0.0,False
2030,current_policy,CAN,100.0,0.0,0.0,1041.5591249780339,80824.34208789561,Hydro,False,True,1041.5591249780339,80824.34208789561,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,current_policy,CHE,100.0,0.0,0.0,269.64575898247386,20923.953559190428,Hydro,False,True,269.64575898247386,20923.953559190428,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,current_policy,CHN,100.0,0.0,0.0,32286.181515151173,2105944.679767106,Hydro,False,True,42967.51324564399,2674650.5734128556,Hydro,0.0,100.0,0.0,-10681.331730492817,-568705.8936457494,False
2030,current_policy,CZE,100.0,0.0,0.0,30.8735,1000.0,Hydro,False,True,32.77269451035252,1000.0,Hydro,0.0,100.0,0.0,-1.8991945103525225,0.0,False
2030,current_policy,DEU,100.0,0.0,0.0,1773.0422937023347,185000.00000000003,Hydro,False,True,2842.9576583425655,185000.0,Hydro,0.0,100.0,0.0,-1069.9153646402308,2.9103830456733704e-11,False
2030,current_policy,ESP,100.0,0.0,0.0,1365.8048994005521,92000.0,Hydro,False,True,1367.1118706448422,92000.0,Hydro,0.0,100.0,0.0,-1.3069712442900254,0.0,False
2030,current_policy,FIN,100.0,0.0,0.0,47.0010691896335,7000.0,Hydro,False,True,42.38381314502119,7000.0,Hydro,0.0,100.0,0.0,4.617256044612304,0.0,False
2030,current_policy,FRA,0.0,0.0,0.0,0.0,89000.0,Direct,False,False,1712.2061493677375,89000.0,Hydro,0.0,100.0,0.0,-1712.2061493677375,0.0,False
2030,current_policy,GBR,100.0,0.0,0.0,1892.4740654889915,127000.0,Hydro,False,True,1317.0492202965902,127000.0,Hydro,0.0,100.0,0.0,575.4248451924013,0.0,False
2030,current_policy,HUN,100.0,0.0,0.0,37.411274749114654,2734.2804273124434,Hydro,False,True,37.411274749114654,2734.280427312443,Hydro,0.0,100.0,0.0,0.0,4.547473508864641e-13,False
2030,current_policy,IND,100.0,0.0,0.0,5935.71681315189,259999.99999999988,Hydro,False,True,919.4742580956239,259999.99999999988,Hydro,0.0,100.0,0.0,5016.242555056267,0.0,False
2030,current_policy,ITA,100.0,0.0,0.0,824.0438986011947,90000.0,Hydro,False,True,2523.4082297266873,90000.0,Hydro,0.0,100.0,0.0,-1699.3643311254928,0.0,False
2030,current_policy,JPN,100.0,0.0,0.0,215.05715489486488,16683.11381789768,Hydro,False,True,215.05715489486485,16683.11381789768,Hydro,0.0,100.0,0.0,2.842170943040401e-14,0.0,False
2030,current_policy,KOR,100.0,0.0,0.0,10747.436305363895,644011.8020664377,Hydro,False,True,970.4940797252937,75305.90842068812,Hydro,0.0,100.0,0.0,9776.942225638602,568705.8936457495,False
2030,current_policy,NLD,100.0,0.0,0.0,604.4714368192326,28000.0,Hydro,False,True,192.6967459954844,28000.0,Hydro,0.0,100.0,0.0,411.7746908237482,0.0,False
2030,current_policy,NOR,100.0,0.0,0.0,187.86808136517973,14563.628634489778,Hydro,False,True,187.86808136517973,14563.628634489778,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,current_policy,POL,100.0,0.0,0.0,998.3125324316597,71000.0,Hydro,False,True,950.7489817980809,71000.0,Hydro,0.0,100.0,0.0,47.56355063357887,0.0,False
2030,current_policy,ROM,0.0,0.0,0.0,0.0,1000.0,Direct,False,False,24.085776114632854,1000.0,Hydro,0.0,100.0,0.0,-24.085776114632854,0.0,False
2030,current_policy,RUS,100.0,0.0,0.0,168.98144683960206,48000.000000000015,Hydro,False,True,642.7319365337598,48000.0,Hydro,0.0,100.0,0.0,-473.75048969415775,1.4551915228366852e-11,False
2030,current_policy,SVK,100.0,0.0,0.0,31.886808704814847,1000.0,Hydro,False,True,30.449628599085102,1000.0,Hydro,0.0,100.0,0.0,1.4371801057297446,0.0,False
2030,current_policy,SWE,100.0,0.0,0.0,489.13382983571756,35733.22133192576,Hydro,False,True,489.13382983571756,35733.22133192575,Hydro,0.0,100.0,0.0,0.0,7.275957614183426e-12,False
2030,current_policy,THA,100.0,0.0,0.0,543.5010554969111,47999.99999999999,Hydro,False,True,729.3893729894518,48000.0,Hydro,0.0,100.0,0.0,-185.88831749254064,-7.275957614183426e-12,False
2030,current_policy,TUR,100.0,0.0,0.0,35.98289297473923,10000.0,Hydro,False,True,49.936124107790874,10000.0,Hydro,0.0,100.0,0.0,-13.953231133051645,0.0,False
2030,current_policy,USA,100.0,0.0,0.0,6344.43447194625,539000.0,Hydro,False,True,6344.43447194625,539000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,current_policy,VNM,100.0,0.0,0.0,110.2625,5000.0,Hydro,False,True,0.0,5000.0,Direct,0.0,0.0,0.0,110.2625,0.0,False
2030,current_policy,YUG,100.0,0.0,0.0,4.153942827247618,322.0265151822132,Hydro,False,True,4.153942827247618,322.0265151822132,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,AUS,100.0,0.0,0.0,61.35681957939812,11000.0,Hydro,False,True,61.35681957939812,11000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,BEL,100.0,0.0,0.0,216.40982368099384,9000.0,Hydro,False,True,216.40982368099384,9000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,BRA,100.0,0.0,0.0,308.73500000000007,10000.0,Hydro,False,True,308.73500000000007,10000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,CAN,100.0,0.0,0.0,1041.5591249780339,80824.34208789561,Hydro,False,True,1041.5591249780339,80824.34208789561,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,CHE,100.0,0.0,0.0,269.64575898247386,20923.953559190428,Hydro,False,True,269.64575898247386,20923.953559190428,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,CHN,100.0,0.0,0.0,42967.51324564399,2674650.5734128556,Hydro,False,True,42967.51324564399,2674650.5734128556,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,CZE,100.0,0.0,0.0,32.77269451035252,1000.0,Hydro,False,True,32.77269451035252,1000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,DEU,100.0,0.0,0.0,2842.9576583425655,185000.0,Hydro,False,True,2842.9576583425655,185000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,ESP,100.0,0.0,0.0,1367.1118706448422,92000.0,Hydro,False,True,1367.1118706448422,92000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,FIN,100.0,0.0,0.0,42.38381314502119,7000.0,Hydro,False,True,42.38381314502119,7000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,FRA,100.0,0.0,0.0,1712.2061493677375,89000.0,Hydro,False,True,1712.2061493677375,89000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,GBR,100.0,0.0,0.0,1317.0492202965902,127000.0,Hydro,False,True,1317.0492202965902,127000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,HUN,100.0,0.0,0.0,37.411274749114654,2734.280427312443,Hydro,False,True,37.411274749114654,2734.280427312443,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,IND,100.0,0.0,0.0,919.4742580956239,259999.99999999988,Hydro,False,True,919.4742580956239,259999.99999999988,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,ITA,100.0,0.0,0.0,2523.4082297266873,90000.0,Hydro,False,True,2523.4082297266873,90000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,JPN,100.0,0.0,0.0,215.05715489486485,16683.11381789768,Hydro,False,True,215.05715489486485,16683.11381789768,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,KOR,100.0,0.0,0.0,970.4940797252937,75305.90842068812,Hydro,False,True,970.4940797252937,75305.90842068812,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,NLD,100.0,0.0,0.0,192.6967459954844,28000.0,Hydro,False,True,192.6967459954844,28000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,NOR,100.0,0.0,0.0,187.86808136517973,14563.628634489778,Hydro,False,True,187.86808136517973,14563.628634489778,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,POL,100.0,0.0,0.0,950.7489817980809,71000.0,Hydro,False,True,950.7489817980809,71000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,ROM,100.0,0.0,0.0,24.085776114632854,1000.0,Hydro,False,True,24.085776114632854,1000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,RUS,100.0,0.0,0.0,642.7319365337598,48000.0,Hydro,False,True,642.7319365337598,48000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,SVK,100.0,0.0,0.0,30.449628599085102,1000.0,Hydro,False,True,30.449628599085102,1000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,SWE,100.0,0.0,0.0,489.13382983571756,35733.22133192575,Hydro,False,True,489.13382983571756,35733.22133192575,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,THA,100.0,0.0,0.0,729.3893729894518,48000.0,Hydro,False,True,729.3893729894518,48000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,TUR,100.0,0.0,0.0,49.936124107790874,10000.0,Hydro,False,True,49.936124107790874,10000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,USA,100.0,0.0,0.0,6344.43447194625,539000.0,Hydro,False,True,6344.43447194625,539000.0,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,reference_policy,VNM,0.0,0.0,0.0,0.0,5000.0,Direct,False,False,0.0,5000.0,Direct,0.0,0.0,0.0,0.0,0.0,False
2030,reference_policy,YUG,100.0,0.0,0.0,4.153942827247618,322.0265151822132,Hydro,False,True,4.153942827247618,322.0265151822132,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,route_access_open,AUS,100.0,0.0,0.0,151.67355260381453,11000.0,Hydro,False,True,61.35681957939812,11000.0,Hydro,0.0,100.0,0.0,90.31673302441641,0.0,False
2030,route_access_open,BEL,100.0,0.0,0.0,153.62919079751546,9000.0,Hydro,False,True,216.40982368099384,9000.0,Hydro,0.0,100.0,0.0,-62.780632883478376,0.0,False
2030,route_access_open,BRA,100.0,0.0,0.0,198.1465072990229,10000.0,Hydro,False,True,308.73500000000007,10000.0,Hydro,0.0,100.0,0.0,-110.58849270097718,0.0,False
2030,route_access_open,CAN,100.0,0.0,0.0,1041.5591249780339,80824.34208789561,Hydro,False,True,1041.5591249780339,80824.34208789561,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,route_access_open,CHE,100.0,0.0,0.0,269.64575898247386,20923.953559190428,Hydro,False,True,269.64575898247386,20923.953559190428,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,route_access_open,CHN,100.0,0.0,0.0,37852.99787778198,2674650.573412856,Hydro,False,True,42967.51324564399,2674650.5734128556,Hydro,0.0,100.0,0.0,-5114.515367862012,4.656612873077393e-10,False
2030,route_access_open,CZE,100.0,0.0,0.0,30.8735,1000.0,Hydro,False,True,32.77269451035252,1000.0,Hydro,0.0,100.0,0.0,-1.8991945103525225,0.0,False
2030,route_access_open,DEU,100.0,0.0,0.0,1773.0422937023347,185000.00000000003,Hydro,False,True,2842.9576583425655,185000.0,Hydro,0.0,100.0,0.0,-1069.9153646402308,2.9103830456733704e-11,False
2030,route_access_open,ESP,100.0,0.0,0.0,1105.3202593655803,91999.99999999999,Hydro,False,True,1367.1118706448422,92000.0,Hydro,0.0,100.0,0.0,-261.7916112792618,-1.4551915228366852e-11,False
2030,route_access_open,FIN,100.0,0.0,0.0,54.820415712925666,7000.0,Hydro,False,True,42.38381314502119,7000.0,Hydro,0.0,100.0,0.0,12.436602567904472,0.0,False
2030,route_access_open,FRA,100.0,0.0,0.0,2446.613838576117,89000.0,Hydro,False,True,1712.2061493677375,89000.0,Hydro,0.0,100.0,0.0,734.4076892083795,0.0,False
2030,route_access_open,GBR,100.0,0.0,0.0,1892.4740654889915,127000.0,Hydro,False,True,1317.0492202965902,127000.0,Hydro,0.0,100.0,0.0,575.4248451924013,0.0,False
2030,route_access_open,HUN,100.0,0.0,0.0,37.411274749114654,2734.2804273124434,Hydro,False,True,37.411274749114654,2734.280427312443,Hydro,0.0,100.0,0.0,0.0,4.547473508864641e-13,False
2030,route_access_open,IND,100.0,0.0,0.0,5792.9893105806295,259999.99999999983,Hydro,False,True,919.4742580956239,259999.99999999988,Hydro,0.0,100.0,0.0,4873.515052485006,-5.820766091346741e-11,False
2030,route_access_open,ITA,100.0,0.0,0.0,2394.2337070031303,90000.0,Hydro,False,True,2523.4082297266873,90000.0,Hydro,0.0,100.0,0.0,-129.17452272355695,0.0,False
2030,route_access_open,JPN,100.0,0.0,0.0,215.05715489486488,16683.11381789768,Hydro,False,True,215.05715489486485,16683.11381789768,Hydro,0.0,100.0,0.0,2.842170943040401e-14,0.0,False
2030,route_access_open,KOR,100.0,0.0,0.0,970.4940797252937,75305.90842068812,Hydro,False,True,970.4940797252937,75305.90842068812,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,route_access_open,NLD,100.0,0.0,0.0,605.0224316273309,28000.0,Hydro,False,True,192.6967459954844,28000.0,Hydro,0.0,100.0,0.0,412.32568563184645,0.0,False
2030,route_access_open,NOR,100.0,0.0,0.0,187.86808136517973,14563.628634489778,Hydro,False,True,187.86808136517973,14563.628634489778,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,route_access_open,POL,100.0,0.0,0.0,998.3125324316597,71000.0,Hydro,False,True,950.7489817980809,71000.0,Hydro,0.0,100.0,0.0,47.56355063357887,0.0,False
2030,route_access_open,ROM,100.0,0.0,0.0,22.413206688787106,1000.0,Hydro,False,True,24.085776114632854,1000.0,Hydro,0.0,100.0,0.0,-1.6725694258457473,0.0,False
2030,route_access_open,RUS,100.0,0.0,0.0,608.3142311770783,48000.0,Hydro,False,True,642.7319365337598,48000.0,Hydro,0.0,100.0,0.0,-34.417705356681495,0.0,False
2030,route_access_open,SVK,100.0,0.0,0.0,22.610162393693777,1000.0,Hydro,False,True,30.449628599085102,1000.0,Hydro,0.0,100.0,0.0,-7.839466205391325,0.0,False
2030,route_access_open,SWE,100.0,0.0,0.0,489.1338298357177,35733.22133192576,Hydro,False,True,489.13382983571756,35733.22133192575,Hydro,0.0,100.0,0.0,1.1368683772161603e-13,7.275957614183426e-12,False
2030,route_access_open,THA,100.0,0.0,0.0,714.0695664715677,48000.0,Hydro,False,True,729.3893729894518,48000.0,Hydro,0.0,100.0,0.0,-15.319806517884103,0.0,False
2030,route_access_open,TUR,100.0,0.0,0.0,95.38908476523659,10000.0,Hydro,False,True,49.936124107790874,10000.0,Hydro,0.0,100.0,0.0,45.452960657445715,0.0,False
2030,route_access_open,USA,100.0,0.0,0.0,6252.6435866509455,539000.0,Hydro,False,True,6344.43447194625,539000.0,Hydro,0.0,100.0,0.0,-91.79088529530418,0.0,False
2030,route_access_open,VNM,100.0,0.0,0.0,110.2625,5000.0,Hydro,False,True,0.0,5000.0,Direct,0.0,0.0,0.0,110.2625,0.0,False
2030,route_access_open,YUG,100.0,0.0,0.0,4.153942827247618,322.0265151822132,Hydro,False,True,4.153942827247618,322.0265151822132,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,strict_policy,AUS,100.0,0.0,0.0,105.27761248216343,11000.0,Hydro,False,True,61.35681957939812,11000.0,Hydro,0.0,100.0,0.0,43.920792902765314,0.0,False
2030,strict_policy,BEL,0.0,0.0,0.0,0.0,9000.0,Direct,False,False,216.40982368099384,9000.0,Hydro,0.0,100.0,0.0,-216.40982368099384,0.0,False
2030,strict_policy,BRA,100.0,0.0,0.0,220.525,10000.0,Hydro,False,True,308.73500000000007,10000.0,Hydro,0.0,100.0,0.0,-88.21000000000006,0.0,False
2030,strict_policy,CAN,100.0,0.0,0.0,1041.5591249780339,80824.34208789561,Hydro,False,True,1041.5591249780339,80824.34208789561,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,strict_policy,CHE,100.0,0.0,0.0,269.64575898247386,20923.953559190428,Hydro,False,True,269.64575898247386,20923.953559190428,Hydro,0.0,100.0,0.0,0.0,0.0,False
2030,strict_policy,CHN,100.0,0.0,0.0,30732.050206555345,1815439.5866677614,Hydro,False,True,42967.51324564399,2674650.5734128556,Hydro,0.0,100.0,0.0,-12235.463039088645,-859210.9867450942,False
2030,strict_policy,CZE,100.0,0.0,0.0,22.0525,1000.0,Hydro,False,True,32.77269451035252,1000.0,Hydro,0.0,100.0,0.0,-10.720194510352524,0.0,False
2030,strict_policy,DEU,100.0,0.0,0.0,1162.221283885092,185000.0,Hydro,False,True,2842.9576583425655,185000.0,Hydro,0.0,100.0,0.0,-1680.7363744574736,0.0,False
2030,strict_policy,ESP,100.0,0.0,0.0,1192.584129792001,92000.0,Hydro,False,True,1367.1118706448422,92000.0,Hydro,0.0,100.0,0.0,-174.52774085284113,0.0,False
2030,strict_policy,FIN,100.0,0.0,0.0,42.83491937767558,7000.000000000001,Hydro,False,True,42.38381314502119,7000.0,Hydro,0.0,100.0,0.0,0.4511062326543893,9.094947017729282e-13,False
2030,strict_policy,FRA,100.0,0.0,0.0,2352.4861932145127,89000.0,Hydro,False,True,1712.2061493677375,89000.0,Hydro,0.0,100.0,0.0,640.2800438467752,0.0,False
2030,strict_policy,GBR,100.0,0.0,0.0,1381.3129043854326,127000.0,Hydro,False,True,1317.0492202965902,127000.0,Hydro,0.0,100.0,0.0,64.26368408884241,0.0,False
2030,strict_policy,HUN,100.0,0.0,0.0,37.411274749114654,2734.2804273124434,Hydro,False,True,37.411274749114654,2734.280427312443,Hydro,0.0,100.0,0.0,0.0,4.547473508864641e-13,False
2030,strict_policy,IND,100.0,0.0,0.0,4053.1929501704103,259999.9999999999,Hydro,False,True,919.4742580956239,259999.99999999988,Hydro,0.0,100.0,0.0,3133.7186920747863,2.9103830456733704e-11,False
2030,strict_policy,ITA,100.0,0.0,0.0,1253.4161998146938,90000.0,Hydro,False,True,2523.4082297266873,90000.0,Hydro,0.0,100.0,0.0,-1269.9920299119935,0.0,False
2030,strict_policy,JPN,100.0,0.0,0.0,1145.949867110802,131200.00898368037,Hydro,False,True,215.05715489486485,16683.11381789768,Hydro,0.0,100.0,0.0,930.8927122159371,114516.89516578268,False
2030,strict_policy,KOR,100.0,0.0,0.0,11068.677514009629,819999.9999999999,Hydro,False,True,970.4940797252937,75305.90842068812,Hydro,0.0,100.0,0.0,10098.183434284336,744694.0915793118,False
2030,strict_policy,NLD,100.0,0.0,0.0,180.97654885238057,28000.0,Hydro,False,True,192.6967459954844,28000.0,Hydro,0.0,100.0,0.0,-11.720197143103832,0.0,False
2030,strict_policy,NOR,100.0,0.0,0.0,187.86808136517976,14563.628634489778,Hydro,False,True,187.86808136517973,14563.628634489778,Hydro,0.0,100.0,0.0,2.842170943040401e-14,0.0,False
2030,strict_policy,POL,100.0,0.0,0.0,998.3125324316597,71000.0,Hydro,False,True,950.7489817980809,71000.0,Hydro,0.0,100.0,0.0,47.56355063357887,0.0,False
2030,strict_policy,ROM,100.0,0.0,0.0,24.202342704624247,1000.0,Hydro,False,True,24.085776114632854,1000.0,Hydro,0.0,100.0,0.0,0.11656658999139324,0.0,False
2030,strict_policy,RUS,100.0,0.0,0.0,889.1944244749253,48000.00000000001,Hydro,False,True,642.7319365337598,48000.0,Hydro,0.0,100.0,0.0,246.46248794116548,7.275957614183426e-12,False
2030,strict_policy,SVK,0.0,0.0,0.0,0.0,1000.0,Direct,False,False,30.449628599085102,1000.0,Hydro,0.0,100.0,0.0,-30.449628599085102,0.0,False
2030,strict_policy,SWE,100.0,0.0,0.0,489.1338298357177,35733.22133192576,Hydro,False,True,489.13382983571756,35733.22133192575,Hydro,0.0,100.0,0.0,1.1368683772161603e-13,7.275957614183426e-12,False
2030,strict_policy,THA,100.0,0.0,0.0,797.7949031841611,48000.0,Hydro,False,True,729.3893729894518,48000.0,Hydro,0.0,100.0,0.0,68.40553019470929,0.0,False
2030,strict_policy,TUR,100.0,0.0,0.0,157.33997193062157,10000.0,Hydro,False,True,49.936124107790874,10000.0,Hydro,0.0,100.0,0.0,107.4038478228307,0.0,False
2030,strict_policy,USA,100.0,0.0,0.0,6681.0010513623665,539000.0,Hydro,False,True,6344.43447194625,539000.0,Hydro,0.0,100.0,0.0,336.56657941611684,0.0,False
2030,strict_policy,VNM,0.0,0.0,0.0,0.0,5000.0,Direct,False,False,0.0,5000.0,Direct,0.0,0.0,0.0,0.0,0.0,False
