year,policy_scenario,destination_iso3,technology,scrap_t,recovered_lithium_t,route_count,destination_recovered_lithium_t,destination_scrap_t,technology_share_pct
2030,current_policy,SWE,Hydro,35733.22133192576,489.13382983571756,1,489.13382983571756,35733.22133192576,100.0
2030,current_policy,THA,Hydro,47999.99999999999,543.5010554969111,25,543.5010554969111,47999.99999999999,100.0
2030,current_policy,TUR,Hydro,10000.0,35.98289297473923,1,35.98289297473923,10000.0,100.0
2030,current_policy,USA,Hydro,539000.0,6344.43447194625,1,6344.43447194625,539000.0,100.0
2030,current_policy,VNM,Hydro,5000.0,110.2625,1,110.2625,5000.0,100.0
2030,current_policy,YUG,Hydro,322.0265151822132,4.153942827247618,1,4.153942827247618,322.0265151822132,100.0
2030,reference_policy,AUS,Hydro,11000.0,61.35681957939812,1,61.35681957939812,11000.0,100.0
2030,reference_policy,BEL,Hydro,9000.0,216.40982368099384,1,216.40982368099384,9000.0,100.0
2030,reference_policy,BRA,Hydro,10000.0,308.73500000000007,1,308.73500000000007,10000.0,100.0
2030,reference_policy,CAN,Hydro,80824.34208789561,1041.5591249780339,1,1041.5591249780339,80824.34208789561,100.0
2030,reference_policy,CHE,Hydro,20923.953559190428,269.64575898247386,1,269.64575898247386,20923.953559190428,100.0
2030,reference_policy,CHN,Hydro,2674650.5734128556,42967.51324564399,76,42967.51324564399,2674650.5734128556,100.0
2030,reference_policy,CZE,Hydro,1000.0,32.77269451035252,1,32.77269451035252,1000.0,100.0
2030,reference_policy,DEU,Hydro,185000.0,2842.9576583425655,1,2842.9576583425655,185000.0,100.0
2030,reference_policy,ESP,Hydro,92000.0,1367.1118706448422,1,1367.1118706448422,92000.0,100.0
2030,reference_policy,FIN,Hydro,7000.0,42.38381314502119,1,42.38381314502119,7000.0,100.0
2030,reference_policy,FRA,Hydro,89000.0,1712.2061493677375,1,1712.2061493677375,89000.0,100.0
2030,reference_policy,GBR,Hydro,127000.0,1317.0492202965902,1,1317.0492202965902,127000.0,100.0
2030,reference_policy,HUN,Hydro,2734.280427312443,37.411274749114654,1,37.411274749114654,2734.280427312443,100.0
2030,reference_policy,IND,Hydro,259999.99999999988,919.4742580956239,41,919.4742580956239,259999.99999999988,100.0
2030,reference_policy,ITA,Hydro,90000.0,2523.4082297266873,1,2523.4082297266873,90000.0,100.0
2030,reference_policy,JPN,Hydro,16683.11381789768,215.05715489486485,1,215.05715489486485,16683.11381789768,100.0
2030,reference_policy,KOR,Hydro,75305.90842068812,970.4940797252937,1,970.4940797252937,75305.90842068812,100.0
2030,reference_policy,NLD,Hydro,28000.0,192.6967459954844,1,192.6967459954844,28000.0,100.0
2030,reference_policy,NOR,Hydro,14563.628634489778,187.86808136517973,1,187.86808136517973,14563.628634489778,100.0
2030,reference_policy,POL,Hydro,71000.0,950.7489817980809,1,950.7489817980809,71000.0,100.0
2030,reference_policy,ROM,Hydro,1000.0,24.085776114632854,1,24.085776114632854,1000.0,100.0
2030,reference_policy,RUS,Hydro,48000.0,642.7319365337598,9,642.7319365337598,48000.0,100.0
2030,reference_policy,SVK,Hydro,1000.0,30.449628599085102,1,30.449628599085102,1000.0,100.0
2030,reference_policy,SWE,Hydro,35733.22133192575,489.13382983571756,1,489.13382983571756,35733.22133192575,100.0
2030,reference_policy,THA,Hydro,48000.0,729.3893729894518,26,729.3893729894518,48000.0,100.0
2030,reference_policy,TUR,Hydro,10000.0,49.936124107790874,1,49.936124107790874,10000.0,100.0
2030,reference_policy,USA,Hydro,539000.0,6344.43447194625,1,6344.43447194625,539000.0,100.0
2030,reference_policy,VNM,Hydro,5000.0,0.0,1,0.0,5000.0,
2030,reference_policy,YUG,Hydro,322.0265151822132,4.153942827247618,1,4.153942827247618,322.0265151822132,100.0
2030,route_access_open,AUS,Hydro,11000.0,151.67355260381453,1,151.67355260381453,11000.0,100.0
2030,route_access_open,BEL,Hydro,9000.0,153.62919079751546,1,153.62919079751546,9000.0,100.0
2030,route_access_open,BRA,Hydro,10000.0,198.1465072990229,1,198.1465072990229,10000.0,100.0
2030,route_access_open,CAN,Hydro,80824.34208789561,1041.5591249780339,1,1041.5591249780339,80824.34208789561,100.0
2030,route_access_open,CHE,Hydro,20923.953559190428,269.64575898247386,1,269.64575898247386,20923.953559190428,100.0
2030,route_access_open,CHN,Hydro,2674650.573412856,37852.99787778198,76,37852.99787778198,2674650.573412856,100.0
2030,route_access_open,CZE,Hydro,1000.0,30.8735,1,30.8735,1000.0,100.0
2030,route_access_open,DEU,Hydro,185000.00000000003,1773.0422937023347,1,1773.0422937023347,185000.00000000003,100.0
2030,route_access_open,ESP,Hydro,91999.99999999999,1105.3202593655803,1,1105.3202593655803,91999.99999999999,100.0
2030,route_access_open,FIN,Hydro,7000.0,54.820415712925666,1,54.820415712925666,7000.0,100.0
2030,route_access_open,FRA,Hydro,89000.0,2446.613838576117,1,2446.613838576117,89000.0,100.0
2030,route_access_open,GBR,Hydro,127000.0,1892.4740654889915,1,1892.4740654889915,127000.0,100.0
2030,route_access_open,HUN,Hydro,2734.2804273124434,37.411274749114654,1,37.411274749114654,2734.2804273124434,100.0
2030,route_access_open,IND,Hydro,259999.99999999983,5792.9893105806295,41,5792.9893105806295,259999.99999999983,100.0
2030,route_access_open,ITA,Hydro,90000.0,2394.2337070031303,1,2394.2337070031303,90000.0,100.0
2030,route_access_open,JPN,Hydro,16683.11381789768,215.05715489486488,1,215.05715489486488,16683.11381789768,100.0
2030,route_access_open,KOR,Hydro,75305.90842068812,970.4940797252937,1,970.4940797252937,75305.90842068812,100.0
2030,route_access_open,NLD,Hydro,28000.0,605.0224316273309,1,605.0224316273309,28000.0,100.0
2030,route_access_open,NOR,Hydro,14563.628634489778,187.86808136517973,1,187.86808136517973,14563.628634489778,100.0
2030,route_access_open,POL,Hydro,71000.0,998.3125324316597,1,998.3125324316597,71000.0,100.0
2030,route_access_open,ROM,Hydro,1000.0,22.413206688787106,1,22.413206688787106,1000.0,100.0
2030,route_access_open,RUS,Hydro,48000.0,608.3142311770783,9,608.3142311770783,48000.0,100.0
2030,route_access_open,SVK,Hydro,1000.0,22.610162393693777,1,22.610162393693777,1000.0,100.0
2030,route_access_open,SWE,Hydro,35733.22133192576,489.1338298357177,1,489.1338298357177,35733.22133192576,100.0
2030,route_access_open,THA,Hydro,48000.0,714.0695664715677,26,714.0695664715677,48000.0,100.0
2030,route_access_open,TUR,Hydro,10000.0,95.38908476523659,1,95.38908476523659,10000.0,100.0
2030,route_access_open,USA,Hydro,539000.0,6252.6435866509455,1,6252.6435866509455,539000.0,100.0
2030,route_access_open,VNM,Hydro,5000.0,110.2625,1,110.2625,5000.0,100.0
2030,route_access_open,YUG,Hydro,322.0265151822132,4.153942827247618,1,4.153942827247618,322.0265151822132,100.0
2030,strict_policy,AUS,Hydro,11000.0,105.27761248216343,1,105.27761248216343,11000.0,100.0
2030,strict_policy,BEL,Hydro,9000.0,0.0,1,0.0,9000.0,
2030,strict_policy,BRA,Hydro,10000.0,220.525,1,220.525,10000.0,100.0
2030,strict_policy,CAN,Hydro,80824.34208789561,1041.5591249780339,1,1041.5591249780339,80824.34208789561,100.0
2030,strict_policy,CHE,Hydro,20923.953559190428,269.64575898247386,1,269.64575898247386,20923.953559190428,100.0
2030,strict_policy,CHN,Hydro,1815439.5866677614,30732.050206555345,1,30732.050206555345,1815439.5866677614,100.0
2030,strict_policy,CZE,Hydro,1000.0,22.0525,1,22.0525,1000.0,100.0
2030,strict_policy,DEU,Hydro,185000.0,1162.221283885092,1,1162.221283885092,185000.0,100.0
2030,strict_policy,ESP,Hydro,92000.0,1192.584129792001,1,1192.584129792001,92000.0,100.0
2030,strict_policy,FIN,Hydro,7000.000000000001,42.83491937767558,1,42.83491937767558,7000.000000000001,100.0
2030,strict_policy,FRA,Hydro,89000.0,2352.4861932145127,1,2352.4861932145127,89000.0,100.0
2030,strict_policy,GBR,Hydro,127000.0,1381.3129043854326,1,1381.3129043854326,127000.0,100.0
2030,strict_policy,HUN,Hydro,2734.2804273124434,37.411274749114654,1,37.411274749114654,2734.2804273124434,100.0
2030,strict_policy,IND,Hydro,259999.9999999999,4053.1929501704103,42,4053.1929501704103,259999.9999999999,100.0
2030,strict_policy,ITA,Hydro,90000.0,1253.4161998146938,1,1253.4161998146938,90000.0,100.0
2030,strict_policy,JPN,Hydro,131200.00898368037,1145.949867110802,39,1145.949867110802,131200.00898368037,100.0
2030,strict_policy,KOR,Hydro,819999.9999999999,11068.677514009629,29,11068.677514009629,819999.9999999999,100.0
2030,strict_policy,NLD,Hydro,28000.0,180.97654885238057,1,180.97654885238057,28000.0,100.0
2030,strict_policy,NOR,Hydro,14563.628634489778,187.86808136517976,1,187.86808136517976,14563.628634489778,100.0
2030,strict_policy,POL,Hydro,71000.0,998.3125324316597,1,998.3125324316597,71000.0,100.0
2030,strict_policy,ROM,Hydro,1000.0,24.202342704624247,1,24.202342704624247,1000.0,100.0
2030,strict_policy,RUS,Hydro,48000.00000000001,889.1944244749253,20,889.1944244749253,48000.00000000001,100.0
2030,strict_policy,SVK,Hydro,1000.0,0.0,1,0.0,1000.0,
2030,strict_policy,SWE,Hydro,35733.22133192576,489.1338298357177,1,489.1338298357177,35733.22133192576,100.0
2030,strict_policy,THA,Hydro,48000.0,797.7949031841611,24,797.7949031841611,48000.0,100.0
2030,strict_policy,TUR,Hydro,10000.0,157.33997193062157,1,157.33997193062157,10000.0,100.0
2030,strict_policy,USA,Hydro,539000.0,6681.0010513623665,1,6681.0010513623665,539000.0,100.0
2030,strict_policy,VNM,Hydro,5000.0,0.0,1,0.0,5000.0,
2030,strict_policy,YUG,Hydro,322.0265151822132,4.153942827247618,1,4.153942827247618,322.0265151822132,100.0
2040,critical_route_policy,AUS,Hydro,116655.39146521644,1562.0507491814901,1,1562.0507491814901,116655.39146521644,100.0
2040,critical_route_policy,BEL,Hydro,47156.99191770065,670.346745177979,1,670.346745177979,47156.99191770065,100.0
2040,critical_route_policy,BRA,Hydro,95625.28779139444,0.0,1,0.0,95625.28779139444,
2040,critical_route_policy,CAN,Hydro,1145595.4605979314,15339.867786995093,1,15339.867786995093,1145595.4605979314,100.0
2040,critical_route_policy,CHE,Hydro,31695.778878448138,424.372768314959,1,424.372768314959,31695.778878448138,100.0
2040,critical_route_policy,CHN,Hydro,20651975.833895076,351485.12425155216,117,351485.12425155216,20651975.833895076,100.0
2040,critical_route_policy,CZE,Hydro,9562.528779139444,240.3069738541898,1,240.3069738541898,9562.528779139444,100.0
2040,critical_route_policy,DEU,Hydro,313785.0045035479,4460.708352185689,1,4460.708352185689,313785.0045035479,100.0
2040,critical_route_policy,ESP,Hydro,164730.8693416901,2341.844890685389,1,2341.844890685389,164730.8693416901,100.0
2040,critical_route_policy,FIN,Hydro,41615.975925611725,591.61995119636,1,591.61995119636,41615.975925611725,100.0
2040,critical_route_policy,FRA,Hydro,254663.73861082748,3620.155444448098,1,3620.155444448098,254663.73861082748,100.0
2040,critical_route_policy,GBR,Hydro,249487.60802103434,3340.417398647268,1,3340.417398647268,249487.60802103434,100.0
2040,critical_route_policy,HUN,Hydro,43477.134196626954,618.0963489551326,1,618.0963489551326,43477.134196626954,100.0
2040,critical_route_policy,IND,Hydro,5871392.670391617,77172.63751656938,1,77172.63751656938,5871392.670391617,100.0
2040,critical_route_policy,ITA,Hydro,197854.5289553171,2812.768801568557,1,2812.768801568557,197854.5289553171,100.0
2040,critical_route_policy,JPN,Hydro,432151.226656404,10422.881545883203,3,10422.881545883203,432151.226656404,100.0
2040,critical_route_policy,KOR,Hydro,5663523.106692288,75538.63349458342,19,75538.63349458342,5663523.106692288,100.0
2040,critical_route_policy,NLD,Hydro,72072.28753755771,1024.432599525441,1,1024.432599525441,72072.28753755771,100.0
2040,critical_route_policy,NOR,Hydro,21610.904015367058,289.0297564717278,1,289.0297564717278,21610.904015367058,100.0
2040,critical_route_policy,POL,Hydro,141532.5852294567,2012.0739578602727,1,2012.0739578602727,141532.5852294567,100.0
2040,critical_route_policy,ROM,Hydro,9562.528779139444,241.0378816713784,1,241.0378816713784,9562.528779139444,100.0
2040,critical_route_policy,RUS,Hydro,564189.1979692272,11099.62351645731,2,11099.62351645731,564189.1979692272,100.0
2040,critical_route_policy,SVK,Hydro,9562.528779139444,272.5356201453733,1,272.5356201453733,9562.528779139444,100.0
2040,critical_route_policy,SWE,Hydro,47400.1552933355,673.7614629371761,1,673.7614629371761,47400.1552933355,100.0
2040,critical_route_policy,THA,Hydro,564189.1979692271,7138.200481726305,3,7138.200481726305,564189.1979692271,100.0
2040,critical_route_policy,TUR,Hydro,95625.28779139445,2201.6591367556725,1,2201.6591367556725,95625.28779139445,100.0
2040,critical_route_policy,USA,Hydro,7057146.23900491,82861.90240029691,1,82861.90240029691,7057146.23900491,100.0
2040,critical_route_policy,VNM,Hydro,57375.17267483666,882.5763815193869,1,882.5763815193869,57375.17267483666,100.0
2040,critical_route_policy,YUG,Hydro,2731.4005119115573,36.57371832905679,1,36.57371832905679,2731.4005119115573,100.0
2040,current_policy,AUS,Hydro,116655.39146521644,1562.0507491814901,1,1562.0507491814901,116655.39146521644,100.0
2040,current_policy,BEL,Hydro,47156.99191770065,670.346745177979,1,670.346745177979,47156.99191770065,100.0
2040,current_policy,BRA,Hydro,95625.28779139444,2191.253469739804,1,2191.253469739804,95625.28779139444,100.0
2040,current_policy,CAN,Hydro,1145595.4605979314,15339.867786995095,1,15339.867786995095,1145595.4605979314,100.0
2040,current_policy,CHE,Hydro,31695.778878448138,424.372768314959,1,424.372768314959,31695.778878448138,100.0
2040,current_policy,CHN,Hydro,25718585.68551526,424825.38703929156,103,424825.38703929156,25718585.68551526,100.0
2040,current_policy,CZE,Hydro,9562.528779139444,284.86295106617445,1,284.86295106617445,9562.528779139444,100.0
2040,current_policy,DEU,Hydro,313785.0045035479,4460.708352185689,1,4460.708352185689,313785.0045035479,100.0
2040,current_policy,ESP,Hydro,164730.8693416901,2341.844890685389,1,2341.844890685389,164730.8693416901,100.0
2040,current_policy,FIN,Hydro,41615.975925611725,591.61995119636,1,591.61995119636,41615.975925611725,100.0
2040,current_policy,FRA,Hydro,254663.73861082748,3620.155444448098,1,3620.155444448098,254663.73861082748,100.0
2040,current_policy,GBR,Hydro,249487.60802103434,3340.417398647268,1,3340.417398647268,249487.60802103434,100.0
2040,current_policy,HUN,Hydro,43477.134196626954,618.0963489551326,1,618.0963489551326,43477.134196626954,100.0
2040,current_policy,IND,Hydro,5871392.670391617,75778.91158923425,1,75778.91158923425,5871392.670391617,100.0
2040,current_policy,ITA,Hydro,197854.5289553171,2812.768801568557,1,2812.768801568557,197854.5289553171,100.0
2040,current_policy,JPN,Hydro,98447.84155570791,1318.073471849223,1,1318.073471849223,98447.84155570791,100.0
2040,current_policy,KOR,Hydro,930616.6401728035,15411.540169208594,13,15411.540169208594,930616.6401728035,100.0
2040,current_policy,NLD,Hydro,72072.28753755771,1024.432599525441,1,1024.432599525441,72072.28753755771,100.0
2040,current_policy,NOR,Hydro,21610.904015367058,289.0297564717278,1,289.0297564717278,21610.904015367058,100.0
2040,current_policy,POL,Hydro,141532.5852294567,2012.0739578602727,1,2012.0739578602727,141532.5852294567,100.0
2040,current_policy,ROM,Hydro,9562.528779139444,240.4628819364093,1,240.4628819364093,9562.528779139444,100.0
2040,current_policy,RUS,Hydro,564189.1979692274,4480.257239926093,14,4480.257239926093,564189.1979692274,100.0
2040,current_policy,SVK,Hydro,9562.528779139444,0.0,1,0.0,9562.528779139444,
2040,current_policy,SWE,Hydro,47400.1552933355,673.7614629371761,1,673.7614629371761,47400.1552933355,100.0
2040,current_policy,THA,Hydro,564189.1979692272,7555.339207616429,13,7555.339207616429,564189.1979692272,100.0
2040,current_policy,TUR,Hydro,95625.28779139445,1181.9946835337967,1,1181.9946835337967,95625.28779139445,100.0
2040,current_policy,USA,Hydro,7057146.23900491,85896.81685445076,1,85896.81685445076,7057146.23900491,100.0
2040,current_policy,VNM,Hydro,57375.172674836664,392.2196431615938,1,392.2196431615938,57375.172674836664,100.0
2040,current_policy,YUG,Hydro,2731.4005119115573,36.57371832905679,1,36.57371832905679,2731.4005119115573,100.0
2040,reference_policy,AUS,Hydro,116655.39146521644,1562.0507491814906,1,1562.0507491814906,116655.39146521644,100.0
2040,reference_policy,BEL,Hydro,47156.99191770066,670.3467451779791,1,670.3467451779791,47156.99191770066,100.0
2040,reference_policy,BRA,Hydro,95625.28779139444,2191.253469739804,1,2191.253469739804,95625.28779139444,100.0
2040,reference_policy,CAN,Hydro,1145595.4605979314,15339.867786995092,1,15339.867786995092,1145595.4605979314,100.0
2040,reference_policy,CHE,Hydro,31695.778878448138,424.372768314959,1,424.372768314959,31695.778878448138,100.0
2040,reference_policy,CHN,Hydro,26487783.10987564,435805.68562057405,114,435805.68562057405,26487783.10987564,100.0
2040,reference_policy,CZE,Hydro,9562.528779139444,328.6880204609705,1,328.6880204609705,9562.528779139444,100.0
2040,reference_policy,DEU,Hydro,313785.0045035479,4460.708352185689,1,4460.708352185689,313785.0045035479,100.0
2040,reference_policy,ESP,Hydro,164730.8693416901,2341.844890685389,1,2341.844890685389,164730.8693416901,100.0
2040,reference_policy,FIN,Hydro,41615.975925611725,591.6199511963601,1,591.6199511963601,41615.975925611725,100.0
2040,reference_policy,FRA,Hydro,254663.73861082748,3620.1554444480985,1,3620.1554444480985,254663.73861082748,100.0
2040,reference_policy,GBR,Hydro,249487.60802103434,3340.4173986472683,1,3340.4173986472683,249487.60802103434,100.0
2040,reference_policy,HUN,Hydro,43477.13419662696,618.0963489551328,1,618.0963489551328,43477.13419662696,100.0
2040,reference_policy,IND,Hydro,5871392.670391617,76824.20603473557,1,76824.20603473557,5871392.670391617,100.0
2040,reference_policy,ITA,Hydro,197854.5289553171,2812.768801568557,1,2812.768801568557,197854.5289553171,100.0
2040,reference_policy,JPN,Hydro,98447.84155570791,1318.0734718492229,1,1318.0734718492229,98447.84155570791,100.0
2040,reference_policy,KOR,Hydro,161419.21581241902,2161.397694205358,1,2161.397694205358,161419.21581241902,100.0
2040,reference_policy,NLD,Hydro,72072.28753755771,1024.432599525441,1,1024.432599525441,72072.28753755771,100.0
2040,reference_policy,NOR,Hydro,21610.904015367058,289.0297564717278,1,289.0297564717278,21610.904015367058,100.0
2040,reference_policy,POL,Hydro,141532.58522945666,2012.073957860272,1,2012.073957860272,141532.58522945666,100.0
2040,reference_policy,ROM,Hydro,9562.528779139444,325.81302178612486,1,325.81302178612486,9562.528779139444,100.0
2040,reference_policy,RUS,Hydro,564189.1979692271,7867.663641361482,15,7867.663641361482,564189.1979692271,100.0
2040,reference_policy,SVK,Hydro,9562.528779139444,267.91639078235687,1,267.91639078235687,9562.528779139444,100.0
2040,reference_policy,SWE,Hydro,47400.1552933355,673.7614629371761,1,673.7614629371761,47400.1552933355,100.0
2040,reference_policy,THA,Hydro,564189.1979692272,7555.760921220315,13,7555.760921220315,564189.1979692272,100.0
2040,reference_policy,TUR,Hydro,95625.28779139445,1181.9946835337967,1,1181.9946835337967,95625.28779139445,100.0
2040,reference_policy,USA,Hydro,7057146.239004909,82861.87004451067,1,82861.87004451067,7057146.239004909,100.0
2040,reference_policy,VNM,Hydro,57375.17267483666,866.7961862549456,1,866.7961862549456,57375.17267483666,100.0
2040,reference_policy,YUG,Hydro,2731.4005119115573,36.57371832905679,1,36.57371832905679,2731.4005119115573,100.0
2040,route_access_open,AUS,Hydro,116655.39146521645,1562.05074918149,1,1562.05074918149,116655.39146521645,100.0
2040,route_access_open,BEL,Hydro,47156.99191770067,670.3467451779792,1,670.3467451779792,47156.99191770067,100.0
2040,route_access_open,BRA,Hydro,95625.28779139444,2191.253469739804,1,2191.253469739804,95625.28779139444,100.0
2040,route_access_open,CAN,Hydro,1145595.4605979314,15339.867786995092,1,15339.867786995092,1145595.4605979314,100.0
2040,route_access_open,CHE,Hydro,31695.778878448138,424.37276831495905,1,424.37276831495905,31695.778878448138,100.0
2040,route_access_open,CHN,Hydro,26487783.10987564,433925.38359177334,114,433925.38359177334,26487783.10987564,100.0
2040,route_access_open,CZE,Hydro,9562.528779139444,242.4996973057555,1,242.4996973057555,9562.528779139444,100.0
2040,route_access_open,DEU,Hydro,313785.0045035479,4460.708352185688,1,4460.708352185688,313785.0045035479,100.0
2040,route_access_open,ESP,Hydro,164730.8693416901,2341.844890685389,1,2341.844890685389,164730.8693416901,100.0
2040,route_access_open,FIN,Hydro,41615.975925611725,591.6199511963601,1,591.6199511963601,41615.975925611725,100.0
2040,route_access_open,FRA,Hydro,254663.73861082748,3620.155444448098,1,3620.155444448098,254663.73861082748,100.0
2040,route_access_open,GBR,Hydro,249487.60802103434,3340.4173986472683,1,3340.4173986472683,249487.60802103434,100.0
2040,route_access_open,HUN,Hydro,43477.134196626954,618.0963489551328,1,618.0963489551328,43477.134196626954,100.0
2040,route_access_open,IND,Hydro,5871392.670391617,76824.20603473557,1,76824.20603473557,5871392.670391617,100.0
2040,route_access_open,ITA,Hydro,197854.5289553171,2812.7688015685567,1,2812.7688015685567,197854.5289553171,100.0
2040,route_access_open,JPN,Hydro,98447.84155570791,1318.0734718492229,1,1318.0734718492229,98447.84155570791,100.0
2040,route_access_open,KOR,Hydro,161419.21581241902,2161.397694205358,1,2161.397694205358,161419.21581241902,100.0
2040,route_access_open,NLD,Hydro,72072.28753755771,1024.432599525441,1,1024.432599525441,72072.28753755771,100.0
2040,route_access_open,NOR,Hydro,21610.904015367058,289.0297564717278,1,289.0297564717278,21610.904015367058,100.0
2040,route_access_open,POL,Hydro,141532.58522945666,2012.073957860272,1,2012.073957860272,141532.58522945666,100.0
2040,route_access_open,ROM,Hydro,9562.528779139444,284.86295106617445,1,284.86295106617445,9562.528779139444,100.0
2040,route_access_open,RUS,Hydro,564189.1979692271,7776.403934884819,15,7776.403934884819,564189.1979692271,100.0
2040,route_access_open,SVK,Hydro,9562.528779139444,116.81287257997589,1,116.81287257997589,9562.528779139444,100.0
2040,route_access_open,SWE,Hydro,47400.1552933355,673.7614629371761,1,673.7614629371761,47400.1552933355,100.0
