,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-415129.2273499472,0.6710875738315795,-618.5917360677144
1,Albania,-3603620.482202257,30.583624762607762,-117.82842976180265
2,Algeria,-7409942.821010785,157.8241110728571,-46.950638724586874
3,Andorra,-659992.4658261505,1.5503389577070397,-425.70849590355596
4,Angola,-3266869.688176056,34.13667050425152,-95.69971646090052
5,Argentina,-16728844.976000592,1026.4410420315062,-16.297911220396337
6,Armenia,-2911280.352196043,26.45982844762992,-110.02642583107202
7,Aruba,-2950518.7365576727,21.77696627496735,-135.4880518848623
8,Australia,-17630954.136850208,3881.9764334705596,-4.541746823817734
9,Austria,-3556508.9957877006,10957.675902251422,-0.3245678214535403
10,Azerbaijan,-6852213.551160303,131.883949714256,-51.95638715709173
11,Bahamas,-18369.39744779302,0.004257025557121827,-4315.078028381056
12,Bahrain,-2171730.162377896,15.703493128319193,-138.29599214848986
13,Bangladesh,-500297.3291896892,0.9705626591381821,-515.4714376029382
14,Barbados,-1591652.5697840827,6.380620659482248,-249.45105730721133
15,Belarus,-11580448.895193022,437.74891474994115,-26.454546213571344
16,Belgium,-191374154.28557986,15742.037404494647,-12.156886009617722
17,Benin,-2696390.3512761816,22.706448702338506,-118.74998096899601
18,Bermuda,-2040688.2739972167,12.36525731517036,-165.03403220680178
19,Bolivia (Plurinational State of),-11189552.452497805,353.5712851822506,-31.647231891950945
20,Bosnia Herzegovina,-3964935.897681537,45.35736540723393,-87.4154806409717
21,Botswana,-6343226.177011143,112.55514294613135,-56.35660895608296
22,Brazil,-145787440.43711257,20410.872744269414,-7.142636293102364
23,Brunei Darussalam,-1877726.5540217687,10.025613383863492,-187.29293481873367
24,Bulgaria,-7856401.514472043,140.13241863947832,-56.064125566007505
25,Burkina Faso,-6507154.35994071,116.5541792289001,-55.82943831779164
26,Burundi,-3948781.29990151,40.633586384228586,-97.18023072248872
27,C?te d'Ivoire,-4361771.661265032,51.800448072690365,-84.20335776138963
28,Cabo Verde,-595342.7149282612,1.108323983796054,-537.1558530107674
29,Cambodia,-6891864.405686147,131.41637714342008,-52.442964533748885
30,Cameroon,-1258302.5181222518,5.765595735236675,-218.24327890907858
