,country,total_netprofits,scrap_sum,net_profit
0,Australia,-33391706.14618558,3881.9764334705606,-8.601728196565263
1,Belgium,-29377315.746910594,8000.0,-3.672164468363824
2,Brazil,-7316314.960798778,10000.0,-0.7316314960798779
3,Canada,46065943.675706536,19456.930682118335,2.3675853313309534
4,Czechia,-35881080.260356046,1000.0,-35.88108026035604
5,Finland,-37107647.3667376,4718.918231143652,-7.863591939745137
6,France,317981847.4562473,71000.0,4.478617569806301
7,Germany,800396781.5658336,146992.13175881887,5.445167520116691
8,Hungary,-27260468.451498687,334.2672487522761,-81.5529147807756
9,India,-34561724.71852879,3389.1655219586733,-10.19770928702084
10,Italy,244575376.0317697,61612.86660557175,3.969550347291459
11,Japan,29386371.46340586,15871.42957655027,1.8515264375947365
12,Korea,486477829.5518248,77106.96726466787,6.309129340828579
13,Netherlands,32059166.585708164,21257.81525954465,1.5081120140656863
14,Norway,14532956.203896608,14333.160674127043,1.0139393909209584
15,Poland,-18946861.04509613,11519.293637543533,-1.6447936515260593
16,Romania,-31134606.270473063,527.6634377641989,-59.004668586468235
17,Russian Federation,-32222849.451052383,3843.5901593541053,-8.38352897033831
18,Serbia,-19625186.387011476,140.1806105720913,-139.99929310422533
19,Slovakia,-36040195.8290783,1000.0000000000002,-36.04019582907829
20,Spain,226173603.8810587,56033.93231756441,4.0363685810814
21,Sweden,34105586.94203422,21711.46127317948,1.570856356138746
22,Switzerland,-19293298.56322173,8613.608987554437,-2.239862360956723
23,Thailand,-31946238.55451193,3989.5909571617135,-8.007396973157173
24,Turkey,-22735217.034423873,6802.489181779802,-3.342190840276417
25,USA,1034445111.3352168,177538.2172115197,5.826605266080683
26,United Kingdom,254811098.82775268,52150.80016071595,4.8860438965938675
27,Viet Nam,-31151520.587415174,4000.0,-7.7878801468537935
