,country,total_costs,scrap_sum,unit_cost
0,Australia,62938153.52539131,5972.976433470561,10.53715082026893
1,Belgium,79650293.76482877,8000.0,9.956286720603597
2,Brazil,80609840.48751014,10000.0,8.060984048751015
3,Canada,114490513.07748534,19456.930682118335,5.884304927020505
4,Czechia,25317102.290845968,1000.0,25.317102290845966
5,Finland,59147811.44084836,4845.918231143652,12.20569737655051
6,France,261997685.3180912,71000.0,3.690108243916778
7,Germany,390996991.58030033,146999.13175881887,2.6598591903373157
8,Hungary,110379204.66846217,15439.267248752276,7.149251508512003
9,India,85030423.71515468,10863.165521958674,7.82740754002829
10,Italy,257510499.08139348,69999.86660557175,3.678728425760979
11,Japan,62943364.536100864,7330.429576550267,8.586586076408675
12,Korea,105721718.30651996,23070.96726466828,4.582457124302111
13,Netherlands,136389737.13881353,21999.81525954465,6.199585566048817
14,Norway,133134360.2674028,22598.16067412704,5.891380373263309
15,Poland,101006864.57021941,12855.293637543533,7.857219556248146
16,Romania,24922478.678175956,999.6634377641988,24.930869467344355
17,Russian Federation,54763196.80528371,4825.590159354105,11.348497281545693
18,Serbia,25291869.270663068,999.1806105720912,25.31261015581752
19,Slovakia,25341614.568955675,1000.0000000000002,25.34161456895567
20,Spain,181828420.2933864,37559.93231756441,4.8410209783140825
21,Sweden,134721967.76787385,21711.46127317948,6.205108263914879
22,Switzerland,77616772.76976515,8747.608987554437,8.872912915997224
23,Thailand,168547985.765423,38995.590957161716,4.322231863355526
24,Turkey,81590015.46021919,9999.489181779802,8.159418343977551
25,USA,346558349.5934811,164689.21721151966,2.104317182759917
26,United Kingdom,227080069.25307083,61886.80016071595,3.6692811498309625
27,Viet Nam,49019394.86789057,4000.0,12.254848716972642
