,country,total_costs,scrap_sum,unit_cost
0,Australia,100154541.91067165,5972.976433470561,16.767945265854244
1,Belgium,121152852.12956041,8000.0,15.144106516195052
2,Brazil,117774530.3141525,10000.0,11.777453031415249
3,Canada,149037591.66533,19456.930682118335,7.659871646780407
4,Czechia,52766932.508050464,1000.0,52.766932508050466
5,Finland,97353799.9941797,4845.918231143652,20.08985611199715
6,France,291122136.84788156,71000.0,4.100311786589881
7,Germany,390712073.5536025,146999.13175881887,2.6579209610206602
8,Hungary,153306377.4136283,15439.267248752276,9.929640762324247
9,India,124205698.1527883,10863.165521958674,11.433656046363316
10,Italy,285662799.7677482,69999.86660557173,4.080904916253233
11,Japan,99793892.85849638,7330.429576550267,13.613648670431651
12,Korea,135379213.3075428,23070.96726466828,5.867947006923608
13,Netherlands,179888739.70884266,21999.81525954465,8.176829559093578
14,Norway,175151884.21983868,22598.16067412704,7.75071417296243
15,Poland,143878822.93873936,12855.293637543533,11.192184869161231
16,Romania,52139186.558050215,999.6634377641988,52.15674054726091
17,Russian Federation,90426329.22316226,4825.590159354105,18.738916119487786
18,Serbia,52894198.268413365,999.1806105720912,52.937574757508806
19,Slovakia,52867692.70037064,1000.0000000000002,52.86769270037063
20,Spain,221070475.1654073,37559.93231756441,5.885806004555195
21,Sweden,178035253.26101965,21711.46127317948,8.20005853226238
22,Switzerland,117257379.09832335,8747.608987554437,13.40450622166011
23,Thailand,202217458.91735515,38995.590957161716,5.185649299160499
24,Turkey,120961557.20576468,9999.489181779802,12.096773645814858
25,USA,314094058.98713726,164689.21721151966,1.9071926159180692
26,United Kingdom,257100515.46841288,61886.80016071595,4.154367567893957
27,Viet Nam,83314942.0495896,4000.0,20.8287355123974
