,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-422.9288783367911
21,Afghanistan,NMC111,Direct,-811.2282168073746
30,Afghanistan,NMC523,Direct,-739.2043201802599
24,Afghanistan,NMC622,Direct,-1013.836533811813
27,Afghanistan,NMC811,Direct,-2145.5742357098115
54,Albania,LFP,Direct,-127.20690700054327
69,Albania,NCA,Direct,-85.8989416872688
57,Albania,NMC111,Direct,-119.2798560678089
66,Albania,NMC523,Direct,-117.980060796401
60,Albania,NMC622,Direct,-154.2085560758765
63,Albania,NMC811,Direct,-193.6389537922959
774,Algeria,LFP,Direct,-155.43552351120144
789,Algeria,NCA,Direct,-27.510588890564502
777,Algeria,NMC111,Direct,-44.612558366855815
786,Algeria,NMC523,Direct,-62.7943383548079
780,Algeria,NMC622,Direct,-92.06944503983856
783,Algeria,NMC811,Direct,-125.03034115748297
72,Andorra,LFP,Direct,-1418.6782878574954
87,Andorra,NCA,Direct,-295.35104353675456
75,Andorra,NMC111,Direct,-397.05341096196594
84,Andorra,NMC523,Direct,-516.8094393860423
78,Andorra,NMC622,Direct,-810.6721658144282
81,Andorra,NMC811,Direct,-1148.4451914974634
36,Angola,LFP,Direct,-2599.8340577997415
51,Angola,NCA,Direct,-62.86003004825655
39,Angola,NMC111,Direct,-107.27317601232613
48,Angola,NMC523,Direct,-121.20247723859238
42,Angola,NMC622,Direct,-170.7906504224204
45,Angola,NMC811,Direct,-372.5508906901399
108,Argentina,LFP,Direct,-75.1822769456753
123,Argentina,NCA,Direct,-5.301350999544359
111,Argentina,NMC111,Direct,-19.77300113212325
120,Argentina,NMC523,Direct,-25.73984967746152
114,Argentina,NMC622,Direct,-28.005897657109443
117,Argentina,NMC811,Direct,-33.6843273117249
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-70.52950127545277
129,Armenia,NMC111,Direct,-143.08250018405653
138,Armenia,NMC523,Direct,-134.58277317135125
132,Armenia,NMC622,Direct,-180.30441856852408
135,Armenia,NMC811,Direct,-223.93897889030262
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-86.54925716817598
3,Aruba,NMC111,Direct,-168.5503183094432
12,Aruba,NMC523,Direct,-165.15465955031317
6,Aruba,NMC622,Direct,-226.43454620478298
9,Aruba,NMC811,Direct,-256.62740525243237
144,Australia,LFP,Direct,-26.521250305994748
159,Australia,NCA,Direct,1.985078651033613
147,Australia,NMC111,Direct,-10.277014449197827
157,Australia,NMC523,Hydro,-10.65200515975771
150,Australia,NMC622,Direct,-10.822055797908106
153,Australia,NMC811,Direct,-11.592384230609744
162,Austria,LFP,Direct,-7.482859168261681
177,Austria,NCA,Direct,3.8381884212314907
166,Austria,NMC111,Hydro,-0.6904362761575455
175,Austria,NMC523,Hydro,-0.619387920240165
168,Austria,NMC622,Direct,-2.5115142313066303
171,Austria,NMC811,Direct,-3.646759639070639
180,Azerbaijan,LFP,Direct,-154.15029799826817
195,Azerbaijan,NCA,Direct,-28.65669175583857
183,Azerbaijan,NMC111,Direct,-66.72099342138446
192,Azerbaijan,NMC523,Direct,-65.71258708269113
186,Azerbaijan,NMC622,Direct,-83.21648635355112
189,Azerbaijan,NMC811,Direct,-97.60328515420024
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-4315.078028381055
327,Bahamas,NMC111,Direct,0.0
336,Bahamas,NMC523,Direct,0.0
330,Bahamas,NMC622,Direct,0.0
333,Bahamas,NMC811,Direct,0.0
306,Bahrain,LFP,Direct,0.0
321,Bahrain,NCA,Direct,-97.47405927860753
309,Bahrain,NMC111,Direct,-143.86348392920456
318,Bahrain,NMC523,Direct,-165.9450348957936
312,Bahrain,NMC622,Direct,-250.7374948681872
315,Bahrain,NMC811,Direct,-612.7066187540073
270,Bangladesh,LFP,Direct,-2183.0213595330483
285,Bangladesh,NCA,Direct,-359.6824373665729
273,Bangladesh,NMC111,Direct,-474.3991381747454
282,Bangladesh,NMC523,Direct,-931.0094296540561
276,Bangladesh,NMC622,Direct,-1583.8421288658085
279,Bangladesh,NMC811,Direct,-1758.7712200660403
432,Barbados,LFP,Direct,0.0
447,Barbados,NCA,Direct,-161.80686182213068
435,Barbados,NMC111,Direct,-328.10068662779554
444,Barbados,NMC523,Direct,-300.52294535051016
438,Barbados,NMC622,Direct,-412.87995687471295
441,Barbados,NMC811,Direct,-465.45703270886816
360,Belarus,LFP,Direct,-90.61364560583986
375,Belarus,NCA,Direct,-11.970422136018719
363,Belarus,NMC111,Direct,-36.33440910179588
372,Belarus,NMC523,Direct,-37.62061883537888
366,Belarus,NMC622,Direct,-43.78512884352911
369,Belarus,NMC811,Direct,-50.523512777149534
216,Belgium,LFP,Direct,-22.51821460689309
231,Belgium,NCA,Direct,-5.034064340861333
220,Belgium,NMC111,Hydro,-13.0963328026812
229,Belgium,NMC523,Hydro,-12.066966260587353
222,Belgium,NMC622,Direct,-17.052589818430334
225,Belgium,NMC811,Direct,-21.880707378400132
234,Benin,LFP,Direct,0.0
249,Benin,NCA,Direct,-76.08127452354522
237,Benin,NMC111,Direct,-156.26338713798748
246,Benin,NMC523,Direct,-147.12377084066506
240,Benin,NMC622,Direct,-195.76314241122117
243,Benin,NMC811,Direct,-263.8613483934537
378,Bermuda,LFP,Direct,0.0
393,Bermuda,NCA,Direct,-120.51253300583807
381,Bermuda,NMC111,Direct,-158.11887620517342
390,Bermuda,NMC523,Direct,-194.3134662323577
384,Bermuda,NMC622,Direct,-318.78685867027104
387,Bermuda,NMC811,Direct,-733.2777746894303
