,country,total_netprofits,scrap_sum,net_profit
0,Australia,-12171296.343384227,5972.976433470561,-2.0377271665061922
1,Belgium,-14623444.38953008,7999.999999999999,-1.82793054869126
2,Brazil,9442641.042711584,10000.0,0.9442641042711585
3,Canada,66710599.094451495,19456.930682118335,3.4286291185567666
4,Czechia,-19266012.979412988,1000.0,-19.266012979412984
5,Finland,-22226400.19216338,4845.9182311436525,-4.586623036542215
6,France,357944576.0617157,71000.0,5.041472902277686
7,Germany,897208422.0473845,146999.13175881887,6.103494703080507
8,Hungary,22738493.954321105,15439.267248752276,1.472770280348552
9,India,13559361.716264773,10863.165521958674,1.2481961808329294
10,Italy,329838808.0634135,69999.86660557175,4.7119919516697975
11,Japan,2105414.6637583184,7330.429576550267,0.28721572750571817
12,Korea,112488209.46955615,23070.967264668277,4.875747435254902
13,Netherlands,54909833.10666916,21999.81525954465,2.4959224638418926
14,Norway,71522009.40367977,22598.16067412704,3.1649482643765054
15,Poland,4673507.033166264,12855.293637543533,0.36354727981610746
16,Romania,-18291432.27030552,999.6634377641989,-18.297590548290227
17,Russian Federation,-14272093.828633968,4825.590159354105,-2.957585156909442
18,Serbia,-19117642.064946286,999.180610572091,-19.13331970483323
19,Slovakia,-19291867.567296177,1000.0000000000002,-19.291867567296173
20,Spain,143097226.94481173,37559.93231756442,3.8098371886014863
21,Sweden,53131327.06691472,21711.46127317948,2.447155739468753
22,Switzerland,-2245136.6854878687,8747.608987554437,-0.25665718354376743
23,Thailand,205017580.16723102,38995.59095716171,5.257455397776929
24,Turkey,7761764.340447563,9999.489181779802,0.7762160845766375
25,USA,1113581285.7570703,164689.21721151966,6.761713393335491
26,United Kingdom,358842637.15731454,61886.80016071595,5.798371158719206
27,Viet Nam,-15977801.08363349,4000.0,-3.9944502709083727
