,country,total_netprofits,scrap_sum,net_profit
0,Australia,-8464984.714255583,10000.0,-0.8464984714255582
1,Belgium,-30767618.653523587,9000.0,-3.418624294835954
2,Brazil,-4226679.6276362315,10000.0,-0.4226679627636232
3,Canada,351026189.9004881,81999.44403282244,4.280836218352658
4,Czechia,-19371184.67371857,1000.0,-19.371184673718574
5,Finland,-30122502.166811556,7000.0,-4.303214595258793
6,France,223692939.6766692,84000.0,2.6630111866270143
7,Germany,627394207.8346305,171999.99999999997,3.6476407432245965
8,Hungary,272636725.5204654,94999.28372775456,2.869881906707609
9,India,421896867.68869126,100543.77371525053,4.196151110098006
10,Italy,218222897.48262972,84000.0,2.5978916366979727
11,Japan,45694272.63110322,19553.771752792032,2.336852102437917
12,Korea,508125478.78322834,93277.49926735571,5.447460349755075
13,Netherlands,7733351.249844149,26000.0,0.2974365865324673
14,Norway,439434166.7820251,130999.28519481877,3.3544775922136516
15,Poland,166535424.70753163,67999.59112676377,2.4490650891867705
16,Romania,-19433826.882537138,1000.0000000000001,-19.433826882537133
17,Russian Federation,94044616.47419909,44999.24288587336,2.089915528417092
18,Serbia,-18513524.701906245,999.3612875009478,-18.525357079022022
19,Slovakia,-19389831.170114316,1000.0,-19.389831170114316
20,Spain,207447921.78815645,79999.42536899392,2.5931176484244958
21,Sweden,318644778.84855175,109999.64639117452,2.8967800288685037
22,Switzerland,138136930.11123994,56999.06170936976,2.4234948079598366
23,Thailand,159432405.72148094,44999.66320751065,3.5429688659285548
24,Turkey,-6439932.550149977,10000.0,-0.6439932550149978
25,USA,2880975216.9426656,472999.7944398776,6.090859342453398
26,United Kingdom,538076629.8935881,111000.00000000001,4.84753720624854
27,Viet Nam,-19336317.75048463,3999.999999999999,-4.834079437621159
