,country,total_netprofits,scrap_sum,net_profit
0,Australia,-79427495.23913804,10000.0,-7.942749523913803
1,Belgium,-92225141.29155765,9000.0,-10.247237921284185
2,Brazil,-72349367.94283557,10000.0,-7.234936794283557
3,Canada,20078074.975036062,52161.44403282243,0.3849217625647402
4,Czechia,-48975744.13411758,1000.0,-48.97574413411758
5,Finland,-85865693.23288237,7000.0,-12.266527604697481
6,France,19779183.65482536,84000.0,0.23546647208125426
7,Germany,270211144.3263954,171999.99999999997,1.570995025153462
8,Hungary,53479420.40659526,94961.28372776449,0.5631707818937068
9,India,-76388583.3858535,11825.773715250521,-6.45949983698257
10,Italy,15501053.72578282,84000.0,0.1845363538783669
11,Japan,53156028.05386324,57242.771752790635,0.9286068166549227
12,Korea,1326819062.063687,397854.49926736066,3.33493542113258
13,Netherlands,-90283328.49738836,26000.0,-3.472435711438014
14,Norway,-73736341.35590105,15853.285194818767,-4.651171063269577
15,Poland,-8289731.685177892,67997.59112676216,-0.1219121375891691
16,Romania,-49225977.649689816,1000.0000000000001,-49.22597764968981
17,Russian Federation,-74450724.79251716,7392.242885873362,-10.071466257526943
18,Serbia,-28817575.304310486,276.3612875009477,-104.27500741836595
19,Slovakia,-49070711.68462733,1000.0,-49.070711684627334
20,Spain,11536182.275350094,79991.42536899392,0.1442177361152727
21,Sweden,92813446.6211078,109992.64639118312,0.843815015514961
22,Switzerland,-80696532.45012194,17609.06170936975,-4.582670773831376
23,Thailand,-74155332.73172867,7422.663207510655,-9.990394371752481
24,Turkey,-76732636.0655302,10000.0,-7.67326360655302
25,USA,1293339864.2662756,472991.7944398817,2.734381186882645
26,United Kingdom,184053248.87386972,111000.00000000001,1.6581373772420693
27,Viet Nam,-66526976.93909536,3999.999999999999,-16.631744234773844
