,country,type,recycling_m,scrap_sum,unit_cost,net_profit
0,Aruba,LFP,Direct,0.0,0.0,0.0
1,Aruba,LFP,Hydro,0.0,0.0,0.0
2,Aruba,LFP,Pyro,0.0,0.0,0.0
3,Aruba,NMC111,Direct,3.4144905433235895,173.4083308390817,-168.07171182142972
4,Aruba,NMC111,Hydro,3.4144905433235895,756.4557154937623,-748.3551479383403
5,Aruba,NMC111,Pyro,3.4144905433235895,754.2837222322001,-749.7356554909602
6,Aruba,NMC622,Direct,2.0376956481234663,222.28364624307773,-213.70077879707273
7,Aruba,NMC622,Hydro,2.0376956481234663,1092.3773694224228,-1084.408303836474
8,Aruba,NMC622,Pyro,2.0376956481234663,1059.84960586618,-1055.2686136902998
9,Aruba,NMC811,Direct,1.6150243171973515,248.58281705940533,-238.26323677950532
10,Aruba,NMC811,Hydro,1.6150243171973515,1288.967986831533,-1281.2070917690241
11,Aruba,NMC811,Pyro,1.6150243171973515,1235.2753690154075,-1230.7365220955064
12,Aruba,NMC523,Direct,4.122598100553385,158.38027197712046,-158.26944915574046
13,Aruba,NMC523,Hydro,4.122598100553385,661.4870869085358,-653.9679599296823
14,Aruba,NMC523,Pyro,4.122598100553385,666.2075956277376,-662.0102900803837
15,Aruba,NCA,Direct,12.98766697693368,91.19717891005556,-80.65029119958055
16,Aruba,NCA,Hydro,12.98766697693368,292.2532506513664,-283.80729554014636
17,Aruba,NCA,Pyro,12.98766697693368,312.79206885500327,-307.76130506043927
18,Afghanistan,LFP,Direct,0.0,0.0,0.0
19,Afghanistan,LFP,Hydro,0.0,0.0,0.0
20,Afghanistan,LFP,Pyro,0.0,0.0,0.0
21,Afghanistan,NMC111,Direct,0.04964888336977012,1112.2964871147278,-1106.9598680970757
22,Afghanistan,NMC111,Hydro,0.04964888336977012,9860.42662326352,-9852.326055708098
23,Afghanistan,NMC111,Pyro,0.04964888336977012,8123.256494565666,-8118.708427824426
24,Afghanistan,NMC622,Direct,0.030506241126401587,1392.7044840572842,-1384.1216166112793
25,Afghanistan,NMC622,Hydro,0.030506241126401587,13631.941886147513,-13623.972820561565
26,Afghanistan,NMC622,Pyro,0.030506241126401587,10961.163294383909,-10956.58230220803
27,Afghanistan,NMC811,Direct,0.0060602281117927105,2936.684281396787,-2926.364701116887
28,Afghanistan,NMC811,Hydro,0.0060602281117927105,39932.21106824153,-39924.45017317902
29,Afghanistan,NMC811,Pyro,0.0060602281117927105,29625.2270323638,-29620.688185443898
30,Afghanistan,NMC523,Direct,0.06157611416691242,1007.0696169528139,-1006.9587941314339
31,Afghanistan,NMC523,Hydro,0.06157611416691242,8545.078167525611,-8537.559040546757
32,Afghanistan,NMC523,Pyro,0.06157611416691242,7115.537916462383,-7111.340610915029
33,Afghanistan,NCA,Direct,0.1957568044997525,590.4657544267012,-579.9188667162263
34,Afghanistan,NCA,Hydro,0.1957568044997525,3959.8782468198337,-3951.432291708614
35,Afghanistan,NCA,Pyro,0.1957568044997525,3492.9517191173104,-3487.9209553227465
36,Angola,LFP,Direct,0.17529332734855976,621.3398561736822,-618.0545442596022
37,Angola,LFP,Hydro,0.17529332734855976,4261.570984351704,-4259.997442536132
38,Angola,LFP,Pyro,0.17529332734855976,3738.4543660296563,-3737.6770322665043
39,Angola,NMC111,Direct,6.124101372156862,120.48959419964413,-115.15297518199213
40,Angola,NMC111,Hydro,6.124101372156862,401.1302777145599,-393.0297101591379
41,Angola,NMC111,Pyro,6.124101372156862,420.02598278408135,-415.47791604284134
42,Angola,NMC622,Direct,2.0912700948623444,197.85539498240655,-189.27252753640155
43,Angola,NMC622,Hydro,2.0912700948623444,819.5914598980503,-811.6223943121015
44,Angola,NMC622,Pyro,2.0912700948623444,813.4781111175117,-808.8971189416317
45,Angola,NMC811,Direct,0.7853470802318898,310.9493062189702,-300.6297259390702
46,Angola,NMC811,Hydro,0.7853470802318898,1572.0109783943499,-1564.250083331841
47,Angola,NMC811,Pyro,0.7853470802318898,1485.9973648390735,-1481.4585179191724
48,Angola,NMC523,Direct,4.776531668250453,135.1357033562135,-135.0248805348335
49,Angola,NMC523,Hydro,4.776531668250453,473.21560397371474,-465.69647699486114
50,Angola,NMC523,Pyro,4.776531668250453,489.41125119318457,-485.21394564583056
51,Angola,NCA,Direct,15.853446712011175,77.67305640040415,-67.12616868992914
52,Angola,NCA,Hydro,15.853446712011175,213.10076104946214,-204.65480593824213
53,Angola,NCA,Pyro,15.853446712011175,233.96488802968204,-228.93412423511805
54,Albania,LFP,Direct,25.46446611531487,61.375967575311066,-58.12018682950563
55,Albania,LFP,Hydro,25.46446611531487,150.1146985346832,-148.5516705151752
56,Albania,LFP,Pyro,25.46446611531487,169.05643860310366,-168.29895091045708
57,Albania,NMC111,Direct,22.90275457038239,64.41399349720169,-59.11090476512658
58,Albania,NMC111,Hydro,22.90275457038239,160.8938287006464,-152.82491602999585
59,Albania,NMC111,Pyro,22.90275457038239,180.24730270565834,-175.72115967339883
60,Albania,NMC622,Direct,12.757958114130114,84.09444592947658,-75.54407901351368
61,Albania,NMC622,Hydro,12.757958114130114,235.90300834444525,-227.96459689091586
62,Albania,NMC622,Pyro,12.757958114130114,256.7353981277035,-252.17740365663371
63,Albania,NMC811,Direct,7.929738005489013,104.44123788198274,-94.15309231464707
64,Albania,NMC811,Hydro,7.929738005489013,321.962967146984,-314.2317230425869
65,Albania,NMC811,Pyro,7.929738005489013,342.2443450094689,-337.72952528763335
66,Albania,NMC523,Direct,25.753816241023806,61.06078774564577,-60.98269105325241
67,Albania,NMC523,Hydro,25.753816241023806,149.0094688517143,-141.52125714800692
68,Albania,NMC523,Pyro,25.753816241023806,167.9056224078515,-163.7309528176588
69,Albania,NCA,Direct,40.34315196976088,49.76691432169859,-39.25218209737823
70,Albania,NCA,Hydro,40.34315196976088,111.10263259908614,-102.68617137443522
71,Albania,NCA,Pyro,40.34315196976088,128.00407050931963,-122.99706036090475
72,Andorra,LFP,Direct,0.08293878410057406,834.2845162298953,-830.9992043158153
73,Andorra,LFP,Hydro,0.08293878410057406,6355.053980094596,-6353.480438279024
74,Andorra,LFP,Pyro,0.08293878410057406,5390.435210124816,-5389.657876361664
75,Andorra,NMC111,Direct,0.5291862544861062,358.56919710415633,-353.2325780865043
76,Andorra,NMC111,Hydro,0.5291862544861062,1891.1244984998966,-1883.0239309444746
77,Andorra,NMC111,Pyro,0.5291862544861062,1758.1711716092848,-1753.6231048680447
78,Andorra,NMC622,Direct,0.1897663351186331,572.1642012249063,-563.5813337789012
79,Andorra,NMC622,Hydro,0.1897663351186331,3698.448031811954,-3690.478966226005
80,Andorra,NMC622,Pyro,0.1897663351186331,3268.25407975935,-3263.67308758347
81,Andorra,NMC811,Direct,0.1327587847257384,673.316983397235,-662.997403117335
82,Andorra,NMC811,Hydro,0.1327587847257384,4671.933111255076,-4664.172216192567
83,Andorra,NMC811,Pyro,0.1327587847257384,4056.144312748684,-4051.605465828783
84,Andorra,NMC523,Direct,0.42547891633822654,396.0392399254071,-395.9284171040271
85,Andorra,NMC523,Hydro,0.42547891633822654,2181.1071937911097,-2173.588066812256
86,Andorra,NMC523,Pyro,0.42547891633822654,2005.992551334912,-2001.7952457875579
87,Andorra,NCA,Direct,1.4109436671761515,229.3534976793809,-218.8066099689059
88,Andorra,NCA,Hydro,1.4109436671761515,995.7875476721716,-987.3415925609517
89,Andorra,NCA,Pyro,1.4109436671761515,971.8245985761786,-966.7938347816146
90,United Arab Emirates,LFP,Direct,0.0,0.0,0.0
91,United Arab Emirates,LFP,Hydro,0.0,0.0,0.0
92,United Arab Emirates,LFP,Pyro,0.0,0.0,0.0
93,United Arab Emirates,NMC111,Direct,236.39469176714627,22.287918236205968,-16.95129921855397
94,United Arab Emirates,NMC111,Hydro,236.39469176714627,35.307281802624956,-27.206714247202953
95,United Arab Emirates,NMC111,Pyro,236.39469176714627,44.18130314543715,-39.63323640419715
96,United Arab Emirates,NMC622,Direct,154.55423882806474,27.09578038417374,-18.51291293816874
97,United Arab Emirates,NMC622,Hydro,154.55423882806474,46.8223452388755,-38.8532796529267
98,United Arab Emirates,NMC622,Pyro,154.55423882806474,57.26051131563737,-52.679519139757375
99,United Arab Emirates,NMC811,Direct,110.11260446303173,31.665242193584152,-21.345661913684154
100,United Arab Emirates,NMC811,Hydro,110.11260446303173,58.648585231574124,-50.88769016906532
101,United Arab Emirates,NMC811,Pyro,110.11260446303173,70.42122142565425,-65.88237450575325
102,United Arab Emirates,NMC523,Direct,309.9178105612652,19.679325807423147,-19.568502986043146
103,United Arab Emirates,NMC523,Hydro,309.9178105612652,29.49473675890245,-21.97560978004885
104,United Arab Emirates,NMC523,Pyro,309.9178105612652,37.45187217893551,-33.25456663158151
105,United Arab Emirates,NCA,Direct,954.6945602689814,11.733169324738945,-1.1862816142639439
106,United Arab Emirates,NCA,Hydro,954.6945602689814,13.969728083395273,-5.523772972175271
107,United Arab Emirates,NCA,Pyro,954.6945602689814,18.85031050011075,-13.81954670554675
108,Argentina,LFP,Direct,57.85765418584146,44.45118340173555,-41.17372084820095
109,Argentina,LFP,Hydro,57.85765418584146,100.89840018671674,-99.3276529296004
110,Argentina,LFP,Pyro,57.85765418584146,116.88592998197798,-116.11387128824951
111,Argentina,NMC111,Direct,291.8119398535128,20.41044134573332,-15.082734650758034
112,Argentina,NMC111,Hydro,291.8119398535128,31.888279233165832,-23.79612552040945
113,Argentina,NMC111,Pyro,291.8119398535128,40.248291407959584,-35.706051970762566
114,Argentina,NMC622,Direct,154.94133692490524,27.675862078063236,-19.10163324655006
115,Argentina,NMC622,Hydro,154.94133692490524,50.043364959178845,-42.0824472167332
116,Argentina,NMC622,Pyro,154.94133692490524,61.079290686875254,-56.50441128225759
117,Argentina,NMC811,Direct,120.39921184911465,31.2459341511446,-20.93470919231637
118,Argentina,NMC811,Hydro,120.39921184911465,59.88611107658034,-52.13309721465836
119,Argentina,NMC811,Pyro,120.39921184911465,72.1221822044593,-67.58972169429184
120,Argentina,NMC523,Direct,311.1766915073133,19.78928476525297,-19.68716052238104
121,Argentina,NMC523,Hydro,311.1766915073133,30.4626287226163,-22.951718998790565
122,Argentina,NMC523,Pyro,311.1766915073133,38.580013799061554,-34.388724870738585
123,Argentina,NCA,Direct,979.171752628146,11.401314667175615,-0.8629738588073557
124,Argentina,NCA,Hydro,979.171752628146,13.469988185887514,-5.031872525765873
125,Argentina,NCA,Pyro,979.171752628146,18.127731192822168,-13.103281098114495
126,Armenia,LFP,Direct,0.0,0.0,0.0
127,Armenia,LFP,Hydro,0.0,0.0,0.0
128,Armenia,LFP,Pyro,0.0,0.0,0.0
129,Armenia,NMC111,Direct,2.877946327650339,169.08349135293548,-163.74687233528348
130,Armenia,NMC111,Hydro,2.877946327650339,660.0496399359503,-651.9490723805283
131,Armenia,NMC111,Pyro,2.877946327650339,650.8808075348009,-646.3327407935609
132,Armenia,NMC622,Direct,1.8266803272032066,208.3752058943826,-199.7923384483776
133,Armenia,NMC622,Hydro,1.8266803272032066,892.7086502462374,-884.7395846602886
134,Armenia,NMC622,Pyro,1.8266803272032066,858.9490138912114,-854.3680217153313
135,Armenia,NMC811,Direct,1.3145808843508957,242.39247275803024,-232.07289247813023
136,Armenia,NMC811,Hydro,1.3145808843508957,1110.7397575026541,-1102.9788624401453
137,Armenia,NMC811,Pyro,1.3145808843508957,1049.904906879048,-1045.366059959147
138,Armenia,NMC523,Direct,3.7077340816770623,150.49685854989664,-150.38603572851665
139,Armenia,NMC523,Hydro,3.7077340816770623,557.8194788290502,-550.3003518501966
140,Armenia,NMC523,Pyro,3.7077340816770623,557.6524110239349,-553.4551054765809
141,Armenia,NCA,Direct,11.551085099370491,89.26515426486687,-78.71826655439186
142,Armenia,NCA,Hydro,11.551085099370491,262.2314770267943,-253.78552191557432
143,Armenia,NCA,Pyro,11.551085099370491,278.753827362712,-273.723063568148
144,Australia,LFP,Direct,468.69390299027214,63.824765452045,-60.5887881279933
145,Australia,LFP,Hydro,468.69390299027214,132.98205112080015,-131.42607358895836
146,Australia,LFP,Pyro,468.69390299027214,149.58318624200447,-148.8390072034795
147,Australia,NMC111,Direct,1449.3188942784811,38.711353552466086,-33.43075002587383
148,Australia,NMC111,Hydro,1449.3188942784811,62.798890182985815,-54.75120508544942
149,Australia,NMC111,Pyro,1449.3188942784811,76.61713626381037,-72.10569513739185
150,Australia,NMC622,Direct,890.1541648773047,48.04003060286462,-39.5114583445888
151,Australia,NMC622,Hydro,890.1541648773047,86.82582054199892,-78.90796556314582
152,Australia,NMC622,Pyro,890.1541648773047,102.27918583345962,-97.7366134832992
153,Australia,NMC811,Direct,703.7138780533447,53.31033335580956,-43.04326771544565
154,Australia,NMC811,Hydro,703.7138780533447,101.5044238819074,-93.79306352959989
155,Australia,NMC811,Pyro,703.7138780533447,117.56487982140419,-113.0661725923907
156,Australia,NMC523,Direct,1797.6221457696633,35.18927964798294,-35.13312889855615
157,Australia,NMC523,Hydro,1797.6221457696633,54.423705254889946,-46.9562251465824
158,Australia,NMC523,Pyro,1797.6221457696633,67.43627309604427,-63.27678304098872
159,Australia,NCA,Direct,5709.17023596924,21.09219125822488,-10.599022307260201
160,Australia,NCA,Hydro,5709.17023596924,25.248618751643747,-16.85193594786174
161,Australia,NCA,Pyro,5709.17023596924,33.998683451572404,-29.00760235372899
162,Austria,LFP,Direct,3620.0159107894033,6.547363854278781,-3.370998526375286
163,Austria,LFP,Hydro,3620.0159107894033,6.0322361879933055,-4.497481940128762
164,Austria,LFP,Pyro,3620.0159107894033,8.63890636738166,-7.93478886206548
165,Austria,NMC111,Direct,4151.7824690358475,6.159065699070483,-0.9461468382548827
166,Austria,NMC111,Hydro,4151.7824690358475,5.526946523969778,2.456839615979726
167,Austria,NMC111,Pyro,4151.7824690358475,7.965434383614247,-3.4982487381556777
168,Austria,NMC622,Direct,2311.894133349363,7.997133786911862,0.46583248335589883
169,Austria,NMC622,Hydro,2311.894133349363,8.031167552548721,-0.17519139971171505
170,Austria,NMC622,Pyro,2311.894133349363,11.266329022733254,-6.770180135329832
171,Austria,NMC811,Direct,1425.9500047387546,9.920812638112174,0.28279848711427985
172,Austria,NMC811,Hydro,1425.9500047387546,10.932778326429666,-3.2812717795764543
173,Austria,NMC811,Pyro,1425.9500047387546,14.998940794590549,-10.5487351766618
174,Austria,NMC523,Direct,4672.801008395993,5.842687283774717,-5.852597919287378
175,Austria,NMC523,Hydro,4672.801008395993,5.125240208783323,2.2798339274406874
176,Austria,NMC523,Pyro,4672.801008395993,7.4268572331205505,-3.3130604123645933
177,Austria,NCA,Direct,7300.771836895448,4.788163662414384,5.640095810571875
178,Austria,NCA,Hydro,7300.771836895448,3.8549691828643,4.482176882099719
179,Austria,NCA,Pyro,7300.771836895448,5.702228395195736,-0.7590967130199477
180,Azerbaijan,LFP,Direct,11.932482828215294,87.94216518105087,-84.65685326697087
181,Azerbaijan,LFP,Hydro,11.932482828215294,256.63375977032626,-255.06021795475425
182,Azerbaijan,LFP,Pyro,11.932482828215294,273.28267843536275,-272.50534467221075
183,Azerbaijan,NMC111,Direct,39.91753412961486,50.48237771586618,-45.14575869821418
184,Azerbaijan,NMC111,Hydro,39.91753412961486,115.07147910518543,-106.97091154976343
185,Azerbaijan,NMC111,Pyro,39.91753412961486,130.79849787119264,-126.25043112995263
186,Azerbaijan,NMC622,Direct,24.613173910454254,63.04711427763088,-54.46424683162588
187,Azerbaijan,NMC622,Hydro,24.613173910454254,158.65516300328682,-150.686097417338
188,Azerbaijan,NMC622,Pyro,24.613173910454254,175.688173647061,-171.107181471181
