,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-579.9188667162263
21,Afghanistan,NMC111,Direct,-1106.9598680970757
30,Afghanistan,NMC523,Direct,-1006.9587941314339
24,Afghanistan,NMC622,Direct,-1384.1216166112793
27,Afghanistan,NMC811,Direct,-2926.364701116887
54,Albania,LFP,Direct,-58.12018682950563
69,Albania,NCA,Direct,-39.25218209737823
57,Albania,NMC111,Direct,-59.11090476512658
66,Albania,NMC523,Direct,-60.98269105325241
60,Albania,NMC622,Direct,-75.54407901351368
63,Albania,NMC811,Direct,-94.15309231464707
774,Algeria,LFP,Direct,-88.68501068838201
789,Algeria,NCA,Direct,-16.32762009986334
777,Algeria,NMC111,Direct,-38.032501580925704
786,Algeria,NMC523,Direct,-45.41704462446417
780,Algeria,NMC622,Direct,-57.26351521808922
783,Algeria,NMC811,Direct,-66.31815820005139
72,Andorra,LFP,Direct,-830.9992043158153
87,Andorra,NCA,Direct,-218.8066099689059
75,Andorra,NMC111,Direct,-353.2325780865043
84,Andorra,NMC523,Direct,-395.9284171040271
78,Andorra,NMC622,Direct,-563.5813337789012
81,Andorra,NMC811,Direct,-662.997403117335
36,Angola,LFP,Direct,-618.0545442596022
51,Angola,NCA,Direct,-67.12616868992914
39,Angola,NMC111,Direct,-115.15297518199213
48,Angola,NMC523,Direct,-135.0248805348335
42,Angola,NMC622,Direct,-189.27252753640155
45,Angola,NMC811,Direct,-300.6297259390702
108,Argentina,LFP,Direct,-41.17372084820095
123,Argentina,NCA,Direct,-0.8629738588073557
111,Argentina,NMC111,Direct,-15.082734650758034
120,Argentina,NMC523,Direct,-19.68716052238104
114,Argentina,NMC622,Direct,-19.10163324655006
117,Argentina,NMC811,Direct,-20.93470919231637
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-78.71826655439186
129,Armenia,NMC111,Direct,-163.74687233528348
138,Armenia,NMC523,Direct,-150.38603572851665
132,Armenia,NMC622,Direct,-199.7923384483776
135,Armenia,NMC811,Direct,-232.07289247813023
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-80.65029119958055
3,Aruba,NMC111,Direct,-168.07171182142972
12,Aruba,NMC523,Direct,-158.26944915574046
6,Aruba,NMC622,Direct,-213.70077879707273
9,Aruba,NMC811,Direct,-238.26323677950532
144,Australia,LFP,Direct,-60.5887881279933
159,Australia,NCA,Direct,-10.599022307260201
147,Australia,NMC111,Direct,-33.43075002587383
156,Australia,NMC523,Direct,-35.13312889855615
150,Australia,NMC622,Direct,-39.5114583445888
153,Australia,NMC811,Direct,-43.04326771544565
162,Austria,LFP,Direct,-3.370998526375286
177,Austria,NCA,Direct,5.640095810571875
166,Austria,NMC111,Hydro,2.456839615979726
175,Austria,NMC523,Hydro,2.2798339274406874
168,Austria,NMC622,Direct,0.46583248335589883
171,Austria,NMC811,Direct,0.28279848711427985
180,Azerbaijan,LFP,Direct,-84.65685326697087
195,Azerbaijan,NCA,Direct,-16.302045723343458
183,Azerbaijan,NMC111,Direct,-45.14575869821418
192,Azerbaijan,NMC523,Direct,-45.52775825812182
186,Azerbaijan,NMC622,Direct,-54.46424683162588
189,Azerbaijan,NMC811,Direct,-60.283369385874856
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-3580.9579154304915
327,Bahamas,NMC111,Direct,0.0
336,Bahamas,NMC523,Direct,0.0
330,Bahamas,NMC622,Direct,0.0
333,Bahamas,NMC811,Direct,0.0
306,Bahrain,LFP,Direct,0.0
321,Bahrain,NCA,Direct,-124.83821965694463
309,Bahrain,NMC111,Direct,-173.1749360855742
318,Bahrain,NMC523,Direct,-210.3369442756175
312,Bahrain,NMC622,Direct,-327.84473289850587
315,Bahrain,NMC811,Direct,-834.5169513116329
270,Bangladesh,LFP,Direct,-1270.878048132714
285,Bangladesh,NCA,Direct,-296.2557846202035
273,Bangladesh,NMC111,Direct,-457.69706769381384
282,Bangladesh,NMC523,Direct,-609.71783211814
276,Bangladesh,NMC622,Direct,-879.8556224628715
279,Bangladesh,NMC811,Direct,-976.6834891339091
432,Barbados,LFP,Direct,0.0
447,Barbados,NCA,Direct,-165.3715035018111
435,Barbados,NMC111,Direct,-334.99687842781475
444,Barbados,NMC523,Direct,-306.7406903298694
438,Barbados,NMC622,Direct,-421.5967033948937
441,Barbados,NMC811,Direct,-472.2350742118753
360,Belarus,LFP,Direct,-49.3405926812977
375,Belarus,NCA,Direct,-5.213005843874937
363,Belarus,NMC111,Direct,-24.203914375843617
372,Belarus,NMC523,Direct,-26.602479059104873
366,Belarus,NMC622,Direct,-28.255415806348097
369,Belarus,NMC811,Direct,-30.870064061040694
216,Belgium,LFP,Direct,-14.000612869687684
231,Belgium,NCA,Direct,-1.9830973441609419
220,Belgium,NMC111,Hydro,-7.5321558954058965
229,Belgium,NMC523,Hydro,-6.960703952991947
222,Belgium,NMC622,Direct,-12.065515695810094
225,Belgium,NMC811,Direct,-15.171005328957008
234,Benin,LFP,Direct,0.0
249,Benin,NCA,Direct,-93.49157383937862
237,Benin,NMC111,Direct,-190.10995341668797
246,Benin,NMC523,Direct,-177.06138800874356
240,Benin,NMC622,Direct,-236.7464839079269
243,Benin,NMC811,Direct,-294.3650540825406
378,Bermuda,LFP,Direct,0.0
393,Bermuda,NCA,Direct,-162.8991155610487
381,Bermuda,NMC111,Direct,-212.53942791601315
390,Bermuda,NMC523,Direct,-258.6248965551743
384,Bermuda,NMC622,Direct,-425.73867744716955
387,Bermuda,NMC811,Direct,-940.2972649115111
396,Bolivia (Plurinational State of),LFP,Direct,-61.48459452758125
411,Bolivia (Plurinational State of),NCA,Direct,-7.504012865530552
399,Bolivia (Plurinational State of),NMC111,Direct,-29.724778872058607
408,Bolivia (Plurinational State of),NMC523,Direct,-31.30976944552227
402,Bolivia (Plurinational State of),NMC622,Direct,-35.446647623513805
405,Bolivia (Plurinational State of),NMC811,Direct,-39.550706318367794
342,Bosnia Herzegovina,LFP,Direct,-162.72436586475033
357,Bosnia Herzegovina,NCA,Direct,-36.490436778865885
345,Bosnia Herzegovina,NMC111,Direct,-83.13718238575836
354,Bosnia Herzegovina,NMC523,Direct,-79.45695526222356
348,Bosnia Herzegovina,NMC622,Direct,-100.86089863598092
351,Bosnia Herzegovina,NMC811,Direct,-112.31617974882803
468,Botswana,LFP,Direct,-108.71570933949855
483,Botswana,NCA,Direct,-21.244062193721838
471,Botswana,NMC111,Direct,-54.55661766033613
480,Botswana,NMC523,Direct,-54.07300597703235
474,Botswana,NMC622,Direct,-66.32569049890246
477,Botswana,NMC811,Direct,-74.3456680265308
414,Brazil,LFP,Direct,-16.95689670423538
429,Brazil,NCA,Direct,3.968044002704249
418,Brazil,NMC111,Hydro,-4.564818329570327
427,Brazil,NMC523,Hydro,-3.346522321629754
420,Brazil,NMC622,Direct,-7.504597670367923
423,Brazil,NMC811,Direct,-7.632806243809897
450,Brunei Darussalam,LFP,Direct,-408.93033605129244
465,Brunei Darussalam,NCA,Direct,-98.1982888879
453,Brunei Darussalam,NMC111,Direct,-192.3874371576042
462,Brunei Darussalam,NMC523,Direct,-184.70159090534307
456,Brunei Darussalam,NMC622,Direct,-249.2727808356121
459,Brunei Darussalam,NMC811,Direct,-281.2063513348123
288,Bulgaria,LFP,Direct,-27.489688146475476
303,Bulgaria,NCA,Direct,-14.381277202942968
291,Bulgaria,NMC111,Direct,-26.958241271946818
300,Bulgaria,NMC523,Direct,-30.496939500758543
294,Bulgaria,NMC622,Direct,-33.61959310533609
297,Bulgaria,NMC811,Direct,-42.13524396484371
252,Burkina Faso,LFP,Direct,-93.65305171292759
267,Burkina Faso,NCA,Direct,-17.669167914611915
255,Burkina Faso,NMC111,Direct,-47.594011865898985
264,Burkina Faso,NMC523,Direct,-47.952072871544885
258,Burkina Faso,NMC622,Direct,-57.897310551229175
261,Burkina Faso,NMC811,Direct,-63.71503353689105
198,Burundi,LFP,Direct,-143.18722663036849
213,Burundi,NCA,Direct,-35.59497130588025
201,Burundi,NMC111,Direct,-73.50160253983667
210,Burundi,NMC523,Direct,-75.78818962487982
204,Burundi,NMC622,Direct,-100.02349966439768
207,Burundi,NMC811,Direct,-113.46451904025605
540,C?te d'Ivoire,LFP,Direct,-141.33177484637892
555,C?te d'Ivoire,NCA,Direct,-32.672688390192405
543,C?te d'Ivoire,NMC111,Direct,-69.1817013475258
552,C?te d'Ivoire,NMC523,Direct,-73.84039657201234
546,C?te d'Ivoire,NMC622,Direct,-95.93355380337269
549,C?te d'Ivoire,NMC811,Direct,-110.86170629014919
630,Cabo Verde,LFP,Direct,-773.8980926694917
645,Cabo Verde,NCA,Direct,-234.49154057892235
633,Cabo Verde,NMC111,Direct,-436.05841449820133
642,Cabo Verde,NMC523,Direct,-413.11092747250166
636,Cabo Verde,NMC622,Direct,-571.3675198884539
639,Cabo Verde,NMC811,Direct,-654.2907811931274
1386,Cambodia,LFP,Direct,-80.47900002006473
1401,Cambodia,NCA,Direct,-15.89054425748665
1389,Cambodia,NMC111,Direct,-43.695400996062
1398,Cambodia,NMC523,Direct,-44.78022062048997
1392,Cambodia,NMC622,Direct,-53.81644989526687
1395,Cambodia,NMC811,Direct,-60.697605889681135
558,Cameroon,LFP,Direct,0.0
573,Cameroon,NCA,Direct,-192.81273630512806
561,Cameroon,NMC111,Direct,-226.47133520153014
570,Cameroon,NMC523,Direct,-347.7946202761359
564,Cameroon,NMC622,Direct,-607.9674002644873
567,Cameroon,NMC811,Direct,-2656.5480355275627
486,Canada,LFP,Direct,-4.7076261843343845
501,Canada,NCA,Direct,8.001725706324427
490,Canada,NMC111,Hydro,4.3946989094381355
499,Canada,NMC523,Hydro,4.302886631052834
493,Canada,NMC622,Hydro,2.840869479295532
495,Canada,NMC811,Direct,3.725928440274046
666,Cayman Isds,LFP,Direct,0.0
681,Cayman Isds,NCA,Direct,-759.591165965998
669,Cayman Isds,NMC111,Direct,-1484.5802424653514
678,Cayman Isds,NMC523,Direct,-1343.2281281506985
672,Cayman Isds,NMC622,Direct,-1874.6634214864998
675,Cayman Isds,NMC811,Direct,-2091.1351108771505
522,Chile,LFP,Direct,-91.0338481888727
537,Chile,NCA,Direct,-17.472341017384853
525,Chile,NMC111,Direct,-48.86415404695255
534,Chile,NMC523,Direct,-48.74285175831314
528,Chile,NMC622,Direct,-59.90366336942699
531,Chile,NMC811,Direct,-66.40719165233374
594,Colombia,LFP,Direct,-42.53646746063307
609,Colombia,NCA,Direct,-1.0187631845464027
597,Colombia,NMC111,Direct,-17.164613936381187
606,Colombia,NMC523,Direct,-19.968534620534623
600,Colombia,NMC622,Direct,-19.535931331598317
603,Colombia,NMC811,Direct,-21.31935917725211
612,Comoros,LFP,Direct,-1349.0722737897318
627,Comoros,NCA,Direct,-424.44984495726203
615,Comoros,NMC111,Direct,-814.0333633579453
624,Comoros,NMC523,Direct,-741.9969726682167
618,Comoros,NMC622,Direct,-1017.6985664359371
621,Comoros,NMC811,Direct,-1161.3363128437315
576,Congo,LFP,Direct,0.0
591,Congo,NCA,Direct,-85.6386137746367
579,Congo,NMC111,Direct,-154.41527948341687
588,Congo,NMC523,Direct,-162.14537841694656
582,Congo,NMC622,Direct,-223.14910963641856
585,Congo,NMC811,Direct,-264.8706456552516
648,Costa Rica,LFP,Direct,-78.81473724355507
663,Costa Rica,NCA,Direct,-12.787672367350698
651,Costa Rica,NMC111,Direct,-37.68570231987353
660,Costa Rica,NMC523,Direct,-40.41495266661986
654,Costa Rica,NMC622,Direct,-48.85193484641099
657,Costa Rica,NMC811,Direct,-55.82476388274964
1116,Croatia,LFP,Direct,-30.167084354390813
1131,Croatia,NCA,Direct,-16.579690921641646
1119,Croatia,NMC111,Direct,-29.773690790264638
1128,Croatia,NMC523,Direct,-33.17175553616733
1122,Croatia,NMC622,Direct,-37.25472607341838
1125,Croatia,NMC811,Direct,-46.60829871470401
684,Cyprus,LFP,Direct,-47.50432467523025
699,Cyprus,NCA,Direct,-30.559614172255483
687,Cyprus,NMC111,Direct,-47.98261534115253
696,Cyprus,NMC523,Direct,-50.4122882750217
690,Cyprus,NMC622,Direct,-61.19880575929063
693,Cyprus,NMC811,Direct,-76.52199369882153
702,Czechia,LFP,Direct,-34.71380610494166
717,Czechia,NCA,Direct,-20.261055025307257
705,Czechia,NMC111,Direct,-34.50714132957137
714,Czechia,NMC523,Direct,-37.66181583514904
708,Czechia,NMC622,Direct,-43.39043719777247
711,Czechia,NMC811,Direct,-54.197734238155256
738,Denmark,LFP,Direct,-4.277370384401109
753,Denmark,NCA,Direct,5.4416230018885665
742,Denmark,NMC111,Hydro,2.00999997303419
751,Denmark,NMC523,Hydro,1.8721049229825526
744,Denmark,NMC622,Direct,0.06452157961806448
747,Denmark,NMC811,Direct,-0.24226090109454174
756,Dominican Rep.,LFP,Direct,-68.28251784348369
771,Dominican Rep.,NCA,Direct,-10.65001464377988
759,Dominican Rep.,NMC111,Direct,-35.34311928189744
768,Dominican Rep.,NMC523,Direct,-36.83812213774813
762,Dominican Rep.,NMC622,Direct,-43.314911095892924
765,Dominican Rep.,NMC811,Direct,-48.41727399256033
792,Ecuador,LFP,Direct,-78.26484796539944
807,Ecuador,NCA,Direct,-12.534744403147947
795,Ecuador,NMC111,Direct,-39.3624193264942
804,Ecuador,NMC523,Direct,-40.066035765163456
798,Ecuador,NMC622,Direct,-47.74712784075293
801,Ecuador,NMC811,Direct,-53.20151607057772
810,Egypt,LFP,Direct,-36.25066620459483
825,Egypt,NCA,Direct,-2.064480050082933
813,Egypt,NMC111,Direct,-18.429806078312232
822,Egypt,NMC523,Direct,-21.393215077499946
816,Egypt,NMC622,Direct,-21.156267490990615
819,Egypt,NMC811,Direct,-23.216766818969944
2412,El Salvador,LFP,Direct,0.0
2427,El Salvador,NCA,Direct,-38.74076244091364
2415,El Salvador,NMC111,Direct,-91.35994163544112
2424,El Salvador,NMC523,Direct,-85.28298185854754
