,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Direct,0.0
11,Afghanistan,NCA,Direct,-579.9188667162263
7,Afghanistan,NMC111,Direct,-1106.9598680970757
10,Afghanistan,NMC523,Direct,-1006.9587941314339
8,Afghanistan,NMC622,Direct,-1384.1216166112793
9,Afghanistan,NMC811,Direct,-2926.364701116887
18,Albania,LFP,Direct,-58.12018682950563
23,Albania,NCA,Direct,-39.25218209737823
19,Albania,NMC111,Direct,-59.11090476512658
22,Albania,NMC523,Direct,-60.98269105325241
20,Albania,NMC622,Direct,-75.54407901351368
21,Albania,NMC811,Direct,-94.15309231464707
258,Algeria,LFP,Direct,-88.68501068838201
263,Algeria,NCA,Direct,-16.32762009986334
259,Algeria,NMC111,Direct,-38.032501580925704
262,Algeria,NMC523,Direct,-45.41704462446417
260,Algeria,NMC622,Direct,-57.26351521808922
261,Algeria,NMC811,Direct,-66.31815820005139
24,Andorra,LFP,Direct,-830.9992043158153
29,Andorra,NCA,Direct,-218.8066099689059
25,Andorra,NMC111,Direct,-353.2325780865043
28,Andorra,NMC523,Direct,-395.9284171040271
26,Andorra,NMC622,Direct,-563.5813337789012
27,Andorra,NMC811,Direct,-662.997403117335
12,Angola,LFP,Direct,-618.0545442596022
17,Angola,NCA,Direct,-67.12616868992914
13,Angola,NMC111,Direct,-115.15297518199213
16,Angola,NMC523,Direct,-135.0248805348335
14,Angola,NMC622,Direct,-189.27252753640155
15,Angola,NMC811,Direct,-300.6297259390702
36,Argentina,LFP,Direct,-41.17372084820095
41,Argentina,NCA,Direct,-0.8629738588073557
37,Argentina,NMC111,Direct,-15.082734650758034
40,Argentina,NMC523,Direct,-19.68716052238104
38,Argentina,NMC622,Direct,-19.10163324655006
39,Argentina,NMC811,Direct,-20.93470919231637
42,Armenia,LFP,Direct,0.0
47,Armenia,NCA,Direct,-78.71826655439186
43,Armenia,NMC111,Direct,-163.74687233528348
46,Armenia,NMC523,Direct,-150.38603572851665
44,Armenia,NMC622,Direct,-199.7923384483776
45,Armenia,NMC811,Direct,-232.07289247813023
0,Aruba,LFP,Direct,0.0
5,Aruba,NCA,Direct,-80.65029119958055
1,Aruba,NMC111,Direct,-168.07171182142972
4,Aruba,NMC523,Direct,-158.26944915574046
2,Aruba,NMC622,Direct,-213.70077879707273
3,Aruba,NMC811,Direct,-238.26323677950532
48,Australia,LFP,Direct,-60.5887881279933
53,Australia,NCA,Direct,-10.599022307260201
49,Australia,NMC111,Direct,-33.43075002587383
52,Australia,NMC523,Direct,-35.13312889855615
50,Australia,NMC622,Direct,-39.5114583445888
51,Australia,NMC811,Direct,-43.04326771544565
54,Austria,LFP,Direct,-3.370998526375286
59,Austria,NCA,Direct,5.640095810571875
55,Austria,NMC111,Direct,-0.9461468382548827
58,Austria,NMC523,Direct,-5.852597919287378
56,Austria,NMC622,Direct,0.46583248335589883
57,Austria,NMC811,Direct,0.28279848711427985
60,Azerbaijan,LFP,Direct,-84.65685326697087
65,Azerbaijan,NCA,Direct,-16.302045723343458
61,Azerbaijan,NMC111,Direct,-45.14575869821418
64,Azerbaijan,NMC523,Direct,-45.52775825812182
62,Azerbaijan,NMC622,Direct,-54.46424683162588
63,Azerbaijan,NMC811,Direct,-60.283369385874856
108,Bahamas,LFP,Direct,0.0
113,Bahamas,NCA,Direct,-3580.9579154304915
109,Bahamas,NMC111,Direct,0.0
112,Bahamas,NMC523,Direct,0.0
110,Bahamas,NMC622,Direct,0.0
111,Bahamas,NMC811,Direct,0.0
102,Bahrain,LFP,Direct,0.0
107,Bahrain,NCA,Direct,-124.83821965694463
103,Bahrain,NMC111,Direct,-173.1749360855742
106,Bahrain,NMC523,Direct,-210.3369442756175
104,Bahrain,NMC622,Direct,-327.84473289850587
105,Bahrain,NMC811,Direct,-834.5169513116329
90,Bangladesh,LFP,Direct,-1270.878048132714
95,Bangladesh,NCA,Direct,-296.2557846202035
91,Bangladesh,NMC111,Direct,-457.69706769381384
94,Bangladesh,NMC523,Direct,-609.71783211814
92,Bangladesh,NMC622,Direct,-879.8556224628715
93,Bangladesh,NMC811,Direct,-976.6834891339091
