,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-2445953.9313212326,0.34354827127462934,-7119.680510241775
1,Albania,-20470434.807401545,135.15188501610106,-151.46244393826132
2,Algeria,-25149655.02037792,314.4540465078318,-79.97879276694741
3,Andorra,-5160858.089504715,2.7710727419454297,-1862.4044080060987
4,Angola,-11548401.82118266,29.805990254861285,-387.45237861369645
5,Argentina,-37557060.41463579,1915.3585869488334,-19.60837029188576
6,Armenia,-9914231.291425189,21.278026720251994,-465.93753367125083
7,Aruba,-13216167.975300688,24.17747558613147,-546.6314267682131
8,Australia,-457814411.3961364,11018.673221938305,-41.5489598588533
9,Austria,32211915.010198038,23483.21536320481,1.371699510139058
10,Azerbaijan,-24992507.33422132,303.07924851472274,-82.46195493983895
11,Bahamas,-420352.76641939086,0.0062665186867920395,-67079.15310383892
12,Bahrain,-7335532.246702314,9.74397785616673,-752.8272698259296
13,Bangladesh,-4470335.748330276,1.5046313305492065,-2971.0505540905865
14,Barbados,-8968419.183825122,6.120084239655008,-1465.407800388492
15,Belarus,-32354677.79791192,964.847305479944,-33.53346961135755
16,Belgium,-278210357.9206546,31770.530496095787,-8.756868506015135
17,Benin,-8912964.549116274,15.354118183052034,-580.4934183035309
18,Bermuda,-7452901.936518015,6.77593785314208,-1099.9070679289096
19,Bolivia (Plurinational State of),-34201341.76111054,721.5093614681349,-47.40249203630191
20,Bosnia Herzegovina,-16541556.333837736,87.07603564557529,-189.96680557629733
21,Botswana,-22496999.884485304,209.70666633117807,-107.27842027185271
22,Brazil,-309021079.0536646,149649.77694709384,-2.0649618419606055
23,Brunei Darussalam,-9759427.622892575,14.673923304250767,-665.0864544225503
24,Bulgaria,-32250318.14851152,618.0231219889862,-52.18302843544137
25,Burkina Faso,-24288741.55182126,273.0222285629601,-88.96250565261273
26,Burundi,-18121665.84639737,98.4638658770336,-184.04381835899656
27,C?te d'Ivoire,-18604431.593458887,109.93208529345472,-169.23568350219026
28,Cabo Verde,-5540907.384378359,2.5706040475437426,-2155.488469596394
29,Cambodia,-25400936.512919657,316.84642771723486,-80.16797505316475
30,Cameroon,-5322019.870706301,4.255958813110234,-1250.4866951043155
31,Canada,258036902.8111041,52161.44403282242,4.9468895579028676
32,Cayman Isds,-3723392.4778532297,0.28441087414536026,-13091.596757830826
33,Chile,-28544725.693614744,291.34036973507466,-97.97724125761012
34,Colombia,-37422243.78351513,1816.2197610927783,-20.60446901040159
35,Comoros,-3644962.4082346447,0.7310504232666366,-4985.924762819287
36,Congo,-9596250.746397167,19.02324141950034,-504.4487705738857
37,Costa Rica,-30974500.51339177,428.3987006058857,-72.30297493802952
38,Croatia,-30412144.17757067,511.92983083291955,-59.40686075685321
39,Cyprus,-24202673.456404366,209.09813192687696,-115.7479181347646
40,Czechia,-265383361.64446557,4965.524913069696,-53.44517775874074
41,Denmark,19268134.563344672,19936.892700436976,0.9664562503725745
42,Dominican Rep.,-32323707.382868815,520.1320912297488,-62.14518951608205
43,Ecuador,-31073047.569209937,433.8508536781179,-71.62149689409995
44,Egypt,-35360980.462839976,1569.1922448695436,-22.534511356688324
45,El Salvador,-18598971.59816337,86.02238195893352,-216.21084158123392
46,Estonia,-23815446.243328847,252.3875922443665,-94.36060636558662
47,Eswatini,-7583626.064267824,6.673811837735679,-1136.3260230664266
48,Ethiopia,-24690870.213288486,289.28789762656544,-85.35051212256836
49,Fiji,-12177278.897796027,39.766323930706314,-306.2208847620716
50,Finland,-324672850.11546564,8403.472136207978,-38.63555978445506
51,France,289005598.75091314,159279.12390651583,1.8144599974101843
52,French Polynesia,-19887090.402424067,135.14548306237455,-147.15320077138986
