,country,total_costs,scrap_sum,unit_cost
0,Australia,84694677.70463467,10000.0,8.469467770463467
1,Belgium,85582628.62914212,9000.0,9.50918095879357
2,Brazil,80692464.94584483,10000.0,8.069246494584483
3,Canada,247581544.84157914,81999.44403282244,3.0193076033842146
4,Czechia,25331421.5612342,1000.0,25.331421561234198
5,Finland,73245249.59113255,7000.0,10.463607084447506
6,France,288676321.37584484,84000.0,3.4366228735219626
7,Germany,428477556.53677124,171999.99999999997,2.4911485845161123
8,Hungary,300152932.23655605,94999.28372775456,3.1595283717793414
9,India,293655039.75181794,100543.77371525053,2.920668569527505
10,Italy,284965788.32431227,84000.0,3.3924498610037177
11,Japan,99185606.82248716,19553.771752792032,5.072453952947707
12,Korea,198758285.80465978,93277.49926735571,2.130827770531999
13,Netherlands,151089628.30703637,26000.0,5.81113955027063
14,Norway,369583824.32529163,130999.28519481877,2.8212659616856386
15,Poland,250214964.69553232,67999.59112676377,3.679653958934628
16,Romania,25391939.61384717,1000.0000000000001,25.391939613847168
17,Russian Federation,198432253.61557278,44999.24288587336,4.409679827699207
18,Serbia,25052720.54668618,999.3612875009478,25.0687322593156
19,Slovakia,25356669.143231027,1000.0,25.356669143231024
20,Spain,275384903.48029435,79999.42536899392,3.4423360194163055
21,Sweden,334621407.4326663,109999.64639117452,3.0420225738063245
22,Switzerland,232240465.66099432,56999.06170936976,4.07446120508362
23,Thailand,184107810.67904702,44999.66320751065,4.091315302295831
24,Turkey,82148365.0118225,10000.0,8.21483650118225
25,USA,620213598.9486717,472999.7944398776,1.3112343942625249
26,United Kingdom,309998062.0031581,111000.00000000001,2.792775333361784
27,Viet Nam,49913782.82382281,3999.999999999999,12.478445705955707
