,country,total_netprofits,scrap_sum,net_profit
0,Australia,-10494866.320476685,10000.0,-1.0494866320476686
1,Belgium,-28873695.34477656,9000.0,-3.2081883716418402
2,Brazil,-7517308.6538592465,10000.0,-0.7517308653859246
3,Canada,447082288.6977324,81999.44403282244,5.452259999699216
4,Czechia,-36082869.77999604,1000.0,-36.08286977999604
5,Finland,-34583469.24472864,7000.0,-4.940495606389805
6,France,375263823.646992,84000.0,4.467426471988
7,Germany,936452031.2526045,171999.99999999997,5.444488553794213
8,Hungary,442329126.01389205,94999.28372775456,4.656131169172839
9,India,552768350.9307382,100543.77371525053,5.4977879833338115
10,Italy,366374067.30353534,84000.0,4.361596039327802
11,Japan,58097960.50681806,19553.771752792032,2.971189458551515
12,Korea,604692415.6312131,93277.49926735571,6.48272542017898
13,Netherlands,47144982.9254245,26000.0,1.8132685740547887
14,Norway,664249065.4617598,130999.28519481877,5.070631221184953
15,Poland,286680745.5267347,67999.59112676377,4.215918666221227
16,Romania,-36475619.46150843,1000.0000000000001,-36.47561946150842
17,Russian Federation,168618952.1844626,44999.24288587336,3.747150871229375
18,Serbia,-35676263.06298683,999.3612875009478,-35.699064501688525
19,Slovakia,-36229388.90507944,1000.0,-36.22938890507944
20,Spain,343420717.78789234,79999.42536899392,4.292789806975225
21,Sweden,527855308.2069998,109999.64639117452,4.798700046088062
22,Switzerland,218288239.8649401,56999.06170936976,3.8296812845439687
23,Thailand,209068379.00580868,44999.66320751065,4.645998749850959
24,Turkey,-10149782.25782574,10000.0,-1.014978225782574
25,USA,2868751842.81531,472999.7944398776,6.06501710262361
26,United Kingdom,662610586.4913714,111000.00000000001,5.969464743165507
27,Viet Nam,-32846084.622413374,3999.999999999999,-8.211521155603345
