,country,total_costs,scrap_sum,unit_cost
0,Afghanistan,434142.76949909667,0.7126343864593843,609.2082809195738
1,Albania,2445140.9126159884,13.721351077523751,178.1997194592047
2,Algeria,7634820.385846924,136.0154884048904,56.13199257954815
3,Andorra,605663.0759748266,1.3453670654903733,450.1842593820804
4,Angola,3654844.630415591,36.929406761361264,98.96840894394234
5,Argentina,21140949.567706928,797.9940644224494,26.492615058493893
6,Armenia,3010057.820240974,24.9014658551949,120.87874014103555
7,Aruba,2726891.266837123,16.729262778273437,163.0012812267245
8,Australia,34965996.691176385,2102.2072491347208,16.632992158869477
9,Austria,69752573.58297311,6470.227069159485,10.780544923291899
10,Azerbaijan,6287243.178654696,89.02014331311582,70.62719677433233
11,Bahamas,17745.525161051628,0.003964140717737061,4476.5124208763455
12,Bahrain,2496519.4226587433,18.491925877530583,135.00591767416975
13,Bangladesh,454658.2129110113,0.8887378544041843,511.57741358481593
14,Barbados,1417750.5084871778,4.812013490419755,294.6272929844813
15,Belarus,11789069.703225652,287.71935800356835,40.97419716569589
16,Belgium,285767599.5997014,9645.390682251498,29.627374257171656
17,Benin,2772806.01770649,21.3586699157017,129.82109975247465
18,Bermuda,2411059.4805737115,15.746422986523672,153.11791653489678
19,Bolivia (Plurinational State of),11374178.482202273,245.26859731187318,46.37437734329825
20,Bosnia Herzegovina,3485198.282606342,31.189092441121648,111.74413905071629
21,Botswana,6103532.239029914,84.66049496323595,72.09421869882038
22,Brazil,63959735.74517632,6421.491910815084,9.960261047351825
23,Brunei Darussalam,1694425.9694314175,7.8254769757122125,216.52686151788268
24,Bulgaria,5636896.446323566,62.94887931356195,89.54720890653142
25,Burkina Faso,5593647.049117987,70.10048309768808,79.79470043484572
26,Burundi,3581146.5458820118,30.88794158920469,115.93995461107772
27,C?te d'Ivoire,4028562.605930072,39.66042912804107,101.57637460059053
28,Cabo Verde,508561.0127984623,0.8385342821429048,606.4880394619241
29,Cambodia,6333519.31497122,89.82385600981513,70.5104367182717
30,Cameroon,1439938.9485500553,6.895549607972924,208.8214907315201
31,Canada,84830299.12142569,11218.08617568283,7.561922576892861
32,Cayman Isds,270502.53742478945,0.19734986383647074,1370.675064913827
33,Chile,5506385.722721364,59.27042061760562,92.90276102892635
34,Colombia,19642196.705144793,701.1031443569527,28.016129813767257
35,Comoros,219500.76633234927,0.17624469117635122,1245.4319325438053
36,Congo,3128603.63756733,25.998655725106936,120.33713091350464
37,Costa Rica,8881768.637234572,152.63655152732292,58.18900223020748
38,Croatia,5052645.198899845,52.05294931617537,97.06741434014658
39,Cyprus,3250963.5136324544,22.367555295448184,145.34281778635093
40,Czechia,17674840.847814724,519.050236291137,34.05227396505961
41,Denmark,71746165.21124159,6891.507133006289,10.410809105546655
42,Dominican Rep.,8677240.59357352,144.33177871044597,60.12009739713342
43,Ecuador,8269873.0497613195,131.7771224370365,62.75651567450708
44,Egypt,13425704.078599805,362.00485407836965,37.08708302484061
45,El Salvador,6362797.395616954,86.83889218338686,73.27128704244593
46,Estonia,3481604.5731325303,27.52413151167798,126.4928040201868
47,Eswatini,903083.8569137859,2.3914715477888833,377.62684559168724
48,Ethiopia,6880001.107937906,104.76931050572765,65.66809569260057
49,Fiji,3907482.3724090857,39.524314178339935,98.86274951610568
50,Finland,46041708.16864099,3143.4128113730058,14.647044766777073
51,France,196697664.21164367,42722.06910531036,4.604123075752296
52,French Polynesia,4224748.4378123265,42.06154390211994,100.44206764363194
53,Georgia,2388102.4463043343,15.003431570112118,159.1704161241086
54,Germany,288757924.1885571,85767.61579724787,3.3667477112943467
55,Ghana,7450061.802919495,137.6316487129601,54.13044072775072
56,Greece,44746226.90691495,2846.113129383508,15.721872207029016
57,Greenland,303679.3093579994,0.3194545068883443,950.6183284624667
58,Grenada,1366835.6340056236,4.084295349117076,334.6564136947393
59,Guatemala,13075002.150685199,317.082237587422,41.23536609987597
60,Guinea,544749.9134896303,1.357014332261084,401.43268979477716
61,Guyana,4395150.059240078,37.82186306899194,116.20659858089908
62,Honduras,5335944.929325876,58.50822472674878,91.1999117089326
63,Hungary,9056835.848194854,150.5895366392542,60.14253081800112
64,Iceland,17671773.96266733,639.4334436560923,27.636611969535604
65,India,31221178.19749501,1679.5296822883893,18.589238717684104
66,Indonesia,73776156.17908357,8633.301832442925,8.545531896248724
67,Iran,10355611.487967752,273.3355012895904,37.886082997306325
68,Ireland,14578014.737829555,372.09382404696055,39.17833029120558
69,Israel,43575509.64999117,3100.4939960827705,14.054376401001061
70,Italy,162050321.73999062,30036.570435734175,5.395100685236725
71,Jamaica,4404962.474102026,44.45874146070361,99.07978339862598
72,Japan,54584771.29216611,5481.383962111476,9.958209764079287
73,Jordan,8904453.604122419,171.821418074308,51.82388612502016
74,Kazakhstan,15154580.3247914,455.3068104247791,33.28432603644323
75,Kenya,15449599.424068099,461.961563567083,33.443473748708556
76,Kiribati,242537.25578836957,0.21547786199235008,1125.578532967717
77,Korea,81532517.88310437,13126.138529804113,6.211462548408829
78,Kuwait,5997273.373340126,90.74549202396585,66.08893995259014
79,Kyrgyzstan,2374529.521034734,16.336665926365388,145.34970181415858
