,country,total_costs,scrap_sum,unit_cost
0,Australia,78932094.49061629,3407.207249134721,23.16621465003678
1,Belgium,120134633.47130461,8000.000000000003,15.016829183913071
2,Brazil,113365326.8503242,9121.491910815083,12.428375528778389
3,Canada,121365205.50286208,11218.086175682838,10.818708610559826
4,Czechia,40625924.24678485,519.0502362911369,78.26973461581788
5,Finland,81364949.18571773,3200.412811373005,25.423266928747065
6,France,235574125.93062273,42785.06910531035,5.5059891419313844
7,Germany,322053897.2518509,92658.61579724788,3.475703737648717
8,Hungary,107781756.03045838,6291.589536639254,17.131085141964235
9,India,90675519.26542237,4947.52968228839,18.32743310060993
10,Italy,211905910.7261458,33315.57043573417,6.360566784678441
11,Japan,91205534.91451542,5471.322519039198,16.669742022543346
12,Korea,116118840.5970294,13155.138529804111,8.826880867423178
13,Netherlands,157209508.5685026,16225.190655985432,9.68922411463365
14,Norway,128390103.60487929,12511.179450108732,10.26203037985867
15,Poland,107288519.51710157,6178.113844621266,17.36590199135099
16,Romania,52946154.18031368,999.9346476567462,52.949614561699676
17,Russian Federation,79392136.49804294,3586.6216481750685,22.135631880334785
18,Serbia,52867594.41315787,999.4624204968336,52.89603023481098
19,Slovakia,52574011.34039243,999.4527131586736,52.602800160737324
20,Spain,172097743.72764364,20302.1403881806,8.476827587490956
21,Sweden,152224955.00606304,15196.970551699222,10.016796077099873
22,Switzerland,93969926.1047152,5254.826940034489,17.88259198201082
23,Thailand,173292938.78123316,27080.90281562202,6.399082776563364
24,Turkey,120084842.30396184,9999.649949238137,12.008904603016726
25,USA,252167545.83546662,95297.61720053418,2.6461054666753316
26,United Kingdom,190953839.16517645,31121.96317176502,6.135661754732
27,Viet Nam,81938485.5744646,4000.0,20.484621393616152
