,country,total_costs,scrap_sum,unit_cost
0,Australia,34965996.691176385,2102.207249134721,16.632992158869474
1,Belgium,77791686.64501828,8000.000000000003,9.723960830627282
2,Brazil,61676246.83547157,6421.4919108150825,9.604660052844789
3,Canada,79188857.3090131,11218.086175682836,7.05903449740552
4,Czechia,17674840.847814724,519.050236291137,34.05227396505961
5,Finland,46041708.16864098,3143.4128113730044,14.647044766777075
6,France,160989961.80710423,42722.06910531035,3.7683091006257747
7,Germany,238584214.33981848,128412.61579724787,1.857949959656003
8,Hungary,9056835.848194852,150.5895366392542,60.14253081800111
9,India,31221178.19749501,1679.5296822883895,18.589238717684104
10,Italy,139433906.85664538,30036.570435734167,4.642138061499939
11,Japan,53318319.20658039,5471.322519039199,9.745051405952111
12,Korea,98534615.45873323,39476.13852980401,2.496055063347718
13,Netherlands,101683668.09835315,14580.190655985432,6.974097287034458
14,Norway,82872077.2855544,11872.179450108732,6.980359219957327
15,Poland,60761957.457615376,5015.113844621266,12.115768323541221
16,Romania,11611454.073274964,236.93464765674614,49.00699069600324
17,Russian Federation,40200003.220673904,2771.6216481750685,14.504145342905291
18,Serbia,6657408.070153568,99.46242049683357,66.93390364821767
19,Slovakia,18083972.5133837,539.4527131586735,33.522813162799906
20,Spain,98599063.0782451,13114.1403881806,7.518530392362554
21,Sweden,102862582.33893117,15196.970551699222,6.768624179996833
22,Switzerland,57580575.11358847,5254.826940034489,10.957653938116286
23,Thailand,41549636.74885041,2948.902815622021,14.08986302591536
24,Turkey,53136433.58793893,4698.649949238137,11.308872582975614
25,USA,168528181.0538121,93406.61720053418,1.8042424199133538
26,United Kingdom,127303032.59109163,30749.96317176502,4.13994097748978
27,Viet Nam,48368478.536338165,4000.0000000000005,12.09211963408454
