,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Direct,0.0
11,Afghanistan,NCA,Direct,-411.0746096055217
7,Afghanistan,NMC111,Direct,-788.8976051364116
10,Afghanistan,NMC523,Direct,-718.9862570987757
8,Afghanistan,NMC622,Direct,-985.8764140360464
9,Afghanistan,NMC811,Direct,-2086.616972923114
18,Albania,LFP,Direct,-202.35778657221786
23,Albania,NCA,Direct,-126.49521677099885
19,Albania,NMC111,Direct,-170.65661903835598
22,Albania,NMC523,Direct,-166.92773470871467
20,Albania,NMC622,Direct,-222.55614687742064
21,Albania,NMC811,Direct,-284.2027887871052
258,Algeria,LFP,Direct,-232.4145079068339
263,Algeria,NCA,Direct,-31.59335391583964
259,Algeria,NMC111,Direct,-43.134634426654024
262,Algeria,NMC523,Direct,-66.1367991549142
260,Algeria,NMC622,Direct,-108.10646194828375
261,Algeria,NMC811,Direct,-192.51631139274298
24,Andorra,LFP,Direct,-2092.8869690555925
29,Andorra,NCA,Direct,-324.2849659346751
25,Andorra,NMC111,Direct,-397.14646354241665
28,Andorra,NMC523,Direct,-534.282349978245
26,Andorra,NMC622,Direct,-895.3707099609956
27,Andorra,NMC811,Direct,-1634.812846295317
12,Angola,LFP,Direct,0.0
17,Angola,NCA,Direct,-61.053652906630504
13,Angola,NMC111,Direct,-101.35855864012142
16,Angola,NMC523,Direct,-115.07075497447718
14,Angola,NMC622,Direct,-163.78689882846237
15,Angola,NMC811,Direct,-380.90496628692824
36,Argentina,LFP,Direct,-115.17226078946649
41,Argentina,NCA,Direct,-7.932963736367104
37,Argentina,NMC111,Direct,-20.536797356890393
40,Argentina,NMC523,Direct,-27.97057143589624
38,Argentina,NMC622,Direct,-33.06911452501041
39,Argentina,NMC811,Direct,-45.31555737797966
42,Armenia,LFP,Direct,0.0
47,Armenia,NCA,Direct,-73.58382293371668
43,Armenia,NMC111,Direct,-138.06091724950377
46,Armenia,NMC523,Direct,-137.7863613773275
44,Armenia,NMC622,Direct,-188.8933712995958
45,Armenia,NMC811,Direct,-252.20885788494044
0,Aruba,LFP,Direct,0.0
5,Aruba,NCA,Direct,-102.46459351198295
1,Aruba,NMC111,Direct,-175.48723813620143
4,Aruba,NMC523,Direct,-184.10689496428105
2,Aruba,NMC622,Direct,-263.9445272874216
3,Aruba,NMC811,Direct,-312.4052694402495
48,Australia,LFP,Direct,-41.40538539200531
53,Australia,NCA,Direct,-0.6512759213402729
49,Australia,NMC111,Direct,-14.749195285554245
52,Australia,NMC523,Direct,-18.356363970112035
50,Australia,NMC622,Direct,-16.80134997967644
51,Australia,NMC811,Direct,-19.150287476648092
54,Austria,LFP,Direct,-12.285320008088776
59,Austria,NCA,Direct,2.185610174500741
55,Austria,NMC111,Direct,-5.199267082325754
58,Austria,NMC523,Direct,-9.921502807503627
56,Austria,NMC622,Direct,-5.263776266606484
57,Austria,NMC811,Direct,-7.576637102949591
60,Azerbaijan,LFP,Direct,-233.03464550863092
65,Azerbaijan,NCA,Direct,-36.744776325221025
61,Azerbaijan,NMC111,Direct,-75.35298557075865
64,Azerbaijan,NMC523,Direct,-77.3668244930965
62,Azerbaijan,NMC622,Direct,-102.32359137697873
63,Azerbaijan,NMC811,Direct,-130.13362548647424
108,Bahamas,LFP,Direct,0.0
113,Bahamas,NCA,Direct,-4465.965533165871
109,Bahamas,NMC111,Direct,0.0
112,Bahamas,NMC523,Direct,0.0
110,Bahamas,NMC622,Direct,0.0
111,Bahamas,NMC811,Direct,0.0
102,Bahrain,LFP,Direct,0.0
107,Bahrain,NCA,Direct,-91.06031399831791
103,Bahrain,NMC111,Direct,-130.05952696759888
106,Bahrain,NMC523,Direct,-152.2521267127502
104,Bahrain,NMC622,Direct,-233.70573826088315
105,Bahrain,NMC811,Direct,-586.9603055371766
90,Bangladesh,LFP,Direct,-3232.8337999624387
95,Bangladesh,NCA,Direct,-372.4938341324581
91,Bangladesh,NMC111,Direct,-466.4440233606102
94,Bangladesh,NMC523,Direct,-1121.1372978263248
92,Bangladesh,NMC622,Direct,-2393.130415012884
93,Bangladesh,NMC811,Direct,-2657.8430540089066
144,Barbados,LFP,Direct,0.0
149,Barbados,NCA,Direct,-186.78834483341393
145,Barbados,NMC111,Direct,-376.4301161404199
148,Barbados,NMC523,Direct,-344.0977291431291
146,Barbados,NMC622,Direct,-473.9680760346091
147,Barbados,NMC811,Direct,-537.4621776001
120,Belarus,LFP,Direct,-137.34456384447552
125,Belarus,NCA,Direct,-16.850498956523772
121,Belarus,NMC111,Direct,-42.77360268137827
124,Belarus,NMC523,Direct,-44.893655650801485
122,Belarus,NMC622,Direct,-55.03714310352362
123,Belarus,NMC811,Direct,-67.84222703470924
72,Belgium,LFP,Direct,-41.12084353887949
77,Belgium,NCA,Direct,-12.3265731953626
73,Belgium,NMC111,Direct,-23.40757464055589
76,Belgium,NMC523,Direct,-27.313484416552097
74,Belgium,NMC622,Direct,-29.16061583582163
75,Belgium,NMC811,Direct,-38.322159618584585
78,Benin,LFP,Direct,0.0
83,Benin,NCA,Direct,-78.52107179227784
79,Benin,NMC111,Direct,-159.1258277601038
82,Benin,NMC523,Direct,-150.94311369640207
80,Benin,NMC622,Direct,-201.70372501491224
81,Benin,NMC811,Direct,-286.7442601638016
126,Bermuda,LFP,Direct,0.0
131,Bermuda,NCA,Direct,-106.46715918151672
127,Bermuda,NMC111,Direct,-140.2948419058136
130,Bermuda,NMC523,Direct,-173.13721120728258
128,Bermuda,NMC622,Direct,-283.60804851806506
129,Bermuda,NMC811,Direct,-692.760208449288
132,Bolivia (Plurinational State of),LFP,Direct,-176.1778732866287
137,Bolivia (Plurinational State of),NCA,Direct,-19.644790754835675
133,Bolivia (Plurinational State of),NMC111,Direct,-51.08867144779702
136,Bolivia (Plurinational State of),NMC523,Direct,-50.544650266619215
134,Bolivia (Plurinational State of),NMC622,Direct,-63.63950249560765
135,Bolivia (Plurinational State of),NMC811,Direct,-83.08188632011638
114,Bosnia Herzegovina,LFP,Direct,-431.02612738762025
119,Bosnia Herzegovina,NCA,Direct,-64.21748095517205
115,Bosnia Herzegovina,NMC111,Direct,-130.03867658320573
118,Bosnia Herzegovina,NMC523,Direct,-123.33793157607876
116,Bosnia Herzegovina,NMC622,Direct,-163.7205559776292
117,Bosnia Herzegovina,NMC811,Direct,-200.22054576355666
156,Botswana,LFP,Direct,-282.57622647582343
161,Botswana,NCA,Direct,-38.00574386497087
157,Botswana,NMC111,Direct,-76.11477296604409
160,Botswana,NMC523,Direct,-79.44977562262714
158,Botswana,NMC622,Direct,-105.84078772593674
159,Botswana,NMC811,Direct,-142.8032519669906
138,Brazil,LFP,Direct,-17.150080259326216
143,Brazil,NCA,Direct,4.207495428895209
139,Brazil,NMC111,Direct,-6.918725910366328
142,Brazil,NMC523,Direct,-10.942139027402947
140,Brazil,NMC622,Direct,-6.917180656916203
141,Brazil,NMC811,Direct,-7.03355722432755
150,Brunei Darussalam,LFP,Direct,-1039.8855755518987
155,Brunei Darussalam,NCA,Direct,-135.88570029460533
151,Brunei Darussalam,NMC111,Direct,-241.90546097779017
154,Brunei Darussalam,NMC523,Direct,-238.69590202225157
152,Brunei Darussalam,NMC622,Direct,-332.77482203469276
153,Brunei Darussalam,NMC811,Direct,-399.8614972094557
96,Bulgaria,LFP,Direct,-100.2406327007099
101,Bulgaria,NCA,Direct,-58.21902355130966
97,Bulgaria,NMC111,Direct,-83.05398642412966
100,Bulgaria,NMC523,Direct,-83.76671435090962
98,Bulgaria,NMC622,Direct,-107.62808245708419
99,Bulgaria,NMC811,Direct,-137.91724444433095
84,Burkina Faso,LFP,Direct,-263.4506087499585
89,Burkina Faso,NCA,Direct,-42.79124789288953
85,Burkina Faso,NMC111,Direct,-85.26788465565089
88,Burkina Faso,NMC523,Direct,-87.60313641053907
86,Burkina Faso,NMC622,Direct,-116.24295091683733
87,Burkina Faso,NMC811,Direct,-136.2583029898909
66,Burundi,LFP,Direct,-384.0148280386248
71,Burundi,NCA,Direct,-76.9044921388732
67,Burundi,NMC111,Direct,-95.78685162632053
70,Burundi,NMC523,Direct,-118.79702309189442
68,Burundi,NMC622,Direct,-194.31324211347442
69,Burundi,NMC811,Direct,-281.08107906827354
180,C?te d'Ivoire,LFP,Direct,-372.1780185500196
185,C?te d'Ivoire,NCA,Direct,-60.7770039856247
181,C?te d'Ivoire,NMC111,Direct,-93.47366008664571
184,C?te d'Ivoire,NMC523,Direct,-113.70761609986984
182,C?te d'Ivoire,NMC622,Direct,-165.5373774214739
183,C?te d'Ivoire,NMC811,Direct,-271.77947144368704
210,Cabo Verde,LFP,Direct,-2086.3273326253693
215,Cabo Verde,NCA,Direct,-411.41575482187454
211,Cabo Verde,NMC111,Direct,-603.8501059841956
214,Cabo Verde,NMC523,Direct,-659.689444177104
212,Cabo Verde,NMC622,Direct,-1006.7144707812786
213,Cabo Verde,NMC811,Direct,-1571.627111624984
462,Cambodia,LFP,Direct,-226.1656083020021
467,Cambodia,NCA,Direct,-36.668256073488976
463,Cambodia,NMC111,Direct,-74.2620586447924
466,Cambodia,NMC523,Direct,-77.4120948233925
464,Cambodia,NMC622,Direct,-102.98892386781088
465,Cambodia,NMC811,Direct,-145.4829064398826
186,Cameroon,LFP,Direct,0.0
191,Cameroon,NCA,Direct,-158.6154941612589
187,Cameroon,NMC111,Direct,-182.00591061631704
190,Cameroon,NMC523,Direct,-252.18959255197552
188,Cameroon,NMC622,Direct,-441.7356155692863
189,Cameroon,NMC811,Direct,-1762.526306159253
162,Canada,LFP,Direct,-19.58528064457816
167,Canada,NCA,Direct,5.470440944890204
163,Canada,NMC111,Direct,-3.8036184696493356
166,Canada,NMC523,Direct,-8.401210865533903
164,Canada,NMC622,Direct,-3.408010935545554
165,Canada,NMC811,Direct,-3.9402657655514637
222,Cayman Isds,LFP,Direct,0.0
227,Cayman Isds,NCA,Direct,-907.5964332688095
223,Cayman Isds,NMC111,Direct,-1770.912728297033
226,Cayman Isds,NMC523,Direct,-1601.391245227917
224,Cayman Isds,NMC622,Direct,-2236.586026219358
225,Cayman Isds,NMC811,Direct,-2494.993044925044
174,Chile,LFP,Direct,-280.4419804743474
179,Chile,NCA,Direct,-49.37671594988161
175,Chile,NMC111,Direct,-105.83749122439787
178,Chile,NMC523,Direct,-102.72240194992769
176,Chile,NMC622,Direct,-137.74757033676303
177,Chile,NMC811,Direct,-164.76149383442487
198,Colombia,LFP,Direct,-120.73868357106466
203,Colombia,NCA,Direct,-7.915129617149489
199,Colombia,NMC111,Direct,-28.258684772582974
202,Colombia,NMC523,Direct,-30.03534297657395
200,Colombia,NMC622,Direct,-34.78753787158847
201,Colombia,NMC811,Direct,-43.02504556225172
204,Comoros,LFP,Direct,-3819.366741321906
209,Comoros,NCA,Direct,-807.4848260418161
205,Comoros,NMC111,Direct,-1535.2039688447826
208,Comoros,NMC523,Direct,-1396.5290262727926
206,Comoros,NMC622,Direct,-1922.8690845322167
207,Comoros,NMC811,Direct,-2862.7246832269852
192,Congo,LFP,Direct,0.0
197,Congo,NCA,Direct,-73.92507306783418
193,Congo,NMC111,Direct,-128.90644378772126
196,Congo,NMC523,Direct,-137.7146965918238
194,Congo,NMC622,Direct,-191.1101794797495
195,Congo,NMC811,Direct,-235.38729040875273
216,Costa Rica,LFP,Direct,-220.39641691666347
221,Costa Rica,NCA,Direct,-28.222247922351666
217,Costa Rica,NMC111,Direct,-56.948362629622174
220,Costa Rica,NMC523,Direct,-63.907601915613455
218,Costa Rica,NMC622,Direct,-86.66572107374253
219,Costa Rica,NMC811,Direct,-121.09201197592448
372,Croatia,LFP,Direct,-108.56856418080353
377,Croatia,NCA,Direct,-64.09452696430003
373,Croatia,NMC111,Direct,-90.52790051276845
376,Croatia,NMC523,Direct,-90.87502017613384
374,Croatia,NMC622,Direct,-117.32243225691387
375,Croatia,NMC811,Direct,-150.0952739738361
228,Cyprus,LFP,Direct,-164.31079812080077
233,Cyprus,NCA,Direct,-100.95390633077636
229,Cyprus,NMC111,Direct,-138.0847396752016
232,Cyprus,NMC523,Direct,-136.02767361474076
230,Cyprus,NMC622,Direct,-180.4203517585968
231,Cyprus,NMC811,Direct,-231.07867889433965
234,Czechia,LFP,Direct,-36.16984908710669
239,Czechia,NCA,Direct,-15.778253275019187
235,Czechia,NMC111,Direct,-28.44081171749148
238,Czechia,NMC523,Direct,-31.951046892342998
236,Czechia,NMC622,Direct,-35.73493941670157
237,Czechia,NMC811,Direct,-46.11856259745997
246,Denmark,LFP,Direct,-12.99925268969281
251,Denmark,NCA,Direct,2.5905945433800452
247,Denmark,NMC111,Direct,-4.856235940329328
250,Denmark,NMC523,Direct,-9.521490240665559
248,Denmark,NMC622,Direct,-4.659605350046652
249,Denmark,NMC811,Direct,-6.534375877095148
252,Dominican Rep.,LFP,Direct,-201.37510463668937
257,Dominican Rep.,NCA,Direct,-28.306774396461176
253,Dominican Rep.,NMC111,Direct,-66.92171076722983
