,country,total_netprofits,scrap_sum,net_profit
0,Australia,-63429136.769145414,3407.207249134721,-18.616166300201897
1,Belgium,-86123529.98829538,8000.000000000003,-10.765441248536918
2,Brazil,-72197643.12368266,9121.491910815083,-7.915113429863382
3,Canada,-70192730.5659788,11218.086175682838,-6.257103882668846
4,Czechia,-38531903.336453415,519.0502362911369,-74.23540274595068
5,Finland,-67465179.89626686,3200.412811373005,-21.080149303403058
6,France,-54515609.35132401,42785.06910531035,-1.274173689357386
7,Germany,71425245.6150223,92658.61579724788,0.7708430025688312
8,Hungary,-81057753.94305587,6291.589536639254,-12.883509560026713
9,India,-67810661.4679767,4947.52968228839,-13.705963545955345
10,Italy,-81089777.0832571,33315.57043573417,-2.4339903541402514
11,Japan,-65587622.4995984,5471.322519039198,-11.9875262829719
12,Korea,-55729896.583332404,13155.138529804111,-4.236359537915278
13,Netherlands,-87289205.18989931,16225.190655985432,-5.379856979227455
14,Norway,-72221160.5496998,12511.179450108732,-5.772530146953662
15,Poland,-81548630.25245896,6178.113844621266,-13.199599797510384
16,Romania,-49023386.85465382,999.9346476567462,-49.02659085724809
17,Russian Federation,-62817380.54234736,3586.6216481750685,-17.514359390071117
18,Serbia,-48907745.80216506,999.4624204968336,-48.93405174539026
19,Slovakia,-48463787.67837298,999.4527131586736,-48.49032579561255
20,Spain,-86521246.01496851,20302.1403881806,-4.261681003119209
21,Sweden,-87693203.23171723,15196.970551699222,-5.770439768465036
22,Switzerland,-70602815.38286628,5254.826940034489,-13.435802204059435
23,Thailand,-47642813.83999498,27080.90281562202,-1.7592771616355243
24,Turkey,-74869374.88386032,9999.649949238137,-7.487199578377695
25,USA,157640433.0543567,95297.61720053418,1.6541907099590425
26,United Kingdom,-47387013.31775811,31121.96317176502,-1.522622883917212
27,Viet Nam,-63133550.03226628,4000.0,-15.783387508066571
