,country,total_netprofits,scrap_sum,net_profit
0,Australia,-55297939.573770486,2102.2072491347208,-26.30470406594374
1,Belgium,-86123529.98829538,8000.000000000003,-10.765441248536918
2,Brazil,-71755296.50514866,6421.491910815083,-11.174240737467615
3,Canada,-70192730.5659788,11218.086175682838,-6.257103882668846
4,Czechia,-38531903.336453415,519.0502362911369,-74.23540274595068
5,Finland,-67015399.24223332,3143.412811373005,-21.319312245521388
6,France,-54255153.179814115,42722.06910531035,-1.2699561214152477
7,Germany,174643518.86671227,128412.61579724787,1.3600183890222974
8,Hungary,-24482578.159525964,150.5895366392542,-162.57821563111236
9,India,-52968216.784418315,1679.5296822883897,-31.537529430410636
10,Italy,-83288161.34352432,30036.570435734164,-2.7728918493450023
11,Japan,-65587622.4995984,5471.322519039198,-11.9875262829719
12,Korea,26384756.237878807,39476.13852980401,0.6683722679197367
13,Netherlands,-87322341.402857,14580.190655985432,-5.989108336317234
14,Norway,-71659121.73328832,11872.179450108732,-6.035886000074909
15,Poland,-79235695.47750989,5015.113844621266,-15.79938121693699
16,Romania,-29160216.880724035,236.93464765674614,-123.0728269128847
17,Russian Federation,-58965096.70851675,2771.6216481750685,-21.274583689062105
18,Serbia,-19228469.009166013,99.46242049683356,-193.32396007573698
19,Slovakia,-39207498.761272,539.4527131586735,-72.68014008438138
20,Spain,-90524201.80335352,13114.1403881806,-6.902793406492765
21,Sweden,-87693203.23171723,15196.970551699222,-5.770439768465036
22,Switzerland,-70602815.38286628,5254.826940034489,-13.435802204059435
23,Thailand,-60074943.42737242,2948.902815622021,-20.37196448425535
24,Turkey,-67000216.332669444,4698.649949238136,-14.259461133837648
25,USA,159809408.03074378,93406.61720053418,1.710900285443908
26,United Kingdom,-47164370.33571729,30749.96317176502,-1.5338024983075158
27,Viet Nam,-63133550.03226628,4000.0,-15.783387508066571
