,country,total_netprofits,scrap,net_profit
0,Angola,-44278532.32983955,1136.0127545353666,-38.97714365711468
1,Argentina,-53022313.01552806,13473.322793960207,-3.935355355643731
2,Aruba,-1428649.2030897888,0.6103001054564778,-2340.8962087942314
3,Australia,201104598.48692468,105809.03898409697,1.9006372273842367
4,Belgium,-23375621.582600877,45130.93798096328,-0.5179511578611765
5,Benin,-20965228.348404095,105.02691773759028,-199.61766754676844
6,Bermuda,-6459995.652187993,4.256167961295825,-1517.796222078885
7,Bolivia (Plurinational State of),-45207374.39025121,17270.586845115275,-2.617593414495781
8,Botswana,-47460121.60925431,1475.3559646550011,-32.16859032413404
9,Brazil,4577608415.060419,1072911.442630025,4.266529587790898
10,Burkina Faso,-44753856.622215316,18567.368546922717,-2.410349991659569
11,C?te d'Ivoire,-47963776.45953528,1537.59056062118,-31.194114797477763
12,Cabo Verde,-21326918.471519273,110.49905143952876,-193.00544388103233
13,Cameroon,-5186085.014094363,2.4602859901887006,-2107.91958120958
14,Canada,4808347641.646789,1159547.6411302092,4.146744360550895
15,Chile,51471490.6795364,49206.36457448843,1.046033193564199
16,China,44585144083.97184,15764994.053395621,2.828110428266774
17,Colombia,-38206643.2877375,20324.4526533724,-1.8798362710839325
18,Congo,-7754896.470483765,8.780285875601331,-883.2168542522153
19,Costa Rica,-60300369.06237246,6749.150059202177,-8.934513017702946
20,Czechia,-73021888.38438359,14154.669121657387,-5.158855198717169
21,Dominican Rep.,-17901598.44792968,27701.31255037145,-0.6462364703974879
22,Ecuador,-50657719.220469706,14677.21502900878,-3.4514530938156365
23,Eswatini,-24079380.053784963,158.85787850795137,-151.5781293313678
24,Finland,-17028447.91580382,45350.507148947545,-0.37548528090052463
25,France,668538466.2355368,243090.97110086528,2.7501575365303936
26,Germany,895862007.7370985,301996.99160858203,2.9664600397682905
27,Ghana,-15371890.272641601,45.74130490727798,-336.0614723126483
28,Grenada,-39848897.92452323,734.1555628016507,-54.27854795849219
29,Guatemala,10115881.152540378,36798.14576407028,0.27490192623829235
30,Guinea,-9386741.735245932,10.296562132803874,-911.6384298153905
31,Guyana,-59875831.88775726,5301.204953993111,-11.294758909982537
32,Honduras,-55909533.515137546,3036.0629039851824,-18.41514332319987
33,Hungary,361455183.8677708,155492.28485286923,2.3245859703572362
34,India,41082985139.44087,8690966.840697635,4.727090310258633
35,Italy,477155130.99947757,191280.94608574192,2.494525151426176
36,Jamaica,-10926030.182503045,13.756431669500394,-794.248860823939
37,Japan,6513039418.335157,1551263.2385085847,4.198539136785659
38,Korea,53777965622.01512,11944288.439539427,4.502400113178178
39,Lesotho,-60114584.639813125,5111.815030073301,-11.759929552644847
40,Mali,-53044767.85120574,2355.8962514177265,-22.515748653738278
41,Mexico,364005935.6766835,130132.69167727989,2.7971905520819713
42,Mozambique,-30316630.141907927,360.2372698333751,-84.15739480795712
43,Namibia,-56399725.71068265,12416.038979457511,-4.542489420659575
44,Netherlands,43981638.744078025,67814.78076439635,0.6485553480867252
45,Nicaragua,-52687932.15974416,13599.008668011038,-3.8743950714350257
46,Niger,-55740044.49177608,12852.159276816848,-4.337017873122831
47,Nigeria,10014871421.253792,2259641.2003500066,4.432062674243388
48,Norway,-59057814.97666609,20451.382464416027,-2.8877174968206947
49,Panama,-1991374.4227860637,1.6239647250077638,-1226.2424128557002
50,Paraguay,-60018958.67569502,5521.72321492601,-10.869606523096841
51,Peru,31665110.237227023,43317.13203819661,0.7310066190278952
52,Poland,279338386.30935454,130789.99042250107,2.135778016398549
53,Romania,-72418137.6446816,14154.669121657389,-5.116201376539282
54,Russian Federation,317493355.7969103,91290.04279626264,3.4778530721634002
55,Saint Lucia,-25372020.423989855,167.29584770250025,-151.65959449937182
56,Senegal,1084093494.0831432,303023.87069381267,3.5775844708239317
57,Serbia,-56996547.45566046,3284.603611856616,-17.35264104621844
58,Slovakia,-72857874.73287071,14154.669121657387,-5.147267951420661
59,South Africa,-54567329.61280613,2687.0394274445507,-20.307602879017363
60,Spain,350834784.2891004,152848.98015546135,2.2953034029554495
61,Sweden,605299849.6946971,245079.8685426843,2.469806489182424
62,Switzerland,-43427166.55775421,30473.1768279509,-1.4250948236523053
63,Thailand,349151030.0727434,98290.0014871785,3.5522537876682057
64,Togo,-59680973.872688085,4751.600010957783,-12.560184724104788
65,Trinidad and Tobago,-59705485.94359377,8267.047213753985,-7.222105353923833
66,Turkey,343945130.72777015,141546.69121657388,2.429905833697773
67,USA,38652349451.54854,8286238.8896370195,4.664643388436236
68,United Kingdom,724668280.0804663,238399.1723608895,3.039726492772638
69,Uruguay,-53453750.72448196,2245.3307861774706,-23.806626201159204
70,Viet Nam,287906477.5721134,84928.0147299443,3.3900059772691473
71,Zambia,-27115605.005152546,347.5002114165389,-78.03047052725334
72,Zimbabwe,-2624432.9906413527,4.346063757790826,-603.8643556337043
