,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Pyro,0.0,baseline,baseline
1,Afghanistan,NCA,Pyro,-200150.28779910153,baseline,baseline
2,Afghanistan,NMC111,Pyro,-657808.9163030144,baseline,baseline
3,Afghanistan,NMC523,Pyro,-545765.0490780129,baseline,baseline
4,Afghanistan,NMC622,Pyro,-1003575.0884271584,baseline,baseline
5,Afghanistan,NMC811,Pyro,0.0,baseline,baseline
6,Albania,LFP,Pyro,-208.304799730626,baseline,baseline
7,Albania,NCA,Pyro,-0.6511891801767189,baseline,baseline
8,Albania,NMC111,Pyro,-3.442193166436928,baseline,baseline
9,Albania,NMC523,Pyro,-3.2487959194346687,baseline,baseline
10,Albania,NMC622,Pyro,-6.792243733401156,baseline,baseline
11,Albania,NMC811,Pyro,-10.597786255972357,baseline,baseline
12,Algeria,LFP,Pyro,0.0,baseline,baseline
13,Algeria,NCA,Pyro,-10.072577035451141,baseline,baseline
14,Algeria,NMC111,Pyro,-32.038412640353904,baseline,baseline
15,Algeria,NMC523,Pyro,-27.747666740964178,baseline,baseline
16,Algeria,NMC622,Pyro,-45.800293704896134,baseline,baseline
17,Algeria,NMC811,Pyro,-53.90071615235478,baseline,baseline
18,Andorra,LFP,Pyro,0.0,baseline,baseline
19,Andorra,NCA,Pyro,-448.3562796604923,baseline,baseline
20,Andorra,NMC111,Pyro,-1026.691882864381,baseline,baseline
21,Andorra,NMC523,Pyro,-908.6870415157847,baseline,baseline
22,Andorra,NMC622,Pyro,-1393.385702798705,baseline,baseline
23,Andorra,NMC811,Pyro,-1602.5924213575809,baseline,baseline
24,Angola,LFP,Pyro,0.0,baseline,baseline
25,Angola,NCA,Pyro,-20.552336553476202,baseline,baseline
26,Angola,NMC111,Pyro,-57.60256425791011,baseline,baseline
27,Angola,NMC523,Pyro,-49.91008218040104,baseline,baseline
28,Angola,NMC622,Pyro,-80.69913251842183,baseline,baseline
29,Angola,NMC811,Pyro,-94.34408479774693,baseline,baseline
30,Argentina,LFP,Pyro,0.0,baseline,baseline
31,Argentina,NCA,Pyro,-0.746797552797725,baseline,baseline
32,Argentina,NMC111,Pyro,-9.675871699594481,baseline,baseline
33,Argentina,NMC523,Pyro,-8.170096007511505,baseline,baseline
34,Argentina,NMC622,Pyro,-15.064294415378864,baseline,baseline
35,Argentina,NMC811,Pyro,-18.29628926624538,baseline,baseline
36,Armenia,LFP,Pyro,0.0,baseline,baseline
37,Armenia,NCA,Pyro,-1514.953156646238,baseline,baseline
38,Armenia,NMC111,Pyro,-2870.75272898917,baseline,baseline
39,Armenia,NMC523,Pyro,-2954.8920821509855,baseline,baseline
40,Armenia,NMC622,Pyro,-4831.832645658198,baseline,baseline
41,Armenia,NMC811,Pyro,-7251.567364094497,baseline,baseline
42,Aruba,LFP,Pyro,0.0,baseline,baseline
43,Aruba,NCA,Pyro,-2804.334810539308,baseline,baseline
44,Aruba,NMC111,Pyro,-4749.517357179712,baseline,baseline
45,Aruba,NMC523,Pyro,-5397.293213701545,baseline,baseline
