,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Argentina,154891063.85061458,30708.71353185335,5.043879929712786,baseline,baseline
1,Australia,314463155.94563437,121183.03241438395,2.594943777857706,baseline,baseline
2,Belgium,226860391.45449358,44609.29758508148,5.08549570909096,baseline,baseline
3,Brazil,656997431.2474592,2122861.4971509427,0.3094867150443891,baseline,baseline
4,Canada,604308962.4938953,1300322.615465167,0.46473771609187514,baseline,baseline
5,China,273642521.5893053,16625620.188591376,0.016459086547464908,baseline,baseline
6,Czechia,171728867.83932972,24977.97422199713,6.875211989293143,baseline,baseline
7,Finland,284425349.6633163,83540.31949349502,3.4046476167171407,baseline,baseline
8,France,440386828.9278023,244451.6006112727,1.801529741783553,baseline,baseline
9,Germany,463223952.14347583,276135.4470317813,1.6775244073976563,baseline,baseline
10,Hungary,392032532.1242438,206659.3063287012,1.8969991678027696,baseline,baseline
11,India,274421284.3117767,41699852.03632045,0.0065808694973966955,baseline,baseline
12,Italy,379507520.14523125,178453.78474053598,2.126643156921657,baseline,baseline
13,Japan,453333287.07107854,3678826.7240147055,0.12322768129083168,baseline,baseline
14,Korea,642410211.9581785,14240342.952131428,0.04511199021804636,baseline,baseline
15,Netherlands,262591787.00967133,68068.36596842649,3.857765399149945,baseline,baseline
16,Norway,416278700.552643,224511.42667786824,1.85415373601418,baseline,baseline
17,Paraguay,141005032.2051921,23322.097967003378,6.0459840450327045,baseline,baseline
18,Poland,328537090.8025199,131537.2943038643,2.497672561544153,baseline,baseline
19,Romania,170456362.086915,24977.97422199713,6.824266874965412,baseline,baseline
20,Russian Federation,152616060.43182477,402154.8988129848,0.37949571392090947,baseline,baseline
21,Serbia,152678392.43144214,22349.088494470256,6.831526595333798,baseline,baseline
22,Slovakia,155862719.58699077,19626.03498368682,7.941630579816251,baseline,baseline
23,Spain,356590545.44385386,155258.9445587149,2.296747195193,baseline,baseline
24,Sweden,435535588.353155,237033.31866005008,1.8374445871797211,baseline,baseline
25,Switzerland,559170400.8539009,453198.874037707,1.2338300752428102,baseline,baseline
26,Thailand,147110910.12438136,523393.9458024051,0.28107109626353904,baseline,baseline
27,Turkey,390877925.00997144,249779.7422199713,1.5648904171970057,baseline,baseline
28,USA,1211417465.601985,10671351.445562623,0.1135205294082708,baseline,baseline
29,United Kingdom,413048977.64060706,260696.9653609594,1.584402707061442,baseline,baseline
30,Uruguay,98620858.90859687,8177.42531957997,12.060135685062116,baseline,baseline
31,Viet Nam,124711778.9156407,149867.84533198277,0.8321450050835314,baseline,baseline
