From Region,To Region,Amount Transported,Remaining Storage
Brazil,China,0.010000000000000002,240.5213124939356
Czechia,China,0.003,240.5483124939356
Romania,Germany,0.001,7.037766671516096
Serbia,Germany,0.005,7.028766671516096
Slovakia,China,0.004,240.5423124939356
Turkey,Germany,0.18700000000000014,6.8487666715160955
Viet Nam,China,0.4880000000000004,240.04931249393562
