typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,40,AUT,Austria,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,270,FALSE,8,kg,270,FALSE,270,FALSE,0,FALSE,,526.524,526.524,0,FALSE,TRUE
C,A,20220101,2022,52,2022,40,AUT,Austria,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,270,FALSE,8,kg,270,FALSE,270,FALSE,0,FALSE,,526.524,526.524,0,TRUE,FALSE
C,A,20220101,2022,52,2022,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32250,FALSE,8,kg,32250,FALSE,32250,FALSE,0,FALSE,,96533.315,96533.315,0,FALSE,TRUE
C,A,20220101,2022,52,2022,56,BEL,Belgium,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32250,FALSE,8,kg,32250,FALSE,32250,FALSE,0,FALSE,,96533.315,96533.315,0,TRUE,FALSE
C,A,20220101,2022,52,2022,203,CZE,Czechia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63443,FALSE,8,kg,63443,FALSE,63443,FALSE,0,FALSE,,397907,397907,0,FALSE,TRUE
C,A,20220101,2022,52,2022,203,CZE,Czechia,X,Export,100,BGR,Bulgaria,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47286,FALSE,8,kg,47286,FALSE,47286,FALSE,0,FALSE,,41970,41970,0,FALSE,TRUE
C,A,20220101,2022,52,2022,203,CZE,Czechia,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16157,FALSE,8,kg,16157,FALSE,16157,FALSE,0,FALSE,,355937,355937,0,FALSE,TRUE
C,A,20220101,2022,52,2022,246,FIN,Finland,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17686.483,TRUE,-1,N/A,0,FALSE,17686.483,TRUE,0,FALSE,,13614.866,13614.866,6,FALSE,TRUE
C,A,20220101,2022,52,2022,246,FIN,Finland,X,Export,251,FRA,France,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15640,FALSE,5,u,24000,FALSE,15640,FALSE,0,FALSE,,12039.505,12039.505,0,FALSE,TRUE
C,A,20220101,2022,52,2022,246,FIN,Finland,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,854914,"Waste and scrap; of primary cells, primary batteries and electric accumulators, spent or not, unsorted and not containing lead, cadmium or mercury",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2046.483,TRUE,-1,N/A,0,FALSE,2046.483,TRUE,0,FALSE,,1575.361,1575.361,6,FALSE,TRUE
