,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Hydro,0.0
11,Afghanistan,NCA,Hydro,-6150.594503834491
7,Afghanistan,NMC111,Hydro,-15328.42311569624
10,Afghanistan,NMC523,Hydro,-13283.162777423255
8,Afghanistan,NMC622,Hydro,-21194.622624753774
9,Afghanistan,NMC811,Hydro,-62101.245556664166
18,Albania,LFP,Hydro,-56.9129117462636
23,Albania,NCA,Hydro,-36.29637729480091
19,Albania,NMC111,Hydro,-56.683306654010565
22,Albania,NMC523,Hydro,-52.49074373391981
20,Albania,NMC622,Hydro,-87.01570487618274
21,Albania,NMC811,Hydro,-121.72523441935994
258,Algeria,LFP,Hydro,-170.05364356560906
263,Algeria,NCA,Hydro,-22.30121532741196
259,Algeria,NMC111,Hydro,-62.28561167109328
262,Algeria,NMC523,Hydro,-58.67247014301767
260,Algeria,NMC622,Hydro,-99.90723739470208
261,Algeria,NMC811,Hydro,-120.35922481080404
24,Andorra,LFP,Hydro,-4078.386263894711
29,Andorra,NCA,Hydro,-686.4532378690515
25,Andorra,NMC111,Hydro,-1519.5849562618885
28,Andorra,NMC523,Hydro,-1493.8145941298355
26,Andorra,NMC622,Hydro,-2425.253086479583
27,Andorra,NMC811,Hydro,-2892.350762760633
12,Angola,LFP,Hydro,-973.6898621506084
17,Angola,NCA,Hydro,-134.36657936677705
13,Angola,NMC111,Hydro,-308.4472414079099
16,Angola,NMC523,Hydro,-306.34815383089165
14,Angola,NMC622,Hydro,-506.903021318127
15,Angola,NMC811,Hydro,-658.1573139362115
36,Argentina,LFP,Hydro,-60.16493218464412
41,Argentina,NCA,Hydro,-0.8686681555971689
37,Argentina,NMC111,Hydro,-15.217540448359056
40,Argentina,NMC523,Hydro,-13.788924214019067
38,Argentina,NMC622,Hydro,-27.400220489748452
39,Argentina,NMC811,Hydro,-34.44773211889388
42,Armenia,LFP,Hydro,0.0
47,Armenia,NCA,Hydro,-413.8609690721297
43,Armenia,NMC111,Hydro,-936.826822194147
46,Armenia,NMC523,Hydro,-886.26369912212
44,Armenia,NMC622,Hydro,-1462.7168289114322
45,Armenia,NMC811,Hydro,-1950.1409994592864
0,Aruba,LFP,Hydro,0.0
5,Aruba,NCA,Hydro,-496.91805988965905
1,Aruba,NMC111,Hydro,-1206.4450704075887
4,Aruba,NMC523,Hydro,-1117.70166745813
2,Aruba,NMC622,Hydro,-1904.137739803795
3,Aruba,NMC811,Hydro,-2313.7677236543004
48,Australia,LFP,Hydro,-36.627920924904515
53,Australia,NCA,Hydro,0.579788070008451
49,Australia,NMC111,Hydro,-11.382250958178759
52,Australia,NMC523,Hydro,-9.389888967467627
50,Australia,NMC622,Hydro,-18.976789564999606
51,Australia,NMC811,Hydro,-23.629502760696635
54,Austria,LFP,Hydro,-2.9020335181592403
59,Austria,NCA,Hydro,5.223586159883365
55,Austria,NMC111,Hydro,3.5254222725225044
58,Austria,NMC523,Hydro,3.2606715192888696
56,Austria,NMC622,Hydro,1.3593439882351621
57,Austria,NMC811,Hydro,-1.1701500415447235
60,Azerbaijan,LFP,Hydro,-145.8834996175504
65,Azerbaijan,NCA,Hydro,-20.353284059261274
61,Azerbaijan,NMC111,Hydro,-63.07580352847165
64,Azerbaijan,NMC523,Hydro,-54.48771875541691
62,Azerbaijan,NMC622,Hydro,-91.08638397057763
63,Azerbaijan,NMC811,Hydro,-108.11712074407382
108,Bahamas,LFP,Hydro,0.0
113,Bahamas,NCA,Hydro,-47327.66556209825
109,Bahamas,NMC111,Hydro,0.0
112,Bahamas,NMC523,Hydro,0.0
110,Bahamas,NMC622,Hydro,0.0
111,Bahamas,NMC811,Hydro,0.0
102,Bahrain,LFP,Hydro,0.0
107,Bahrain,NCA,Hydro,-667.5878411153968
103,Bahrain,NMC111,Hydro,-961.3232283574077
106,Bahrain,NMC523,Hydro,-1268.3025425494088
104,Bahrain,NMC622,Hydro,-2570.7965532581798
105,Bahrain,NMC811,Hydro,-10201.868756730822
90,Bangladesh,LFP,Hydro,-7589.396439380228
95,Bangladesh,NCA,Hydro,-1104.9911599377049
91,Bangladesh,NMC111,Hydro,-2342.109666042496
94,Bangladesh,NMC523,Hydro,-2633.7116927867105
92,Bangladesh,NMC622,Hydro,-4307.843882403073
93,Bangladesh,NMC811,Hydro,-5014.360420597707
144,Barbados,LFP,Hydro,0.0
149,Barbados,NCA,Hydro,-1424.9302366246054
145,Barbados,NMC111,Hydro,-3798.0929987137297
148,Barbados,NMC523,Hydro,-3257.833541360575
146,Barbados,NMC622,Hydro,-5375.519433990602
147,Barbados,NMC811,Hydro,-6390.636855157218
120,Belarus,LFP,Hydro,-68.41293296330005
125,Belarus,NCA,Hydro,-5.321723930658406
121,Belarus,NMC111,Hydro,-25.682863106223145
124,Belarus,NMC523,Hydro,-21.9393244133042
122,Belarus,NMC622,Hydro,-38.87087819465674
123,Belarus,NMC811,Hydro,-46.9149419370566
72,Belgium,LFP,Hydro,-13.036632642771892
77,Belgium,NCA,Hydro,-1.6699053865851825
73,Belgium,NMC111,Hydro,-6.441495174932669
76,Belgium,NMC523,Hydro,-5.990575349075343
74,Belgium,NMC622,Hydro,-13.341323558575398
75,Belgium,NMC811,Hydro,-21.334223881651177
78,Benin,LFP,Hydro,0.0
83,Benin,NCA,Hydro,-538.6836010956691
79,Benin,NMC111,Hydro,-1325.1012632367717
82,Benin,NMC523,Hydro,-1167.2830639924098
80,Benin,NMC622,Hydro,-1878.6237611553781
81,Benin,NMC811,Hydro,-2716.796833750425
126,Bermuda,LFP,Hydro,0.0
131,Bermuda,NCA,Hydro,-929.5853751938291
127,Bermuda,NMC111,Hydro,-1309.3337519404213
130,Bermuda,NMC523,Hydro,-1677.1356678147883
128,Bermuda,NMC622,Hydro,-3558.4744665270573
129,Bermuda,NMC811,Hydro,-12680.551153189792
132,Bolivia (Plurinational State of),LFP,Hydro,-98.8529491642158
137,Bolivia (Plurinational State of),NCA,Hydro,-8.549582243567652
133,Bolivia (Plurinational State of),NMC111,Hydro,-36.75493396032897
136,Bolivia (Plurinational State of),NMC523,Hydro,-31.21733509323684
134,Bolivia (Plurinational State of),NMC622,Hydro,-55.98475478184467
135,Bolivia (Plurinational State of),NMC811,Hydro,-68.0817131791643
114,Bosnia Herzegovina,LFP,Hydro,-374.283685050618
119,Bosnia Herzegovina,NCA,Hydro,-63.41004990570971
115,Bosnia Herzegovina,NMC111,Hydro,-167.02363895568922
118,Bosnia Herzegovina,NMC523,Hydro,-145.75549625808242
116,Bosnia Herzegovina,NMC622,Hydro,-234.9989588196989
117,Bosnia Herzegovina,NMC811,Hydro,-276.05364428411855
156,Botswana,LFP,Hydro,-229.46960891965986
161,Botswana,NCA,Hydro,-33.655501718040526
157,Botswana,NMC111,Hydro,-95.49768699175927
160,Botswana,NMC523,Hydro,-83.05542080714518
158,Botswana,NMC622,Hydro,-137.0439338626597
159,Botswana,NMC811,Hydro,-163.08422638664987
138,Brazil,LFP,Hydro,-21.432786904559205
143,Brazil,NCA,Hydro,4.081643469880533
139,Brazil,NMC111,Hydro,-3.488384028372842
142,Brazil,NMC523,Hydro,-2.4231426283890816
140,Brazil,NMC622,Hydro,-8.422475278233632
141,Brazil,NMC811,Hydro,-11.518231447671733
150,Brunei Darussalam,LFP,Hydro,-1527.1359144829194
155,Brunei Darussalam,NCA,Hydro,-257.5088851150647
151,Brunei Darussalam,NMC111,Hydro,-635.0685945943651
154,Brunei Darussalam,NMC523,Hydro,-567.0837489610659
152,Brunei Darussalam,NMC622,Hydro,-915.0545491861008
153,Brunei Darussalam,NMC811,Hydro,-1078.5610040106428
96,Bulgaria,LFP,Hydro,-20.218863731826836
101,Bulgaria,NCA,Hydro,-8.184625084514686
97,Bulgaria,NMC111,Hydro,-16.040554516633094
100,Bulgaria,NMC523,Hydro,-14.831488115726822
98,Bulgaria,NMC622,Hydro,-27.518856153427052
99,Bulgaria,NMC811,Hydro,-40.71804858938585
84,Burkina Faso,LFP,Hydro,-160.7350612305305
