,country,total_costs,scrap_sum,unit_cost
0,Argentina,44052174.86751424,3164.0,13.922937695168848
1,Australia,94012491.62982294,12000.0,7.834374302485244
2,Belgium,85643010.64268637,9000.0,9.515890071409597
3,Brazil,555099106.0883049,410937.00000000006,1.3508131564894492
4,Canada,285350347.1620565,107000.0,2.666825674411743
5,Czechia,25327661.138876855,1000.0000000000002,25.327661138876852
6,Finland,73441386.45093653,6999.999999999998,10.491626635848077
7,France,307241293.4769553,94000.0,3.2685243986910137
8,Germany,451692168.14532566,189000.0,2.38990565156257
9,Hungary,331944067.835726,114996.32824160451,2.8865623182187132
10,India,167974780.0341903,37235.114960464285,4.511192733325613
11,Italy,308282098.47087264,96999.99999999999,3.1781659636172446
12,Japan,335414549.728933,266008.343948259,1.2609174011254853
13,Korea,625882042.0767896,1115038.0028273887,0.5613100544463488
14,Netherlands,163728512.72135907,30000.0,5.457617090711969
15,Norway,101302890.3249743,14379.592248116498,7.044907016625829
16,Paraguay,15865387.46063052,439.00000000000006,36.1398347622563
17,Poland,261914314.32321006,74000.00000000003,3.539382625989324
18,Romania,25388046.437398892,1000.0000000000001,25.38804643739889
19,Russian Federation,94245490.9056753,12679.441678934892,7.432936977205465
20,Serbia,15889055.30152832,474.0657880460117,33.516561840539666
21,Slovakia,25353379.971176986,1000.0000000000001,25.35337997117698
22,Spain,318715577.6302253,103999.99999999999,3.06457286182909
23,Sweden,404887424.07100093,164998.23617076772,2.4538894079567966
24,Switzerland,142870447.77414662,25678.321467911534,5.563854629387757
25,Thailand,96142040.41200893,13309.08980309672,7.223787789728406
26,Turkey,82608258.91966979,10000.0,8.260825891966979
27,USA,689692340.3579556,606000.0,1.1381061722078476
28,United Kingdom,357336563.7660413,143000.00000000003,2.4988570892730153
29,Uruguay,11365900.78875385,231.00000000000003,49.20303371754913
30,Viet Nam,56580023.943729065,5000.0,11.316004788745813
